"","Time","Wstart","A","h","S.day","Fit","Beh","S.cum","W","iter_val","iter_var"
"1072",52,"10",18,"n",0.930784644894719,0.0417591445157781,0,0.0177725400417553,27.1,0.5,"N"
"1073",53,"10",18,"n",0.930962554355024,0.0448644536035524,0,0.0165455692746495,27.7,0.5,"N"
"1074",54,"10",18,"n",0.931135292127551,0.048191469564138,0,0.0154061634799674,28.3,0.5,"N"
"1075",55,"10",18,"n",0.931303113273455,0.0517556041228181,2,0.0143478080124934,28.9,0.5,"N"
"1076",56,"10",20,"n",0.920151561220034,0.0555733180585012,1,0.0132021579427811,28.9,0.5,"N"
"1077",57,"10",21,"n",0.931385254979909,0.0603958308616205,2,0.0122962952418222,29.2,0.5,"N"
"1078",58,"10",23,"n",0.931385254979909,0.0648451653477414,2,0.0114525880791128,29.2,0.5,"N"
"1079",59,"10",25,"a",0.901926702025441,0.0696222803625339,1,0.0103293949958501,29.2,0.5,"N"
"1080",60,"10",26,"o",NA,NA,NA,NA,29.4,0.5,"N"
"1081",1,"7.1",1,"n",0.916745403273673,0.00035572997307438,0,0.916745403273673,7.1,0.75,"N"
"1082",2,"7.1",1,"n",0.917110190735348,0.000388035731408173,0,0.840756551652071,7.3,0.75,"N"
"1083",3,"7.1",1,"n",0.917461667534241,0.000423106989027177,0,0.771361907869047,7.5,0.75,"N"
"1084",4,"7.1",1,"n",0.917800654124066,0.000461171299030197,0,0.7079564636086,7.7,0.75,"N"
"1085",5,"7.1",1,"n",0.918127900782503,0.000502474362987169,0,0.649994581778368,7.9,0.75,"N"
"1086",6,"7.1",1,"n",0.918444095207969,0.000547281443640826,0,0.596983685551515,8.1,0.75,"N"
"1087",7,"7.1",1,"n",0.918749869129754,0.000595878885275975,0,0.548478682973053,8.3,0.75,"N"
"1088",8,"7.1",1,"n",0.919045804079926,0.000648575749828836,0,0.504077032213668,8.5,0.75,"N"
"1089",9,"7.1",1,"n",0.919332436450322,0.000705705577403879,0,0.463414366183639,8.7,0.75,"N"
"1090",10,"7.1",1,"n",0.919610261937245,0.000767628280503962,0,0.426160606671619,8.9,0.75,"N"
"1091",11,"7.1",1,"n",0.919879739459983,0.000834732181964652,0,0.392016507833197,9.1,0.75,"N"
"1092",12,"7.1",1,"n",0.920141294625414,0.000907436207318451,0,0.360710577032172,9.3,0.75,"N"
"1093",13,"7.1",1,"n",0.920395322799818,0.000986192243103125,0,0.331996327984834,9.5,0.75,"N"
"1094",14,"7.1",1,"n",0.920642191839617,0.001071487673474,0,0.305649827078663,9.7,0.75,"N"
"1095",15,"7.1",1,"n",0.920882244525094,0.00116384810838721,0,0.281467498798905,9.9,0.75,"N"
"1096",16,"7.1",1,"n",0.921230236844076,0.00126384031759394,0,0.259296370582425,10.2,0.75,"N"
"1097",17,"7.1",1,"n",0.921564600212583,0.00137190494519976,0,0.238958356092367,10.5,0.75,"N"
"1098",18,"7.1",1,"n",0.921886234329857,0.0014886693183346,0,0.220292419059645,10.8,0.75,"N"
"1099",19,"7.1",1,"n",0.922195956639012,0.00161480805645911,0,0.203152778135031,11.1,0.75,"N"
"1100",20,"7.1",1,"n",0.922494511827977,0.00175104655885106,0,0.187407322892173,11.4,0.75,"N"
"1101",21,"7.1",1,"n",0.922782580016003,0.00189816474396282,2,0.172936212932332,11.7,0.75,"N"
"1102",22,"7.1",3,"n",0.922782580016003,0.00205700105861329,2,0.159582524747894,11.7,0.75,"N"
"1103",23,"7.1",5,"n",0.911728003965972,0.00222912861941718,1,0.145495856756248,11.7,0.75,"N"
"1104",24,"7.1",6,"a",0.904611308720388,0.00244494916216303,2,0.131617197393663,11.9,0.75,"N"
"1105",25,"7.1",8,"n",0.92296910901065,0.00270276210190376,0,0.121478607408908,11.9,0.75,"N"
"1106",26,"7.1",8,"n",0.923241056913457,0.00292833430232666,0,0.112154037896575,12.2,0.75,"N"
"1107",27,"7.1",8,"n",0.923504066767515,0.00317179817816655,0,0.103574710101885,12.5,0.75,"N"
"1108",28,"7.1",8,"n",0.923758635888498,0.00343452540416915,0,0.0956780329162643,12.8,0.75,"N"
"1109",29,"7.1",8,"n",0.924005223107795,0.00371799003628877,0,0.0884070021513077,13.1,0.75,"N"
"1110",30,"7.1",8,"n",0.924244252550069,0.00402377599531711,0,0.0817096636235278,13.4,0.75,"N"
"1111",31,"7.1",8,"n",0.924476116964965,0.00435358508772455,0,0.0755386325451924,13.7,0.75,"N"
"1112",32,"7.1",8,"n",0.924701180674075,0.0047092456017331,0,0.0698506627010445,14,0.75,"N"
"1113",33,"7.1",8,"n",0.924919782184782,0.00509272151929148,0,0.0646062597309127,14.3,0.75,"N"
"1114",34,"7.1",8,"n",0.925132236514717,0.00550612238745916,0,0.05976933355771,14.6,0.75,"N"
"1115",35,"7.1",8,"n",0.925338837264106,0.0059517138957373,0,0.0553068856183419,14.9,0.75,"N"
"1116",36,"7.1",8,"n",0.925605670392162,0.00643192920912557,0,0.051192366940068,15.3,0.75,"N"
"1117",37,"7.1",8,"n",0.925863183001415,0.00694888699893172,0,0.0473971278005078,15.7,0.75,"N"
"1118",38,"7.1",8,"n",0.926111925343644,0.00750530653611819,0,0.043895045283087,16.1,0.75,"N"
"1119",39,"7.1",8,"n",0.926352402557775,0.00810410311187091,0,0.04066228065837,16.5,0.75,"N"
"1120",40,"7.1",8,"n",0.926585079354931,0.00874840189272946,0,0.0376770625505882,16.9,0.75,"N"
"1121",41,"7.1",8,"n",0.926810384119214,0.00944155273773663,0,0.0349194928149943,17.3,0.75,"N"
"1122",42,"7.1",8,"n",0.927028712508733,0.0101871460435883,0,0.0323713724657421,17.7,0.75,"N"
"1123",43,"7.1",8,"n",0.927240430627533,0.0109890296882173,0,0.030016045345139,18.1,0.75,"N"
"1124",44,"7.1",8,"n",0.927445877827794,0.0118513271479978,0,0.0278382575240413,18.5,0.75,"N"
"1125",45,"7.1",8,"n",0.927645369192333,0.0127784568688313,0,0.0258240306785605,18.9,0.75,"N"
"1126",46,"7.1",8,"n",0.927839197739799,0.0137751529767858,0,0.0239605479072036,19.3,0.75,"N"
"1127",47,"7.1",8,"n",0.928027636388566,0.0148464874197402,2,0.0222360506408971,19.7,0.75,"N"
"1128",48,"7.1",10,"n",0.928027636388566,0.0159978936376459,2,0.0206356695188882,19.7,0.75,"N"
"1129",49,"7.1",12,"n",0.928027636388566,0.0172385961477418,2,0.0191504716089094,19.7,0.75,"N"
"1130",50,"7.1",14,"n",0.928027636388566,0.0185755202450932,2,0.0177721669029425,19.7,0.75,"N"
"1131",51,"7.1",16,"n",0.916913358761321,0.020016128309907,1,0.0162955372474438,19.7,0.75,"N"
"1132",52,"7.1",17,"n",0.92811991472712,0.0218299015044859,0,0.0151242126405302,19.9,0.75,"N"
"1133",53,"7.1",17,"n",0.928345190780417,0.0235205614685083,0,0.0140404900691766,20.4,0.75,"N"
"1134",54,"7.1",17,"n",0.92856307617371,0.0253360083103739,0,0.013037480649621,20.9,0.75,"N"
"1135",55,"7.1",17,"n",0.928773981251073,0.0272851774537223,2,0.0121088728084323,21.4,0.75,"N"
"1136",56,"7.1",19,"n",0.917651209758687,0.0293776290082639,1,0.011111721781472,21.4,0.75,"N"
"1137",57,"7.1",20,"a",0.910387391777786,0.0320139380800133,2,0.0101159714107947,21.6,0.75,"N"
"1138",58,"7.1",22,"n",0.928815358472214,0.0351651817337861,2,0.00939586961221195,21.5,0.75,"N"
"1139",59,"7.1",24,"n",0.928815358472214,0.037860250062648,2,0.00872702800202482,21.5,0.75,"N"
"1140",60,"7.1",26,"o",NA,NA,NA,NA,21.5,0.75,"N"
"1141",1,"7.6",1,"n",0.917632673662425,0.000410616706091207,0,0.917632673662425,7.6,0.75,"N"
"1142",2,"7.6",1,"n",0.917965700578743,0.000447473937967321,0,0.842355320152473,7.8,0.75,"N"
"1143",3,"7.6",1,"n",0.918287338800907,0.000487462590034906,0,0.7735242252676,8,0.75,"N"
"1144",4,"7.6",1,"n",0.918598247272051,0.00053083884470348,0,0.710557997553289,8.2,0.75,"N"
"1145",5,"7.6",1,"n",0.918899031948676,0.000577879226615014,0,0.652931056095107,8.4,0.75,"N"
"1146",6,"7.6",1,"n",0.919190251201075,0.000628882180221178,0,0.600167861469044,8.6,0.75,"N"
"1147",7,"7.6",1,"n",0.919472420552458,0.000684169767248335,0,0.551837796322735,8.8,0.75,"N"
"1148",8,"7.6",1,"n",0.919746016850727,0.000744089493013022,0,0.507550615115518,9,0.75,"N"
"1149",9,"7.6",1,"n",0.920011481951757,0.000809016271210214,0,0.466952393577954,9.2,0.75,"N"
"1150",10,"7.6",1,"n",0.920269225980579,0.000879354537504171,0,0.429721917807762,9.4,0.75,"N"
"1151",11,"7.6",1,"n",0.920519630226717,0.00095554052301074,0,0.395567460880717,9.6,0.75,"N"
"1152",12,"7.6",1,"n",0.920763049721336,0.00103804469957408,0,0.364223901651054,9.8,0.75,"N"
"1153",13,"7.6",1,"n",0.920999815536902,0.00112737440961412,0,0.335450146234752,10,0.75,"N"
"1154",14,"7.6",1,"n",0.921343159391811,0.00122407669425743,0,0.309064697550371,10.3,0.75,"N"
"1155",15,"7.6",1,"n",0.921673183983549,0.00132857847999377,0,0.284856643848163,10.6,0.75,"N"
"1156",16,"7.6",1,"n",0.92199076044583,0.00144148544525462,0,0.262635193679615,10.9,0.75,"N"
"1157",17,"7.6",1,"n",0.922296680984094,0.00156344890545063,0,0.242227567440324,11.2,0.75,"N"
"1158",18,"7.6",1,"n",0.922591667912213,0.00169516917677988,0,0.223477135459086,11.5,0.75,"N"
"1159",19,"7.6",1,"n",0.922876381449667,0.00183739918290828,0,0.206241770109218,11.8,0.75,"N"
"1160",20,"7.6",1,"n",0.923151426475915,0.0019909483218349,0,0.190392384275243,12.1,0.75,"N"
"1161",21,"7.6",1,"n",0.923417358403457,0.00215668661146443,0,0.175811632547581,12.4,0.75,"N"
"1162",22,"7.6",1,"n",0.923674688302779,0.00233554913370184,0,0.162392754893389,12.7,0.75,"N"
"1163",23,"7.6",1,"n",0.923923887389647,0.00252854079826885,0,0.150038545385014,13,0.75,"N"
"1164",24,"7.6",1,"n",0.924165390966792,0.00273674144892249,0,0.13866043095583,13.3,0.75,"N"
"1165",25,"7.6",1,"n",0.924399601896895,0.0029613113363394,0,0.128177647174421,13.6,0.75,"N"
"1166",26,"7.6",1,"n",0.924626893671662,0.00320349698362343,0,0.118516499745028,13.9,0.75,"N"
"1167",27,"7.6",1,"n",0.924847613131472,0.00346463747220509,0,0.109609701905885,14.2,0.75,"N"
"1168",28,"7.6",1,"n",0.925062082881865,0.00374617117783767,0,0.101395779149119,14.5,0.75,"N"
"1169",29,"7.6",1,"n",0.925270603446143,0.00404964298846532,0,0.0938185337601969,14.8,0.75,"N"
"1170",30,"7.6",1,"n",0.925539858467806,0.00437671203795144,0,0.0868327924580697,15.2,0.75,"N"
"1171",31,"7.6",1,"n",0.925799647746171,0.00472882069627656,0,0.0803897686704973,15.6,0.75,"N"
"1172",32,"7.6",1,"n",0.926050533621112,0.00510782295909133,0,0.0744449881749918,16,0.75,"N"
"1173",33,"7.6",1,"n",0.92629303204564,0.00551570651238474,0,0.068957873817215,16.4,0.75,"N"
"1174",34,"7.6",1,"n",0.92652761743212,0.00595460218480082,0,0.0638913745310489,16.8,0.75,"N"
"1175",35,"7.6",1,"n",0.926754726890598,0.00642679405639743,0,0.0592116333541872,17.2,0.75,"N"
"1176",36,"7.6",1,"n",0.92697476394764,0.0069347302688817,0,0.0548876898514519,17.6,0.75,"N"
"1177",37,"7.6",1,"n",0.927188101819583,0.00748103458539612,0,0.0508912129666296,18,0.75,"N"
"1178",38,"7.6",1,"n",0.927395086302125,0.00806851875117334,0,0.0471962608412073,18.4,0.75,"N"
"1179",39,"7.6",1,"n",0.927596038328517,0.00870019570984097,0,0.0437790645802232,18.8,0.75,"N"
"1180",40,"7.6",1,"n",0.92779125624047,0.0093792937338524,0,0.0406178333239179,19.2,0.75,"N"
"1181",41,"7.6",1,"n",0.927981017809309,0.0101092715314634,0,0.0376925783091382,19.6,0.75,"N"
"1182",42,"7.6",1,"n",0.928165582039296,0.0108938343968806,0,0.0349849538848631,20,0.75,"N"
"1183",43,"7.6",1,"n",0.928389345497555,0.0117369514746986,0,0.0324796584394302,20.5,0.75,"N"
"1184",44,"7.6",1,"n",0.928605803061885,0.0126422729123506,0,0.0301607993083228,21,0.75,"N"
"1185",45,"7.6",1,"n",0.928815358472214,0.0136142514624239,0,0.0280138136213683,21.5,0.75,"N"
"1186",46,"7.6",1,"n",0.929018384438498,0.0146576511017407,0,0.0260253478724848,22,0.75,"N"
"1187",47,"7.6",1,"n",0.929215225665929,0.0157775683961301,2,0.0241831494963652,22.5,0.75,"N"
"1188",48,"7.6",3,"n",0.929215225665929,0.0169794553084545,2,0.0224713507165779,22.5,0.75,"N"
"1189",49,"7.6",5,"n",0.918087432699458,0.0182728982903676,1,0.0206306646886722,22.5,0.75,"N"
"1190",50,"7.6",6,"a",0.910814983338624,0.0199032223288796,2,0.0187907185146777,22.7,0.75,"N"
"1191",51,"7.6",8,"n",0.929253880265703,0.0218521024499659,2,0.0174613480927448,22.6,0.75,"N"
"1192",52,"7.6",10,"n",0.929253880265703,0.0235157505543239,2,0.0162260254698533,22.6,0.75,"N"
"1193",53,"7.6",12,"n",0.929253880265703,0.025306055808559,2,0.0150780971291513,22.6,0.75,"N"
"1194",54,"7.6",14,"n",0.929253880265703,0.0272326608970664,2,0.014011380264287,22.6,0.75,"N"
"1195",55,"7.6",16,"n",0.929253880265703,0.0293059426227843,2,0.013020129478467,22.6,0.75,"N"
"1196",56,"7.6",18,"a",0.910777286968434,0.0315370677972362,2,0.0118584382023759,22.6,0.75,"N"
"1197",57,"7.6",20,"a",0.910739362885267,0.0346265417994874,2,0.0107999464532461,22.5,0.75,"N"
"1198",58,"7.6",22,"n",0.929176336524831,0.03802025388448,2,0.0100350546800916,22.4,0.75,"N"
"1199",59,"7.6",24,"n",0.929176336524831,0.0409182330521651,2,0.00932433534447386,22.4,0.75,"N"
"1200",60,"7.6",26,"o",NA,NA,NA,NA,22.4,0.75,"N"
"1201",1,"8.2",1,"n",0.918598247272051,0.00049722054306158,0,0.918598247272051,8.2,0.75,"N"
"1202",2,"8.2",1,"n",0.918899031948676,0.000541281832986477,0,0.844099040168038,8.4,0.75,"N"
"1203",3,"8.2",1,"n",0.919190251201075,0.000589054742868321,0,0.775887608770645,8.6,0.75,"N"
"1204",4,"8.2",1,"n",0.919472420552458,0.00064084093809592,0,0.713407257713004,8.8,0.75,"N"
"1205",5,"8.2",1,"n",0.919746016850727,0.000696965916292383,0,0.656153483673936,9,0.75,"N"
"1206",6,"8.2",1,"n",0.920011481951757,0.000757780847672319,0,0.603668738902666,9.2,0.75,"N"
"1207",7,"8.2",1,"n",0.920269225980579,0.000823664554777867,0,0.555537763098628,9.4,0.75,"N"
"1208",8,"8.2",1,"n",0.920519630226717,0.000895025641980176,0,0.511383416264527,9.6,0.75,"N"
"1209",9,"8.2",1,"n",0.920763049721336,0.000972304785895481,0,0.470862953936641,9.8,0.75,"N"
"1210",10,"8.2",1,"n",0.920999815536902,0.00105597719868292,0,0.433664693718808,10,0.75,"N"
"1211",11,"8.2",1,"n",0.921343159391811,0.00114655527706847,0,0.399553999027568,10.3,0.75,"N"
"1212",12,"8.2",1,"n",0.921673183983549,0.001244438910064,0,0.368258206457098,10.6,0.75,"N"
"1213",13,"8.2",1,"n",0.92199076044583,0.0013501954181692,0,0.339530663811798,10.9,0.75,"N"
"1214",14,"8.2",1,"n",0.922296680984094,0.00146443486864913,0,0.313148004325947,11.2,0.75,"N"
"1215",15,"8.2",1,"n",0.922591667912213,0.00158781322631083,0,0.288907739614457,11.5,0.75,"N"
"1216",16,"8.2",1,"n",0.922876381449667,0.00172103573177068,0,0.266626129308192,11.8,0.75,"N"
"1217",17,"8.2",1,"n",0.923151426475915,0.00186486052342921,0,0.246136291606609,12.1,0.75,"N"
"1218",18,"8.2",1,"n",0.923417358403457,0.00202010252050222,0,0.227286524202598,12.4,0.75,"N"
"1219",19,"8.2",1,"n",0.923674688302779,0.0021876375856686,0,0.209938809398257,12.7,0.75,"N"
"1220",20,"8.2",1,"n",0.923923887389647,0.0023684069871919,0,0.193967480893192,13,0.75,"N"
"1221",21,"8.2",1,"n",0.924165390966792,0.0025634221817593,0,0.1792580328145,13.3,0.75,"N"
"1222",22,"8.2",1,"n",0.924399601896895,0.0027737699407653,0,0.165706054170544,13.6,0.75,"N"
"1223",23,"8.2",1,"n",0.924626893671662,0.00300061784435372,0,0.153216274130299,13.9,0.75,"N"
"1224",24,"8.2",1,"n",0.924847613131472,0.0032452201692278,0,0.141701705422304,14.2,0.75,"N"
"1225",25,"8.2",1,"n",0.925062082881865,0.00350892419805215,0,0.131082874765869,14.5,0.75,"N"
"1226",26,"8.2",1,"n",0.925270603446143,0.00379317698020951,0,0.121287130636071,14.8,0.75,"N"
"1227",27,"8.2",1,"n",0.925539858467806,0.00409953257574804,0,0.112256073722875,15.2,0.75,"N"
"1228",28,"8.2",1,"n",0.925799647746171,0.00442934200860312,0,0.103926633510006,15.6,0.75,"N"
"1229",29,"8.2",1,"n",0.926050533621112,0.00478434185991128,0,0.0962413144193869,16,0.75,"N"
"1230",30,"8.2",1,"n",0.92629303204564,0.00516639393446834,0,0.0891476589415917,16.4,0.75,"N"
"1231",31,"8.2",1,"n",0.92652761743212,0.00557749411442596,0,0.0825977680388041,16.8,0.75,"N"
"1232",32,"8.2",1,"n",0.926754726890598,0.00601978182785748,0,0.0765478719605749,17.2,0.75,"N"
"1233",33,"8.2",1,"n",0.92697476394764,0.00649555017437543,0,0.0709579455413481,17.6,0.75,"N"
"1234",34,"8.2",1,"n",0.927188101819583,0.00700725675283036,0,0.0657913628354999,18,0.75,"N"
"1235",35,"8.2",1,"n",0.927395086302125,0.00755753523915891,0,0.0610145866147628,18.4,0.75,"N"
"1236",36,"8.2",1,"n",0.927596038328517,0.00814920776569312,0,0.0565968888241061,18.8,0.75,"N"
"1237",37,"8.2",1,"n",0.92779125624047,0.00878529815670364,0,0.0525100985814196,19.2,0.75,"N"
"1238",38,"8.2",1,"n",0.927981017809309,0.0094690460786436,0,0.0487283747268529,19.6,0.75,"N"
"1239",39,"8.2",1,"n",0.928165582039296,0.0102039221675,0,0.0452280002901784,20,0.75,"N"
"1240",40,"8.2",1,"n",0.928389345497555,0.0109936441998643,0,0.041989193587562,20.5,0.75,"N"
"1241",41,"8.2",1,"n",0.928605803061885,0.011841631157424,0,0.0389914088312989,21,0.75,"N"
"1242",42,"8.2",1,"n",0.928815358472214,0.0127520537976164,0,0.0362158193709796,21.5,0.75,"N"
"1243",43,"8.2",1,"n",0.929018384438498,0.0137293743921203,0,0.0336451620031439,22,0.75,"N"
"1244",44,"8.2",1,"n",0.929215225665929,0.0147783667385855,0,0.0312635968033181,22.5,0.75,"N"
"1245",45,"8.2",1,"n",0.929406201525493,0.015904137524215,0,0.0290565807509964,23,0.75,"N"
"1246",46,"8.2",1,"n",0.929591608418154,0.0171121491314676,2,0.0270107536354507,23.5,0.75,"N"
"1247",47,"8.2",3,"n",0.929591608418154,0.0184082439820929,2,0.0251089699165652,23.5,0.75,"N"
"1248",48,"8.2",5,"n",0.918459532213593,0.019802506622685,1,0.0230615727639336,23.5,0.75,"N"
"1249",49,"8.2",6,"a",0.911215265095357,0.0215605651943736,2,0.0210140571396036,23.8,0.75,"N"
"1250",50,"8.2",8,"n",0.929664274240429,0.0236613301162347,2,0.0195360181795365,23.7,0.75,"N"
"1251",51,"8.2",10,"n",0.929664274240429,0.0254514783151874,2,0.0181619381624266,23.7,0.75,"N"
"1252",52,"8.2",12,"n",0.929664274240429,0.0273770639793406,2,0.0168845050605719,23.7,0.75,"N"
"1253",53,"8.2",14,"n",0.929664274240429,0.0294483339178637,2,0.0156969211430454,23.7,0.75,"N"
"1254",54,"8.2",16,"n",0.918531371108286,0.0316763101840437,1,0.0144181144997001,23.7,0.75,"N"
"1255",55,"8.2",17,"n",0.929771721873495,0.0344858228911916,2,0.0134055551445554,24,0.75,"N"
"1256",56,"8.2",19,"n",0.918637596007192,0.0370906342706385,1,0.0123148469511362,24,0.75,"N"
"1257",57,"8.2",20,"a",0.911388980652266,0.0403756981336828,2,0.0112236158096847,24.3,0.75,"N"
"1258",58,"8.2",22,"n",0.929842343154321,0.0443012796849778,2,0.0104361932231411,24.2,0.75,"N"
"1259",59,"8.2",24,"n",0.929842343154321,0.0476438613611569,2,0.00970401436021678,24.2,0.75,"N"
"1260",60,"8.2",26,"o",NA,NA,NA,NA,24.2,0.75,"N"
"1261",1,"8.8",1,"n",0.919472420552458,0.000586888758988376,0,0.919472420552458,8.8,0.75,"N"
"1262",2,"8.8",1,"n",0.919746016850727,0.000638288594491772,0,0.845681096407221,9,0.75,"N"
"1263",3,"8.8",1,"n",0.920011481951757,0.000693983537626306,0,0.778036318764194,9.2,0.75,"N"
"1264",4,"8.8",1,"n",0.920269225980579,0.000754320517994032,0,0.716002880853903,9.4,0.75,"N"
"1265",5,"8.8",1,"n",0.920519630226717,0.000819673739704027,0,0.659094707124899,9.6,0.75,"N"
"1266",6,"8.8",1,"n",0.920763049721336,0.000890446778959127,0,0.606870052587513,9.8,0.75,"N"
"1267",7,"8.8",1,"n",0.920999815536902,0.000967074839969541,0,0.55892720648797,10,0.75,"N"
"1268",8,"8.8",1,"n",0.921343159391811,0.00105002718095636,0,0.514963758295665,10.3,0.75,"N"
"1269",9,"8.8",1,"n",0.921673183983549,0.00113967002441251,0,0.4746282867445,10.6,0.75,"N"
"1270",10,"8.8",1,"n",0.92199076044583,0.00123652292831908,0,0.437602895024663,10.9,0.75,"N"
"1271",11,"8.8",1,"n",0.922296680984094,0.00134114459858703,0,0.403599697670278,11.2,0.75,"N"
"1272",12,"8.8",1,"n",0.922591667912213,0.00145413577457096,0,0.372357718242487,11.5,0.75,"N"
"1273",13,"8.8",1,"n",0.922876381449667,0.00157614232292127,0,0.343640143616481,11.8,0.75,"N"
"1274",14,"8.8",1,"n",0.923151426475915,0.00170785855462618,0,0.317231888773942,12.1,0.75,"N"
"1275",15,"8.8",1,"n",0.923417358403457,0.00185003078113181,0,0.292937432732973,12.4,0.75,"N"
"1276",16,"8.8",1,"n",0.923674688302779,0.00200346112653808,0,0.270578891871845,12.7,0.75,"N"
"1277",17,"8.8",1,"n",0.923923887389647,0.00216901161405578,0,0.249994301623818,13,0.75,"N"
"1278",18,"8.8",1,"n",0.924165390966792,0.00234760854618,0,0.231036081499646,13.3,0.75,"N"
"1279",19,"8.8",1,"n",0.924399601896895,0.00254024719939373,0,0.213569661762091,13.6,0.75,"N"
"1280",20,"8.8",1,"n",0.924626893671662,0.00274799685566833,0,0.19747225293759,13.9,0.75,"N"
"1281",21,"8.8",1,"n",0.924847613131472,0.00297200619458096,0,0.182631741789024,14.2,0.75,"N"
"1282",22,"8.8",1,"n",0.925062082881865,0.00321350907153012,0,0.168945699459698,14.5,0.75,"N"
"1283",23,"8.8",1,"n",0.925270603446143,0.00347383070930657,0,0.156320489288705,14.8,0.75,"N"
"1284",24,"8.8",1,"n",0.925539858467806,0.00375439433217525,0,0.144680843531886,15.2,0.75,"N"
"1285",25,"8.8",1,"n",0.925799647746171,0.0040564372218291,0,0.133945473977439,15.6,0.75,"N"
"1286",26,"8.8",1,"n",0.926050533621112,0.00438154975723351,0,0.12404027765294,16,0.75,"N"
"1287",27,"8.8",1,"n",0.92629303204564,0.00473143699847614,0,0.114897644882925,16.4,0.75,"N"
"1288",28,"8.8",1,"n",0.92652761743212,0.00510792679507387,0,0.106455841161939,16.8,0.75,"N"
"1289",29,"8.8",1,"n",0.926754726890598,0.00551297845738321,0,0.0986584540019412,17.2,0.75,"N"
"1290",30,"8.8",1,"n",0.92697476394764,0.00594869202974565,0,0.0914538971098886,17.6,0.75,"N"
"1291",31,"8.8",1,"n",0.927188101819583,0.00641731820660617,0,0.0847949652653211,18,0.75,"N"
"1292",32,"8.8",1,"n",0.927395086302125,0.00692126893562628,0,0.0786384341302181,18.4,0.75,"N"
"1293",33,"8.8",1,"n",0.927596038328517,0.00746312875478346,0,0.0729446999595483,18.8,0.75,"N"
"1294",34,"8.8",1,"n",0.92779125624047,0.00804566691361863,0,0.0676774548115535,19.2,0.75,"N"
"1295",35,"8.8",1,"n",0.927981017809309,0.0086718503321757,0,0.0628033933987689,19.6,0.75,"N"
"1296",36,"8.8",1,"n",0.928165582039296,0.00934485745478652,0,0.0582919481880113,20,0.75,"N"
"1297",37,"8.8",1,"n",0.928389345497555,0.0100680930597046,0,0.0541176236260452,20.5,0.75,"N"
"1298",38,"8.8",1,"n",0.928605803061885,0.01084468828572,0,0.0502539393470645,21,0.75,"N"
"1299",39,"8.8",1,"n",0.928815358472214,0.0116784627556299,0,0.0466766306892846,21.5,0.75,"N"
"1300",40,"8.8",1,"n",0.929018384438498,0.0125735030639884,0,0.0433634480339916,22,0.75,"N"
"1301",41,"8.8",1,"n",0.929215225665929,0.0135341811040563,0,0.0402939761505583,22.5,0.75,"N"
"1302",42,"8.8",1,"n",0.929406201525493,0.0145651736327899,0,0.0374494713184492,23,0.75,"N"
"1303",43,"8.8",1,"n",0.929591608418154,0.0156714831565392,0,0.0348127142773267,23.5,0.75,"N"
"1304",44,"8.8",1,"n",0.929771721873495,0.016858460225568,0,0.0323678772967201,24,0.75,"N"
"1305",45,"8.8",1,"n",0.929946798417488,0.0181318272313102,0,0.0301004038636549,24.5,0.75,"N"
"1306",46,"8.8",1,"n",0.930117077238907,0.0194977038064603,2,0.0279968996653734,25,0.75,"N"
"1307",47,"8.8",3,"n",0.930117077238907,0.0209626339345796,2,0.026040394488508,25,0.75,"N"
"1308",48,"8.8",5,"n",0.918979021340098,0.022537629345338,1,0.0239305762423592,25,0.75,"N"
"1309",49,"8.8",6,"a",0.911722240093362,0.0245246396511561,2,0.0218180385784087,25.3,0.75,"N"
"1310",50,"8.8",8,"n",0.930183895934805,0.0268992447180456,2,0.0202947881265201,25.2,0.75,"N"
"1311",51,"8.8",10,"n",0.930183895934805,0.0289182008370643,2,0.0188778850866979,25.2,0.75,"N"
"1312",52,"8.8",12,"n",0.930183895934805,0.031088692207472,2,0.0175599046969542,25.2,0.75,"N"
"1313",53,"8.8",14,"n",0.930183895934805,0.0334220924951929,2,0.0163339405632568,25.2,0.75,"N"
"1314",54,"8.8",16,"n",0.9190450796692,0.0359306290307303,1,0.0150116277062703,25.2,0.75,"N"
"1315",55,"8.8",17,"n",0.930282781679652,0.0390956111137259,2,0.0139650587801285,25.5,0.75,"N"
"1316",56,"8.8",19,"n",0.919142840143596,0.0420255129769656,1,0.0128358837899395,25.5,0.75,"N"
"1317",57,"8.8",20,"a",0.911882219578442,0.0457225048615948,2,0.011704814200621,25.8,0.75,"N"
"1318",58,"8.8",22,"n",0.930347829866872,0.0501408009498552,2,0.0108895484905427,25.7,0.75,"N"
"1319",59,"8.8",24,"n",0.930347829866872,0.0538946825479564,2,0.0101310678064065,25.7,0.75,"N"
"1320",60,"8.8",26,"o",NA,NA,NA,NA,25.7,0.75,"N"
"1321",1,"9.4",1,"n",0.920269225980579,0.000702853501346574,0,0.920269225980579,9.4,0.75,"N"
"1322",2,"9.4",1,"n",0.920519630226717,0.000763747696330559,0,0.847125887608669,9.6,0.75,"N"
"1323",3,"9.4",1,"n",0.920763049721336,0.000829691916664997,0,0.780002215772452,9.8,0.75,"N"
"1324",4,"9.4",1,"n",0.920999815536902,0.000901091672733934,0,0.718381896844804,10,0.75,"N"
"1325",5,"9.4",1,"n",0.921343159391811,0.00097838420543943,0,0.661876246488873,10.3,0.75,"N"
