"","Time","Wstart","A","h","S.day","Fit","Beh","S.cum","W","iter_index","seeds"
"1645",25,"8.8",26,"o",0.903651456228047,0.00303256985552288,0,0.0899141521194412,10.9,5,5
"1646",26,"8.8",26,"o",0.903951593111238,0.00335590656621216,0,0.0812780410516151,11.2,5,5
"1647",27,"8.8",26,"o",0.904241003182327,0.00371248481864138,0,0.0734949373772068,11.5,5,5
"1648",28,"8.8",26,"o",0.904611308720388,0.0041056364460093,0,0.066484351485118,11.9,5,5
"1649",29,"8.8",26,"o",0.904965077525625,0.00453856413957162,0,0.0601660162959707,12.3,5,5
"1650",30,"8.8",26,"o",0.905303549355658,0.00501518152720441,0,0.0544685081033326,12.7,5,5
"1651",31,"8.8",26,"o",0.905627835723606,0.00553977892914915,0,0.0493281971087148,13.1,5,5
"1652",32,"8.8",26,"o",0.905938936599268,0.0061170590286934,0,0.0446883344330282,13.5,5,5
"1653",33,"8.8",26,"o",0.906237754513756,0.00675217587142875,0,0.0404982558495472,13.9,5,5
"1654",34,"8.8",26,"o",0.906595241446381,0.0074507775004934,0,0.0367155260400776,14.4,5,5
"1655",35,"8.8",26,"o",0.906936240333652,0.00821841673093986,0,0.0332986411486602,14.9,5,5
"1656",36,"8.8",26,"o",0.907262026337961,0.00906173594729922,0,0.0302105926428341,15.4,5,5
"1657",37,"8.8",26,"o",0.907573738688342,0.00998800311733058,0,0.0274183405128475,15.9,5,5
"1658",38,"8.8",26,"o",0.907872398905995,0.0110051698187803,0,0.0248923545754203,16.4,5,5
"1659",39,"8.8",26,"o",0.908158926115141,0.0121219345714682,0,0.022606213999691,16.9,5,5
"1660",40,"8.8",26,"o",0.908487905721416,0.0133478119554719,0,0.0205374720128694,17.5,5,5
"1661",41,"8.8",26,"o",0.908801890651369,0.0146923386336911,0,0.0186644933944953,18.1,5,5
"1662",42,"8.8",26,"o",0.909102027215682,0.0161667122227933,0,0.0169679287818894,18.7,5,5
"1663",43,"8.8",26,"o",0.909389340898689,0.0177831659580688,0,0.0154304535713783,19.3,5,5
"1664",44,"8.8",26,"o",0.909664752381486,0.0195550631157551,0,0.0140365397271419,19.9,5,5
"1665",45,"8.8",26,"o",0.909929091029807,0.0214969999272372,0,0.012772255835122,20.5,5,5
"1666",46,"8.8",26,"o",0.910183106309049,0.0236249177426651,0,0.0116250914905852,21.1,5,5
"1667",47,"8.8",26,"o",0.910467312590964,0.0259562252681972,0,0.0105842658080572,21.8,5,5
"1668",48,"8.8",26,"o",0.910739362885267,0.0285086843967327,0,0.00963950749863833,22.5,5,5
"1669",49,"8.8",26,"o",0.911000130862483,0.0313027915104227,0,0.0087815925927094,23.2,5,5
"1670",50,"8.8",26,"o",0.911250403460448,0.0343609078088573,0,0.00800222979313173,23.9,5,5
"1671",51,"8.8",26,"o",0.911490891735878,0.0377074267164905,0,0.00729395957001705,24.6,5,5
"1672",52,"8.8",26,"o",0.911722240093362,0.041368956133702,0,0.00665006515832636,25.3,5,5
"1673",53,"8.8",26,"o",0.911945034171927,0.0453745168369105,0,0.00606449389805547,26,5,5
"1674",54,"8.8",26,"o",0.912159807614681,0.0497557584466831,0,0.00553178758733069,26.7,5,5
"1675",55,"8.8",26,"o",0.912367047904446,0.0545471945061858,0,0.00504702071068736,27.4,5,5
"1676",56,"8.8",26,"o",0.912567201414458,0.0597864583464205,0,0.00460574556543277,28.1,5,5
"1677",57,"8.8",26,"o",0.912760677796302,0.0655145815604078,0,0.00420394344406173,28.8,5,5
"1678",58,"8.8",26,"o",0.912947853805869,0.0717762970668073,0,0.00383798114477741,29.5,5,5
"1679",59,"8.8",26,"o",0.913129076650707,0.0786203689154736,0,0.00350457217893342,30.2,5,5
"1680",60,"8.8",26,"o",NA,NA,NA,NA,30.9,5,5
"1681",1,"9.4",1,"a",0.901962470425049,0.000351628583237139,2,0.901962470425049,9.4,5,5
"1682",2,"9.4",3,"n",0.912777606033941,0.000389848352638702,0,0.823291144487036,9.3,5,5
"1683",3,"9.4",3,"n",0.913029702549071,0.000427101136204042,0,0.751689268762282,9.5,5,5
"1684",4,"9.4",3,"n",0.913274694393924,0.000467784492674911,0,0.686498787208065,9.7,5,5
"1685",5,"9.4",3,"n",0.913512921740136,0.00051220568745239,0,0.6271255128735,9.9,5,5
"1686",6,"9.4",3,"n",0.913744702031809,0.000560698896822058,0,0.573032614897141,10.1,5,5
"1687",7,"9.4",3,"n",0.913970331917663,0.000613627521533405,0,0.523734809237187,10.3,5,5
"1688",8,"9.4",3,"n",0.914190088985125,0.000671386696158847,0,0.478793171861151,10.5,5,5
"1689",9,"9.4",3,"n",0.914404233319945,0.000734406010575085,0,0.43781050323452,10.7,5,5
"1690",10,"9.4",3,"n",0.914613008911809,0.000803152461257384,0,0.400427181696518,10.9,5,5
"1691",11,"9.4",3,"n",0.914816644923689,0.000878133651535266,0,0.366317450895857,11.1,5,5
"1692",12,"9.4",3,"n",0.91501535684027,0.000959901261534782,0,0.335186093048291,11.3,5,5
"1693",13,"9.4",3,"n",0.915209347508958,0.00104905481023784,0,0.306765445512803,11.5,5,5
"1694",14,"9.4",3,"n",0.915398808085121,0.0011462457339331,2,0.280812723184121,11.7,5,5
"1695",15,"9.4",5,"a",0.893582780095244,0.00125218180732711,1,0.250929413868983,11.7,5,5
"1696",16,"9.4",6,"n",0.915491896340716,0.00140130476461693,0,0.229723844950579,11.8,5,5
"1697",17,"9.4",6,"n",0.915764850203528,0.00153065774827504,0,0.210373022459346,12.1,5,5
"1698",18,"9.4",6,"n",0.916028760283908,0.00167145282758435,0,0.192707738960613,12.4,5,5
"1699",19,"9.4",6,"n",0.916284133763826,0.0018246728706054,0,0.176575043663111,12.7,5,5
"1700",20,"9.4",6,"n",0.916531438273852,0.00199138324387456,0,0.16183657873182,13,5,5
"1701",21,"9.4",6,"n",0.916771105804812,0.00217273861071807,2,0.148367099243638,13.3,5,5
"1702",22,"9.4",8,"n",0.916771105804812,0.0023699902810644,2,0.136018669638642,13.3,5,5
"1703",23,"9.4",10,"a",0.905784975805787,0.00258514940758723,2,0.123203667387773,13.3,5,5
"1704",24,"9.4",12,"a",0.905706810261013,0.00285404315222548,2,0.111586400602238,13.2,5,5
"1705",25,"9.4",14,"n",0.916612155629401,0.0031511777540935,2,0.102281451194944,13.1,5,5
"1706",26,"9.4",16,"a",0.905627835723606,0.00343785289638638,2,0.0926289292803464,13.1,5,5
"1707",27,"9.4",18,"n",0.916531438273852,0.00379609897220032,2,0.0848973257790828,13,5,5
"1708",28,"9.4",20,"n",0.916531438273852,0.00414180988635774,2,0.0778110681019065,13,5,5
"1709",29,"9.4",22,"n",0.916531438273852,0.00451900470992922,2,0.071316290161065,13,5,5
"1710",30,"9.4",24,"a",0.905548037567351,0.00493055068404427,2,0.0645803266019362,13,5,5
"1711",31,"9.4",26,"o",0.9054674007867,0.00544482509982532,0,0.0584753804702113,12.9,5,5
"1712",32,"9.4",26,"o",0.905784975805787,0.00601327567960445,0,0.0529661210844446,13.3,5,5
"1713",33,"9.4",26,"o",0.906089827984434,0.00663874522124308,0,0.0479920635424071,13.7,5,5
"1714",34,"9.4",26,"o",0.906454301688849,0.00732680691936554,0,0.0435026124449394,14.2,5,5
"1715",35,"9.4",26,"o",0.906801734472765,0.00808293027647913,0,0.0394482444191676,14.7,5,5
"1716",36,"9.4",26,"o",0.907133461753876,0.00891366874279164,0,0.0357848225200725,15.2,5,5
"1717",37,"9.4",26,"o",0.907450674763154,0.0098261932985668,0,0.0324729613421195,15.7,5,5
"1718",38,"9.4",26,"o",0.907754440117825,0.0108283497625162,0,0.0294774748420835,16.2,5,5
"1719",39,"9.4",26,"o",0.908045716226358,0.0119287213413252,0,0.0267668947555241,16.7,5,5
"1720",40,"9.4",26,"o",0.908379972365075,0.0131366968955026,0,0.0243145111183219,17.3,5,5
"1721",41,"9.4",26,"o",0.908698821667984,0.0144616760553402,0,0.0220945676026522,17.9,5,5
"1722",42,"9.4",26,"o",0.909003454801613,0.0159147076132384,0,0.0200840382831586,18.5,5,5
"1723",43,"9.4",26,"o",0.9092949356047,0.0175078626260136,0,0.018262314297367,19.1,5,5
"1724",44,"9.4",26,"o",0.909574218079459,0.0192543276559332,0,0.016610930247349,19.7,5,5
"1725",45,"9.4",26,"o",0.909842160667752,0.021168506399168,0,0.0151133246669493,20.3,5,5
"1726",46,"9.4",26,"o",0.910099538312034,0.0232661304501782,0,0.0137546298017504,20.9,5,5
"1727",47,"9.4",26,"o",0.910387391777786,0.0255643800164211,0,0.0125220415500846,21.6,5,5
"1728",48,"9.4",26,"o",0.910662821966688,0.0280807711610543,0,0.0114033576947842,22.3,5,5
"1729",49,"9.4",26,"o",0.910926729589099,0.0308355304331085,0,0.0103876233312444,23,5,5
"1730",50,"9.4",26,"o",0.911179925177304,0.0338507252356266,0,0.0094649938497333,23.7,5,5
"1731",51,"9.4",26,"o",0.911423140461421,0.0371504291307117,0,0.00862661441897196,24.4,5,5
"1732",52,"9.4",26,"o",0.911657038030695,0.0407609018045161,0,0.00786451374943286,25.1,5,5
"1733",53,"9.4",26,"o",0.911882219578442,0.0447107849817792,0,0.00717151025373801,25.8,5,5
"1734",54,"9.4",26,"o",0.912099232970478,0.0490313156916786,0,0.00654112900167436,26.5,5,5
"1735",55,"9.4",26,"o",0.912308578331078,0.0537565584086678,0,0.00596752810019772,27.2,5,5
"1736",56,"9.4",26,"o",0.912510713304388,0.0589236577244585,0,0.0054454333233754,27.9,5,5
"1737",57,"9.4",26,"o",0.912706057620617,0.0645731133512766,0,0.0049700799806139,28.6,5,5
"1738",58,"9.4",26,"o",0.912894997073336,0.0707490794129446,0,0.00453716114935677,29.3,5,5
"1739",59,"9.4",26,"o",0.913077886995944,0.0774996901503023,0,0.00414278151521477,30,5,5
"1740",60,"9.4",26,"o",NA,NA,NA,NA,30.7,5,5
"1741",1,"10",1,"a",0.902679246521921,0.000409605878018472,2,0.902679246521921,10,5,5
"1742",2,"10",3,"n",0.913512921740136,0.000453766805425857,0,0.824609155884424,9.9,5,5
"1743",3,"10",3,"n",0.913744702031809,0.000496727298133325,0,0.753482247436315,10.1,5,5
"1744",4,"10",3,"n",0.913970331917663,0.000543617158084527,0,0.688660419783435,10.3,5,5
"1745",5,"10",3,"n",0.914190088985125,0.000594786437918534,0,0.629566530442352,10.5,5,5
"1746",6,"10",3,"n",0.914404233319945,0.000650615714483219,0,0.575678300593036,10.7,5,5
"1747",7,"10",3,"n",0.914613008911809,0.000711518703408684,2,0.526522862670634,10.9,5,5
"1748",8,"10",5,"a",0.892814782995717,0.000777945094237438,1,0.470087395377566,10.9,5,5
"1749",9,"10",6,"n",0.914715455589564,0.000871339844561209,2,0.429996206029702,11,5,5
"1750",10,"10",8,"n",0.914715455589564,0.000952580214138398,2,0.393324175500243,11,5,5
"1751",11,"10",10,"a",0.903752736134788,0.00104139512273183,2,0.355467799796304,11,5,5
"1752",12,"10",12,"a",0.903651456228047,0.00115230093486159,2,0.32121899492811,10.9,5,5
"1753",13,"10",14,"n",0.914509277552573,0.00127516082325749,2,0.293757750987869,10.8,5,5
"1754",14,"10",16,"a",0.903548906277751,0.00139436619677615,2,0.265424494615701,10.8,5,5
"1755",15,"10",18,"n",0.914404233319945,0.00154321054133126,2,0.242705281503404,10.7,5,5
"1756",16,"10",20,"n",0.914404233319945,0.00168766775688285,2,0.221930736855822,10.7,5,5
"1757",17,"10",22,"n",0.914404233319945,0.00184564735746619,2,0.202934405284778,10.7,5,5
"1758",18,"10",24,"a",0.90344505841333,0.00201841514968185,2,0.183340085636581,10.7,5,5
"1759",19,"10",26,"o",0.903339883885334,0.0022341315953697,0,0.165618411670476,10.6,5,5
"1760",20,"10",26,"o",0.903651456228047,0.00247319047373457,0,0.149661318884202,10.9,5,5
"1761",21,"10",26,"o",0.903951593111238,0.00273688539612162,0,0.135286587632503,11.2,5,5
"1762",22,"10",26,"o",0.904241003182327,0.00302769021812523,0,0.122331679717928,11.5,5,5
"1763",23,"10",26,"o",0.90452033416949,0.00334832219228035,0,0.110651491817976,11.8,5,5
"1764",24,"10",26,"o",0.904790179508175,0.00370176552786367,0,0.100116383144834,12.1,5,5
"1765",25,"10",26,"o",0.905051084102993,0.00409129719983906,0,0.0906104411017023,12.4,5,5
"1766",26,"10",26,"o",0.905385909983916,0.00452051521919781,0,0.0820374166709087,12.8,5,5
"1767",27,"10",26,"o",0.905706810261013,0.004992915362774,0,0.0743018469750624,13.2,5,5
"1768",28,"10",26,"o",0.906014759312489,0.00551272807735111,0,0.0673185700035845,13.6,5,5
"1769",29,"10",26,"o",0.906310637255117,0.00608458970528729,0,0.0610115360790518,14,5,5
"1770",30,"10",26,"o",0.906595241446381,0.00671358081343422,0,0.0553127682826026,14.4,5,5
"1771",31,"10",26,"o",0.906936240333652,0.00740526809155029,0,0.0501651541086701,14.9,5,5
"1772",32,"10",26,"o",0.907262026337961,0.00816514740752445,0,0.0455129393681881,15.4,5,5
"1773",33,"10",26,"o",0.907573738688342,0.0089997676200358,0,0.0413063485410823,15.9,5,5
"1774",34,"10",26,"o",0.907872398905995,0.00991629355984075,0,0.0375008937400395,16.4,5,5
"1775",35,"10",26,"o",0.908158926115141,0.01092256309564,0,0.0340567713873123,16.9,5,5
"1776",36,"10",26,"o",0.908487905721416,0.0120271494135545,0,0.0309401649132924,17.5,5,5
"1777",37,"10",26,"o",0.908801890651369,0.0132386455976031,0,0.0281184803702653,18.1,5,5
"1778",38,"10",26,"o",0.909102027215682,0.0145671413470701,0,0.0255625675068326,18.7,5,5
"1779",39,"10",26,"o",0.909389340898689,0.0160236595134268,0,0.0232463264167167,19.3,5,5
"1780",40,"10",26,"o",0.909664752381486,0.0176202411802976,0,0.0211463637636418,19.9,5,5
"1781",41,"10",26,"o",0.909929091029807,0.019370038395099,0,0.0192416915580363,20.5,5,5
"1782",42,"10",26,"o",0.91022448717035,0.0212874152349355,0,0.0175142588307036,21.2,5,5
"1783",43,"10",26,"o",0.910506899771985,0.0233869946754702,0,0.0159468535097481,21.9,5,5
"1784",44,"10",26,"o",0.910777286968434,0.0256856863812091,0,0.0145240319752914,22.6,5,5
"1785",45,"10",26,"o",0.911036509304996,0.028201939978878,0,0.0132319233918036,23.3,5,5
"1786",46,"10",26,"o",0.911285342256234,0.0309558834260028,0,0.012058057836808,24,5,5
"1787",47,"10",26,"o",0.91152448682615,0.0339694736550461,0,0.0109912149818165,24.7,5,5
"1788",48,"10",26,"o",0.911754578569679,0.0372666605735682,0,0.0100212905837148,25.4,5,5
"1789",49,"10",26,"o",0.911976195306975,0.0408735655948452,0,0.00913917845860186,26.1,5,5
"1790",50,"10",26,"o",0.912219767563909,0.0448186759755138,0,0.00833693924923087,26.9,5,5
"1791",51,"10",26,"o",0.912453671066577,0.0491314456988829,0,0.00760707082341973,27.7,5,5
"1792",52,"10",26,"o",0.912678552077357,0.0538454140268323,0,0.00694281038466863,28.5,5,5
"1793",53,"10",26,"o",0.912894997073336,0.0589971287308924,0,0.0063380568657928,29.3,5,5
"1794",54,"10",26,"o",0.913103539729988,0.0646264125885586,0,0.00578730215916536,30.1,5,5
"1795",55,"10",26,"o",0.91330466692819,0.070776653223433,0,0.00528557007088931,30.9,5,5
"1796",56,"10",26,"o",0.91349882394246,0.0774951183173993,0,0.00482836204362285,31.7,5,5
"1797",57,"10",26,"o",0.913686418939611,0.084833298397635,0,0.0044116088249817,32.5,5,5
"1798",58,"10",26,"o",0.913867826893902,0.0928472795908352,0,0.00403162736999199,33.3,5,5
"1799",59,"10",26,"o",0.914021755592225,0.101598148942839,0,0.00368499512661374,34,5,5
"1800",60,"10",26,"o",NA,NA,NA,NA,34.7,5,5
"1801",1,"7.1",1,"n",0.909407539982771,0.000217973423724601,0,0.909407539982771,7.1,6,6
"1802",2,"7.1",1,"n",0.909769553056303,0.000239687284458551,0,0.827351291196158,7.3,6,6
"1803",3,"7.1",1,"n",0.910118356753198,0.000263459338305332,2,0.752987597601083,7.5,6,6
"1804",4,"7.1",3,"a",0.899208000325557,0.000289478106172048,2,0.677092471908815,7.5,6,6
"1805",5,"7.1",5,"n",0.910118356753198,0.000321925634633191,2,0.616234287903612,7.5,6,6
"1806",6,"7.1",7,"n",0.910118356753198,0.000353718428207124,2,0.560846137481812,7.5,6,6
"1807",7,"7.1",9,"n",0.910118356753198,0.000388651020587033,2,0.510436365036324,7.5,6,6
"1808",8,"7.1",11,"n",0.910118356753198,0.000427033492625647,2,0.464557505773935,7.5,6,6
"1809",9,"7.1",13,"a",0.899208000325557,0.000469206548200026,2,0.417733825803208,7.5,6,6
"1810",10,"7.1",15,"n",0.910118356753198,0.00052179979274,0,0.380187223100242,7.5,6,6
"1811",11,"7.1",15,"n",0.910454765281691,0.000573331796758276,0,0.346143268970829,7.7,6,6
"1812",12,"7.1",15,"n",0.910779523208342,0.000629720243795846,0,0.315260201475029,7.9,6,6
"1813",13,"7.1",15,"n",0.911093312996945,0.000691407994744515,0,0.287231461417968,8.1,6,6
"1814",14,"7.1",15,"n",0.911396761568301,0.000758877257555763,0,0.261781823756866,8.3,6,6
"1815",15,"7.1",15,"n",0.911690446028205,0.000832653010802795,0,0.238663987662974,8.5,6,6
"1816",16,"7.1",15,"n",0.911974898685877,0.000913306719874341,0,0.217655565968909,8.7,6,6
"1817",17,"7.1",15,"n",0.912250611464856,0.00100146037044483,0,0.198556423143866,8.9,6,6
"1818",18,"7.1",15,"n",0.912518039791641,0.00109779084591319,0,0.18118631803528,9.1,6,6
"1819",19,"7.1",15,"n",0.912777606033941,0.00120303467771865,2,0.165382813622348,9.3,6,6
"1820",20,"7.1",17,"n",0.901836957959405,0.00131799319983964,1,0.149148333535945,9.3,6,6
"1821",21,"7.1",18,"n",0.912904564581137,0.0014614539670473,2,0.136158194484634,9.4,6,6
"1822",22,"7.1",20,"n",0.912904564581137,0.00160088362327102,2,0.124299437250149,9.4,6,6
"1823",23,"7.1",22,"n",0.912904564581137,0.00175361553154852,2,0.113473523640527,9.4,6,6
"1824",24,"7.1",24,"a",0.901962470425049,0.00192091878996478,2,0.102348859710645,9.4,6,6
"1825",25,"7.1",26,"o",0.901836957959405,0.00212971032936608,0,0.0923019842920623,9.3,6,6
"1826",26,"7.1",26,"o",0.902208140147447,0.00236152478623741,0,0.0832756015800603,9.6,6,6
"1827",27,"7.1",26,"o",0.902563898421186,0.00261749443521034,0,0.0751615516054687,9.9,6,6
"1828",28,"7.1",26,"o",0.902905311302148,0.0029000655131332,0,0.0678637641502882,10.2,6,6
"1829",29,"7.1",26,"o",0.903233353029144,0.00321192651857458,0,0.0612968152426438,10.5,6,6
"1830",30,"7.1",26,"o",0.903548906277751,0.00355603179156621,0,0.0553846703708002,10.8,6,6
"1831",31,"7.1",26,"o",0.903951593111238,0.00393562735437929,0,0.0500650610156256,11.2,6,6
"1832",32,"7.1",26,"o",0.904335203045735,0.00435380321730898,0,0.0452755971190629,11.6,6,6
"1833",33,"7.1",26,"o",0.904701250446272,0.00481436883430579,0,0.0409608893283179,12,6,6
"1834",34,"7.1",26,"o",0.905051084102993,0.00532150124909295,0,0.0370716972924168,12.4,6,6
"1835",35,"7.1",26,"o",0.905385909983916,0.00587977998431675,0,0.033564192387743,12.8,6,6
"1836",36,"7.1",26,"o",0.905706810261013,0.00649422519113557,0,0.0303993176264897,13.2,6,6
"1837",37,"7.1",26,"o",0.906089827984434,0.00717033936099478,0,0.0275445124790302,13.7,6,6
"1838",38,"7.1",26,"o",0.906454301688849,0.007913497248882,0,0.0249678418245391,14.2,6,6
"1839",39,"7.1",26,"o",0.906801734472765,0.0087301667984123,0,0.0226408822725337,14.7,6,6
"1840",40,"7.1",26,"o",0.907133461753876,0.00962742622397851,0,0.0205383019130455,15.2,6,6
"1841",41,"7.1",26,"o",0.907450674763154,0.0106130207184339,0,0.0186374959294825,15.7,6,6
"1842",42,"7.1",26,"o",0.907754440117825,0.0116954243504242,0,0.0169182696826656,16.2,6,6
"1843",43,"7.1",26,"o",0.908045716226358,0.0128839076225352,0,0.0153625623113068,16.7,6,6
"1844",44,"7.1",26,"o",0.908379972365075,0.0141886112034953,0,0.0139550439278016,17.3,6,6
"1845",45,"7.1",26,"o",0.908698821667984,0.0156196873942008,0,0.0126809319735183,17.9,6,6
"1846",46,"7.1",26,"o",0.909003454801613,0.017189069713472,0,0.0115270109740323,18.5,6,6
"1847",47,"7.1",26,"o",0.9092949356047,0.018909795801847,0,0.0104814527013474,19.1,6,6
"1848",48,"7.1",26,"o",0.909574218079459,0.0207961081288456,0,0.0095336591451649,19.7,6,6
"1849",49,"7.1",26,"o",0.909842160667752,0.0228635637592675,0,0.00867412503570671,20.3,6,6
"1850",50,"7.1",26,"o",0.910099538312034,0.0251291539869811,0,0.00789431719025753,20.9,6,6
"1851",51,"7.1",26,"o",0.91034705269752,0.0276114347157985,0,0.00718656838721031,21.5,6,6
"1852",52,"7.1",26,"o",0.910585340992123,0.0303306685444643,0,0.00654398382543111,22.1,6,6
"1853",53,"7.1",26,"o",0.910814983338624,0.0333089795970334,0,0.00596035851892827,22.7,6,6
"1854",54,"7.1",26,"o",0.911036509304996,0.0365705222315713,0,0.0054301042192907,23.3,6,6
"1855",55,"7.1",26,"o",0.911250403460448,0.0401416648598088,0,0.00494818466066094,23.9,6,6
"1856",56,"7.1",26,"o",0.911457110214323,0.0440511902188158,0,0.00451005809161286,24.5,6,6
"1857",57,"7.1",26,"o",0.911657038030695,0.0483305135536849,0,0.00411162620114615,25.1,6,6
"1858",58,"7.1",26,"o",0.911850563112019,0.0530139202984551,0,0.00374918866682125,25.7,6,6
"1859",59,"7.1",26,"o",0.912038032629352,0.0581388249819421,0,0.00341940265564391,26.3,6,6
"1860",60,"7.1",26,"o",NA,NA,NA,NA,26.9,6,6
"1861",1,"7.6",1,"n",0.910288062339384,0.000238202642726474,0,0.910288062339384,7.6,6,6
"1862",2,"7.6",1,"n",0.910618556541992,0.000261678311054973,0,0.828925201364897,7.8,6,6
"1863",3,"7.6",1,"n",0.910937748706425,0.000287363253444644,0,0.755099256777359,8,6,6
"1864",4,"7.6",1,"n",0.911246292760133,0.000315458716967997,0,0.6880813984043,8.2,6,6
"1865",5,"7.6",1,"n",0.911544790047371,0.000346183813832025,0,0.627217013843949,8.4,6,6
"1866",6,"7.6",1,"n",0.911833794688491,0.000379777074710761,0,0.571917669826512,8.6,6,6
"1867",7,"7.6",1,"n",0.91211381828298,0.000416498134773019,0,0.521654009568965,8.8,6,6
"1868",8,"7.6",1,"n",0.912385334049469,0.000456629563574709,0,0.475949467778825,9,6,6
"1869",9,"7.6",1,"n",0.912648780480947,0.000500478850912734,0,0.4343747013389,9.2,6,6
"1870",10,"7.6",1,"n",0.912904564581137,0.000548380561741388,0,0.39654264759085,9.4,6,6
"1871",11,"7.6",1,"n",0.913153064737767,0.000600698674338427,2,0.362104133946813,9.6,6,6
"1872",12,"7.6",3,"a",0.902208140147447,0.000657829117083379,2,0.326693297227856,9.6,6,6
"1873",13,"7.6",5,"n",0.913029702549071,0.000729132323031214,2,0.298280683992725,9.5,6,6
"1874",14,"7.6",7,"n",0.913029702549071,0.000798585545459872,2,0.272339124182011,9.5,6,6
"1875",15,"7.6",9,"n",0.913029702549071,0.000874654508205281,2,0.248653709544376,9.5,6,6
"1876",16,"7.6",11,"n",0.913029702549071,0.000957969391097956,2,0.227028222463025,9.5,6,6
"1877",17,"7.6",13,"a",0.902086183057953,0.00104922040150876,2,0.204799022648102,9.5,6,6
"1878",18,"7.6",15,"n",0.912904564581137,0.00116310439203496,2,0.186961962597208,9.4,6,6
"1879",19,"7.6",17,"n",0.901962470425049,0.0012740700804455,1,0.168632673659693,9.4,6,6
"1880",20,"7.6",18,"n",0.913029702549071,0.00141255331814981,2,0.153966639871564,9.5,6,6
"1881",21,"7.6",20,"n",0.913029702549071,0.00154710554783281,2,0.140576115404414,9.5,6,6
"1882",22,"7.6",22,"n",0.913029702549071,0.00169447449903708,2,0.128350168833196,9.5,6,6
"1883",23,"7.6",24,"a",0.902086183057953,0.00185588102370198,2,0.115782913897582,9.5,6,6
"1884",24,"7.6",26,"o",0.901962470425049,0.00205732119453463,0,0.104431843052074,9.4,6,6
"1885",25,"7.6",26,"o",0.902328384447243,0.00228093879955462,0,0.0942318162260255,9.7,6,6
"1886",26,"7.6",26,"o",0.902679246521921,0.00252783669323658,0,0.0850611048693008,10,6,6
"1887",27,"7.6",26,"o",0.903016098866858,0.00280037089916102,0,0.0768115470843807,10.3,6,6
"1888",28,"7.6",26,"o",0.903339883885334,0.00310113064725539,0,0.0693869340242573,10.6,6,6
"1889",29,"7.6",26,"o",0.903651456228047,0.00343296106213886,0,0.0627016039742195,10.9,6,6
"1890",30,"7.6",26,"o",0.90404922183053,0.00379898802627782,0,0.0566853362804193,11.3,6,6
"1891",31,"7.6",26,"o",0.904428306056304,0.00420219157822577,0,0.0512678226703316,11.7,6,6
"1892",32,"7.6",26,"o",0.904790179508175,0.00464624066947786,0,0.0463866224768826,12.1,6,6
"1893",33,"7.6",26,"o",0.905136153296923,0.005135158155677,0,0.0419862090331621,12.5,6,6
"1894",34,"7.6",26,"o",0.9054674007867,0.00567335437544107,0,0.0380171435621444,12.9,6,6
"1895",35,"7.6",26,"o",0.905784975805787,0.00626566386654216,0,0.034435357461642,13.3,6,6
"1896",36,"7.6",26,"o",0.906164155520456,0.00691738550969917,0,0.0312040866142739,13.8,6,6
"1897",37,"7.6",26,"o",0.906525106533149,0.00763370021596822,0,0.0282872879422743,14.3,6,6
"1898",38,"7.6",26,"o",0.906869296308001,0.00842083706336828,0,0.025652872910672,14.8,6,6
"1899",39,"7.6",26,"o",0.907198029683709,0.00928561270918616,0,0.0232722357602883,15.3,6,6
"1900",40,"7.6",26,"o",0.907512471513711,0.0102354859747916,0,0.021119844192469,15.8,6,6
"1901",41,"7.6",26,"o",0.907813665551181,0.0112786174251898,0,0.0191728831722351,16.3,6,6
"1902",42,"7.6",26,"o",0.908102550295741,0.0124239343966495,0,0.017410944105229,16.8,6,6
"1903",43,"7.6",26,"o",0.908434149976338,0.0136812019662354,0,0.0158166962085192,17.4,6,6
"1904",44,"7.6",26,"o",0.908750550889645,0.0150602021804131,0,0.014373431392746,18,6,6
"1905",45,"7.6",26,"o",0.909052921251075,0.0165724270160492,0,0.0130662097959777,18.6,6,6
"1906",46,"7.6",26,"o",0.9093423054937,0.0182304315058375,0,0.0118816573399387,19.2,6,6
"1907",47,"7.6",26,"o",0.909619640766994,0.020047930680999,0,0.0108077888812716,19.8,6,6
"1908",48,"7.6",26,"o",0.90988577081223,0.0220399052334605,0,0.00983385331701163,20.4,6,6
"1909",49,"7.6",26,"o",0.910141457695178,0.0242227166755077,0,0.00895019759270552,21,6,6
"1910",50,"7.6",26,"o",0.910387391777786,0.0266142328433744,0,0.008148147042319,21.6,6,6
"1911",51,"7.6",26,"o",0.910624200233944,0.0292339646657481,0,0.00741989988380031,22.2,6,6
"1912",52,"7.6",26,"o",0.910852454354861,0.0321032151992422,0,0.00675843402022686,22.8,6,6
"1913",53,"7.6",26,"o",0.911072675842958,0.0352452420210914,0,0.00615742456731617,23.4,6,6
"1914",54,"7.6",26,"o",0.911285342256234,0.0386854341652616,0,0.00561117075424366,24,6,6
"1915",55,"7.6",26,"o",0.911490891735878,0.0424515048925082,0,0.00511453103446783,24.6,6,6
"1916",56,"7.6",26,"o",0.911689727126345,0.0465737016983921,0,0.0046628654031932,25.2,6,6
"1917",57,"7.6",26,"o",0.911882219578442,0.0510850350866549,0,0.00425198405345934,25.8,6,6
"1918",58,"7.6",26,"o",0.912068711710574,0.0560215277695305,0,0.00387810161785257,26.4,6,6
"1919",59,"7.6",26,"o",0.912249520391051,0.0614224861024591,0,0.00353779634091376,27,6,6
