"","Wstart","Beh","p","h","p.tot","S.cum.riv","G.riv","G.ocean","dur","Fit","param_value","param_name","baseline"
"466","14.3","1",0.12962962962963,"a",0.11864406779661,0.0484332660179724,9.9,0,59,0.0473119984750308,0.5,"ya","habitat_hypoth"
"467","15.7","1",0.12962962962963,"a",0.11864406779661,0.049358903482084,10.6,0,59,0.0562195528653911,0.5,"ya","habitat_hypoth"
"468","17.1","1",0.12962962962963,"a",0.11864406779661,0.0502537619109113,11.3,0,59,0.0663383787318634,0.5,"ya","habitat_hypoth"
"469","18.6","1",0.12962962962963,"a",0.11864406779661,0.0511425888071682,11.5,0,59,0.0777594716106196,0.5,"ya","habitat_hypoth"
"470","20","1",0.12962962962963,"a",0.11864406779661,0.0529750563161173,11.8,0,59,0.0877523638826425,0.5,"ya","habitat_hypoth"
"471","7.1","2",0.0925925925925926,"a",0.0847457627118644,0.0387271061963275,5.4,0,59,0.0163581058374281,0.5,"ya","habitat_hypoth"
"472","8.5","2",0.0925925925925926,"a",0.0847457627118644,0.0411716321269777,6.8,0,59,0.0212754621715009,0.5,"ya","habitat_hypoth"
"473","10","2",0.0925925925925926,"a",0.0847457627118644,0.0437675334366427,8.3,0,59,0.0280168332118403,0.5,"ya","habitat_hypoth"
"474","11.4","2",0.111111111111111,"a",0.101694915254237,0.0472446377368834,8.6,0,59,0.0342029517147445,0.5,"ya","habitat_hypoth"
"475","12.8","2",0.111111111111111,"a",0.101694915254237,0.0483063138930763,8.6,0,59,0.0386570823899577,0.5,"ya","habitat_hypoth"
"476","14.3","2",0.0740740740740741,"a",0.0677966101694915,0.0484332660179724,9.9,0,59,0.0473119984750308,0.5,"ya","habitat_hypoth"
"477","15.7","2",0.0740740740740741,"a",0.0677966101694915,0.049358903482084,10.6,0,59,0.0562195528653911,0.5,"ya","habitat_hypoth"
"478","17.1","2",0.0740740740740741,"a",0.0677966101694915,0.0502537619109113,11.3,0,59,0.0663383787318634,0.5,"ya","habitat_hypoth"
"479","18.6","2",0.0740740740740741,"a",0.0677966101694915,0.0511425888071682,11.5,0,59,0.0777594716106196,0.5,"ya","habitat_hypoth"
"480","20","2",0.0740740740740741,"a",0.0677966101694915,0.0529750563161173,11.8,0,59,0.0877523638826425,0.5,"ya","habitat_hypoth"
"481","7.1","0",0.615384615384615,"n",0.363636363636364,0.150681612973004,1.8,18.2,22,0.0581388249819421,0.7,"ya","habitat_hypoth"
"482","8.5","0",0.6,"n",0.444444444444444,0.0958026661275446,2.8,18.4,27,0.0715144725738188,0.7,"ya","habitat_hypoth"
"483","10","0",0.384615384615385,"n",0.227272727272727,0.15613620981523,1.8,22.9,22,0.101598148942839,0.7,"ya","habitat_hypoth"
"484","11.4","0",0,"n",0,0.14962614978351,2.7,21.8,26,0.104828335740565,0.7,"ya","habitat_hypoth"
"485","12.8","0",0,"n",0,0.125412628462803,3.3,21.2,29,0.114064668269126,0.7,"ya","habitat_hypoth"
"486","14.3","0",0,"n",0,0.156356035120934,2.7,25.3,26,0.148256093072167,0.7,"ya","habitat_hypoth"
"487","15.7","0",0.444444444444444,"n",0.148148148148148,0.139713393184868,3.2,26.7,27,0.173605354280564,0.7,"ya","habitat_hypoth"
"488","17.1","0",0.6875,"n",0.323529411764706,0.0801057958062579,6.6,22.7,34,0.177426591361112,0.7,"ya","habitat_hypoth"
"489","18.6","0",0.642857142857143,"n",0.25,0.0738141827232398,7.5,21.8,36,0.186076914286697,0.7,"ya","habitat_hypoth"
"490","20","0",0.444444444444444,"n",0.111111111111111,0.0822549564887464,7,21.8,36,0.186076914286697,0.7,"ya","habitat_hypoth"
"491","7.1","1",0.0769230769230769,"n",0.0454545454545455,0.150681612973004,1.8,18.2,22,0.0581388249819421,0.7,"ya","habitat_hypoth"
"492","8.5","1",0,"n",0,0.0958026661275446,2.8,18.4,27,0.0715144725738188,0.7,"ya","habitat_hypoth"
"493","10","1",0,"n",0,0.15613620981523,1.8,22.9,22,0.101598148942839,0.7,"ya","habitat_hypoth"
"494","11.4","1",0,"n",0,0.14962614978351,2.7,21.8,26,0.104828335740565,0.7,"ya","habitat_hypoth"
"495","12.8","1",0,"n",0,0.125412628462803,3.3,21.2,29,0.114064668269126,0.7,"ya","habitat_hypoth"
"496","14.3","1",0,"n",0,0.156356035120934,2.7,25.3,26,0.148256093072167,0.7,"ya","habitat_hypoth"
"497","15.7","1",0,"n",0,0.139713393184868,3.2,26.7,27,0.173605354280564,0.7,"ya","habitat_hypoth"
"498","17.1","1",0,"n",0,0.0801057958062579,6.6,22.7,34,0.177426591361112,0.7,"ya","habitat_hypoth"
"499","18.6","1",0,"n",0,0.0738141827232398,7.5,21.8,36,0.186076914286697,0.7,"ya","habitat_hypoth"
"500","20","1",0,"n",0,0.0822549564887464,7,21.8,36,0.186076914286697,0.7,"ya","habitat_hypoth"
"501","7.1","2",0.307692307692308,"n",0.181818181818182,0.150681612973004,1.8,18.2,22,0.0581388249819421,0.7,"ya","habitat_hypoth"
"502","8.5","2",0.4,"n",0.296296296296296,0.0958026661275446,2.8,18.4,27,0.0715144725738188,0.7,"ya","habitat_hypoth"
"503","10","2",0.615384615384615,"n",0.363636363636364,0.15613620981523,1.8,22.9,22,0.101598148942839,0.7,"ya","habitat_hypoth"
"504","11.4","2",1,"n",0.192307692307692,0.14962614978351,2.7,21.8,26,0.104828335740565,0.7,"ya","habitat_hypoth"
"505","12.8","2",1,"n",0.172413793103448,0.125412628462803,3.3,21.2,29,0.114064668269126,0.7,"ya","habitat_hypoth"
"506","14.3","2",1,"n",0.192307692307692,0.156356035120934,2.7,25.3,26,0.148256093072167,0.7,"ya","habitat_hypoth"
"507","15.7","2",0.555555555555556,"n",0.185185185185185,0.139713393184868,3.2,26.7,27,0.173605354280564,0.7,"ya","habitat_hypoth"
"508","17.1","2",0.3125,"n",0.147058823529412,0.0801057958062579,6.6,22.7,34,0.177426591361112,0.7,"ya","habitat_hypoth"
"509","18.6","2",0.357142857142857,"n",0.138888888888889,0.0738141827232398,7.5,21.8,36,0.186076914286697,0.7,"ya","habitat_hypoth"
"510","20","2",0.555555555555556,"n",0.138888888888889,0.0822549564887464,7,21.8,36,0.186076914286697,0.7,"ya","habitat_hypoth"
"511","7.1","0",0.111111111111111,"a",0.0454545454545455,0.150681612973004,1.8,18.2,22,0.0581388249819421,0.7,"ya","habitat_hypoth"
"512","8.5","0",0,"a",0,0.0958026661275446,2.8,18.4,27,0.0715144725738188,0.7,"ya","habitat_hypoth"
"513","10","0",0.111111111111111,"a",0.0454545454545455,0.15613620981523,1.8,22.9,22,0.101598148942839,0.7,"ya","habitat_hypoth"
"514","11.4","0",0.619047619047619,"a",0.5,0.14962614978351,2.7,21.8,26,0.104828335740565,0.7,"ya","habitat_hypoth"
"515","12.8","0",0.666666666666667,"a",0.551724137931034,0.125412628462803,3.3,21.2,29,0.114064668269126,0.7,"ya","habitat_hypoth"
"516","14.3","0",0.619047619047619,"a",0.5,0.156356035120934,2.7,25.3,26,0.148256093072167,0.7,"ya","habitat_hypoth"
"517","15.7","0",0.555555555555556,"a",0.37037037037037,0.139713393184868,3.2,26.7,27,0.173605354280564,0.7,"ya","habitat_hypoth"
"518","17.1","0",0.555555555555556,"a",0.294117647058824,0.0801057958062579,6.6,22.7,34,0.177426591361112,0.7,"ya","habitat_hypoth"
"519","18.6","0",0.636363636363636,"a",0.388888888888889,0.0738141827232398,7.5,21.8,36,0.186076914286697,0.7,"ya","habitat_hypoth"
"520","20","0",0.703703703703704,"a",0.527777777777778,0.0822549564887464,7,21.8,36,0.186076914286697,0.7,"ya","habitat_hypoth"
"521","7.1","1",0,"a",0,0.150681612973004,1.8,18.2,22,0.0581388249819421,0.7,"ya","habitat_hypoth"
"522","8.5","1",0.714285714285714,"a",0.185185185185185,0.0958026661275446,2.8,18.4,27,0.0715144725738188,0.7,"ya","habitat_hypoth"
"523","10","1",0.777777777777778,"a",0.318181818181818,0.15613620981523,1.8,22.9,22,0.101598148942839,0.7,"ya","habitat_hypoth"
"524","11.4","1",0.0476190476190476,"a",0.0384615384615385,0.14962614978351,2.7,21.8,26,0.104828335740565,0.7,"ya","habitat_hypoth"
"525","12.8","1",0.0416666666666667,"a",0.0344827586206897,0.125412628462803,3.3,21.2,29,0.114064668269126,0.7,"ya","habitat_hypoth"
"526","14.3","1",0.0476190476190476,"a",0.0384615384615385,0.156356035120934,2.7,25.3,26,0.148256093072167,0.7,"ya","habitat_hypoth"
"527","15.7","1",0.0555555555555556,"a",0.037037037037037,0.139713393184868,3.2,26.7,27,0.173605354280564,0.7,"ya","habitat_hypoth"
"528","17.1","1",0.0555555555555556,"a",0.0294117647058824,0.0801057958062579,6.6,22.7,34,0.177426591361112,0.7,"ya","habitat_hypoth"
"529","18.6","1",0.0454545454545455,"a",0.0277777777777778,0.0738141827232398,7.5,21.8,36,0.186076914286697,0.7,"ya","habitat_hypoth"
"530","20","1",0.037037037037037,"a",0.0277777777777778,0.0822549564887464,7,21.8,36,0.186076914286697,0.7,"ya","habitat_hypoth"
"531","7.1","2",0.888888888888889,"a",0.363636363636364,0.150681612973004,1.8,18.2,22,0.0581388249819421,0.7,"ya","habitat_hypoth"
"532","8.5","2",0.285714285714286,"a",0.0740740740740741,0.0958026661275446,2.8,18.4,27,0.0715144725738188,0.7,"ya","habitat_hypoth"
"533","10","2",0.111111111111111,"a",0.0454545454545455,0.15613620981523,1.8,22.9,22,0.101598148942839,0.7,"ya","habitat_hypoth"
"534","11.4","2",0.333333333333333,"a",0.269230769230769,0.14962614978351,2.7,21.8,26,0.104828335740565,0.7,"ya","habitat_hypoth"
"535","12.8","2",0.291666666666667,"a",0.241379310344828,0.125412628462803,3.3,21.2,29,0.114064668269126,0.7,"ya","habitat_hypoth"
"536","14.3","2",0.333333333333333,"a",0.269230769230769,0.156356035120934,2.7,25.3,26,0.148256093072167,0.7,"ya","habitat_hypoth"
"537","15.7","2",0.388888888888889,"a",0.259259259259259,0.139713393184868,3.2,26.7,27,0.173605354280564,0.7,"ya","habitat_hypoth"
"538","17.1","2",0.388888888888889,"a",0.205882352941176,0.0801057958062579,6.6,22.7,34,0.177426591361112,0.7,"ya","habitat_hypoth"
"539","18.6","2",0.318181818181818,"a",0.194444444444444,0.0738141827232398,7.5,21.8,36,0.186076914286697,0.7,"ya","habitat_hypoth"
"540","20","2",0.259259259259259,"a",0.194444444444444,0.0822549564887464,7,21.8,36,0.186076914286697,0.7,"ya","habitat_hypoth"
"541","7.1","0",0.578947368421053,"n",0.458333333333333,0.104405419091024,2.2,17.6,24,0.0581388249819421,0.9,"ya","habitat_hypoth"
"542","8.5","0",0.375,"n",0.3,0.154898811542791,1.4,21.1,20,0.0774996901503023,0.9,"ya","habitat_hypoth"
"543","10","0",0.428571428571429,"n",0.315789473684211,0.178991591325554,1.2,23.8,19,0.101598148942839,0.9,"ya","habitat_hypoth"
"544","11.4","0",0.619047619047619,"n",0.481481481481481,0.0927320317623771,4,22.6,27,0.122164430122959,0.9,"ya","habitat_hypoth"
"545","12.8","0",0.523809523809524,"n",0.44,0.112970731020219,3.7,26.1,25,0.153715160504045,0.9,"ya","habitat_hypoth"
"546","14.3","0",0.473684210526316,"n",0.391304347826087,0.136452363992437,3.1,29.5,23,0.18180159202578,0.9,"ya","habitat_hypoth"
"547","15.7","0",0.652173913043478,"n",0.535714285714286,0.094316888237832,5,27.6,28,0.191424223305194,0.9,"ya","habitat_hypoth"
"548","17.1","0",0.636363636363636,"n",0.518518518518518,0.104959409257621,4.8,30.2,27,0.211866187738025,0.9,"ya","habitat_hypoth"
"549","18.6","0",0.733333333333333,"n",0.628571428571429,0.0562690054642986,9.4,24.5,35,0.211375341317102,0.9,"ya","habitat_hypoth"
"550","20","0",0.733333333333333,"n",0.628571428571429,0.0586212095821044,9.6,25,35,0.218007493025617,0.9,"ya","habitat_hypoth"
"551","7.1","1",0,"n",0,0.104405419091024,2.2,17.6,24,0.0581388249819421,0.9,"ya","habitat_hypoth"
"552","8.5","1",0.125,"n",0.1,0.154898811542791,1.4,21.1,20,0.0774996901503023,0.9,"ya","habitat_hypoth"
"553","10","1",0,"n",0,0.178991591325554,1.2,23.8,19,0.101598148942839,0.9,"ya","habitat_hypoth"
"554","11.4","1",0,"n",0,0.0927320317623771,4,22.6,27,0.122164430122959,0.9,"ya","habitat_hypoth"
"555","12.8","1",0.0952380952380952,"n",0.08,0.112970731020219,3.7,26.1,25,0.153715160504045,0.9,"ya","habitat_hypoth"
"556","14.3","1",0.105263157894737,"n",0.0869565217391304,0.136452363992437,3.1,29.5,23,0.18180159202578,0.9,"ya","habitat_hypoth"
"557","15.7","1",0,"n",0,0.094316888237832,5,27.6,28,0.191424223305194,0.9,"ya","habitat_hypoth"
"558","17.1","1",0,"n",0,0.104959409257621,4.8,30.2,27,0.211866187738025,0.9,"ya","habitat_hypoth"
"559","18.6","1",0,"n",0,0.0562690054642986,9.4,24.5,35,0.211375341317102,0.9,"ya","habitat_hypoth"
"560","20","1",0,"n",0,0.0586212095821044,9.6,25,35,0.218007493025617,0.9,"ya","habitat_hypoth"
"561","7.1","2",0.421052631578947,"n",0.333333333333333,0.104405419091024,2.2,17.6,24,0.0581388249819421,0.9,"ya","habitat_hypoth"
"562","8.5","2",0.5,"n",0.4,0.154898811542791,1.4,21.1,20,0.0774996901503023,0.9,"ya","habitat_hypoth"
"563","10","2",0.571428571428571,"n",0.421052631578947,0.178991591325554,1.2,23.8,19,0.101598148942839,0.9,"ya","habitat_hypoth"
"564","11.4","2",0.380952380952381,"n",0.296296296296296,0.0927320317623771,4,22.6,27,0.122164430122959,0.9,"ya","habitat_hypoth"
"565","12.8","2",0.380952380952381,"n",0.32,0.112970731020219,3.7,26.1,25,0.153715160504045,0.9,"ya","habitat_hypoth"
"566","14.3","2",0.421052631578947,"n",0.347826086956522,0.136452363992437,3.1,29.5,23,0.18180159202578,0.9,"ya","habitat_hypoth"
"567","15.7","2",0.347826086956522,"n",0.285714285714286,0.094316888237832,5,27.6,28,0.191424223305194,0.9,"ya","habitat_hypoth"
"568","17.1","2",0.363636363636364,"n",0.296296296296296,0.104959409257621,4.8,30.2,27,0.211866187738025,0.9,"ya","habitat_hypoth"
"569","18.6","2",0.266666666666667,"n",0.228571428571429,0.0562690054642986,9.4,24.5,35,0.211375341317102,0.9,"ya","habitat_hypoth"
"570","20","2",0.266666666666667,"n",0.228571428571429,0.0586212095821044,9.6,25,35,0.218007493025617,0.9,"ya","habitat_hypoth"
"571","7.1","0",0,"a",0,0.104405419091024,2.2,17.6,24,0.0581388249819421,0.9,"ya","habitat_hypoth"
"572","8.5","0",0,"a",0,0.154898811542791,1.4,21.1,20,0.0774996901503023,0.9,"ya","habitat_hypoth"
"573","10","0",0,"a",0,0.178991591325554,1.2,23.8,19,0.101598148942839,0.9,"ya","habitat_hypoth"
"574","11.4","0",0,"a",0,0.0927320317623771,4,22.6,27,0.122164430122959,0.9,"ya","habitat_hypoth"
"575","12.8","0",0,"a",0,0.112970731020219,3.7,26.1,25,0.153715160504045,0.9,"ya","habitat_hypoth"
"576","14.3","0",0,"a",0,0.136452363992437,3.1,29.5,23,0.18180159202578,0.9,"ya","habitat_hypoth"
"577","15.7","0",0,"a",0,0.094316888237832,5,27.6,28,0.191424223305194,0.9,"ya","habitat_hypoth"
"578","17.1","0",0,"a",0,0.104959409257621,4.8,30.2,27,0.211866187738025,0.9,"ya","habitat_hypoth"
"579","18.6","0",0,"a",0,0.0562690054642986,9.4,24.5,35,0.211375341317102,0.9,"ya","habitat_hypoth"
"580","20","0",0,"a",0,0.0586212095821044,9.6,25,35,0.218007493025617,0.9,"ya","habitat_hypoth"
"581","7.1","1",0.2,"a",0.0416666666666667,0.104405419091024,2.2,17.6,24,0.0581388249819421,0.9,"ya","habitat_hypoth"
"582","8.5","1",0.25,"a",0.05,0.154898811542791,1.4,21.1,20,0.0774996901503023,0.9,"ya","habitat_hypoth"
"583","10","1",0.2,"a",0.0526315789473684,0.178991591325554,1.2,23.8,19,0.101598148942839,0.9,"ya","habitat_hypoth"
"584","11.4","1",0.5,"a",0.111111111111111,0.0927320317623771,4,22.6,27,0.122164430122959,0.9,"ya","habitat_hypoth"
"585","12.8","1",0.25,"a",0.04,0.112970731020219,3.7,26.1,25,0.153715160504045,0.9,"ya","habitat_hypoth"
"586","14.3","1",0.25,"a",0.0434782608695652,0.136452363992437,3.1,29.5,23,0.18180159202578,0.9,"ya","habitat_hypoth"
"587","15.7","1",0.2,"a",0.0357142857142857,0.094316888237832,5,27.6,28,0.191424223305194,0.9,"ya","habitat_hypoth"
"588","17.1","1",0.2,"a",0.037037037037037,0.104959409257621,4.8,30.2,27,0.211866187738025,0.9,"ya","habitat_hypoth"
"589","18.6","1",0.2,"a",0.0285714285714286,0.0562690054642986,9.4,24.5,35,0.211375341317102,0.9,"ya","habitat_hypoth"
"590","20","1",0.2,"a",0.0285714285714286,0.0586212095821044,9.6,25,35,0.218007493025617,0.9,"ya","habitat_hypoth"
"591","7.1","2",0.8,"a",0.166666666666667,0.104405419091024,2.2,17.6,24,0.0581388249819421,0.9,"ya","habitat_hypoth"
"592","8.5","2",0.75,"a",0.15,0.154898811542791,1.4,21.1,20,0.0774996901503023,0.9,"ya","habitat_hypoth"
"593","10","2",0.8,"a",0.210526315789474,0.178991591325554,1.2,23.8,19,0.101598148942839,0.9,"ya","habitat_hypoth"
"594","11.4","2",0.5,"a",0.111111111111111,0.0927320317623771,4,22.6,27,0.122164430122959,0.9,"ya","habitat_hypoth"
"595","12.8","2",0.75,"a",0.12,0.112970731020219,3.7,26.1,25,0.153715160504045,0.9,"ya","habitat_hypoth"
"596","14.3","2",0.75,"a",0.130434782608696,0.136452363992437,3.1,29.5,23,0.18180159202578,0.9,"ya","habitat_hypoth"
"597","15.7","2",0.8,"a",0.142857142857143,0.094316888237832,5,27.6,28,0.191424223305194,0.9,"ya","habitat_hypoth"
"598","17.1","2",0.8,"a",0.148148148148148,0.104959409257621,4.8,30.2,27,0.211866187738025,0.9,"ya","habitat_hypoth"
"599","18.6","2",0.8,"a",0.114285714285714,0.0562690054642986,9.4,24.5,35,0.211375341317102,0.9,"ya","habitat_hypoth"
"600","20","2",0.8,"a",0.114285714285714,0.0586212095821044,9.6,25,35,0.218007493025617,0.9,"ya","habitat_hypoth"
"601","7.1","0",0.785714285714286,"n",0.745762711864407,0.0197777741581731,11.8,0,59,0.0294004791312352,0.1,"Bn","habitat_hypoth"
"602","8.5","0",0.785714285714286,"n",0.745762711864407,0.0215200043248767,13.1,0,59,0.0369805814277929,0.1,"Bn","habitat_hypoth"
"603","10","0",0.785714285714286,"n",0.745762711864407,0.0234926276667925,14.8,0,59,0.0478786262215596,0.1,"Bn","habitat_hypoth"
"604","11.4","0",0.785714285714286,"n",0.745762711864407,0.0252231560270523,16.9,0,59,0.0633729542669127,0.1,"Bn","habitat_hypoth"
"605","12.8","0",0.785714285714286,"n",0.745762711864407,0.0264680168463504,18.5,0,59,0.07864182444528,0.1,"Bn","habitat_hypoth"
"606","14.3","0",0.785714285714286,"n",0.745762711864407,0.0277037360088116,20,0,59,0.0965414913248893,0.1,"Bn","habitat_hypoth"
"607","15.7","0",0.785714285714286,"n",0.745762711864407,0.0294096288998277,21.1,0,59,0.112756290261972,0.1,"Bn","habitat_hypoth"
"608","17.1","0",0.785714285714286,"n",0.745762711864407,0.030645121011024,22.7,0,59,0.132907539610102,0.1,"Bn","habitat_hypoth"
"609","18.6","0",0.785714285714286,"n",0.745762711864407,0.0331045756599941,23.4,0,59,0.147605906669966,0.1,"Bn","habitat_hypoth"
"610","20","0",0.785714285714286,"n",0.745762711864407,0.0338624055650563,24.5,0,59,0.163837334838488,0.1,"Bn","habitat_hypoth"
"611","7.1","1",0.0714285714285714,"n",0.0677966101694915,0.0197777741581731,11.8,0,59,0.0294004791312352,0.1,"Bn","habitat_hypoth"
"612","8.5","1",0.0714285714285714,"n",0.0677966101694915,0.0215200043248767,13.1,0,59,0.0369805814277929,0.1,"Bn","habitat_hypoth"
"613","10","1",0.0892857142857143,"n",0.0847457627118644,0.0234926276667925,14.8,0,59,0.0478786262215596,0.1,"Bn","habitat_hypoth"
"614","11.4","1",0.0892857142857143,"n",0.0847457627118644,0.0252231560270523,16.9,0,59,0.0633729542669127,0.1,"Bn","habitat_hypoth"
"615","12.8","1",0.0892857142857143,"n",0.0847457627118644,0.0264680168463504,18.5,0,59,0.07864182444528,0.1,"Bn","habitat_hypoth"
"616","14.3","1",0.0892857142857143,"n",0.0847457627118644,0.0277037360088116,20,0,59,0.0965414913248893,0.1,"Bn","habitat_hypoth"
"617","15.7","1",0.0892857142857143,"n",0.0847457627118644,0.0294096288998277,21.1,0,59,0.112756290261972,0.1,"Bn","habitat_hypoth"
"618","17.1","1",0.0714285714285714,"n",0.0677966101694915,0.030645121011024,22.7,0,59,0.132907539610102,0.1,"Bn","habitat_hypoth"
"619","18.6","1",0.0892857142857143,"n",0.0847457627118644,0.0331045756599941,23.4,0,59,0.147605906669966,0.1,"Bn","habitat_hypoth"
"620","20","1",0.0892857142857143,"n",0.0847457627118644,0.0338624055650563,24.5,0,59,0.163837334838488,0.1,"Bn","habitat_hypoth"
"621","7.1","2",0.142857142857143,"n",0.135593220338983,0.0197777741581731,11.8,0,59,0.0294004791312352,0.1,"Bn","habitat_hypoth"
"622","8.5","2",0.142857142857143,"n",0.135593220338983,0.0215200043248767,13.1,0,59,0.0369805814277929,0.1,"Bn","habitat_hypoth"
"623","10","2",0.125,"n",0.11864406779661,0.0234926276667925,14.8,0,59,0.0478786262215596,0.1,"Bn","habitat_hypoth"
"624","11.4","2",0.125,"n",0.11864406779661,0.0252231560270523,16.9,0,59,0.0633729542669127,0.1,"Bn","habitat_hypoth"
"625","12.8","2",0.125,"n",0.11864406779661,0.0264680168463504,18.5,0,59,0.07864182444528,0.1,"Bn","habitat_hypoth"
"626","14.3","2",0.125,"n",0.11864406779661,0.0277037360088116,20,0,59,0.0965414913248893,0.1,"Bn","habitat_hypoth"
"627","15.7","2",0.125,"n",0.11864406779661,0.0294096288998277,21.1,0,59,0.112756290261972,0.1,"Bn","habitat_hypoth"
"628","17.1","2",0.142857142857143,"n",0.135593220338983,0.030645121011024,22.7,0,59,0.132907539610102,0.1,"Bn","habitat_hypoth"
"629","18.6","2",0.125,"n",0.11864406779661,0.0331045756599941,23.4,0,59,0.147605906669966,0.1,"Bn","habitat_hypoth"
"630","20","2",0.125,"n",0.11864406779661,0.0338624055650563,24.5,0,59,0.163837334838488,0.1,"Bn","habitat_hypoth"
"631","7.1","0",0,"a",0,0.0197777741581731,11.8,0,59,0.0294004791312352,0.1,"Bn","habitat_hypoth"
"632","8.5","0",0,"a",0,0.0215200043248767,13.1,0,59,0.0369805814277929,0.1,"Bn","habitat_hypoth"
"633","10","0",0,"a",0,0.0234926276667925,14.8,0,59,0.0478786262215596,0.1,"Bn","habitat_hypoth"
"634","11.4","0",0,"a",0,0.0252231560270523,16.9,0,59,0.0633729542669127,0.1,"Bn","habitat_hypoth"
"635","12.8","0",0,"a",0,0.0264680168463504,18.5,0,59,0.07864182444528,0.1,"Bn","habitat_hypoth"
"636","14.3","0",0,"a",0,0.0277037360088116,20,0,59,0.0965414913248893,0.1,"Bn","habitat_hypoth"
"637","15.7","0",0,"a",0,0.0294096288998277,21.1,0,59,0.112756290261972,0.1,"Bn","habitat_hypoth"
"638","17.1","0",0,"a",0,0.030645121011024,22.7,0,59,0.132907539610102,0.1,"Bn","habitat_hypoth"
"639","18.6","0",0,"a",0,0.0331045756599941,23.4,0,59,0.147605906669966,0.1,"Bn","habitat_hypoth"
"640","20","0",0,"a",0,0.0338624055650563,24.5,0,59,0.163837334838488,0.1,"Bn","habitat_hypoth"
"641","7.1","1",0.333333333333333,"a",0.0169491525423729,0.0197777741581731,11.8,0,59,0.0294004791312352,0.1,"Bn","habitat_hypoth"
"642","8.5","1",0.333333333333333,"a",0.0169491525423729,0.0215200043248767,13.1,0,59,0.0369805814277929,0.1,"Bn","habitat_hypoth"
"643","10","1",0,"a",0,0.0234926276667925,14.8,0,59,0.0478786262215596,0.1,"Bn","habitat_hypoth"
"644","11.4","1",0,"a",0,0.0252231560270523,16.9,0,59,0.0633729542669127,0.1,"Bn","habitat_hypoth"
"645","12.8","1",0,"a",0,0.0264680168463504,18.5,0,59,0.07864182444528,0.1,"Bn","habitat_hypoth"
"646","14.3","1",0,"a",0,0.0277037360088116,20,0,59,0.0965414913248893,0.1,"Bn","habitat_hypoth"
"647","15.7","1",0,"a",0,0.0294096288998277,21.1,0,59,0.112756290261972,0.1,"Bn","habitat_hypoth"
"648","17.1","1",0.333333333333333,"a",0.0169491525423729,0.030645121011024,22.7,0,59,0.132907539610102,0.1,"Bn","habitat_hypoth"
"649","18.6","1",0,"a",0,0.0331045756599941,23.4,0,59,0.147605906669966,0.1,"Bn","habitat_hypoth"
"650","20","1",0,"a",0,0.0338624055650563,24.5,0,59,0.163837334838488,0.1,"Bn","habitat_hypoth"
"651","7.1","2",0.666666666666667,"a",0.0338983050847458,0.0197777741581731,11.8,0,59,0.0294004791312352,0.1,"Bn","habitat_hypoth"
"652","8.5","2",0.666666666666667,"a",0.0338983050847458,0.0215200043248767,13.1,0,59,0.0369805814277929,0.1,"Bn","habitat_hypoth"
"653","10","2",1,"a",0.0508474576271186,0.0234926276667925,14.8,0,59,0.0478786262215596,0.1,"Bn","habitat_hypoth"
"654","11.4","2",1,"a",0.0508474576271186,0.0252231560270523,16.9,0,59,0.0633729542669127,0.1,"Bn","habitat_hypoth"
"655","12.8","2",1,"a",0.0508474576271186,0.0264680168463504,18.5,0,59,0.07864182444528,0.1,"Bn","habitat_hypoth"
"656","14.3","2",1,"a",0.0508474576271186,0.0277037360088116,20,0,59,0.0965414913248893,0.1,"Bn","habitat_hypoth"
"657","15.7","2",1,"a",0.0508474576271186,0.0294096288998277,21.1,0,59,0.112756290261972,0.1,"Bn","habitat_hypoth"
"658","17.1","2",0.666666666666667,"a",0.0338983050847458,0.030645121011024,22.7,0,59,0.132907539610102,0.1,"Bn","habitat_hypoth"
"659","18.6","2",1,"a",0.0508474576271186,0.0331045756599941,23.4,0,59,0.147605906669966,0.1,"Bn","habitat_hypoth"
"660","20","2",1,"a",0.0508474576271186,0.0338624055650563,24.5,0,59,0.163837334838488,0.1,"Bn","habitat_hypoth"
"661","7.1","0",0.785714285714286,"n",0.745762711864407,0.0126166969070229,11.8,0,59,0.0294004791312352,0.3,"Bn","habitat_hypoth"
"662","8.5","0",0.785714285714286,"n",0.745762711864407,0.0137285494337568,13.1,0,59,0.0369805814277929,0.3,"Bn","habitat_hypoth"
"663","10","0",0.785714285714286,"n",0.745762711864407,0.0149874020586655,14.8,0,59,0.0478786262215596,0.3,"Bn","habitat_hypoth"
"664","11.4","0",0.785714285714286,"n",0.745762711864407,0.016091854273675,16.9,0,59,0.0633729542669127,0.3,"Bn","habitat_hypoth"
"665","12.8","0",0.785714285714286,"n",0.745762711864407,0.0168863661434444,18.5,0,59,0.07864182444528,0.3,"Bn","habitat_hypoth"
"666","14.3","0",0.785714285714286,"n",0.745762711864407,0.0176750537265578,20,0,59,0.0965414913248893,0.3,"Bn","habitat_hypoth"
"667","15.7","0",0.785714285714286,"n",0.745762711864407,0.0187638515748315,21.1,0,59,0.112756290261972,0.3,"Bn","habitat_hypoth"
"668","17.1","0",0.785714285714286,"n",0.745762711864407,0.0195525215898548,22.7,0,59,0.132907539610102,0.3,"Bn","habitat_hypoth"
"669","18.6","0",0.785714285714286,"n",0.745762711864407,0.0211222159463055,23.4,0,59,0.147605906669966,0.3,"Bn","habitat_hypoth"
