"","Wstart","Beh","p","h","p.tot","S.cum.riv","G.riv","G.ocean","dur","Fit","iter_index"
"2328","17.1","1",0.024390243902439,"a",0.0169491525423729,0.0166988212680199,20.9,0,59,0.124102571406424,39
"2329","18.6","1",0.0882352941176471,"a",0.0508474576271186,0.0152709309817631,24.5,0,59,0.159952579283877,39
"2330","20","1",0.0232558139534884,"a",0.0169491525423729,0.0179938966270374,22.5,0,59,0.155071326989006,39
"2331","7.1","2",0.152173913043478,"a",0.11864406779661,0.0121310193653554,11.1,0,59,0.0279875410721902,39
"2332","8.5","2",0.45,"a",0.310344827586207,0.104676772163445,4,18.2,29,0.0774996901503023,39
"2333","10","2",0.473684210526316,"a",0.375,0.162913772106742,2.6,22.6,24,0.104828335740565,39
"2334","11.4","2",0.28,"a",0.11864406779661,0.0111616879677148,18.9,0,59,0.0762644499299761,39
"2335","12.8","2",0.32,"a",0.135593220338983,0.0117851092935902,20.8,0,59,0.0947161249439724,39
"2336","14.3","2",0.275862068965517,"a",0.135593220338983,0.0130822602958381,21.8,0,59,0.111060152202093,39
"2337","15.7","2",0.318181818181818,"a",0.11864406779661,0.012373077311089,25,0,59,0.142394001185222,39
"2338","17.1","2",0.170731707317073,"a",0.11864406779661,0.0166988212680199,20.9,0,59,0.124102571406424,39
"2339","18.6","2",0.176470588235294,"a",0.101694915254237,0.0152709309817631,24.5,0,59,0.159952579283877,39
"2340","20","2",0.162790697674419,"a",0.11864406779661,0.0179938966270374,22.5,0,59,0.155071326989006,39
"2341","7.1","0",0.5,"n",0.0847457627118644,0.0117205005901186,10.3,0,59,0.0262651438985737,40
"2342","8.5","0",0,"n",0,0.0986645388567131,3.9,17.2,30,0.0715144725738188,40
"2343","10","0",0,"n",0,0.15649470516805,2.6,22.6,24,0.104828335740565,40
"2344","11.4","0",0.375,"n",0.0882352941176471,0.0743248768554404,5.9,18.1,34,0.104828335740565,40
"2345","12.8","0",0.375,"n",0.0967741935483871,0.0944700458849985,5.6,22,31,0.138634548269411,40
"2346","14.3","0",0.166666666666667,"n",0.0294117647058824,0.0839199319283088,6.6,20.9,34,0.148256093072167,40
"2347","15.7","0",0.285714285714286,"n",0.0338983050847458,0.0181105299820541,16.3,0,59,0.0861046046591643,40
"2348","17.1","0",0.444444444444444,"n",0.0677966101694915,0.017727697788454,18,0,59,0.104390885661478,40
"2349","18.6","0",0,"n",0,0.0198169764339337,17.4,0,59,0.111735462714279,40
"2350","20","0",0,"n",0,0.0202173823502631,18.5,0,59,0.127594418353277,40
"2351","7.1","1",0.1,"n",0.0169491525423729,0.0117205005901186,10.3,0,59,0.0262651438985737,40
"2352","8.5","1",0.8,"n",0.133333333333333,0.0986645388567131,3.9,17.2,30,0.0715144725738188,40
"2353","10","1",0.6,"n",0.125,0.15649470516805,2.6,22.6,24,0.104828335740565,40
"2354","11.4","1",0.375,"n",0.0882352941176471,0.0743248768554404,5.9,18.1,34,0.104828335740565,40
"2355","12.8","1",0.375,"n",0.0967741935483871,0.0944700458849985,5.6,22,31,0.138634548269411,40
"2356","14.3","1",0.333333333333333,"n",0.0588235294117647,0.0839199319283088,6.6,20.9,34,0.148256093072167,40
"2357","15.7","1",0,"n",0,0.0181105299820541,16.3,0,59,0.0861046046591643,40
"2358","17.1","1",0,"n",0,0.017727697788454,18,0,59,0.104390885661478,40
"2359","18.6","1",0,"n",0,0.0198169764339337,17.4,0,59,0.111735462714279,40
"2360","20","1",0,"n",0,0.0202173823502631,18.5,0,59,0.127594418353277,40
"2361","7.1","2",0.4,"n",0.0677966101694915,0.0117205005901186,10.3,0,59,0.0262651438985737,40
"2362","8.5","2",0.2,"n",0.0333333333333333,0.0986645388567131,3.9,17.2,30,0.0715144725738188,40
"2363","10","2",0.4,"n",0.0833333333333333,0.15649470516805,2.6,22.6,24,0.104828335740565,40
"2364","11.4","2",0.25,"n",0.0588235294117647,0.0743248768554404,5.9,18.1,34,0.104828335740565,40
"2365","12.8","2",0.25,"n",0.0645161290322581,0.0944700458849985,5.6,22,31,0.138634548269411,40
"2366","14.3","2",0.5,"n",0.0882352941176471,0.0839199319283088,6.6,20.9,34,0.148256093072167,40
"2367","15.7","2",0.714285714285714,"n",0.0847457627118644,0.0181105299820541,16.3,0,59,0.0861046046591643,40
"2368","17.1","2",0.555555555555556,"n",0.0847457627118644,0.017727697788454,18,0,59,0.104390885661478,40
"2369","18.6","2",1,"n",0.0847457627118644,0.0198169764339337,17.4,0,59,0.111735462714279,40
"2370","20","2",1,"n",0.0847457627118644,0.0202173823502631,18.5,0,59,0.127594418353277,40
"2371","7.1","0",0.816326530612245,"a",0.677966101694915,0.0117205005901186,10.3,0,59,0.0262651438985737,40
"2372","8.5","0",0.6,"a",0.5,0.0986645388567131,3.9,17.2,30,0.0715144725738188,40
"2373","10","0",0.526315789473684,"a",0.416666666666667,0.15649470516805,2.6,22.6,24,0.104828335740565,40
"2374","11.4","0",0.615384615384615,"a",0.470588235294118,0.0743248768554404,5.9,18.1,34,0.104828335740565,40
"2375","12.8","0",0.608695652173913,"a",0.451612903225806,0.0944700458849985,5.6,22,31,0.138634548269411,40
"2376","14.3","0",0.678571428571429,"a",0.558823529411765,0.0839199319283088,6.6,20.9,34,0.148256093072167,40
"2377","15.7","0",0.846153846153846,"a",0.745762711864407,0.0181105299820541,16.3,0,59,0.0861046046591643,40
"2378","17.1","0",0.84,"a",0.711864406779661,0.017727697788454,18,0,59,0.104390885661478,40
"2379","18.6","0",0.851851851851852,"a",0.779661016949153,0.0198169764339337,17.4,0,59,0.111735462714279,40
"2380","20","0",0.851851851851852,"a",0.779661016949153,0.0202173823502631,18.5,0,59,0.127594418353277,40
"2381","7.1","1",0.0408163265306122,"a",0.0338983050847458,0.0117205005901186,10.3,0,59,0.0262651438985737,40
"2382","8.5","1",0.04,"a",0.0333333333333333,0.0986645388567131,3.9,17.2,30,0.0715144725738188,40
"2383","10","1",0,"a",0,0.15649470516805,2.6,22.6,24,0.104828335740565,40
"2384","11.4","1",0.0769230769230769,"a",0.0588235294117647,0.0743248768554404,5.9,18.1,34,0.104828335740565,40
"2385","12.8","1",0,"a",0,0.0944700458849985,5.6,22,31,0.138634548269411,40
"2386","14.3","1",0.0357142857142857,"a",0.0294117647058824,0.0839199319283088,6.6,20.9,34,0.148256093072167,40
"2387","15.7","1",0.0192307692307692,"a",0.0169491525423729,0.0181105299820541,16.3,0,59,0.0861046046591643,40
"2388","17.1","1",0.02,"a",0.0169491525423729,0.017727697788454,18,0,59,0.104390885661478,40
"2389","18.6","1",0.0185185185185185,"a",0.0169491525423729,0.0198169764339337,17.4,0,59,0.111735462714279,40
"2390","20","1",0.0185185185185185,"a",0.0169491525423729,0.0202173823502631,18.5,0,59,0.127594418353277,40
"2391","7.1","2",0.142857142857143,"a",0.11864406779661,0.0117205005901186,10.3,0,59,0.0262651438985737,40
"2392","8.5","2",0.36,"a",0.3,0.0986645388567131,3.9,17.2,30,0.0715144725738188,40
"2393","10","2",0.473684210526316,"a",0.375,0.15649470516805,2.6,22.6,24,0.104828335740565,40
"2394","11.4","2",0.307692307692308,"a",0.235294117647059,0.0743248768554404,5.9,18.1,34,0.104828335740565,40
"2395","12.8","2",0.391304347826087,"a",0.290322580645161,0.0944700458849985,5.6,22,31,0.138634548269411,40
"2396","14.3","2",0.285714285714286,"a",0.235294117647059,0.0839199319283088,6.6,20.9,34,0.148256093072167,40
"2397","15.7","2",0.134615384615385,"a",0.11864406779661,0.0181105299820541,16.3,0,59,0.0861046046591643,40
"2398","17.1","2",0.14,"a",0.11864406779661,0.017727697788454,18,0,59,0.104390885661478,40
"2399","18.6","2",0.12962962962963,"a",0.11864406779661,0.0198169764339337,17.4,0,59,0.111735462714279,40
"2400","20","2",0.12962962962963,"a",0.11864406779661,0.0202173823502631,18.5,0,59,0.127594418353277,40
"2401","7.1","0",0.851851851851852,"n",0.779661016949153,0.0237982183345617,15.2,0,59,0.0412482457477531,41
"2402","8.5","0",0.851851851851852,"n",0.779661016949153,0.0262001729744051,17.7,0,59,0.056963342657249,41
"2403","10","0",0.818181818181818,"n",0.76271186440678,0.028075813767602,21,0,59,0.0802292849313233,41
"2404","11.4","0",0.818181818181818,"n",0.76271186440678,0.030514531654289,22.4,0,59,0.0983358356838031,41
"2405","12.8","0",0.851851851851852,"n",0.779661016949153,0.0326782947926452,24.5,0,59,0.121322293470408,41
"2406","14.3","0",0.851851851851852,"n",0.779661016949153,0.0342963714185643,26.8,0,59,0.148040972941515,41
"2407","15.7","0",0.851851851851852,"n",0.779661016949153,0.0356358936080343,28.1,0,59,0.167460930920429,41
"2408","17.1","0",0.851851851851852,"n",0.779661016949153,0.0368328734627852,30.1,0,59,0.189436819789747,41
"2409","18.6","0",0.851851851851852,"n",0.779661016949153,0.0389682372786402,32.6,0,59,0.206808030801495,41
"2410","20","0",0.851851851851852,"n",0.779661016949153,0.0403834853820247,34.6,0,59,0.222802078056067,41
"2411","7.1","1",0,"n",0,0.0237982183345617,15.2,0,59,0.0412482457477531,41
"2412","8.5","1",0,"n",0,0.0262001729744051,17.7,0,59,0.056963342657249,41
"2413","10","1",0.0545454545454545,"n",0.0508474576271186,0.028075813767602,21,0,59,0.0802292849313233,41
"2414","11.4","1",0.0363636363636364,"n",0.0338983050847458,0.030514531654289,22.4,0,59,0.0983358356838031,41
"2415","12.8","1",0.0185185185185185,"n",0.0169491525423729,0.0326782947926452,24.5,0,59,0.121322293470408,41
"2416","14.3","1",0.0185185185185185,"n",0.0169491525423729,0.0342963714185643,26.8,0,59,0.148040972941515,41
"2417","15.7","1",0,"n",0,0.0356358936080343,28.1,0,59,0.167460930920429,41
"2418","17.1","1",0,"n",0,0.0368328734627852,30.1,0,59,0.189436819789747,41
"2419","18.6","1",0,"n",0,0.0389682372786402,32.6,0,59,0.206808030801495,41
"2420","20","1",0,"n",0,0.0403834853820247,34.6,0,59,0.222802078056067,41
"2421","7.1","2",0.148148148148148,"n",0.135593220338983,0.0237982183345617,15.2,0,59,0.0412482457477531,41
"2422","8.5","2",0.148148148148148,"n",0.135593220338983,0.0262001729744051,17.7,0,59,0.056963342657249,41
"2423","10","2",0.127272727272727,"n",0.11864406779661,0.028075813767602,21,0,59,0.0802292849313233,41
"2424","11.4","2",0.145454545454545,"n",0.135593220338983,0.030514531654289,22.4,0,59,0.0983358356838031,41
"2425","12.8","2",0.12962962962963,"n",0.11864406779661,0.0326782947926452,24.5,0,59,0.121322293470408,41
"2426","14.3","2",0.12962962962963,"n",0.11864406779661,0.0342963714185643,26.8,0,59,0.148040972941515,41
"2427","15.7","2",0.148148148148148,"n",0.135593220338983,0.0356358936080343,28.1,0,59,0.167460930920429,41
"2428","17.1","2",0.148148148148148,"n",0.135593220338983,0.0368328734627852,30.1,0,59,0.189436819789747,41
"2429","18.6","2",0.148148148148148,"n",0.135593220338983,0.0389682372786402,32.6,0,59,0.206808030801495,41
"2430","20","2",0.148148148148148,"n",0.135593220338983,0.0403834853820247,34.6,0,59,0.222802078056067,41
"2431","7.1","0",0,"a",0,0.0237982183345617,15.2,0,59,0.0412482457477531,41
"2432","8.5","0",0,"a",0,0.0262001729744051,17.7,0,59,0.056963342657249,41
"2433","10","0",0,"a",0,0.028075813767602,21,0,59,0.0802292849313233,41
"2434","11.4","0",0,"a",0,0.030514531654289,22.4,0,59,0.0983358356838031,41
"2435","12.8","0",0,"a",0,0.0326782947926452,24.5,0,59,0.121322293470408,41
"2436","14.3","0",0,"a",0,0.0342963714185643,26.8,0,59,0.148040972941515,41
"2437","15.7","0",0,"a",0,0.0356358936080343,28.1,0,59,0.167460930920429,41
"2438","17.1","0",0,"a",0,0.0368328734627852,30.1,0,59,0.189436819789747,41
"2439","18.6","0",0,"a",0,0.0389682372786402,32.6,0,59,0.206808030801495,41
"2440","20","0",0,"a",0,0.0403834853820247,34.6,0,59,0.222802078056067,41
"2441","7.1","1",0.2,"a",0.0169491525423729,0.0237982183345617,15.2,0,59,0.0412482457477531,41
"2442","8.5","1",0.2,"a",0.0169491525423729,0.0262001729744051,17.7,0,59,0.056963342657249,41
"2443","10","1",0,"a",0,0.028075813767602,21,0,59,0.0802292849313233,41
"2444","11.4","1",0.25,"a",0.0169491525423729,0.030514531654289,22.4,0,59,0.0983358356838031,41
"2445","12.8","1",0,"a",0,0.0326782947926452,24.5,0,59,0.121322293470408,41
"2446","14.3","1",0,"a",0,0.0342963714185643,26.8,0,59,0.148040972941515,41
"2447","15.7","1",0.2,"a",0.0169491525423729,0.0356358936080343,28.1,0,59,0.167460930920429,41
"2448","17.1","1",0.2,"a",0.0169491525423729,0.0368328734627852,30.1,0,59,0.189436819789747,41
"2449","18.6","1",0.2,"a",0.0169491525423729,0.0389682372786402,32.6,0,59,0.206808030801495,41
"2450","20","1",0.2,"a",0.0169491525423729,0.0403834853820247,34.6,0,59,0.222802078056067,41
"2451","7.1","2",0.8,"a",0.0677966101694915,0.0237982183345617,15.2,0,59,0.0412482457477531,41
"2452","8.5","2",0.8,"a",0.0677966101694915,0.0262001729744051,17.7,0,59,0.056963342657249,41
"2453","10","2",1,"a",0.0677966101694915,0.028075813767602,21,0,59,0.0802292849313233,41
"2454","11.4","2",0.75,"a",0.0508474576271186,0.030514531654289,22.4,0,59,0.0983358356838031,41
"2455","12.8","2",1,"a",0.0847457627118644,0.0326782947926452,24.5,0,59,0.121322293470408,41
"2456","14.3","2",1,"a",0.0847457627118644,0.0342963714185643,26.8,0,59,0.148040972941515,41
"2457","15.7","2",0.8,"a",0.0677966101694915,0.0356358936080343,28.1,0,59,0.167460930920429,41
"2458","17.1","2",0.8,"a",0.0677966101694915,0.0368328734627852,30.1,0,59,0.189436819789747,41
"2459","18.6","2",0.8,"a",0.0677966101694915,0.0389682372786402,32.6,0,59,0.206808030801495,41
"2460","20","2",0.8,"a",0.0677966101694915,0.0403834853820247,34.6,0,59,0.222802078056067,41
"2461","7.1","0",0.80952380952381,"n",0.576271186440678,0.0161135942926719,15.2,0,59,0.0412482457477531,42
"2462","8.5","0",0.836734693877551,"n",0.694915254237288,0.0172639094431604,17.7,0,59,0.056963342657249,42
"2463","10","0",0.826923076923077,"n",0.728813559322034,0.018132767840383,21,0,59,0.0802292849313233,42
"2464","11.4","0",0.818181818181818,"n",0.76271186440678,0.0196253858609786,22.4,0,59,0.0983358356838031,42
"2465","12.8","0",0.851851851851852,"n",0.779661016949153,0.0211868823174396,24.5,0,59,0.121322293470408,42
"2466","14.3","0",0.851851851851852,"n",0.779661016949153,0.0222363758816364,26.8,0,59,0.148040972941515,42
"2467","15.7","0",0.851851851851852,"n",0.779661016949153,0.0231052930249943,28.1,0,59,0.167460930920429,42
"2468","17.1","0",0.851851851851852,"n",0.779661016949153,0.0238816859748324,30.1,0,59,0.189436819789747,42
"2469","18.6","0",0.851851851851852,"n",0.779661016949153,0.0252667334658383,32.6,0,59,0.206808030801495,42
"2470","20","0",0.851851851851852,"n",0.779661016949153,0.0261847057601032,34.6,0,59,0.222802078056067,42
"2471","7.1","1",0,"n",0,0.0161135942926719,15.2,0,59,0.0412482457477531,42
"2472","8.5","1",0,"n",0,0.0172639094431604,17.7,0,59,0.056963342657249,42
"2473","10","1",0.0576923076923077,"n",0.0508474576271186,0.018132767840383,21,0,59,0.0802292849313233,42
"2474","11.4","1",0.0363636363636364,"n",0.0338983050847458,0.0196253858609786,22.4,0,59,0.0983358356838031,42
"2475","12.8","1",0.0185185185185185,"n",0.0169491525423729,0.0211868823174396,24.5,0,59,0.121322293470408,42
"2476","14.3","1",0.0185185185185185,"n",0.0169491525423729,0.0222363758816364,26.8,0,59,0.148040972941515,42
"2477","15.7","1",0,"n",0,0.0231052930249943,28.1,0,59,0.167460930920429,42
"2478","17.1","1",0,"n",0,0.0238816859748324,30.1,0,59,0.189436819789747,42
"2479","18.6","1",0,"n",0,0.0252667334658383,32.6,0,59,0.206808030801495,42
"2480","20","1",0,"n",0,0.0261847057601032,34.6,0,59,0.222802078056067,42
"2481","7.1","2",0.19047619047619,"n",0.135593220338983,0.0161135942926719,15.2,0,59,0.0412482457477531,42
"2482","8.5","2",0.163265306122449,"n",0.135593220338983,0.0172639094431604,17.7,0,59,0.056963342657249,42
"2483","10","2",0.115384615384615,"n",0.101694915254237,0.018132767840383,21,0,59,0.0802292849313233,42
"2484","11.4","2",0.145454545454545,"n",0.135593220338983,0.0196253858609786,22.4,0,59,0.0983358356838031,42
"2485","12.8","2",0.12962962962963,"n",0.11864406779661,0.0211868823174396,24.5,0,59,0.121322293470408,42
"2486","14.3","2",0.12962962962963,"n",0.11864406779661,0.0222363758816364,26.8,0,59,0.148040972941515,42
"2487","15.7","2",0.148148148148148,"n",0.135593220338983,0.0231052930249943,28.1,0,59,0.167460930920429,42
"2488","17.1","2",0.148148148148148,"n",0.135593220338983,0.0238816859748324,30.1,0,59,0.189436819789747,42
"2489","18.6","2",0.148148148148148,"n",0.135593220338983,0.0252667334658383,32.6,0,59,0.206808030801495,42
"2490","20","2",0.148148148148148,"n",0.135593220338983,0.0261847057601032,34.6,0,59,0.222802078056067,42
"2491","7.1","0",0.705882352941177,"a",0.203389830508475,0.0161135942926719,15.2,0,59,0.0412482457477531,42
"2492","8.5","0",0.5,"a",0.0847457627118644,0.0172639094431604,17.7,0,59,0.056963342657249,42
"2493","10","0",0.285714285714286,"a",0.0338983050847458,0.018132767840383,21,0,59,0.0802292849313233,42
"2494","11.4","0",0,"a",0,0.0196253858609786,22.4,0,59,0.0983358356838031,42
"2495","12.8","0",0,"a",0,0.0211868823174396,24.5,0,59,0.121322293470408,42
"2496","14.3","0",0,"a",0,0.0222363758816364,26.8,0,59,0.148040972941515,42
"2497","15.7","0",0,"a",0,0.0231052930249943,28.1,0,59,0.167460930920429,42
"2498","17.1","0",0,"a",0,0.0238816859748324,30.1,0,59,0.189436819789747,42
"2499","18.6","0",0,"a",0,0.0252667334658383,32.6,0,59,0.206808030801495,42
"2500","20","0",0,"a",0,0.0261847057601032,34.6,0,59,0.222802078056067,42
"2501","7.1","1",0.0588235294117647,"a",0.0169491525423729,0.0161135942926719,15.2,0,59,0.0412482457477531,42
"2502","8.5","1",0.1,"a",0.0169491525423729,0.0172639094431604,17.7,0,59,0.056963342657249,42
"2503","10","1",0,"a",0,0.018132767840383,21,0,59,0.0802292849313233,42
"2504","11.4","1",0.25,"a",0.0169491525423729,0.0196253858609786,22.4,0,59,0.0983358356838031,42
"2505","12.8","1",0,"a",0,0.0211868823174396,24.5,0,59,0.121322293470408,42
"2506","14.3","1",0,"a",0,0.0222363758816364,26.8,0,59,0.148040972941515,42
"2507","15.7","1",0.2,"a",0.0169491525423729,0.0231052930249943,28.1,0,59,0.167460930920429,42
"2508","17.1","1",0.2,"a",0.0169491525423729,0.0238816859748324,30.1,0,59,0.189436819789747,42
"2509","18.6","1",0.2,"a",0.0169491525423729,0.0252667334658383,32.6,0,59,0.206808030801495,42
"2510","20","1",0.2,"a",0.0169491525423729,0.0261847057601032,34.6,0,59,0.222802078056067,42
"2511","7.1","2",0.235294117647059,"a",0.0677966101694915,0.0161135942926719,15.2,0,59,0.0412482457477531,42
"2512","8.5","2",0.4,"a",0.0677966101694915,0.0172639094431604,17.7,0,59,0.056963342657249,42
"2513","10","2",0.714285714285714,"a",0.0847457627118644,0.018132767840383,21,0,59,0.0802292849313233,42
"2514","11.4","2",0.75,"a",0.0508474576271186,0.0196253858609786,22.4,0,59,0.0983358356838031,42
"2515","12.8","2",1,"a",0.0847457627118644,0.0211868823174396,24.5,0,59,0.121322293470408,42
"2516","14.3","2",1,"a",0.0847457627118644,0.0222363758816364,26.8,0,59,0.148040972941515,42
"2517","15.7","2",0.8,"a",0.0677966101694915,0.0231052930249943,28.1,0,59,0.167460930920429,42
"2518","17.1","2",0.8,"a",0.0677966101694915,0.0238816859748324,30.1,0,59,0.189436819789747,42
"2519","18.6","2",0.8,"a",0.0677966101694915,0.0252667334658383,32.6,0,59,0.206808030801495,42
"2520","20","2",0.8,"a",0.0677966101694915,0.0261847057601032,34.6,0,59,0.222802078056067,42
"2521","7.1","0",0.838709677419355,"n",0.440677966101695,0.0125428116231944,14.7,0,59,0.03917189631447,43
"2522","8.5","0",0.886363636363636,"n",0.661016949152542,0.0117993354584955,18.3,0,59,0.0583727374019734,43
"2523","10","0",0.895833333333333,"n",0.728813559322034,0.0125145138482362,20.6,0,59,0.0779485079541376,43
"2524","11.4","0",0.895833333333333,"n",0.728813559322034,0.0132270201649296,22.6,0,59,0.0985326986749743,43
"2525","12.8","0",0.875,"n",0.711864406779661,0.013651581079735,25.1,0,59,0.124100786046461,43
"2526","14.3","0",0.9,"n",0.76271186440678,0.0145459332437457,27.1,0,59,0.148745918266153,43
"2527","15.7","0",0.9,"n",0.76271186440678,0.0155609738789464,28.3,0,59,0.164788856645868,43
"2528","17.1","0",0.9,"n",0.76271186440678,0.0160882850973185,30.3,0,59,0.187299260170189,43
"2529","18.6","0",0.878048780487805,"n",0.610169491525424,0.0175936258067201,30.6,0,59,0.19831963910736,43
"2530","20","0",0.883720930232558,"n",0.644067796610169,0.0180765085131175,33.4,0,59,0.215966561001291,43
"2531","7.1","1",0,"n",0,0.0125428116231944,14.7,0,59,0.03917189631447,43
"2532","8.5","1",0.0454545454545455,"n",0.0338983050847458,0.0117993354584955,18.3,0,59,0.0583727374019734,43
"2533","10","1",0.0208333333333333,"n",0.0169491525423729,0.0125145138482362,20.6,0,59,0.0779485079541376,43
"2534","11.4","1",0.0208333333333333,"n",0.0169491525423729,0.0132270201649296,22.6,0,59,0.0985326986749743,43
"2535","12.8","1",0.0625,"n",0.0508474576271186,0.013651581079735,25.1,0,59,0.124100786046461,43
"2536","14.3","1",0,"n",0,0.0145459332437457,27.1,0,59,0.148745918266153,43
"2537","15.7","1",0,"n",0,0.0155609738789464,28.3,0,59,0.164788856645868,43
"2538","17.1","1",0,"n",0,0.0160882850973185,30.3,0,59,0.187299260170189,43
"2539","18.6","1",0,"n",0,0.0175936258067201,30.6,0,59,0.19831963910736,43
"2540","20","1",0,"n",0,0.0180765085131175,33.4,0,59,0.215966561001291,43
"2541","7.1","2",0.161290322580645,"n",0.0847457627118644,0.0125428116231944,14.7,0,59,0.03917189631447,43
"2542","8.5","2",0.0681818181818182,"n",0.0508474576271186,0.0117993354584955,18.3,0,59,0.0583727374019734,43
"2543","10","2",0.0833333333333333,"n",0.0677966101694915,0.0125145138482362,20.6,0,59,0.0779485079541376,43
"2544","11.4","2",0.0833333333333333,"n",0.0677966101694915,0.0132270201649296,22.6,0,59,0.0985326986749743,43
"2545","12.8","2",0.0625,"n",0.0508474576271186,0.013651581079735,25.1,0,59,0.124100786046461,43
"2546","14.3","2",0.1,"n",0.0847457627118644,0.0145459332437457,27.1,0,59,0.148745918266153,43
"2547","15.7","2",0.1,"n",0.0847457627118644,0.0155609738789464,28.3,0,59,0.164788856645868,43
"2548","17.1","2",0.1,"n",0.0847457627118644,0.0160882850973185,30.3,0,59,0.187299260170189,43
"2549","18.6","2",0.121951219512195,"n",0.0847457627118644,0.0175936258067201,30.6,0,59,0.19831963910736,43
"2550","20","2",0.116279069767442,"n",0.0847457627118644,0.0180765085131175,33.4,0,59,0.215966561001291,43
"2551","7.1","0",0.714285714285714,"a",0.338983050847458,0.0125428116231944,14.7,0,59,0.03917189631447,43
"2552","8.5","0",0.4,"a",0.101694915254237,0.0117993354584955,18.3,0,59,0.0583727374019734,43
"2553","10","0",0.272727272727273,"a",0.0508474576271186,0.0125145138482362,20.6,0,59,0.0779485079541376,43
"2554","11.4","0",0.272727272727273,"a",0.0508474576271186,0.0132270201649296,22.6,0,59,0.0985326986749743,43
"2555","12.8","0",0.272727272727273,"a",0.0508474576271186,0.013651581079735,25.1,0,59,0.124100786046461,43
"2556","14.3","0",0.111111111111111,"a",0.0169491525423729,0.0145459332437457,27.1,0,59,0.148745918266153,43
"2557","15.7","0",0.111111111111111,"a",0.0169491525423729,0.0155609738789464,28.3,0,59,0.164788856645868,43
"2558","17.1","0",0.111111111111111,"a",0.0169491525423729,0.0160882850973185,30.3,0,59,0.187299260170189,43
"2559","18.6","0",0.555555555555556,"a",0.169491525423729,0.0175936258067201,30.6,0,59,0.19831963910736,43
"2560","20","0",0.5,"a",0.135593220338983,0.0180765085131175,33.4,0,59,0.215966561001291,43
"2561","7.1","1",0.0357142857142857,"a",0.0169491525423729,0.0125428116231944,14.7,0,59,0.03917189631447,43
"2562","8.5","1",0.0666666666666667,"a",0.0169491525423729,0.0117993354584955,18.3,0,59,0.0583727374019734,43
"2563","10","1",0,"a",0,0.0125145138482362,20.6,0,59,0.0779485079541376,43
"2564","11.4","1",0,"a",0,0.0132270201649296,22.6,0,59,0.0985326986749743,43
"2565","12.8","1",0,"a",0,0.013651581079735,25.1,0,59,0.124100786046461,43
"2566","14.3","1",0.111111111111111,"a",0.0169491525423729,0.0145459332437457,27.1,0,59,0.148745918266153,43
"2567","15.7","1",0.111111111111111,"a",0.0169491525423729,0.0155609738789464,28.3,0,59,0.164788856645868,43
"2568","17.1","1",0.111111111111111,"a",0.0169491525423729,0.0160882850973185,30.3,0,59,0.187299260170189,43
"2569","18.6","1",0.0555555555555556,"a",0.0169491525423729,0.0175936258067201,30.6,0,59,0.19831963910736,43
"2570","20","1",0.0625,"a",0.0169491525423729,0.0180765085131175,33.4,0,59,0.215966561001291,43
"2571","7.1","2",0.25,"a",0.11864406779661,0.0125428116231944,14.7,0,59,0.03917189631447,43
"2572","8.5","2",0.533333333333333,"a",0.135593220338983,0.0117993354584955,18.3,0,59,0.0583727374019734,43
"2573","10","2",0.727272727272727,"a",0.135593220338983,0.0125145138482362,20.6,0,59,0.0779485079541376,43
"2574","11.4","2",0.727272727272727,"a",0.135593220338983,0.0132270201649296,22.6,0,59,0.0985326986749743,43
"2575","12.8","2",0.727272727272727,"a",0.135593220338983,0.013651581079735,25.1,0,59,0.124100786046461,43
"2576","14.3","2",0.777777777777778,"a",0.11864406779661,0.0145459332437457,27.1,0,59,0.148745918266153,43
"2577","15.7","2",0.777777777777778,"a",0.11864406779661,0.0155609738789464,28.3,0,59,0.164788856645868,43
"2578","17.1","2",0.777777777777778,"a",0.11864406779661,0.0160882850973185,30.3,0,59,0.187299260170189,43
"2579","18.6","2",0.388888888888889,"a",0.11864406779661,0.0175936258067201,30.6,0,59,0.19831963910736,43
"2580","20","2",0.4375,"a",0.11864406779661,0.0180765085131175,33.4,0,59,0.215966561001291,43
"2581","7.1","0",0,"n",0,0.0148436183985043,10.9,0,59,0.0279864343182139,44
"2582","8.5","0",0.583333333333333,"n",0.11864406779661,0.0140867869680756,13.2,0,59,0.0388348207094306,44
"2583","10","0",0.722222222222222,"n",0.220338983050847,0.0135530702191679,15.9,0,59,0.0547481096214189,44
"2584","11.4","0",0.736842105263158,"n",0.23728813559322,0.0141026270676745,17.8,0,59,0.0702887775939177,44
"2585","12.8","0",0.615384615384615,"n",0.135593220338983,0.0162752096395629,18.4,0,59,0.0813846158859482,44
"2586","14.3","0",0.545454545454545,"n",0.101694915254237,0.0173640833980773,19.3,0,59,0.0959791785791499,44
"2587","15.7","0",0.583333333333333,"n",0.11864406779661,0.0173454544516418,21,0,59,0.116498693278844,44
"2588","17.1","0",0.615384615384615,"n",0.135593220338983,0.0182462567507306,22.5,0,59,0.132508548520737,44
"2589","18.6","0",0.375,"n",0.0508474576271186,0.0202396566809267,22.2,0,59,0.14380539628588,44
"2590","20","0",0,"n",0,0.0217479668859633,22,0,59,0.153670016198104,44
"2591","7.1","1",0,"n",0,0.0148436183985043,10.9,0,59,0.0279864343182139,44
"2592","8.5","1",0,"n",0,0.0140867869680756,13.2,0,59,0.0388348207094306,44
"2593","10","1",0,"n",0,0.0135530702191679,15.9,0,59,0.0547481096214189,44
