"","Wstart","Beh","p","h","p.tot","S.cum.riv","G.riv","G.ocean","dur","Fit","iter_index"
"6302","8.5","0",0.901960784313726,"n",0.779661016949153,0.0242985907532626,14,0,59,0.0391730885444059,106
"6303","10","0",0.867924528301887,"n",0.779661016949153,0.0261465772606695,15.8,0,59,0.05300212485103,106
"6304","11.4","0",0.849056603773585,"n",0.76271186440678,0.0277837682228579,17.5,0,59,0.0676795390542295,106
"6305","12.8","0",0.849056603773585,"n",0.76271186440678,0.0291497315025068,18.9,0,59,0.0831375342248443,106
"6306","14.3","0",0.833333333333333,"n",0.76271186440678,0.0307537470047642,20.3,0,59,0.101118900540754,106
"6307","15.7","0",0.833333333333333,"n",0.76271186440678,0.0327167279577634,21.6,0,59,0.117187929006767,106
"6308","17.1","0",0.833333333333333,"n",0.76271186440678,0.0334172963904998,23.6,0,59,0.140982354823765,106
"6309","18.6","0",0.833333333333333,"n",0.76271186440678,0.0351651421652662,24.4,0,59,0.156471815766544,106
"6310","20","0",0.833333333333333,"n",0.76271186440678,0.036608928764444,26.4,0,59,0.17361594942312,106
"6311","7.1","1",0,"n",0,0.0212365356529213,12.6,0,59,0.0320182081790447,106
"6312","8.5","1",0,"n",0,0.0242985907532626,14,0,59,0.0391730885444059,106
"6313","10","1",0.0188679245283019,"n",0.0169491525423729,0.0261465772606695,15.8,0,59,0.05300212485103,106
"6314","11.4","1",0.0377358490566038,"n",0.0338983050847458,0.0277837682228579,17.5,0,59,0.0676795390542295,106
"6315","12.8","1",0.0377358490566038,"n",0.0338983050847458,0.0291497315025068,18.9,0,59,0.0831375342248443,106
"6316","14.3","1",0.037037037037037,"n",0.0338983050847458,0.0307537470047642,20.3,0,59,0.101118900540754,106
"6317","15.7","1",0.037037037037037,"n",0.0338983050847458,0.0327167279577634,21.6,0,59,0.117187929006767,106
"6318","17.1","1",0.037037037037037,"n",0.0338983050847458,0.0334172963904998,23.6,0,59,0.140982354823765,106
"6319","18.6","1",0.037037037037037,"n",0.0338983050847458,0.0351651421652662,24.4,0,59,0.156471815766544,106
"6320","20","1",0.037037037037037,"n",0.0338983050847458,0.036608928764444,26.4,0,59,0.17361594942312,106
"6321","7.1","2",0.0980392156862745,"n",0.0847457627118644,0.0212365356529213,12.6,0,59,0.0320182081790447,106
"6322","8.5","2",0.0980392156862745,"n",0.0847457627118644,0.0242985907532626,14,0,59,0.0391730885444059,106
"6323","10","2",0.113207547169811,"n",0.101694915254237,0.0261465772606695,15.8,0,59,0.05300212485103,106
"6324","11.4","2",0.113207547169811,"n",0.101694915254237,0.0277837682228579,17.5,0,59,0.0676795390542295,106
"6325","12.8","2",0.113207547169811,"n",0.101694915254237,0.0291497315025068,18.9,0,59,0.0831375342248443,106
"6326","14.3","2",0.12962962962963,"n",0.11864406779661,0.0307537470047642,20.3,0,59,0.101118900540754,106
"6327","15.7","2",0.12962962962963,"n",0.11864406779661,0.0327167279577634,21.6,0,59,0.117187929006767,106
"6328","17.1","2",0.12962962962963,"n",0.11864406779661,0.0334172963904998,23.6,0,59,0.140982354823765,106
"6329","18.6","2",0.12962962962963,"n",0.11864406779661,0.0351651421652662,24.4,0,59,0.156471815766544,106
"6330","20","2",0.12962962962963,"n",0.11864406779661,0.036608928764444,26.4,0,59,0.17361594942312,106
"6331","7.1","0",0,"a",0,0.0212365356529213,12.6,0,59,0.0320182081790447,106
"6332","8.5","0",0,"a",0,0.0242985907532626,14,0,59,0.0391730885444059,106
"6333","10","0",0,"a",0,0.0261465772606695,15.8,0,59,0.05300212485103,106
"6334","11.4","0",0,"a",0,0.0277837682228579,17.5,0,59,0.0676795390542295,106
"6335","12.8","0",0,"a",0,0.0291497315025068,18.9,0,59,0.0831375342248443,106
"6336","14.3","0",0,"a",0,0.0307537470047642,20.3,0,59,0.101118900540754,106
"6337","15.7","0",0,"a",0,0.0327167279577634,21.6,0,59,0.117187929006767,106
"6338","17.1","0",0,"a",0,0.0334172963904998,23.6,0,59,0.140982354823765,106
"6339","18.6","0",0,"a",0,0.0351651421652662,24.4,0,59,0.156471815766544,106
"6340","20","0",0,"a",0,0.036608928764444,26.4,0,59,0.17361594942312,106
"6341","7.1","1",0.125,"a",0.0169491525423729,0.0212365356529213,12.6,0,59,0.0320182081790447,106
"6342","8.5","1",0.125,"a",0.0169491525423729,0.0242985907532626,14,0,59,0.0391730885444059,106
"6343","10","1",0,"a",0,0.0261465772606695,15.8,0,59,0.05300212485103,106
"6344","11.4","1",0.166666666666667,"a",0.0169491525423729,0.0277837682228579,17.5,0,59,0.0676795390542295,106
"6345","12.8","1",0.166666666666667,"a",0.0169491525423729,0.0291497315025068,18.9,0,59,0.0831375342248443,106
"6346","14.3","1",0.2,"a",0.0169491525423729,0.0307537470047642,20.3,0,59,0.101118900540754,106
"6347","15.7","1",0.2,"a",0.0169491525423729,0.0327167279577634,21.6,0,59,0.117187929006767,106
"6348","17.1","1",0.2,"a",0.0169491525423729,0.0334172963904998,23.6,0,59,0.140982354823765,106
"6349","18.6","1",0.2,"a",0.0169491525423729,0.0351651421652662,24.4,0,59,0.156471815766544,106
"6350","20","1",0.2,"a",0.0169491525423729,0.036608928764444,26.4,0,59,0.17361594942312,106
"6351","7.1","2",0.875,"a",0.11864406779661,0.0212365356529213,12.6,0,59,0.0320182081790447,106
"6352","8.5","2",0.875,"a",0.11864406779661,0.0242985907532626,14,0,59,0.0391730885444059,106
"6353","10","2",1,"a",0.101694915254237,0.0261465772606695,15.8,0,59,0.05300212485103,106
"6354","11.4","2",0.833333333333333,"a",0.0847457627118644,0.0277837682228579,17.5,0,59,0.0676795390542295,106
"6355","12.8","2",0.833333333333333,"a",0.0847457627118644,0.0291497315025068,18.9,0,59,0.0831375342248443,106
"6356","14.3","2",0.8,"a",0.0677966101694915,0.0307537470047642,20.3,0,59,0.101118900540754,106
"6357","15.7","2",0.8,"a",0.0677966101694915,0.0327167279577634,21.6,0,59,0.117187929006767,106
"6358","17.1","2",0.8,"a",0.0677966101694915,0.0334172963904998,23.6,0,59,0.140982354823765,106
"6359","18.6","2",0.8,"a",0.0677966101694915,0.0351651421652662,24.4,0,59,0.156471815766544,106
"6360","20","2",0.8,"a",0.0677966101694915,0.036608928764444,26.4,0,59,0.17361594942312,106
"6361","7.1","0",0.851851851851852,"n",0.779661016949153,0.0144030656506265,12.6,0,59,0.0320182081790447,107
"6362","8.5","0",0.851851851851852,"n",0.779661016949153,0.015780129236814,14,0,59,0.0408953297083748,107
"6363","10","0",0.865384615384615,"n",0.76271186440678,0.017558508790867,15.8,0,59,0.05300212485103,107
"6364","11.4","0",0.901960784313726,"n",0.779661016949153,0.0189505419952152,17.2,0,59,0.0661452791386483,107
"6365","12.8","0",0.849056603773585,"n",0.76271186440678,0.0193590834123243,18.9,0,59,0.0831375342248443,107
"6366","14.3","0",0.901960784313726,"n",0.779661016949153,0.0208337430533028,20,0,59,0.0991776285428966,107
"6367","15.7","0",0.901960784313726,"n",0.779661016949153,0.0217179940885702,21.7,0,59,0.117874847203176,107
"6368","17.1","0",0.901960784313726,"n",0.779661016949153,0.0225580766023562,23.3,0,59,0.138862270244954,107
"6369","18.6","0",0.901960784313726,"n",0.779661016949153,0.0232590442293179,24.5,0,59,0.157867383513039,107
"6370","20","0",0.901960784313726,"n",0.779661016949153,0.0247758745442218,26.8,0,59,0.171600028552011,107
"6371","7.1","1",0.0185185185185185,"n",0.0169491525423729,0.0144030656506265,12.6,0,59,0.0320182081790447,107
"6372","8.5","1",0.0185185185185185,"n",0.0169491525423729,0.015780129236814,14,0,59,0.0408953297083748,107
"6373","10","1",0.0192307692307692,"n",0.0169491525423729,0.017558508790867,15.8,0,59,0.05300212485103,107
"6374","11.4","1",0,"n",0,0.0189505419952152,17.2,0,59,0.0661452791386483,107
"6375","12.8","1",0.0377358490566038,"n",0.0338983050847458,0.0193590834123243,18.9,0,59,0.0831375342248443,107
"6376","14.3","1",0,"n",0,0.0208337430533028,20,0,59,0.0991776285428966,107
"6377","15.7","1",0,"n",0,0.0217179940885702,21.7,0,59,0.117874847203176,107
"6378","17.1","1",0,"n",0,0.0225580766023562,23.3,0,59,0.138862270244954,107
"6379","18.6","1",0,"n",0,0.0232590442293179,24.5,0,59,0.157867383513039,107
"6380","20","1",0,"n",0,0.0247758745442218,26.8,0,59,0.171600028552011,107
"6381","7.1","2",0.12962962962963,"n",0.11864406779661,0.0144030656506265,12.6,0,59,0.0320182081790447,107
"6382","8.5","2",0.12962962962963,"n",0.11864406779661,0.015780129236814,14,0,59,0.0408953297083748,107
"6383","10","2",0.115384615384615,"n",0.101694915254237,0.017558508790867,15.8,0,59,0.05300212485103,107
"6384","11.4","2",0.0980392156862745,"n",0.0847457627118644,0.0189505419952152,17.2,0,59,0.0661452791386483,107
"6385","12.8","2",0.113207547169811,"n",0.101694915254237,0.0193590834123243,18.9,0,59,0.0831375342248443,107
"6386","14.3","2",0.0980392156862745,"n",0.0847457627118644,0.0208337430533028,20,0,59,0.0991776285428966,107
"6387","15.7","2",0.0980392156862745,"n",0.0847457627118644,0.0217179940885702,21.7,0,59,0.117874847203176,107
"6388","17.1","2",0.0980392156862745,"n",0.0847457627118644,0.0225580766023562,23.3,0,59,0.138862270244954,107
"6389","18.6","2",0.0980392156862745,"n",0.0847457627118644,0.0232590442293179,24.5,0,59,0.157867383513039,107
"6390","20","2",0.0980392156862745,"n",0.0847457627118644,0.0247758745442218,26.8,0,59,0.171600028552011,107
"6391","7.1","0",0,"a",0,0.0144030656506265,12.6,0,59,0.0320182081790447,107
"6392","8.5","0",0,"a",0,0.015780129236814,14,0,59,0.0408953297083748,107
"6393","10","0",0.142857142857143,"a",0.0169491525423729,0.017558508790867,15.8,0,59,0.05300212485103,107
"6394","11.4","0",0,"a",0,0.0189505419952152,17.2,0,59,0.0661452791386483,107
"6395","12.8","0",0,"a",0,0.0193590834123243,18.9,0,59,0.0831375342248443,107
"6396","14.3","0",0,"a",0,0.0208337430533028,20,0,59,0.0991776285428966,107
"6397","15.7","0",0,"a",0,0.0217179940885702,21.7,0,59,0.117874847203176,107
"6398","17.1","0",0,"a",0,0.0225580766023562,23.3,0,59,0.138862270244954,107
"6399","18.6","0",0,"a",0,0.0232590442293179,24.5,0,59,0.157867383513039,107
"6400","20","0",0,"a",0,0.0247758745442218,26.8,0,59,0.171600028552011,107
"6401","7.1","1",0,"a",0,0.0144030656506265,12.6,0,59,0.0320182081790447,107
"6402","8.5","1",0,"a",0,0.015780129236814,14,0,59,0.0408953297083748,107
"6403","10","1",0,"a",0,0.017558508790867,15.8,0,59,0.05300212485103,107
"6404","11.4","1",0.125,"a",0.0169491525423729,0.0189505419952152,17.2,0,59,0.0661452791386483,107
"6405","12.8","1",0.166666666666667,"a",0.0169491525423729,0.0193590834123243,18.9,0,59,0.0831375342248443,107
"6406","14.3","1",0.125,"a",0.0169491525423729,0.0208337430533028,20,0,59,0.0991776285428966,107
"6407","15.7","1",0.125,"a",0.0169491525423729,0.0217179940885702,21.7,0,59,0.117874847203176,107
"6408","17.1","1",0.125,"a",0.0169491525423729,0.0225580766023562,23.3,0,59,0.138862270244954,107
"6409","18.6","1",0.125,"a",0.0169491525423729,0.0232590442293179,24.5,0,59,0.157867383513039,107
"6410","20","1",0.125,"a",0.0169491525423729,0.0247758745442218,26.8,0,59,0.171600028552011,107
"6411","7.1","2",1,"a",0.0847457627118644,0.0144030656506265,12.6,0,59,0.0320182081790447,107
"6412","8.5","2",1,"a",0.0847457627118644,0.015780129236814,14,0,59,0.0408953297083748,107
"6413","10","2",0.857142857142857,"a",0.101694915254237,0.017558508790867,15.8,0,59,0.05300212485103,107
"6414","11.4","2",0.875,"a",0.11864406779661,0.0189505419952152,17.2,0,59,0.0661452791386483,107
"6415","12.8","2",0.833333333333333,"a",0.0847457627118644,0.0193590834123243,18.9,0,59,0.0831375342248443,107
"6416","14.3","2",0.875,"a",0.11864406779661,0.0208337430533028,20,0,59,0.0991776285428966,107
"6417","15.7","2",0.875,"a",0.11864406779661,0.0217179940885702,21.7,0,59,0.117874847203176,107
"6418","17.1","2",0.875,"a",0.11864406779661,0.0225580766023562,23.3,0,59,0.138862270244954,107
"6419","18.6","2",0.875,"a",0.11864406779661,0.0232590442293179,24.5,0,59,0.157867383513039,107
"6420","20","2",0.875,"a",0.11864406779661,0.0247758745442218,26.8,0,59,0.171600028552011,107
"6421","7.1","0",0.888888888888889,"n",0.677966101694915,0.0103513609475501,12.6,0,59,0.0320182081790447,108
"6422","8.5","0",0.538461538461538,"n",0.259259259259259,0.130726406479964,2.8,18.6,27,0.0736545834223382,108
"6423","10","0",0.4375,"n",0.259259259259259,0.129201315079709,3.7,21.1,27,0.101598148942839,108
"6424","11.4","0",0.901960784313726,"n",0.779661016949153,0.0126848030291004,17.2,0,59,0.0661452791386483,108
"6425","12.8","0",0.9,"n",0.76271186440678,0.0134002563941814,18.4,0,59,0.0802308002054761,108
"6426","14.3","0",0.9,"n",0.76271186440678,0.0140474161597555,19.9,0,59,0.0985343380419645,108
"6427","15.7","0",0.901960784313726,"n",0.779661016949153,0.0145379845174462,21.7,0,59,0.117874847203176,108
"6428","17.1","0",0.901960784313726,"n",0.779661016949153,0.0151005498556328,23.3,0,59,0.138862270244954,108
"6429","18.6","0",0.9,"n",0.76271186440678,0.0156797556797984,24.4,0,59,0.157169992593065,108
"6430","20","0",0.901960784313726,"n",0.779661016949153,0.0160348784400399,26.3,0,59,0.177605689686536,108
"6431","7.1","1",0,"n",0,0.0103513609475501,12.6,0,59,0.0320182081790447,108
"6432","8.5","1",0,"n",0,0.130726406479964,2.8,18.6,27,0.0736545834223382,108
"6433","10","1",0.125,"n",0.0740740740740741,0.129201315079709,3.7,21.1,27,0.101598148942839,108
"6434","11.4","1",0,"n",0,0.0126848030291004,17.2,0,59,0.0661452791386483,108
"6435","12.8","1",0,"n",0,0.0134002563941814,18.4,0,59,0.0802308002054761,108
"6436","14.3","1",0,"n",0,0.0140474161597555,19.9,0,59,0.0985343380419645,108
"6437","15.7","1",0,"n",0,0.0145379845174462,21.7,0,59,0.117874847203176,108
"6438","17.1","1",0,"n",0,0.0151005498556328,23.3,0,59,0.138862270244954,108
"6439","18.6","1",0,"n",0,0.0156797556797984,24.4,0,59,0.157169992593065,108
"6440","20","1",0.0196078431372549,"n",0.0169491525423729,0.0160348784400399,26.3,0,59,0.177605689686536,108
"6441","7.1","2",0.111111111111111,"n",0.0847457627118644,0.0103513609475501,12.6,0,59,0.0320182081790447,108
"6442","8.5","2",0.461538461538462,"n",0.222222222222222,0.130726406479964,2.8,18.6,27,0.0736545834223382,108
"6443","10","2",0.4375,"n",0.259259259259259,0.129201315079709,3.7,21.1,27,0.101598148942839,108
"6444","11.4","2",0.0980392156862745,"n",0.0847457627118644,0.0126848030291004,17.2,0,59,0.0661452791386483,108
"6445","12.8","2",0.1,"n",0.0847457627118644,0.0134002563941814,18.4,0,59,0.0802308002054761,108
"6446","14.3","2",0.1,"n",0.0847457627118644,0.0140474161597555,19.9,0,59,0.0985343380419645,108
"6447","15.7","2",0.0980392156862745,"n",0.0847457627118644,0.0145379845174462,21.7,0,59,0.117874847203176,108
"6448","17.1","2",0.0980392156862745,"n",0.0847457627118644,0.0151005498556328,23.3,0,59,0.138862270244954,108
"6449","18.6","2",0.1,"n",0.0847457627118644,0.0156797556797984,24.4,0,59,0.157169992593065,108
"6450","20","2",0.0784313725490196,"n",0.0677966101694915,0.0160348784400399,26.3,0,59,0.177605689686536,108
"6451","7.1","0",0.357142857142857,"a",0.0847457627118644,0.0103513609475501,12.6,0,59,0.0320182081790447,108
"6452","8.5","0",0.428571428571429,"a",0.222222222222222,0.130726406479964,2.8,18.6,27,0.0736545834223382,108
"6453","10","0",0.545454545454545,"a",0.222222222222222,0.129201315079709,3.7,21.1,27,0.101598148942839,108
"6454","11.4","0",0,"a",0,0.0126848030291004,17.2,0,59,0.0661452791386483,108
"6455","12.8","0",0.111111111111111,"a",0.0169491525423729,0.0134002563941814,18.4,0,59,0.0802308002054761,108
"6456","14.3","0",0.111111111111111,"a",0.0169491525423729,0.0140474161597555,19.9,0,59,0.0985343380419645,108
"6457","15.7","0",0,"a",0,0.0145379845174462,21.7,0,59,0.117874847203176,108
"6458","17.1","0",0,"a",0,0.0151005498556328,23.3,0,59,0.138862270244954,108
"6459","18.6","0",0.111111111111111,"a",0.0169491525423729,0.0156797556797984,24.4,0,59,0.157169992593065,108
"6460","20","0",0,"a",0,0.0160348784400399,26.3,0,59,0.177605689686536,108
"6461","7.1","1",0.214285714285714,"a",0.0508474576271186,0.0103513609475501,12.6,0,59,0.0320182081790447,108
"6462","8.5","1",0.214285714285714,"a",0.111111111111111,0.130726406479964,2.8,18.6,27,0.0736545834223382,108
"6463","10","1",0.0909090909090909,"a",0.037037037037037,0.129201315079709,3.7,21.1,27,0.101598148942839,108
"6464","11.4","1",0.125,"a",0.0169491525423729,0.0126848030291004,17.2,0,59,0.0661452791386483,108
"6465","12.8","1",0.111111111111111,"a",0.0169491525423729,0.0134002563941814,18.4,0,59,0.0802308002054761,108
"6466","14.3","1",0.111111111111111,"a",0.0169491525423729,0.0140474161597555,19.9,0,59,0.0985343380419645,108
"6467","15.7","1",0.125,"a",0.0169491525423729,0.0145379845174462,21.7,0,59,0.117874847203176,108
"6468","17.1","1",0.125,"a",0.0169491525423729,0.0151005498556328,23.3,0,59,0.138862270244954,108
"6469","18.6","1",0.111111111111111,"a",0.0169491525423729,0.0156797556797984,24.4,0,59,0.157169992593065,108
"6470","20","1",0,"a",0,0.0160348784400399,26.3,0,59,0.177605689686536,108
"6471","7.1","2",0.428571428571429,"a",0.101694915254237,0.0103513609475501,12.6,0,59,0.0320182081790447,108
"6472","8.5","2",0.357142857142857,"a",0.185185185185185,0.130726406479964,2.8,18.6,27,0.0736545834223382,108
"6473","10","2",0.363636363636364,"a",0.148148148148148,0.129201315079709,3.7,21.1,27,0.101598148942839,108
"6474","11.4","2",0.875,"a",0.11864406779661,0.0126848030291004,17.2,0,59,0.0661452791386483,108
"6475","12.8","2",0.777777777777778,"a",0.11864406779661,0.0134002563941814,18.4,0,59,0.0802308002054761,108
"6476","14.3","2",0.777777777777778,"a",0.11864406779661,0.0140474161597555,19.9,0,59,0.0985343380419645,108
"6477","15.7","2",0.875,"a",0.11864406779661,0.0145379845174462,21.7,0,59,0.117874847203176,108
"6478","17.1","2",0.875,"a",0.11864406779661,0.0151005498556328,23.3,0,59,0.138862270244954,108
"6479","18.6","2",0.777777777777778,"a",0.11864406779661,0.0156797556797984,24.4,0,59,0.157169992593065,108
"6480","20","2",1,"a",0.135593220338983,0.0160348784400399,26.3,0,59,0.177605689686536,108
"6481","7.1","0",0.555555555555556,"n",0.3125,0.0747251161308818,3.8,14.3,32,0.0511208310789488,109
"6482","8.5","0",0.272727272727273,"n",0.111111111111111,0.125518272459917,2.8,18.6,27,0.0736545834223382,109
"6483","10","0",0,"n",0,0.182533910531567,2,22.6,23,0.101598148942839,109
"6484","11.4","0",0,"n",0,0.165635946162138,2.4,22.2,25,0.104828335740565,109
"6485","12.8","0",0,"n",0,0.129605019830557,3.2,21.1,29,0.112063315447455,109
"6486","14.3","0",0.6,"n",0.3,0.109130995823204,4.7,23.3,30,0.148256093072167,109
"6487","15.7","0",0.761904761904762,"n",0.457142857142857,0.0859156072578611,6.3,20.2,35,0.147570981824192,109
"6488","17.1","0",0.8,"n",0.606060606060606,0.101374937094652,6.4,23.4,33,0.177426591361112,109
"6489","18.6","0",0.2,"n",0.0555555555555556,0.0894337280832581,6,21.3,36,0.177426591361112,109
"6490","20","0",0.2,"n",0.0540540540540541,0.0846026857872466,6.3,21,37,0.186076914286697,109
"6491","7.1","1",0.166666666666667,"n",0.09375,0.0747251161308818,3.8,14.3,32,0.0511208310789488,109
"6492","8.5","1",0.272727272727273,"n",0.111111111111111,0.125518272459917,2.8,18.6,27,0.0736545834223382,109
"6493","10","1",0,"n",0,0.182533910531567,2,22.6,23,0.101598148942839,109
"6494","11.4","1",0,"n",0,0.165635946162138,2.4,22.2,25,0.104828335740565,109
"6495","12.8","1",0,"n",0,0.129605019830557,3.2,21.1,29,0.112063315447455,109
"6496","14.3","1",0.0666666666666667,"n",0.0333333333333333,0.109130995823204,4.7,23.3,30,0.148256093072167,109
"6497","15.7","1",0,"n",0,0.0859156072578611,6.3,20.2,35,0.147570981824192,109
"6498","17.1","1",0,"n",0,0.101374937094652,6.4,23.4,33,0.177426591361112,109
"6499","18.6","1",0,"n",0,0.0894337280832581,6,21.3,36,0.177426591361112,109
"6500","20","1",0,"n",0,0.0846026857872466,6.3,21,37,0.186076914286697,109
"6501","7.1","2",0.277777777777778,"n",0.15625,0.0747251161308818,3.8,14.3,32,0.0511208310789488,109
"6502","8.5","2",0.454545454545455,"n",0.185185185185185,0.125518272459917,2.8,18.6,27,0.0736545834223382,109
"6503","10","2",1,"n",0.260869565217391,0.182533910531567,2,22.6,23,0.101598148942839,109
"6504","11.4","2",1,"n",0.2,0.165635946162138,2.4,22.2,25,0.104828335740565,109
"6505","12.8","2",1,"n",0.172413793103448,0.129605019830557,3.2,21.1,29,0.112063315447455,109
"6506","14.3","2",0.333333333333333,"n",0.166666666666667,0.109130995823204,4.7,23.3,30,0.148256093072167,109
"6507","15.7","2",0.238095238095238,"n",0.142857142857143,0.0859156072578611,6.3,20.2,35,0.147570981824192,109
"6508","17.1","2",0.2,"n",0.151515151515152,0.101374937094652,6.4,23.4,33,0.177426591361112,109
"6509","18.6","2",0.8,"n",0.222222222222222,0.0894337280832581,6,21.3,36,0.177426591361112,109
"6510","20","2",0.8,"n",0.216216216216216,0.0846026857872466,6.3,21,37,0.186076914286697,109
"6511","7.1","0",0.285714285714286,"a",0.125,0.0747251161308818,3.8,14.3,32,0.0511208310789488,109
"6512","8.5","0",0.375,"a",0.222222222222222,0.125518272459917,2.8,18.6,27,0.0736545834223382,109
"6513","10","0",0.529411764705882,"a",0.391304347826087,0.182533910531567,2,22.6,23,0.101598148942839,109
"6514","11.4","0",0.6,"a",0.48,0.165635946162138,2.4,22.2,25,0.104828335740565,109
"6515","12.8","0",0.666666666666667,"a",0.551724137931034,0.129605019830557,3.2,21.1,29,0.112063315447455,109
"6516","14.3","0",0.466666666666667,"a",0.233333333333333,0.109130995823204,4.7,23.3,30,0.148256093072167,109
"6517","15.7","0",0.428571428571429,"a",0.171428571428571,0.0859156072578611,6.3,20.2,35,0.147570981824192,109
"6518","17.1","0",0,"a",0,0.101374937094652,6.4,23.4,33,0.177426591361112,109
"6519","18.6","0",0.807692307692308,"a",0.583333333333333,0.0894337280832581,6,21.3,36,0.177426591361112,109
"6520","20","0",0.814814814814815,"a",0.594594594594595,0.0846026857872466,6.3,21,37,0.186076914286697,109
"6521","7.1","1",0.571428571428571,"a",0.25,0.0747251161308818,3.8,14.3,32,0.0511208310789488,109
"6522","8.5","1",0.5,"a",0.296296296296296,0.125518272459917,2.8,18.6,27,0.0736545834223382,109
"6523","10","1",0.176470588235294,"a",0.130434782608696,0.182533910531567,2,22.6,23,0.101598148942839,109
"6524","11.4","1",0.05,"a",0.04,0.165635946162138,2.4,22.2,25,0.104828335740565,109
"6525","12.8","1",0.0416666666666667,"a",0.0344827586206897,0.129605019830557,3.2,21.1,29,0.112063315447455,109
"6526","14.3","1",0.133333333333333,"a",0.0666666666666667,0.109130995823204,4.7,23.3,30,0.148256093072167,109
"6527","15.7","1",0.0714285714285714,"a",0.0285714285714286,0.0859156072578611,6.3,20.2,35,0.147570981824192,109
"6528","17.1","1",0.125,"a",0.0303030303030303,0.101374937094652,6.4,23.4,33,0.177426591361112,109
"6529","18.6","1",0.0384615384615385,"a",0.0277777777777778,0.0894337280832581,6,21.3,36,0.177426591361112,109
"6530","20","1",0.037037037037037,"a",0.027027027027027,0.0846026857872466,6.3,21,37,0.186076914286697,109
"6531","7.1","2",0.142857142857143,"a",0.0625,0.0747251161308818,3.8,14.3,32,0.0511208310789488,109
"6532","8.5","2",0.125,"a",0.0740740740740741,0.125518272459917,2.8,18.6,27,0.0736545834223382,109
"6533","10","2",0.294117647058824,"a",0.217391304347826,0.182533910531567,2,22.6,23,0.101598148942839,109
"6534","11.4","2",0.35,"a",0.28,0.165635946162138,2.4,22.2,25,0.104828335740565,109
"6535","12.8","2",0.291666666666667,"a",0.241379310344828,0.129605019830557,3.2,21.1,29,0.112063315447455,109
"6536","14.3","2",0.4,"a",0.2,0.109130995823204,4.7,23.3,30,0.148256093072167,109
"6537","15.7","2",0.5,"a",0.2,0.0859156072578611,6.3,20.2,35,0.147570981824192,109
"6538","17.1","2",0.875,"a",0.212121212121212,0.101374937094652,6.4,23.4,33,0.177426591361112,109
"6539","18.6","2",0.153846153846154,"a",0.111111111111111,0.0894337280832581,6,21.3,36,0.177426591361112,109
"6540","20","2",0.148148148148148,"a",0.108108108108108,0.0846026857872466,6.3,21,37,0.186076914286697,109
"6541","7.1","0",0.384615384615385,"n",0.15625,0.0705449508777432,3.8,14.3,32,0.0511208310789488,110
"6542","8.5","0",0.272727272727273,"n",0.111111111111111,0.123516539607293,2.8,18.6,27,0.0736545834223382,110
"6543","10","0",0,"n",0,0.179623045036131,2,22.6,23,0.101598148942839,110
"6544","11.4","0",0,"n",0,0.162890232554349,2.2,22.2,25,0.104828335740565,110
"6545","12.8","0",0,"n",0,0.127425159063763,3,21.1,29,0.112063315447455,110
"6546","14.3","0",0,"n",0,0.169687550612067,2.2,25.8,25,0.148940675893818,110
"6547","15.7","0",0.761904761904762,"n",0.457142857142857,0.0818000982583227,6.3,20.2,35,0.147570981824192,110
"6548","17.1","0",0,"n",0,0.0755541491002362,6.6,18.1,38,0.147570981824192,110
"6549","18.6","0",0,"n",0,0.0876152990750633,6,21.3,36,0.177426591361112,110
"6550","20","0",0.142857142857143,"n",0.027027027027027,0.0828547882508191,6.3,21,37,0.186076914286697,110
"6551","7.1","1",0.307692307692308,"n",0.125,0.0705449508777432,3.8,14.3,32,0.0511208310789488,110
"6552","8.5","1",0.272727272727273,"n",0.111111111111111,0.123516539607293,2.8,18.6,27,0.0736545834223382,110
"6553","10","1",0,"n",0,0.179623045036131,2,22.6,23,0.101598148942839,110
"6554","11.4","1",0,"n",0,0.162890232554349,2.2,22.2,25,0.104828335740565,110
"6555","12.8","1",0,"n",0,0.127425159063763,3,21.1,29,0.112063315447455,110
"6556","14.3","1",0,"n",0,0.169687550612067,2.2,25.8,25,0.148940675893818,110
"6557","15.7","1",0,"n",0,0.0818000982583227,6.3,20.2,35,0.147570981824192,110
"6558","17.1","1",0.4,"n",0.0526315789473684,0.0755541491002362,6.6,18.1,38,0.147570981824192,110
"6559","18.6","1",0.166666666666667,"n",0.0277777777777778,0.0876152990750633,6,21.3,36,0.177426591361112,110
"6560","20","1",0.142857142857143,"n",0.027027027027027,0.0828547882508191,6.3,21,37,0.186076914286697,110
"6561","7.1","2",0.307692307692308,"n",0.125,0.0705449508777432,3.8,14.3,32,0.0511208310789488,110
"6562","8.5","2",0.454545454545455,"n",0.185185185185185,0.123516539607293,2.8,18.6,27,0.0736545834223382,110
"6563","10","2",1,"n",0.260869565217391,0.179623045036131,2,22.6,23,0.101598148942839,110
"6564","11.4","2",1,"n",0.2,0.162890232554349,2.2,22.2,25,0.104828335740565,110
"6565","12.8","2",1,"n",0.172413793103448,0.127425159063763,3,21.1,29,0.112063315447455,110
"6566","14.3","2",1,"n",0.2,0.169687550612067,2.2,25.8,25,0.148940675893818,110
"6567","15.7","2",0.238095238095238,"n",0.142857142857143,0.0818000982583227,6.3,20.2,35,0.147570981824192,110
"6568","17.1","2",0.6,"n",0.0789473684210526,0.0755541491002362,6.6,18.1,38,0.147570981824192,110
