"","Time","Wstart","A","h","S.day","Fit","Beh","S.cum","W","yn","Bn","ka","dn0"
"3107",47,"8.8",26,"o",0.911036509304996,0.029007134364635,0,0.0091292974203193,23.3,1,1,1.14,1
"3108",48,"8.8",26,"o",0.911285342256234,0.0318397057289875,0,0.00831939492423464,24,1,1,1.14,1
"3109",49,"8.8",26,"o",0.91152448682615,0.0349393370578705,0,0.00758333218901706,24.7,1,1,1.14,1
"3110",50,"8.8",26,"o",0.911754578569679,0.0383306620533325,0,0.00691413784415113,25.4,1,1,1.14,1
"3111",51,"8.8",26,"o",0.911976195306975,0.0420405479218585,0,0.00630552912493692,26.1,1,1,1.14,1
"3112",52,"8.8",26,"o",0.912189863749323,0.046098295260555,0,0.00575183975334359,26.8,1,1,1.14,1
"3113",53,"8.8",26,"o",0.912396065214194,0.0505358556288707,0,0.00524795595869328,27.5,1,1,1.14,1
"3114",54,"8.8",26,"o",0.91259524057433,0.0553880683571415,0,0.00478925963064718,28.2,1,1,1.14,1
"3115",55,"8.8",26,"o",0.912787794559687,0.0606929182780788,0,0.00437157773583218,28.9,1,1,1.14,1
"3116",56,"8.8",26,"o",0.912974099510259,0.0664918162138178,0,0.00399113724681048,29.6,1,1,1.14,1
"3117",57,"8.8",26,"o",0.913154498661025,0.0728299042103009,0,0.00364452493169857,30.3,1,1,1.14,1
"3118",58,"8.8",26,"o",0.913329309026636,0.0797563876836753,0,0.0033286514375986,31,1,1,1.14,1
"3119",59,"8.8",26,"o",0.91349882394246,0.0873248968312143,0,0.0030407191735607,31.7,1,1,1.14,1
"3120",60,"8.8",26,"o",NA,NA,NA,NA,32.4,1,1,1.14,1
"3121",1,"9.4",1,"a",0.901962470425049,0.00035075423306995,0,0.901962470425049,9.4,1,1,1.14,1
"3122",2,"9.4",1,"a",0.902208140147447,0.000388878966222018,0,0.81375788292498,9.6,1,1,1.14,1
"3123",3,"9.4",1,"a",0.902446957243836,0.000431030212339321,0,0.734373325378834,9.8,1,1,1.14,1
"3124",4,"9.4",1,"a",0.902679246521921,0.00047762387459949,0,0.662903560018763,10,1,1,1.14,1
"3125",5,"9.4",1,"a",0.892077141251765,0.000529118041031523,1,0.591361112747156,10.2,1,1,1.14,1
"3126",6,"9.4",2,"a",0.903016098866858,0.000593130365709251,2,0.534008605054501,10.3,1,1,1.14,1
"3127",7,"9.4",4,"n",0.903016098866858,0.000656832548670545,2,0.482218367297648,10.3,1,1,1.14,1
"3128",8,"9.4",6,"n",0.903016098866858,0.000727376344114757,2,0.435450948839068,10.3,1,1,1.14,1
"3129",9,"9.4",8,"n",0.903016098866858,0.000805496541011283,2,0.393219217068527,10.3,1,1,1.14,1
"3130",10,"9.4",10,"a",0.903016098866858,0.000892006844642143,2,0.355083283396701,10.3,1,1,1.14,1
"3131",11,"9.4",12,"a",0.903016098866858,0.000987808352211516,2,0.320645921345724,10.3,1,1,1.14,1
"3132",12,"9.4",14,"a",0.903016098866858,0.00109389893873549,2,0.289548429011185,10.3,1,1,1.14,1
"3133",13,"9.4",16,"a",0.903016098866858,0.00121138365097605,2,0.261466892798708,10.3,1,1,1.14,1
"3134",14,"9.4",18,"n",0.903016098866858,0.00134148621768333,2,0.236108813517928,10.3,1,1,1.14,1
"3135",15,"9.4",20,"n",0.903016098866858,0.00148556179603739,2,0.213210059691042,10.3,1,1,1.14,1
"3136",16,"9.4",22,"a",0.903016098866858,0.00164511108705762,2,0.192532116341375,10.3,1,1,1.14,1
"3137",17,"9.4",24,"a",0.903016098866858,0.00182179596700654,2,0.173859600605168,10.3,1,1,1.14,1
"3138",18,"9.4",26,"o",0.903016098866858,0.00201745679760594,0,0.156998018289029,10.3,1,1,1.14,1
"3139",19,"9.4",26,"o",0.903339883885334,0.0022341315953697,0,0.141822571611439,10.6,1,1,1.14,1
"3140",20,"9.4",26,"o",0.903651456228047,0.00247319047373457,0,0.128158173362683,10.9,1,1,1.14,1
"3141",21,"9.4",26,"o",0.903951593111238,0.00273688539612162,0,0.115848784981424,11.2,1,1,1.14,1
"3142",22,"9.4",26,"o",0.904241003182327,0.00302769021812523,0,0.104755221549056,11.5,1,1,1.14,1
"3143",23,"9.4",26,"o",0.90452033416949,0.00334832219228035,0,0.0947532280015515,11.8,1,1,1.14,1
"3144",24,"9.4",26,"o",0.904790179508175,0.00370176552786367,0,0.0857317901725029,12.1,1,1,1.14,1
"3145",25,"9.4",26,"o",0.905051084102993,0.00409129719983906,0,0.077591649637714,12.4,1,1,1.14,1
"3146",26,"9.4",26,"o",0.905385909983916,0.00452051521919781,0,0.0702503863143949,12.8,1,1,1.14,1
"3147",27,"9.4",26,"o",0.905706810261013,0.004992915362774,0,0.0636262533084145,13.2,1,1,1.14,1
"3148",28,"9.4",26,"o",0.906014759312489,0.00551272807735111,0,0.0576463245771786,13.6,1,1,1.14,1
"3149",29,"9.4",26,"o",0.906310637255117,0.00608458970528729,0,0.052245477162958,14,1,1,1.14,1
"3150",30,"9.4",26,"o",0.906595241446381,0.00671358081343422,0,0.0473655009830333,14.4,1,1,1.14,1
"3151",31,"9.4",26,"o",0.906936240333652,0.00740526809155029,0,0.0429574893830721,14.9,1,1,1.14,1
"3152",32,"9.4",26,"o",0.907262026337961,0.00816514740752445,0,0.0389736988640775,15.4,1,1,1.14,1
"3153",33,"9.4",26,"o",0.907573738688342,0.0089997676200358,0,0.0353715055885844,15.9,1,1,1.14,1
"3154",34,"9.4",26,"o",0.907872398905995,0.00991629355984075,0,0.0321128136316249,16.4,1,1,1.14,1
"3155",35,"9.4",26,"o",0.908158926115141,0.01092256309564,0,0.0291635383422322,16.9,1,1,1.14,1
"3156",36,"9.4",26,"o",0.908487905721416,0.0120271494135545,0,0.0264947218719607,17.5,1,1,1.14,1
"3157",37,"9.4",26,"o",0.908801890651369,0.0132386455976031,0,0.0240784533295201,18.1,1,1,1.14,1
"3158",38,"9.4",26,"o",0.909102027215682,0.0145671413470701,0,0.0218897707340849,18.7,1,1,1.14,1
"3159",39,"9.4",26,"o",0.909389340898689,0.0160236595134268,0,0.0199063241802929,19.3,1,1,1.14,1
"3160",40,"9.4",26,"o",0.909664752381486,0.0176202411802976,0,0.0181080814562917,19.9,1,1,1.14,1
"3161",41,"9.4",26,"o",0.909929091029807,0.019370038395099,0,0.0164770700998172,20.5,1,1,1.14,1
"3162",42,"9.4",26,"o",0.91022448717035,0.0212874152349355,0,0.014997832681676,21.2,1,1,1.14,1
"3163",43,"9.4",26,"o",0.910506899771985,0.0233869946754702,0,0.0136556301382918,21.9,1,1,1.14,1
"3164",44,"9.4",26,"o",0.910777286968434,0.0256856863812091,0,0.0124372377691978,22.6,1,1,1.14,1
"3165",45,"9.4",26,"o",0.911036509304996,0.028201939978878,0,0.0113307776826462,23.3,1,1,1.14,1
"3166",46,"9.4",26,"o",0.911285342256234,0.0309558834260028,0,0.0103255716185596,24,1,1,1.14,1
"3167",47,"9.4",26,"o",0.91152448682615,0.0339694736550461,0,0.00941201137079417,24.7,1,1,1.14,1
"3168",48,"9.4",26,"o",0.911754578569679,0.0372666605735682,0,0.00858144446087146,25.4,1,1,1.14,1
"3169",49,"9.4",26,"o",0.911976195306975,0.0408735655948452,0,0.00782607306966367,26.1,1,1,1.14,1
"3170",50,"9.4",26,"o",0.912219767563909,0.0448186759755138,0,0.00713909855654676,26.9,1,1,1.14,1
"3171",51,"9.4",26,"o",0.912453671066577,0.0491314456988829,0,0.00651409668602719,27.7,1,1,1.14,1
"3172",52,"9.4",26,"o",0.912678552077357,0.0538454140268323,0,0.00594527633149521,28.5,1,1,1.14,1
"3173",53,"9.4",26,"o",0.912894997073336,0.0589971287308924,0,0.00542741301924049,29.3,1,1,1.14,1
"3174",54,"9.4",26,"o",0.913103539729988,0.0646264125885586,0,0.00495579003944511,30.1,1,1,1.14,1
"3175",55,"9.4",26,"o",0.91330466692819,0.070776653223433,0,0.00452614617134146,30.9,1,1,1.14,1
"3176",56,"9.4",26,"o",0.91349882394246,0.0774951183173993,0,0.00413462920451209,31.7,1,1,1.14,1
"3177",57,"9.4",26,"o",0.913686418939611,0.084833298397635,0,0.00377775455151378,32.5,1,1,1.14,1
"3178",58,"9.4",26,"o",0.913867826893902,0.0928472795908352,0,0.00345236834253045,33.3,1,1,1.14,1
"3179",59,"9.4",26,"o",0.914021755592225,0.101598148942839,0,0.0031555397733907,34,1,1,1.14,1
"3180",60,"9.4",26,"o",NA,NA,NA,NA,34.7,1,1,1.14,1
"3181",1,"10",1,"a",0.902679246521921,0.000401913616614308,0,0.902679246521921,10,1,1,1.14,1
"3182",2,"10",1,"a",0.902905311302148,0.000445245216573779,0,0.815033886086863,10.2,1,1,1.14,1
"3183",3,"10",1,"a",0.903125435226801,0.000493125038694985,0,0.736077833096789,10.4,1,1,1.14,1
"3184",4,"10",1,"a",0.892506761336707,0.000546020540957466,1,0.656954442908957,10.6,1,1,1.14,1
"3185",5,"10",2,"a",0.90344505841333,0.000611783086258855,2,0.593522245048779,10.7,1,1,1.14,1
"3186",6,"10",4,"n",0.90344505841333,0.0006771668963836,2,0.536214739347705,10.7,1,1,1.14,1
"3187",7,"10",6,"n",0.90344505841333,0.000749538547006799,2,0.484440556512076,10.7,1,1,1.14,1
"3188",8,"10",8,"n",0.90344505841333,0.000829644857788221,2,0.437665426875839,10.7,1,1,1.14,1
"3189",9,"10",10,"a",0.90344505841333,0.0009183124641196,2,0.395406667149337,10.7,1,1,1.14,1
"3190",10,"10",12,"a",0.90344505841333,0.00101645634736481,2,0.357228199499753,10.7,1,1,1.14,1
"3191",11,"10",14,"a",0.90344505841333,0.00112508927676239,2,0.322736051563943,10.7,1,1,1.14,1
"3192",12,"10",16,"a",0.90344505841333,0.00124533226042359,2,0.291574290957274,10.7,1,1,1.14,1
"3193",13,"10",18,"n",0.90344505841333,0.00137842611327211,2,0.26342135232572,10.7,1,1,1.14,1
"3194",14,"10",20,"n",0.90344505841333,0.00152574426129793,2,0.237986719039228,10.7,1,1,1.14,1
"3195",15,"10",22,"a",0.90344505841333,0.00168880691425499,2,0.215007925283992,10.7,1,1,1.14,1
"3196",16,"10",24,"a",0.90344505841333,0.0018692967530543,2,0.194247847617525,10.7,1,1,1.14,1
"3197",17,"10",26,"o",0.90344505841333,0.00206907629373416,0,0.175492258037479,10.7,1,1,1.14,1
"3198",18,"10",26,"o",0.903752736134788,0.0022902071071903,0,0.158601608371844,11,1,1,1.14,1
"3199",19,"10",26,"o",0.90404922183053,0.00253410807582742,0,0.143383660629636,11.3,1,1,1.14,1
"3200",20,"10",26,"o",0.904335203045735,0.00280306427419552,0,0.129666891848943,11.6,1,1,1.14,1
"3201",21,"10",26,"o",0.904611308720388,0.00309958549081691,0,0.117298136733177,11.9,1,1,1.14,1
"3202",22,"10",26,"o",0.904878115511478,0.00342642797070646,0,0.106140516920125,12.2,1,1,1.14,1
"3203",23,"10",26,"o",0.905136153296923,0.00378661823285414,0,0.0960716191940287,12.5,1,1,1.14,1
"3204",24,"10",26,"o",0.905385909983916,0.00418347915842443,0,0.0869818903676139,12.8,1,1,1.14,1
"3205",25,"10",26,"o",0.905706810261013,0.00462065856370435,0,0.0787800904753247,13.2,1,1,1.14,1
"3206",26,"10",26,"o",0.906014759312489,0.00510171560084961,0,0.0713759247106174,13.6,1,1,1.14,1
"3207",27,"10",26,"o",0.906310637255117,0.00563094094043341,0,0.0646887598091529,14,1,1,1.14,1
"3208",28,"10",26,"o",0.906595241446381,0.00621303635747614,0,0.0586465218180459,14.4,1,1,1.14,1
"3209",29,"10",26,"o",0.906869296308001,0.00685315350603856,0,0.0531847299720431,14.8,1,1,1.14,1
"3210",30,"10",26,"o",0.907198029683709,0.0075569363015583,0,0.0482490822398976,15.3,1,1,1.14,1
"3211",31,"10",26,"o",0.907512471513711,0.00832997433227781,0,0.0437866438717978,15.8,1,1,1.14,1
"3212",32,"10",26,"o",0.907813665551181,0.00917890893376219,0,0.0397501136754409,16.3,1,1,1.14,1
"3213",33,"10",26,"o",0.908102550295741,0.01011100546519,0,0.0360971796032135,16.8,1,1,1.14,1
"3214",34,"10",26,"o",0.908379972365075,0.0111342110666875,0,0.0327899550104242,17.3,1,1,1.14,1
"3215",35,"10",26,"o",0.908698821667984,0.0122572176901901,0,0.0297961934805187,17.9,1,1,1.14,1
"3216",36,"10",26,"o",0.909003454801613,0.0134887571084235,0,0.0270848428137288,18.5,1,1,1.14,1
"3217",37,"10",26,"o",0.9092949356047,0.0148390603326886,0,0.024628110402173,19.1,1,1,1.14,1
"3218",38,"10",26,"o",0.909574218079459,0.0163193038382209,0,0.0224010942618311,19.7,1,1,1.14,1
"3219",39,"10",26,"o",0.909842160667752,0.0179416957009606,0,0.0203814600045064,20.3,1,1,1.14,1
"3220",40,"10",26,"o",0.910141457695178,0.0197195694776255,0,0.0185500117184574,21,1,1,1.14,1
"3221",41,"10",26,"o",0.910427477493894,0.0216664885561448,0,0.0168884403763173,21.7,1,1,1.14,1
"3222",42,"10",26,"o",0.91070120869479,0.0237981487726902,0,0.0153803230636821,22.4,1,1,1.14,1
"3223",43,"10",26,"o",0.910963538354615,0.02613167583998,0,0.0140109135191289,23.1,1,1,1.14,1
"3224",44,"10",26,"o",0.911215265095357,0.0286857538636278,0,0.0127669582765612,23.8,1,1,1.14,1
"3225",45,"10",26,"o",0.911457110214323,0.0314807652620107,0,0.0116365348969813,24.5,1,1,1.14,1
"3226",46,"10",26,"o",0.911689727126345,0.0345389430936671,0,0.0106089093249251,25.2,1,1,1.14,1
"3227",47,"10",26,"o",0.911945034171927,0.037884536883545,0,0.00967474217684567,26,1,1,1.14,1
"3228",48,"10",26,"o",0.912189863749323,0.0415425661240046,0,0.00882520174810669,26.8,1,1,1.14,1
"3229",49,"10",26,"o",0.912424939194141,0.0455415783214851,0,0.00805233416839227,27.6,1,1,1.14,1
"3230",50,"10",26,"o",0.912650914788882,0.0499126847209018,0,0.00734897014496897,28.4,1,1,1.14,1
"3231",51,"10",26,"o",0.912868384079884,0.0546897876418036,0,0.00670864250088914,29.2,1,1,1.14,1
"3232",52,"10",26,"o",0.913077886995944,0.0599098277425038,0,0.00612551311932304,30,1,1,1.14,1
"3233",53,"10",26,"o",0.913279915968085,0.0656130529451426,0,0.00559430810687675,30.8,1,1,1.14,1
"3234",54,"10",26,"o",0.91347492121256,0.071843310903856,0,0.00511026015716803,31.6,1,1,1.14,1
"3235",55,"10",26,"o",0.913663315309481,0.0786483670602473,0,0.00466905723729209,32.4,1,1,1.14,1
"3236",56,"10",26,"o",0.913845477185767,0.0860802505062898,0,0.00426679683902085,33.2,1,1,1.14,1
"3237",57,"10",26,"o",0.914021755592225,0.0941956300657942,0,0.00389994513755719,34,1,1,1.14,1
"3238",58,"10",26,"o",0.914192472149215,0.103056223212939,0,0.00356530048654972,34.8,1,1,1.14,1
"3239",59,"10",26,"o",0.914357924022987,0.112729240671452,0,0.00325996075139975,35.6,1,1,1.14,1
"3240",60,"10",26,"o",NA,NA,NA,NA,36.4,1,1,1.14,1
"3241",1,"7.1",1,"a",0.898505281250929,0.000177116992017279,0,0.898505281250929,7.1,1,1,1.22,1
"3242",2,"7.1",1,"a",0.898863170195976,0.000197124041130499,0,0.807633305543037,7.3,1,1,1.22,1
"3243",3,"7.1",1,"a",0.899208000325557,0.000219303724600843,0,0.726230329673674,7.5,1,1,1.22,1
"3244",4,"7.1",1,"a",0.899540576564082,0.000243885424197121,0,0.65327364947298,7.7,1,1,1.22,1
"3245",5,"7.1",1,"a",0.89986163498859,0.000271122204546541,0,0.587855894309719,7.9,1,1,1.22,1
"3246",6,"7.1",1,"a",0.900171850281655,0.000301293214428437,0,0.529171328079757,8.1,1,1,1.22,1
"3247",7,"7.1",1,"a",0.900471842216336,0.000334706327835252,0,0.476503880644043,8.3,1,1,1.22,1
"3248",8,"7.1",1,"a",0.90076218131879,0.00037170104843194,0,0.429216674935797,8.5,1,1,1.22,1
"3249",9,"7.1",1,"a",0.901043393829497,0.000412651703347202,0,0.386742849472362,8.7,1,1,1.22,1
"3250",10,"7.1",1,"a",0.890505909600674,0.000457970954754358,1,0.344396792950942,8.9,1,1,1.22,1
"3251",11,"7.1",2,"a",0.901449154089272,0.000514281769291935,2,0.310456197676685,9,1,1,1.22,1
"3252",12,"7.1",4,"n",0.901449154089272,0.000570505576447637,2,0.27986047677742,9,1,1,1.22,1
"3253",13,"7.1",6,"n",0.901449154089272,0.000632876046152614,2,0.252279990054026,9,1,1,1.22,1
"3254",14,"7.1",8,"n",0.901449154089272,0.000702065161725071,2,0.227417583627851,9,1,1,1.22,1
"3255",15,"7.1",10,"a",0.901449154089272,0.000778818370997711,2,0.205005388386353,9,1,1,1.22,1
"3256",16,"7.1",12,"a",0.901449154089272,0.000863962617819022,2,0.18480193394462,9,1,1,1.22,1
"3257",17,"7.1",14,"a",0.901449154089272,0.000958415251597721,2,0.16658954702844,9,1,1,1.22,1
"3258",18,"7.1",16,"a",0.901449154089272,0.00106319391088231,2,0.150172006248902,9,1,1,1.22,1
"3259",19,"7.1",18,"n",0.901449154089272,0.00117942748746206,2,0.135372428000962,9,1,1,1.22,1
"3260",20,"7.1",20,"n",0.901449154089272,0.00130836828911734,2,0.122031360708478,9,1,1,1.22,1
"3261",21,"7.1",22,"a",0.901449154089272,0.00145140553206152,2,0.11000506688302,9,1,1,1.22,1
"3262",22,"7.1",24,"a",0.901449154089272,0.00161008030844275,2,0.0991639744872323,9,1,1,1.22,1
"3263",23,"7.1",26,"o",0.901449154089272,0.00178610219016668,0,0.0893912809176457,9,1,1,1.22,1
"3264",24,"7.1",26,"o",0.901836957959405,0.00198136764793037,0,0.0806163608508642,9.3,1,1,1.22,1
"3265",25,"7.1",26,"o",0.902208140147447,0.00219703531823937,0,0.0727327369887137,9.6,1,1,1.22,1
"3266",26,"7.1",26,"o",0.902563898421186,0.00243517567673499,0,0.0656459426393762,9.9,1,1,1.22,1
"3267",27,"7.1",26,"o",0.902905311302148,0.00269806457027002,0,0.0592720702745289,10.2,1,1,1.22,1
"3268",28,"7.1",26,"o",0.903233353029144,0.00298820323293805,0,0.0535365107750418,10.5,1,1,1.22,1
"3269",29,"7.1",26,"o",0.903548906277751,0.00330834022339478,0,0.0483728557567161,10.8,1,1,1.22,1
"3270",30,"7.1",26,"o",0.90385277302424,0.0036614954657228,0,0.0437219398148094,11.1,1,1,1.22,1
"3271",31,"7.1",26,"o",0.904241003182327,0.0040509865931723,0,0.0395351707192206,11.5,1,1,1.22,1
"3272",32,"7.1",26,"o",0.904611308720388,0.00447998551151244,0,0.0357639625247981,11.9,1,1,1.22,1
"3273",33,"7.1",26,"o",0.904965077525625,0.00495238724999975,0,0.0323651371188774,12.3,1,1,1.22,1
"3274",34,"7.1",26,"o",0.905303549355658,0.00547246227836844,0,0.0293002735091023,12.7,1,1,1.22,1
"3275",35,"7.1",26,"o",0.905627835723606,0.00604489210526504,0,0.026535143284158,13.1,1,1,1.22,1
"3276",36,"7.1",26,"o",0.905938936599268,0.00667480820135692,0,0.0240392194893593,13.5,1,1,1.22,1
"3277",37,"7.1",26,"o",0.906310637255117,0.00736783455451529,0,0.0217870003345168,14,1,1,1.22,1
"3278",38,"7.1",26,"o",0.906664717340745,0.00812948039187729,0,0.0197535044999974,14.5,1,1,1.22,1
"3279",39,"7.1",26,"o",0.907002576277466,0.00896635794510801,0,0.0179164794720062,15,1,1,1.22,1
"3280",40,"7.1",26,"o",0.9073254604215,0.00988570284100832,0,0.0162560779860704,15.5,1,1,1.22,1
"3281",41,"7.1",26,"o",0.907634484104337,0.010895431983597,0,0.0147545769564468,16,1,1,1.22,1
"3282",42,"7.1",26,"o",0.907930647225932,0.0120042067312468,0,0.0133961326056116,16.5,1,1,1.22,1
"3283",43,"7.1",26,"o",0.908214850051089,0.0132215018492042,0,0.01216656656567,17,1,1,1.22,1
"3284",44,"7.1",26,"o",0.908541245261571,0.0145576807607368,0,0.0110538275381317,17.6,1,1,1.22,1
"3285",45,"7.1",26,"o",0.908852846007273,0.0160231369094814,0,0.0100463026173045,18.2,1,1,1.22,1
"3286",46,"7.1",26,"o",0.909150777224254,0.017630067375454,0,0.00913360383275246,18.8,1,1,1.22,1
"3287",47,"7.1",26,"o",0.9094360458919,0.0193917970672375,0,0.0083064285544015,19.4,1,1,1.22,1
"3288",48,"7.1",26,"o",0.909709556596554,0.0213228815317295,0,0.00755643743712555,20,1,1,1.22,1
"3289",49,"7.1",26,"o",0.909972124644679,0.0234392190090908,0,0.00687614742940572,20.6,1,1,1.22,1
"3290",50,"7.1",26,"o",0.91022448717035,0.0257581725574762,0,0.00625883776763854,21.2,1,1,1.22,1
"3291",51,"7.1",26,"o",0.910467312590964,0.0282987031447062,0,0.00569846720224469,21.8,1,1,1.22,1
"3292",52,"7.1",26,"o",0.91070120869479,0.0310815146830204,0,0.00518960096879186,22.4,1,1,1.22,1
"3293",53,"7.1",26,"o",0.910926729589099,0.0341292120689795,0,0.00472734623837399,23,1,1,1.22,1
"3294",54,"7.1",26,"o",0.911144381694449,0.0374664733840607,0,0.00430729496541885,23.6,1,1,1.22,1
"3295",55,"7.1",26,"o",0.911354628936667,0.041120237513164,0,0.00392547320493007,24.2,1,1,1.22,1
"3296",56,"7.1",26,"o",0.91155789726081,0.0451199085488176,0,0.00357829610043971,24.8,1,1,1.22,1
"3297",57,"7.1",26,"o",0.911754578569679,0.0494975784691251,0,0.00326252785305393,25.4,1,1,1.22,1
"3298",58,"7.1",26,"o",0.911945034171927,0.0542882697082528,0,0.00297524607444013,26,1,1,1.22,1
"3299",59,"7.1",26,"o",0.912129597810564,0.0595301993804354,0,0.00271381000526654,26.6,1,1,1.22,1
"3300",60,"7.1",26,"o",NA,NA,NA,NA,27.2,1,1,1.22,1
"3301",1,"7.6",1,"a",0.899375772655235,0.000197977101258438,0,0.899375772655235,7.6,1,1,1.22,1
"3302",2,"7.6",1,"a",0.899702501976831,0.000220127234108106,0,0.809170632875261,7.8,1,1,1.22,1
"3303",3,"7.6",1,"a",0.90001805807385,0.000244666691072262,0,0.728268181650781,8,1,1,1.22,1
"3304",4,"7.6",1,"a",0.900323087417982,0.000271846424499391,0,0.65567665777211,8.2,1,1,1.22,1
"3305",5,"7.6",1,"a",0.900618184497426,0.000301943189393281,0,0.590514321140058,8.4,1,1,1.22,1
"3306",6,"7.6",1,"a",0.900903897115042,0.000335262150588016,0,0.531996653217322,8.6,1,1,1.22,1
"3307",7,"7.6",1,"a",0.901180731037745,0.000372139749491176,0,0.47942513285602,8.8,1,1,1.22,1
"3308",8,"7.6",1,"a",0.901449154089272,0.000412946855912734,0,0.432177380462196,9,1,1,1.22,1
"3309",9,"7.6",1,"a",0.890895056954147,0.000458092232977833,1,0.385024691981162,9.2,1,1,1.22,1
"3310",10,"7.6",2,"a",0.901836957959405,0.000514193259241993,2,0.347229496955548,9.3,1,1,1.22,1
"3311",11,"7.6",4,"n",0.901836957959405,0.000570162106025753,2,0.313144393248166,9.3,1,1,1.22,1
"3312",12,"7.6",6,"n",0.901836957959405,0.00063222304319382,2,0.28240518700897,9.3,1,1,1.22,1
"3313",13,"7.6",8,"n",0.901836957959405,0.000701039181876464,2,0.254683434764126,9.3,1,1,1.22,1
"3314",14,"7.6",10,"a",0.901836957959405,0.000777345811445465,2,0.229682934050332,9.3,1,1,1.22,1
"3315",15,"7.6",12,"a",0.901836957959405,0.000861958255962777,2,0.207136558539143,9.3,1,1,1.22,1
"3316",16,"7.6",14,"a",0.901836957959405,0.000955780585786967,2,0.186803403835121,9.3,1,1,1.22,1
"3317",17,"7.6",16,"a",0.901836957959405,0.00105981527741957,2,0.168466213451127,9.3,1,1,1.22,1
"3318",18,"7.6",18,"n",0.901836957959405,0.00117517392480524,2,0.151929057457705,9.3,1,1,1.22,1
"3319",19,"7.6",20,"n",0.901836957959405,0.00130308911653423,2,0.137015239003296,9.3,1,1,1.22,1
"3320",20,"7.6",22,"a",0.901836957959405,0.00144492760585321,2,0.123565406336813,9.3,1,1,1.22,1
"3321",21,"7.6",24,"a",0.901836957959405,0.00160220491420385,2,0.11143585015981,9.3,1,1,1.22,1
"3322",22,"7.6",26,"o",0.901836957959405,0.00177660152432561,0,0.100496968115743,9.3,1,1,1.22,1
"3323",23,"7.6",26,"o",0.902208140147447,0.0019699808359435,0,0.0906691826941616,9.6,1,1,1.22,1
"3324",24,"7.6",26,"o",0.902563898421186,0.00218351037668708,0,0.0818347309991052,9.9,1,1,1.22,1
"3325",25,"7.6",26,"o",0.902905311302148,0.00241923079408183,0,0.0738890132680746,10.2,1,1,1.22,1
"3326",26,"7.6",26,"o",0.903233353029144,0.00267938483005806,0,0.0667390212061379,10.5,1,1,1.22,1
"3327",27,"7.6",26,"o",0.903548906277751,0.0029664369911411,0,0.0603019696168536,10.8,1,1,1.22,1
"3328",28,"7.6",26,"o",0.90385277302424,0.0032830951047925,0,0.0545041024570165,11.1,1,1,1.22,1
"3329",29,"7.6",26,"o",0.904145683866642,0.00363233394063444,0,0.0492796489895368,11.4,1,1,1.22,1
"3330",30,"7.6",26,"o",0.90452033416949,0.00401742109203077,0,0.044574444571771,11.8,1,1,1.22,1
"3331",31,"7.6",26,"o",0.904878115511478,0.00444149339740325,0,0.0403344394040749,12.2,1,1,1.22,1
"3332",32,"7.6",26,"o",0.905220302679012,0.00490838856777161,0,0.036511553445745,12.6,1,1,1.22,1
"3333",33,"7.6",26,"o",0.905548037567351,0.00542231383150064,0,0.0330629655713298,13,1,1,1.22,1
"3334",34,"7.6",26,"o",0.905862346617165,0.00598788093679387,0,0.0299504955785674,13.4,1,1,1.22,1
"3335",35,"7.6",26,"o",0.906164155520456,0.00661014442111973,0,0.0271400655333717,13.8,1,1,1.22,1
"3336",36,"7.6",26,"o",0.906525106533149,0.00729464344936838,0,0.0246031507989564,14.3,1,1,1.22,1
"3337",37,"7.6",26,"o",0.906869296308001,0.00804681899794866,0,0.0223118420520092,14.8,1,1,1.22,1
"3338",38,"7.6",26,"o",0.907198029683709,0.00887318495698163,0,0.0202412591481969,15.3,1,1,1.22,1
"3339",39,"7.6",26,"o",0.907512471513711,0.00978086885845114,0,0.0183691951161297,15.8,1,1,1.22,1
"3340",40,"7.6",26,"o",0.907813665551181,0.0107776688094841,0,0.0166758063515985,16.3,1,1,1.22,1
"3341",41,"7.6",26,"o",0.908102550295741,0.0118721156317254,0,0.0151433422761245,16.8,1,1,1.22,1
"3342",42,"7.6",26,"o",0.908434149976338,0.0130735406787031,0,0.0137567292684119,17.4,1,1,1.22,1
"3343",43,"7.6",26,"o",0.908750550889645,0.0143912915196369,0,0.0125014353011091,18,1,1,1.22,1
"3344",44,"7.6",26,"o",0.909052921251075,0.0158363497062513,0,0.0113644662803045,18.6,1,1,1.22,1
"3345",45,"7.6",26,"o",0.9093423054937,0.0174207126296417,0,0.0103341899680375,19.2,1,1,1.22,1
"3346",46,"7.6",26,"o",0.909619640766994,0.0191574861571888,0,0.00940018216634414,19.8,1,1,1.22,1
"3347",47,"7.6",26,"o",0.90988577081223,0.0210609856016688,0,0.00855309199619942,20.4,1,1,1.22,1
"3348",48,"7.6",26,"o",0.910141457695178,0.0231468457660001,0,0.0077845236172219,21,1,1,1.22,1
"3349",49,"7.6",26,"o",0.910387391777786,0.0254321408724932,0,0.00708693215211523,21.6,1,1,1.22,1
"3350",50,"7.6",26,"o",0.910624200233944,0.0279355152566754,0,0.00645353192313215,22.2,1,1,1.22,1
"3351",51,"7.6",26,"o",0.910852454354861,0.0306773257832359,0,0.00587821539144236,22.8,1,1,1.22,1
"3352",52,"7.6",26,"o",0.911072675842958,0.0336797970259235,0,0.00535548142586265,23.4,1,1,1.22,1
"3353",53,"7.6",26,"o",0.911285342256234,0.0369671903448994,0,0.00488037172411415,24,1,1,1.22,1
