"","Time","Wstart","A","h","S.day","Fit","Beh","S.cum","W","yn","Bn","ka","dn0","iter_id"
"4410",30,"7.6",26,"o",0.904241003182327,0.003905267619565,0,0.0513649627740059,11.5,1,0.82,1.3,1,8
"4411",31,"7.6",26,"o",0.904611308720388,0.00431883491881153,0,0.0464653261973675,11.9,1,0.82,1.3,1,8
"4412",32,"7.6",26,"o",0.904965077525625,0.00477424378534545,0,0.0420494975244541,12.3,1,0.82,1.3,1,8
"4413",33,"7.6",26,"o",0.905303549355658,0.00527561107484865,0,0.0380675593575103,12.7,1,0.82,1.3,1,8
"4414",34,"7.6",26,"o",0.905627835723606,0.00582744989633977,0,0.0344750413922219,13.1,1,0.82,1.3,1,8
"4415",35,"7.6",26,"o",0.905938936599268,0.00643470713517057,0,0.0312322823380853,13.5,1,0.82,1.3,1,8
"4416",36,"7.6",26,"o",0.906310637255117,0.00710280447744668,0,0.0283061497087618,14,1,0.82,1.3,1,8
"4417",37,"7.6",26,"o",0.906664717340745,0.00783705297662453,0,0.0256641872246993,14.5,1,0.82,1.3,1,8
"4418",38,"7.6",26,"o",0.907002576277466,0.008643827014258,0,0.0232774839308695,15,1,0.82,1.3,1,8
"4419",39,"7.6",26,"o",0.9073254604215,0.00953010194274655,0,0.0211202538250302,15.5,1,0.82,1.3,1,8
"4420",40,"7.6",26,"o",0.907634484104337,0.0105035098853275,0,0.019169470684634,16,1,0.82,1.3,1,8
"4421",41,"7.6",26,"o",0.907930647225932,0.0115724006406527,0,0.0174045499256782,16.5,1,0.82,1.3,1,8
"4422",42,"7.6",26,"o",0.908270328344957,0.0127459081550014,0,0.015808036275692,17.1,1,0.82,1.3,1,8
"4423",43,"7.6",26,"o",0.908594174150538,0.0140331658507736,0,0.0143630896648541,17.7,1,0.82,1.3,1,8
"4424",44,"7.6",26,"o",0.908903421918614,0.0154449216713209,0,0.0130546613457098,18.3,1,0.82,1.3,1,8
"4425",45,"7.6",26,"o",0.909199175725054,0.0169929183880924,0,0.0118692873348891,18.9,1,0.82,1.3,1,8
"4426",46,"7.6",26,"o",0.90948242447536,0.0186899843750311,0,0.0107949082221296,19.5,1,0.82,1.3,1,8
"4427",47,"7.6",26,"o",0.909754057024378,0.0205501325501837,0,0.0098207115502882,20.1,1,0.82,1.3,1,8
"4428",48,"7.6",26,"o",0.910014874927059,0.0225886682136918,0,0.00893699359313024,20.7,1,0.82,1.3,1,8
"4429",49,"7.6",26,"o",0.910265603248176,0.0248223065754858,0,0.00813503786427578,21.3,1,0.82,1.3,1,8
"4430",50,"7.6",26,"o",0.910506899771985,0.0272693008358333,0,0.00740700810532945,21.9,1,0.82,1.3,1,8
"4431",51,"7.6",26,"o",0.910739362885267,0.0299495817578782,0,0.00674585384273375,22.5,1,0.82,1.3,1,8
"4432",52,"7.6",26,"o",0.910963538354615,0.0328849097539789,0,0.00614522688579982,23.1,1,0.82,1.3,1,8
"4433",53,"7.6",26,"o",0.911179925177304,0.0360990405975805,0,0.00559940737400063,23.7,1,0.82,1.3,1,8
"4434",54,"7.6",26,"o",0.911388980652266,0.0396179059701695,0,0.00510323817884722,24.3,1,0.82,1.3,1,8
"4435",55,"7.6",26,"o",0.911591124791551,0.0434698101592315,0,0.00465206663153452,24.9,1,0.82,1.3,1,8
"4436",56,"7.6",26,"o",0.911786744171629,0.0476856443388165,0,0.00424169268763634,25.5,1,0.82,1.3,1,8
"4437",57,"7.6",26,"o",0.911976195306975,0.052299119990102,0,0.003868322758932,26.1,1,0.82,1.3,1,8
"4438",58,"7.6",26,"o",0.912159807614681,0.057347023156123,0,0.00352852854357891,26.7,1,0.82,1.3,1,8
"4439",59,"7.6",26,"o",0.912337886027595,0.062869491373542,0,0.00321921027223681,27.3,1,0.82,1.3,1,8
"4440",60,"7.6",26,"o",NA,NA,NA,NA,27.9,1,0.82,1.3,1,8
"4441",1,"8.2",1,"a",0.900323087417982,0.000280603181149379,2,0.900323087417982,8.2,1,0.82,1.3,1,8
"4442",2,"8.2",3,"n",0.90686198815791,0.0003116694274209,0,0.816468785040338,8.2,1,0.82,1.3,1,8
"4443",3,"8.2",3,"n",0.907159120932035,0.000343679006828799,0,0.74066710530564,8.4,1,0.82,1.3,1,8
"4444",4,"8.2",3,"n",0.907446804474776,0.000378851955405239,0,0.672115997889185,8.6,1,0.82,1.3,1,8
"4445",5,"8.2",3,"n",0.907725548044984,0.0004174921918696,0,0.610096862533762,8.8,1,0.82,1.3,1,8
"4446",6,"8.2",3,"n",0.907995822696303,0.000459932181889972,0,0.553965402620776,9,1,0.82,1.3,1,8
"4447",7,"8.2",3,"n",0.908258064915647,0.000506535570311545,0,0.503143544614563,9.2,1,0.82,1.3,1,8
"4448",8,"8.2",3,"n",0.908512679844772,0.000557700052306817,0,0.457112290064375,9.4,1,0.82,1.3,1,8
"4449",9,"8.2",3,"n",0.908760044140377,0.000613860504844143,2,0.41540538489601,9.6,1,0.82,1.3,1,8
"4450",10,"8.2",5,"a",0.902208140147447,0.000675492401764661,2,0.374782119714264,9.6,1,0.82,1.3,1,8
"4451",11,"8.2",7,"n",0.908760044140377,0.000748710160888446,2,0.340587015654558,9.6,1,0.82,1.3,1,8
"4452",12,"8.2",9,"n",0.908760044140377,0.000823881029669029,2,0.309511871379876,9.6,1,0.82,1.3,1,8
"4453",13,"8.2",11,"a",0.902208140147447,0.000906599090685553,2,0.279244129831193,9.6,1,0.82,1.3,1,8
"4454",14,"8.2",13,"n",0.908760044140377,0.00100486689306238,2,0.253765907751337,9.6,1,0.82,1.3,1,8
"4455",15,"8.2",15,"n",0.908760044140377,0.00110575602387197,2,0.230612317529428,9.6,1,0.82,1.3,1,8
"4456",16,"8.2",17,"n",0.897865162019927,0.0012167744730876,1,0.20705876584235,9.6,1,0.82,1.3,1,8
"4457",17,"8.2",18,"n",0.908881117849246,0.00135518619560895,2,0.188191802559281,9.7,1,0.82,1.3,1,8
"4458",18,"8.2",20,"n",0.908881117849246,0.00149104890507114,2,0.171043975880144,9.7,1,0.82,1.3,1,8
"4459",19,"8.2",22,"a",0.902328384447243,0.00164053238183616,2,0.154337834425363,9.7,1,0.82,1.3,1,8
"4460",20,"8.2",24,"a",0.902328384447243,0.00181811013607994,2,0.139263408796124,9.7,1,0.82,1.3,1,8
"4461",21,"8.2",26,"o",0.902328384447243,0.00201490961319331,0,0.125661326671622,9.7,1,0.82,1.3,1,8
"4462",22,"8.2",26,"o",0.902679246521921,0.00223301144896115,0,0.113431871676885,10,1,0.82,1.3,1,8
"4463",23,"8.2",26,"o",0.903016098866858,0.00247375959685024,0,0.102430806248827,10.3,1,0.82,1.3,1,8
"4464",24,"8.2",26,"o",0.903339883885334,0.0027394413011622,0,0.0925298326230962,10.6,1,0.82,1.3,1,8
"4465",25,"8.2",26,"o",0.903651456228047,0.00303256985552288,0,0.0836147179943983,10.9,1,0.82,1.3,1,8
"4466",26,"8.2",26,"o",0.903951593111238,0.00335590656621216,0,0.0755836575385833,11.2,1,0.82,1.3,1,8
"4467",27,"8.2",26,"o",0.904241003182327,0.00371248481864138,0,0.068345842316878,11.5,1,0.82,1.3,1,8
"4468",28,"8.2",26,"o",0.904611308720388,0.0041056364460093,0,0.0618264218638683,11.9,1,0.82,1.3,1,8
"4469",29,"8.2",26,"o",0.904965077525625,0.00453856413957162,0,0.0559507526551675,12.3,1,0.82,1.3,1,8
"4470",30,"8.2",26,"o",0.905303549355658,0.00501518152720441,0,0.0506524149678437,12.7,1,0.82,1.3,1,8
"4471",31,"8.2",26,"o",0.905627835723606,0.00553977892914915,0,0.0458722369415022,13.1,1,0.82,1.3,1,8
"4472",32,"8.2",26,"o",0.905938936599268,0.0061170590286934,0,0.0415574455542142,13.5,1,0.82,1.3,1,8
"4473",33,"8.2",26,"o",0.906237754513756,0.00675217587142875,0,0.0376609261423787,13.9,1,0.82,1.3,1,8
"4474",34,"8.2",26,"o",0.906595241446381,0.0074507775004934,0,0.0341432164291442,14.4,1,0.82,1.3,1,8
"4475",35,"8.2",26,"o",0.906936240333652,0.00821841673093986,0,0.0309657203411462,14.9,1,0.82,1.3,1,8
"4476",36,"8.2",26,"o",0.907262026337961,0.00906173594729922,0,0.0280940221837229,15.4,1,0.82,1.3,1,8
"4477",37,"8.2",26,"o",0.907573738688342,0.00998800311733058,0,0.0254973967480746,15.9,1,0.82,1.3,1,8
"4478",38,"8.2",26,"o",0.907872398905995,0.0110051698187803,0,0.0231483827515324,16.4,1,0.82,1.3,1,8
"4479",39,"8.2",26,"o",0.908158926115141,0.0121219345714682,0,0.021022410420934,16.9,1,0.82,1.3,1,8
"4480",40,"8.2",26,"o",0.908487905721416,0.0133478119554719,0,0.0190986056165304,17.5,1,0.82,1.3,1,8
"4481",41,"8.2",26,"o",0.908801890651369,0.0146923386336911,0,0.0173568488931077,18.1,1,0.82,1.3,1,8
"4482",42,"8.2",26,"o",0.909102027215682,0.0161667122227933,0,0.0157791465148004,18.7,1,0.82,1.3,1,8
"4483",43,"8.2",26,"o",0.909389340898689,0.0177831659580688,0,0.0143493876490382,19.3,1,0.82,1.3,1,8
"4484",44,"8.2",26,"o",0.909664752381486,0.0195550631157551,0,0.0130531321625883,19.9,1,0.82,1.3,1,8
"4485",45,"8.2",26,"o",0.909929091029807,0.0214969999272372,0,0.0118774246837959,20.5,1,0.82,1.3,1,8
"4486",46,"8.2",26,"o",0.910183106309049,0.0236249177426651,0,0.0108106312936492,21.1,1,0.82,1.3,1,8
"4487",47,"8.2",26,"o",0.910467312590964,0.0259562252681972,0,0.00984272642134052,21.8,1,0.82,1.3,1,8
"4488",48,"8.2",26,"o",0.910739362885267,0.0285086843967327,0,0.00896415839002565,22.5,1,0.82,1.3,1,8
"4489",49,"8.2",26,"o",0.911000130862483,0.0313027915104227,0,0.0081663494663854,23.2,1,0.82,1.3,1,8
"4490",50,"8.2",26,"o",0.911250403460448,0.0343609078088573,0,0.00744158924604271,23.9,1,0.82,1.3,1,8
"4491",51,"8.2",26,"o",0.911490891735878,0.0377074267164905,0,0.00678294081780759,24.6,1,0.82,1.3,1,8
"4492",52,"8.2",26,"o",0.911722240093362,0.041368956133702,0,0.00618415799683224,25.3,1,0.82,1.3,1,8
"4493",53,"8.2",26,"o",0.911945034171927,0.0453745168369105,0,0.00563961217574577,26,1,0.82,1.3,1,8
"4494",54,"8.2",26,"o",0.912159807614681,0.0497557584466831,0,0.00514422755724967,26.7,1,0.82,1.3,1,8
"4495",55,"8.2",26,"o",0.912367047904446,0.0545471945061858,0,0.00469342371015659,27.4,1,0.82,1.3,1,8
"4496",56,"8.2",26,"o",0.912567201414458,0.0597864583464205,0,0.00428306454022986,28.1,1,0.82,1.3,1,8
"4497",57,"8.2",26,"o",0.912760677796302,0.0655145815604078,0,0.00390941289278551,28.8,1,0.82,1.3,1,8
"4498",58,"8.2",26,"o",0.912947853805869,0.0717762970668073,0,0.00356909011010952,29.5,1,0.82,1.3,1,8
"4499",59,"8.2",26,"o",0.913129076650707,0.0786203689154736,0,0.00325903995672748,30.2,1,0.82,1.3,1,8
"4500",60,"8.2",26,"o",NA,NA,NA,NA,30.9,1,0.82,1.3,1,8
"4501",1,"8.8",1,"a",0.901180731037745,0.000319537248403559,2,0.901180731037745,8.8,1,0.82,1.3,1,8
"4502",2,"8.8",3,"n",0.907725548044984,0.000354576210296462,0,0.818024772968816,8.8,1,0.82,1.3,1,8
"4503",3,"8.8",3,"n",0.907995822696303,0.000390620503146718,0,0.742763076717777,9,1,0.82,1.3,1,8
"4504",4,"8.8",3,"n",0.908258064915647,0.000430200771173998,0,0.67462055475048,9.2,1,0.82,1.3,1,8
"4505",5,"8.8",3,"n",0.908512679844772,0.000473654776975696,0,0.612901328074725,9.4,1,0.82,1.3,1,8
"4506",6,"8.8",3,"n",0.908760044140377,0.000521351861656597,0,0.556980237954883,9.6,1,0.82,1.3,1,8
"4507",7,"8.8",3,"n",0.909000508519954,0.000573695845254463,0,0.506295319536554,9.8,1,0.82,1.3,1,8
"4508",8,"8.8",3,"n",0.90923440003346,0.000631128189563461,2,0.460341121098567,10,1,0.82,1.3,1,8
"4509",9,"8.8",5,"a",0.902679246521921,0.000694131446786697,2,0.415540376336311,10,1,0.82,1.3,1,8
"4510",10,"8.8",7,"n",0.90923440003346,0.000768967991079034,2,0.377823604767824,10,1,0.82,1.3,1,8
"4511",11,"8.8",9,"n",0.90923440003346,0.000845731299927429,2,0.343530218599552,10,1,0.82,1.3,1,8
"4512",12,"8.8",11,"a",0.902679246521921,0.000930157613808173,2,0.310097598882954,10,1,0.82,1.3,1,8
"4513",13,"8.8",13,"n",0.90923440003346,0.00103044089846103,2,0.281951404272159,10,1,0.82,1.3,1,8
"4514",14,"8.8",15,"n",0.90923440003346,0.00113330610722945,2,0.256359915901988,10,1,0.82,1.3,1,8
"4515",15,"8.8",17,"n",0.90923440003346,0.00124643997982011,2,0.233091254327772,10,1,0.82,1.3,1,8
"4516",16,"8.8",19,"a",0.902679246521921,0.00137086760000968,2,0.210406637827443,10,1,0.82,1.3,1,8
"4517",17,"8.8",21,"n",0.90923440003346,0.00151866524603475,2,0.191308953108093,10,1,0.82,1.3,1,8
"4518",18,"8.8",23,"n",0.90923440003346,0.00167026813545425,2,0.173944681200266,10,1,0.82,1.3,1,8
"4519",19,"8.8",25,"a",0.902679246521921,0.00183700499606349,2,0.157016253762352,10,1,0.82,1.3,1,8
"4520",20,"8.8",26,"o",0.902679246521921,0.00203505841431669,0,0.141735313637894,10,1,0.82,1.3,1,8
"4521",21,"8.8",26,"o",0.903016098866858,0.00225446460872774,0,0.127989269992962,10.3,1,0.82,1.3,1,8
"4522",22,"8.8",26,"o",0.903339883885334,0.00249659403808718,0,0.115617812294011,10.6,1,0.82,1.3,1,8
"4523",23,"8.8",26,"o",0.903651456228047,0.0027637371964018,0,0.104478204445384,10.9,1,0.82,1.3,1,8
"4524",24,"8.8",26,"o",0.903951593111238,0.00305841060439163,0,0.0944432393538064,11.2,1,0.82,1.3,1,8
"4525",25,"8.8",26,"o",0.904241003182327,0.00338337874251113,0,0.0853994494970746,11.5,1,0.82,1.3,1,8
"4526",26,"8.8",26,"o",0.90452033416949,0.00374167808206427,0,0.0772455385969844,11.8,1,0.82,1.3,1,8
"4527",27,"8.8",26,"o",0.904878115511478,0.00413664341277612,0,0.0698977973973084,12.2,1,0.82,1.3,1,8
"4528",28,"8.8",26,"o",0.905220302679012,0.00457149238319008,0,0.0632729053165877,12.6,1,0.82,1.3,1,8
"4529",29,"8.8",26,"o",0.905548037567351,0.00505014345089332,0,0.0572966552406208,13,1,0.82,1.3,1,8
"4530",30,"8.8",26,"o",0.905862346617165,0.00557689182835617,0,0.0519028825695835,13.4,1,0.82,1.3,1,8
"4531",31,"8.8",26,"o",0.906164155520456,0.00615644512566662,0,0.047032531752744,13.8,1,0.82,1.3,1,8
"4532",32,"8.8",26,"o",0.906454301688849,0.00679396231704912,0,0.0426328407265922,14.2,1,0.82,1.3,1,8
"4533",33,"8.8",26,"o",0.906801734472765,0.00749509633788602,0,0.0386595339163749,14.7,1,0.82,1.3,1,8
"4534",34,"8.8",26,"o",0.907133461753876,0.00826541905794196,0,0.0350693568313526,15.2,1,0.82,1.3,1,8
"4535",35,"8.8",26,"o",0.907450674763154,0.00911157994542653,0,0.0318237115201207,15.7,1,0.82,1.3,1,8
"4536",36,"8.8",26,"o",0.907754440117825,0.0100408542291345,0,0.0288881154334183,16.2,1,0.82,1.3,1,8
"4537",37,"8.8",26,"o",0.908045716226358,0.0110612008990352,0,0.026231729469168,16.7,1,0.82,1.3,1,8
"4538",38,"8.8",26,"o",0.908379972365075,0.0121813260074648,0,0.023828377690291,17.3,1,0.82,1.3,1,8
"4539",39,"8.8",26,"o",0.908698821667984,0.0134099455933064,0,0.0216528187294271,17.9,1,0.82,1.3,1,8
"4540",40,"8.8",26,"o",0.909003454801613,0.0147573049216587,0,0.0196824870312423,18.5,1,0.82,1.3,1,8
"4541",41,"8.8",26,"o",0.9092949356047,0.0162345971774986,0,0.0178971857776138,19.1,1,0.82,1.3,1,8
"4542",42,"8.8",26,"o",0.909574218079459,0.0178540499257287,0,0.0162788187594959,19.7,1,0.82,1.3,1,8
"4543",43,"8.8",26,"o",0.909842160667752,0.0196290193486652,0,0.0148111556332585,20.3,1,0.82,1.3,1,8
"4544",44,"8.8",26,"o",0.910141457695178,0.0215740929550451,0,0.013480246778204,21,1,0.82,1.3,1,8
"4545",45,"8.8",26,"o",0.910427477493894,0.0237041096992536,0,0.0122727870702755,21.7,1,0.82,1.3,1,8
"4546",46,"8.8",26,"o",0.91070120869479,0.0260362415296419,0,0.0111768420189537,22.4,1,0.82,1.3,1,8
"4547",47,"8.8",26,"o",0.910963538354615,0.0285892247435982,0,0.0101816955532166,23.1,1,0.82,1.3,1,8
"4548",48,"8.8",26,"o",0.911215265095357,0.031383500590195,0,0.00927771641264447,23.8,1,0.82,1.3,1,8
"4549",49,"8.8",26,"o",0.911457110214323,0.034441368348796,0,0.00845624059085692,24.5,1,0.82,1.3,1,8
"4550",50,"8.8",26,"o",0.911689727126345,0.037787151982058,0,0.00770946767679307,25.2,1,0.82,1.3,1,8
"4551",51,"8.8",26,"o",0.911913709427164,0.0414473815572799,0,0.00703036926685319,25.9,1,0.82,1.3,1,8
"4552",52,"8.8",26,"o",0.912129597810564,0.0454509907338885,0,0.00641260789183455,26.6,1,0.82,1.3,1,8
"4553",53,"8.8",26,"o",0.912337886027595,0.0498295317277139,0,0.00585046512796021,27.3,1,0.82,1.3,1,8
"4554",54,"8.8",26,"o",0.91253902604136,0.0546174092853651,0,0.00533877774975775,28,1,0.82,1.3,1,8
"4555",55,"8.8",26,"o",0.912733432503026,0.0598521353352943,0,0.00487288094090718,28.7,1,0.82,1.3,1,8
"4556",56,"8.8",26,"o",0.912921486652575,0.0655746061269601,0,0.00444855771285398,29.4,1,0.82,1.3,1,8
"4557",57,"8.8",26,"o",0.913103539729988,0.0718294038268325,0,0.00406199379430011,30.1,1,0.82,1.3,1,8
"4558",58,"8.8",26,"o",0.913279915968085,0.0786651247109096,0,0.00370973735112128,30.8,1,0.82,1.3,1,8
"4559",59,"8.8",26,"o",0.913450915226528,0.0861347362791,0,0.00338866297863177,31.5,1,0.82,1.3,1,8
"4560",60,"8.8",26,"o",NA,NA,NA,NA,32.2,1,0.82,1.3,1,8
"4561",1,"9.4",1,"a",0.901962470425049,0.000381797867473285,2,0.901962470425049,9.4,1,0.82,1.3,1,8
"4562",2,"9.4",3,"n",0.908512679844772,0.00042329684437243,0,0.819444341125272,9.4,1,0.82,1.3,1,8
"4563",3,"9.4",3,"n",0.908760044140377,0.000465922880068943,0,0.744678275611585,9.6,1,0.82,1.3,1,8
"4564",4,"9.4",3,"n",0.909000508519954,0.000512701766624955,0,0.676912931214693,9.8,1,0.82,1.3,1,8
"4565",5,"9.4",3,"n",0.90923440003346,0.000564028030589051,0,0.615472522887882,10,1,0.82,1.3,1,8
"4566",6,"9.4",3,"n",0.909462024095242,0.000620332920276987,2,0.559748886440618,10.2,1,0.82,1.3,1,8
"4567",7,"9.4",5,"a",0.902905311302148,0.000682087766000028,2,0.505400242562697,10.2,1,0.82,1.3,1,8
"4568",8,"9.4",7,"n",0.909462024095242,0.000755436652616804,2,0.459642327579297,10.2,1,0.82,1.3,1,8
"4569",9,"9.4",9,"n",0.909462024095242,0.000830641228113217,2,0.418027241600115,10.2,1,0.82,1.3,1,8
"4570",10,"9.4",11,"a",0.902905311302148,0.000913332504388583,2,0.37743901670973,10.2,1,0.82,1.3,1,8
"4571",11,"9.4",13,"n",0.909462024095242,0.00101154849014167,2,0.343266452109349,10.2,1,0.82,1.3,1,8
"4572",12,"9.4",15,"n",0.909462024095242,0.00111224928951595,2,0.312187802339361,10.2,1,0.82,1.3,1,8
"4573",13,"9.4",17,"n",0.898559144663801,0.00122297496767108,1,0.280519204644528,10.2,1,0.82,1.3,1,8
"4574",14,"9.4",18,"n",0.909573575809897,0.00136104003273892,2,0.255152856051872,10.3,1,0.82,1.3,1,8
"4575",15,"9.4",20,"n",0.909573575809897,0.00149634957405951,2,0.232080295657209,10.3,1,0.82,1.3,1,8
"4576",16,"9.4",22,"a",0.903016098866858,0.00164511108705762,2,0.20957224320824,10.3,1,0.82,1.3,1,8
"4577",17,"9.4",24,"a",0.903016098866858,0.00182179596700654,2,0.189247109492681,10.3,1,0.82,1.3,1,8
"4578",18,"9.4",26,"o",0.903016098866858,0.00201745679760594,0,0.17089318653591,10.3,1,0.82,1.3,1,8
"4579",19,"9.4",26,"o",0.903339883885334,0.0022341315953697,0,0.154374631282143,10.6,1,0.82,1.3,1,8
"4580",20,"9.4",26,"o",0.903651456228047,0.00247319047373457,0,0.139500860362777,10.9,1,0.82,1.3,1,8
"4581",21,"9.4",26,"o",0.903951593111238,0.00273688539612162,0,0.12610202496532,11.2,1,0.82,1.3,1,8
"4582",22,"9.4",26,"o",0.904241003182327,0.00302769021812523,0,0.114026621557964,11.5,1,0.82,1.3,1,8
"4583",23,"9.4",26,"o",0.90452033416949,0.00334832219228035,0,0.103139397835828,11.8,1,0.82,1.3,1,8
"4584",24,"9.4",26,"o",0.904790179508175,0.00370176552786367,0,0.0933195142822437,12.1,1,0.82,1.3,1,8
"4585",25,"9.4",26,"o",0.905051084102993,0.00409129719983906,0,0.0844589275691094,12.4,1,0.82,1.3,1,8
"4586",26,"9.4",26,"o",0.905385909983916,0.00452051521919781,0,0.0764679229934237,12.8,1,0.82,1.3,1,8
"4587",27,"9.4",26,"o",0.905706810261013,0.004992915362774,0,0.0692575186216586,13.2,1,0.82,1.3,1,8
"4588",28,"9.4",26,"o",0.906014759312489,0.00551272807735111,0,0.0627483340645822,13.6,1,0.82,1.3,1,8
"4589",29,"9.4",26,"o",0.906310637255117,0.00608458970528729,0,0.0568694826327684,14,1,0.82,1.3,1,8
"4590",30,"9.4",26,"o",0.906595241446381,0.00671358081343422,0,0.0515576023383855,14.4,1,0.82,1.3,1,8
"4591",31,"9.4",26,"o",0.906936240333652,0.00740526809155029,0,0.0467594580253928,14.9,1,0.82,1.3,1,8
"4592",32,"9.4",26,"o",0.907262026337961,0.00816514740752445,0,0.0424230806385827,15.4,1,0.82,1.3,1,8
"4593",33,"9.4",26,"o",0.907573738688342,0.0089997676200358,0,0.0385020739018355,15.9,1,0.82,1.3,1,8
"4594",34,"9.4",26,"o",0.907872398905995,0.00991629355984075,0,0.0349549701961153,16.4,1,0.82,1.3,1,8
"4595",35,"9.4",26,"o",0.908158926115141,0.01092256309564,0,0.0317446681956909,16.9,1,0.82,1.3,1,8
"4596",36,"9.4",26,"o",0.908487905721416,0.0120271494135545,0,0.0288396471269245,17.5,1,0.82,1.3,1,8
"4597",37,"9.4",26,"o",0.908801890651369,0.0132386455976031,0,0.0262095258346673,18.1,1,0.82,1.3,1,8
"4598",38,"9.4",26,"o",0.909102027215682,0.0145671413470701,0,0.0238271330686578,18.7,1,0.82,1.3,1,8
"4599",39,"9.4",26,"o",0.909389340898689,0.0160236595134268,0,0.0216681408368121,19.3,1,0.82,1.3,1,8
"4600",40,"9.4",26,"o",0.909664752381486,0.0176202411802976,0,0.0197107439688858,19.9,1,0.82,1.3,1,8
"4601",41,"9.4",26,"o",0.909929091029807,0.019370038395099,0,0.0179353793431296,20.5,1,0.82,1.3,1,8
"4602",42,"9.4",26,"o",0.91022448717035,0.0212874152349355,0,0.0163252214648058,21.2,1,0.82,1.3,1,8
"4603",43,"9.4",26,"o",0.910506899771985,0.0233869946754702,0,0.0148642267840114,21.9,1,0.82,1.3,1,8
"4604",44,"9.4",26,"o",0.910777286968434,0.0256856863812091,0,0.0135380001432254,22.6,1,0.82,1.3,1,8
"4605",45,"9.4",26,"o",0.911036509304996,0.028201939978878,0,0.0123336123934546,23.3,1,0.82,1.3,1,8
"4606",46,"9.4",26,"o",0.911285342256234,0.0309558834260028,0,0.011239440191225,24,1,0.82,1.3,1,8
"4607",47,"9.4",26,"o",0.91152448682615,0.0339694736550461,0,0.0102450249525196,24.7,1,0.82,1.3,1,8
"4608",48,"9.4",26,"o",0.911754578569679,0.0372666605735682,0,0.00934094840802035,25.4,1,0.82,1.3,1,8
"4609",49,"9.4",26,"o",0.911976195306975,0.0408735655948452,0,0.00851872258970515,26.1,1,0.82,1.3,1,8
"4610",50,"9.4",26,"o",0.912219767563909,0.0448186759755138,0,0.00777094714072225,26.9,1,0.82,1.3,1,8
"4611",51,"9.4",26,"o",0.912453671066577,0.0491314456988829,0,0.00709062924621633,27.7,1,0.82,1.3,1,8
"4612",52,"9.4",26,"o",0.912678552077357,0.0538454140268323,0,0.00647146523375408,28.5,1,0.82,1.3,1,8
"4613",53,"9.4",26,"o",0.912894997073336,0.0589971287308924,0,0.00590776823562813,29.3,1,0.82,1.3,1,8
"4614",54,"9.4",26,"o",0.913103539729988,0.0646264125885586,0,0.00539440408785643,30.1,1,0.82,1.3,1,8
"4615",55,"9.4",26,"o",0.91330466692819,0.070776653223433,0,0.00492673442873578,30.9,1,0.82,1.3,1,8
"4616",56,"9.4",26,"o",0.91349882394246,0.0774951183173993,0,0.00450056610652697,31.7,1,0.82,1.3,1,8
"4617",57,"9.4",26,"o",0.913686418939611,0.084833298397635,0,0.00411210612907361,32.5,1,0.82,1.3,1,8
"4618",58,"9.4",26,"o",0.913867826893902,0.0928472795908352,0,0.0037579214921336,33.3,1,0.82,1.3,1,8
"4619",59,"9.4",26,"o",0.914021755592225,0.101598148942839,0,0.0034348219996177,34,1,0.82,1.3,1,8
"4620",60,"9.4",26,"o",NA,NA,NA,NA,34.7,1,0.82,1.3,1,8
"4621",1,"10",1,"a",0.902679246521921,0.000436549052737656,2,0.902679246521921,10,1,0.82,1.3,1,8
"4622",2,"10",3,"n",0.90923440003346,0.000483614810487454,0,0.820747023134014,10,1,0.82,1.3,1,8
"4623",3,"10",3,"n",0.909462024095242,0.000531892337630051,0,0.746438248929605,10.2,1,0.82,1.3,1,8
"4624",4,"10",3,"n",0.909683666305584,0.000584842823051564,0,0.679022682957003,10.4,1,0.82,1.3,1,8
"4625",5,"10",3,"n",0.909899594087299,0.000642907908225651,0,0.617842463598646,10.6,1,0.82,1.3,1,8
"4626",6,"10",3,"n",0.910110058159198,0.000706570167085895,0,0.562304640478986,10.8,1,0.82,1.3,1,8
"4627",7,"10",3,"n",0.910315293865397,0.000776356838111441,0,0.511874514039504,11,1,0.82,1.3,1,8
"4628",8,"10",3,"n",0.910515522376877,0.000852843891938651,0,0.466069690542089,11.2,1,0.82,1.3,1,8
"4629",9,"10",3,"n",0.910710951779648,0.00093666046429645,0,0.424454771469232,11.4,1,0.82,1.3,1,8
"4630",10,"10",3,"n",0.910901778061955,0.00102849368668082,0,0.386636606038204,11.6,1,0.82,1.3,1,8
"4631",11,"10",3,"n",0.911179787997463,0.00112909395002945,0,0.352295460721949,11.9,1,0.82,1.3,1,8
"4632",12,"10",3,"n",0.900522926922407,0.00123915605339634,1,0.317250139430808,12.2,1,0.82,1.3,1,8
"4633",13,"10",4,"n",0.911622596387004,0.00137604053861375,2,0.289212395812052,12.4,1,0.82,1.3,1,8
"4634",14,"10",6,"n",0.900695104547577,0.0015094410165647,1,0.260492189082391,12.4,1,0.82,1.3,1,8
"4635",15,"10",7,"n",0.911792981996177,0.00167586235224727,2,0.237514949870146,12.6,1,0.82,1.3,1,8
"4636",16,"10",9,"n",0.911792981996177,0.00183798557933438,2,0.216564464410773,12.6,1,0.82,1.3,1,8
"4637",17,"10",11,"a",0.905220302679012,0.00201579263673482,2,0.196038550023438,12.6,1,0.82,1.3,1,8
"4638",18,"10",13,"n",0.911792981996177,0.00222685309948203,2,0.178746574112077,12.6,1,0.82,1.3,1,8
