"","Time","Wstart","A","h","S.day","Fit","Beh","S.cum","W","N","yn","ya","iter_id"
"4457",17,"8.2",7,"n",0.922296680984094,0.00195779804503024,0,0.265864679042881,11.2,0.5,1,0.7,7
"4458",18,"8.2",7,"n",0.922591667912213,0.00212274215596359,0,0.245284537677117,11.5,0.5,1,0.7,7
"4459",19,"8.2",7,"n",0.922876381449667,0.00230084687494227,0,0.226367306557012,11.8,0.5,1,0.7,7
"4460",20,"8.2",7,"n",0.923151426475915,0.00249312575464123,0,0.208971301955616,12.1,0.5,1,0.7,7
"4461",21,"8.2",7,"n",0.923417358403457,0.00270066825781618,0,0.192967727633986,12.4,0.5,1,0.7,7
"4462",22,"8.2",7,"n",0.923674688302779,0.00292464532233345,0,0.178239405674818,12.7,0.5,1,0.7,7
"4463",23,"8.2",7,"n",0.923923887389647,0.00316631532656523,0,0.164679644577098,13,0.5,1,0.7,7
"4464",24,"8.2",7,"n",0.924165390966792,0.00342703048355097,0,0.152191228114866,13.3,0.5,1,0.7,7
"4465",25,"8.2",7,"n",0.924399601896895,0.00370824369430873,0,0.140685510681582,13.6,0.5,1,0.7,7
"4466",26,"8.2",7,"n",0.924626893671662,0.00401151589280145,0,0.130081606726122,13.9,0.5,1,0.7,7
"4467",27,"8.2",7,"n",0.924847613131472,0.00433852391733043,0,0.120305663492961,14.2,0.5,1,0.7,7
"4468",28,"8.2",7,"n",0.925062082881865,0.00469106894555362,0,0.111290207653283,14.5,0.5,1,0.7,7
"4469",29,"8.2",7,"n",0.925270603446143,0.00507108553291843,0,0.102973557593,14.8,0.5,1,0.7,7
"4470",30,"8.2",7,"n",0.925539858467806,0.00548065129707064,0,0.0953061319205515,15.2,0.5,1,0.7,7
"4471",31,"8.2",7,"n",0.925799647746171,0.00592157241736044,0,0.0882343833600967,15.6,0.5,1,0.7,7
"4472",32,"8.2",7,"n",0.926050533621112,0.00639617052326204,0,0.0817094977943473,16,0.5,1,0.7,7
"4473",33,"8.2",7,"n",0.92629303204564,0.00690693465533814,0,0.0756869384588525,16.4,0.5,1,0.7,7
"4474",34,"8.2",7,"n",0.92652761743212,0.00745653310171702,0,0.0701260387610121,16.8,0.5,1,0.7,7
"4475",35,"8.2",7,"n",0.926754726890598,0.00804782605658628,0,0.0649896378998813,17.2,0.5,1,0.7,7
"4476",36,"8.2",7,"n",0.92697476394764,0.00868387915709688,0,0.0602437542512851,17.6,0.5,1,0.7,7
"4477",37,"8.2",7,"n",0.927188101819583,0.00936797795887719,0,0.0558572921507344,18,0.5,1,0.7,7
"4478",38,"8.2",7,"n",0.927395086302125,0.0101036434144191,0,0.0518017782747333,18.4,0.5,1,0.7,7
"4479",39,"8.2",7,"n",0.927596038328517,0.010894648422935,0,0.0480511243060149,18.8,0.5,1,0.7,7
"4480",40,"8.2",7,"n",0.92779125624047,0.0117450355249109,0,0.0445814129836445,19.2,0.5,1,0.7,7
"4481",41,"8.2",7,"n",0.927981017809309,0.0126591358195197,0,0.0413707049959396,19.6,0.5,1,0.7,7
"4482",42,"8.2",7,"n",0.928165582039296,0.0136415891883265,0,0.0383988644819323,20,0.5,1,0.7,7
"4483",43,"8.2",7,"n",0.928389345497555,0.0146973659143384,0,0.0356490966642304,20.5,0.5,1,0.7,7
"4484",44,"8.2",7,"n",0.928605803061885,0.0158310368226615,0,0.0331039580363185,21,0.5,1,0.7,7
"4485",45,"8.2",7,"n",0.928815358472214,0.0170481777848706,0,0.0307474646503523,21.5,0.5,1,0.7,7
"4486",46,"8.2",7,"n",0.929018384438498,0.0183547543969479,0,0.0285649599350501,22,0.5,1,0.7,7
"4487",47,"8.2",7,"n",0.929215225665929,0.0197571487328979,0,0.0265429956921858,22.5,0.5,1,0.7,7
"4488",48,"8.2",7,"n",0.929406201525493,0.0212621879056477,0,0.0246692248033819,23,0.5,1,0.7,7
"4489",49,"8.2",7,"n",0.929591608418154,0.0228771745559141,0,0.0229323043634048,23.5,0.5,1,0.7,7
"4490",50,"8.2",7,"n",0.929771721873495,0.0246099193976623,2,0.02132180811449,24,0.5,1,0.7,7
"4491",51,"8.2",9,"n",0.929771721873495,0.0264687759572567,2,0.0198244142440656,24,0.5,1,0.7,7
"4492",52,"8.2",11,"a",0.937039868618428,0.0284680371908085,2,0.0185762665186965,24,0.5,1,0.7,7
"4493",53,"8.2",13,"n",0.929736110084504,0.0303808174488688,2,0.0172710257729859,23.9,0.5,1,0.7,7
"4494",54,"8.2",15,"n",0.929736110084504,0.0326768177758607,2,0.0160574963193451,23.9,0.5,1,0.7,7
"4495",55,"8.2",17,"n",0.918602389472985,0.0351463360639942,1,0.0147504544879041,23.9,0.5,1,0.7,7
"4496",56,"8.2",18,"n",0.929842343154321,0.0382606625747601,2,0.0137155971636239,24.2,0.5,1,0.7,7
"4497",57,"8.2",20,"n",0.929842343154321,0.0411474728554173,2,0.0127533430043848,24.2,0.5,1,0.7,7
"4498",58,"8.2",22,"a",0.937089739440383,0.0442520962379837,2,0.0119510268729728,24.2,0.5,1,0.7,7
"4499",59,"8.2",24,"a",0.937064874596,0.0472229012606738,2,0.0111988874980157,24.1,0.5,1,0.7,7
"4500",60,"8.2",26,"o",NA,NA,NA,NA,24,0.5,1,0.7,7
"4501",1,"8.8",1,"a",0.929754583404977,0.00067840410636928,0,0.929754583404977,8.8,0.5,1,0.7,7
"4502",2,"8.8",1,"a",0.929948428527805,0.000729659329975881,0,0.864623813753982,9,0.5,1,0.7,7
"4503",3,"8.8",1,"a",0.930136496134948,0.000784623434582281,0,0.804218164599965,9.2,0.5,1,0.7,7
"4504",4,"8.8",1,"a",0.930319078239838,0.000843557303516929,0,0.748179501594374,9.4,0.5,1,0.7,7
"4505",5,"8.8",1,"a",0.93049644629055,0.000906739766224012,0,0.696178367421,9.6,0.5,1,0.7,7
"4506",6,"8.8",1,"a",0.930668853010401,0.000974468811609926,0,0.647911522698355,9.8,0.5,1,0.7,7
"4507",7,"8.8",1,"a",0.930836534040113,0.00104706288220332,2,0.603099716153189,10,0.5,1,0.7,7
"4508",8,"8.8",3,"n",0.920999815536902,0.00112486225444842,0,0.555454727327445,10,0.5,1,0.7,7
"4509",9,"8.8",3,"n",0.921343159391811,0.00122134905509474,0,0.511764413374985,10.3,0.5,1,0.7,7
"4510",10,"8.8",3,"n",0.921673183983549,0.0013256179770206,0,0.471679536324795,10.6,0.5,1,0.7,7
"4511",11,"8.8",3,"n",0.92199076044583,0.00143827334900986,0,0.434884174382835,10.9,0.5,1,0.7,7
"4512",12,"8.8",3,"n",0.922296680984094,0.00155996503513156,0,0.401092230645796,11.2,0.5,1,0.7,7
"4513",13,"8.8",3,"n",0.922591667912213,0.00169139179105261,0,0.370044350058135,11.5,0.5,1,0.7,7
"4514",14,"8.8",3,"n",0.922876381449667,0.00183330486268119,0,0.341505190757546,11.8,0.5,1,0.7,7
"4515",15,"8.8",3,"n",0.923151426475915,0.00198651184441562,0,0.315261003996758,12.1,0.5,1,0.7,7
"4516",16,"8.8",3,"n",0.923417358403457,0.00215188081547903,0,0.291117483518308,12.4,0.5,1,0.7,7
"4517",17,"8.8",3,"n",0.923674688302779,0.00233034477411116,0,0.268897850848262,12.7,0.5,1,0.7,7
"4518",18,"8.8",3,"n",0.923923887389647,0.00252290639076956,0,0.248441147666448,13,0.5,1,0.7,7
"4519",19,"8.8",3,"n",0.924165390966792,0.00273064310296977,0,0.229600710365401,13.3,0.5,1,0.7,7
"4520",20,"8.8",3,"n",0.924399601896895,0.00295471257597428,0,0.212242805257021,13.6,0.5,1,0.7,7
"4521",21,"8.8",3,"n",0.924626893671662,0.00319635855522993,0,0.196245405728959,13.9,0.5,1,0.7,7
"4522",22,"8.8",3,"n",0.924847613131472,0.00345691713826028,0,0.181497095076445,14.2,0.5,1,0.7,7
"4523",23,"8.8",3,"n",0.925062082881865,0.00373782349565177,0,0.167896080808424,14.5,0.5,1,0.7,7
"4524",24,"8.8",3,"n",0.925270603446143,0.00404061907283807,0,0.155349308005853,14.8,0.5,1,0.7,7
"4525",25,"8.8",3,"n",0.925539858467806,0.00436695930659518,0,0.143781976544809,15.2,0.5,1,0.7,7
"4526",26,"8.8",3,"n",0.925799647746171,0.00471828335283637,0,0.133113303237432,15.6,0.5,1,0.7,7
"4527",27,"8.8",3,"n",0.926050533621112,0.00509644107590976,0,0.123269645495093,16,0.5,1,0.7,7
"4528",28,"8.8",3,"n",0.92629303204564,0.00550341573259644,0,0.114183813684841,16.4,0.5,1,0.7,7
"4529",29,"8.8",3,"n",0.92652761743212,0.00594133340336439,0,0.105794456842729,16.8,0.5,1,0.7,7
"4530",30,"8.8",3,"n",0.926754726890598,0.00641247307860164,0,0.0980455129578221,17.2,0.5,1,0.7,7
"4531",31,"8.8",3,"n",0.92697476394764,0.00691927744476303,0,0.0908857162302024,17.6,0.5,1,0.7,7
"4532",32,"8.8",3,"n",0.927188101819583,0.00746436441839733,0,0.0842681547139947,18,0.5,1,0.7,7
"4533",33,"8.8",3,"n",0.927395086302125,0.00805053947925853,0,0.0781498726135059,18.4,0.5,1,0.7,7
"4534",34,"8.8",3,"n",0.927596038328517,0.00868080885716042,0,0.0724915122321663,18.8,0.5,1,0.7,7
"4535",35,"8.8",3,"n",0.92779125624047,0.00935839363092022,0,0.0672569912006529,19.2,0.5,1,0.7,7
"4536",36,"8.8",3,"n",0.927981017809309,0.0100867448016719,0,0.0624132111491737,19.6,0.5,1,0.7,7
"4537",37,"8.8",3,"n",0.928165582039296,0.0108695594070273,0,0.0579297944532143,20,0.5,1,0.7,7
"4538",38,"8.8",3,"n",0.928389345497555,0.0117107977470415,0,0.0537814039572275,20.5,0.5,1,0.7,7
"4539",39,"8.8",3,"n",0.928605803061885,0.0126141018354377,0,0.0499417238114969,21,0.5,1,0.7,7
"4540",40,"8.8",3,"n",0.928815358472214,0.0135839145026289,0,0.0463866401046958,21.5,0.5,1,0.7,7
"4541",41,"8.8",3,"n",0.929018384438498,0.0146249891097546,0,0.0430940414495945,22,0.5,1,0.7,7
"4542",42,"8.8",3,"n",0.929215225665929,0.0157424108658452,0,0.0400436394504419,22.5,0.5,1,0.7,7
"4543",43,"8.8",3,"n",0.929406201525493,0.0169416195850249,0,0.0372168068368916,23,0.5,1,0.7,7
"4544",44,"8.8",3,"n",0.929591608418154,0.0182284339799084,0,0.0345964313276938,23.5,0.5,1,0.7,7
"4545",45,"8.8",3,"n",0.929771721873495,0.0196090775936832,0,0.032166783526228,24,0.5,1,0.7,7
"4546",46,"8.8",3,"n",0.929946798417488,0.0210902064801141,0,0.0299133973556041,24.5,0.5,1,0.7,7
"4547",47,"8.8",3,"n",0.918979021340098,0.022678938747898,1,0.0274897846268105,25,0.5,1,0.7,7
"4548",48,"8.8",4,"n",0.93021703515338,0.0246784074731396,0,0.0255714659525566,25.3,0.5,1,0.7,7
"4549",49,"8.8",4,"n",0.930412192468821,0.0265297307408163,2,0.02379200370156,25.9,0.5,1,0.7,7
"4550",50,"8.8",6,"n",0.930412192468821,0.0285139543049415,2,0.0221363703271947,25.9,0.5,1,0.7,7
"4551",51,"8.8",8,"n",0.930412192468821,0.0306465828110878,2,0.020595948849427,25.9,0.5,1,0.7,7
"4552",52,"8.8",10,"a",0.937492110004384,0.0329387158284846,2,0.0193085395443917,25.9,0.5,1,0.7,7
"4553",53,"8.8",12,"a",0.937469448708548,0.0351349259124224,2,0.0181011659220481,25.8,0.5,1,0.7,7
"4554",54,"8.8",14,"a",0.937446667271625,0.0374784756568057,2,0.0169688776673547,25.7,0.5,1,0.7,7
"4555",55,"8.8",16,"a",0.937423764586216,0.0399793150536065,2,0.0159070291837346,25.6,0.5,1,0.7,7
"4556",56,"8.8",18,"n",0.930282781679652,0.0426480707700574,2,0.014798035357304,25.5,0.5,1,0.7,7
"4557",57,"8.8",20,"n",0.930282781679652,0.045844200935392,2,0.0137663574955866,25.5,0.5,1,0.7,7
"4558",58,"8.8",22,"a",0.937400739530341,0.0492798553710937,2,0.0129045936970019,25.5,0.5,1,0.7,7
"4559",59,"8.8",24,"a",0.93737759096719,0.052570745139143,2,0.0120964769521061,25.4,0.5,1,0.7,7
"4560",60,"8.8",26,"o",NA,NA,NA,NA,25.3,0.5,1,0.7,7
"4561",1,"9.4",1,"a",0.930319078239838,0.000784551842299077,0,0.930319078239838,9.4,0.5,1,0.7,7
"4562",2,"9.4",1,"a",0.93049644629055,0.000843314794514854,0,0.86565859621847,9.6,0.5,1,0.7,7
"4563",3,"9.4",1,"a",0.930668853010401,0.000906306303346726,0,0.805641492841237,9.8,0.5,1,0.7,7
"4564",4,"9.4",1,"a",0.930836534040113,0.000973822536786452,2,0.749920534875239,10,0.5,1,0.7,7
"4565",5,"9.4",3,"n",0.920999815536902,0.0010461799694945,0,0.69067667428743,10,0.5,1,0.7,7
"4566",6,"9.4",3,"n",0.921343159391811,0.00113591767538479,0,0.63635022920621,10.3,0.5,1,0.7,7
"4567",7,"9.4",3,"n",0.921673183983549,0.00123289315582983,0,0.586506941881148,10.6,0.5,1,0.7,7
"4568",8,"9.4",3,"n",0.92199076044583,0.00133766846779805,0,0.540753981351758,10.9,0.5,1,0.7,7
"4569",9,"9.4",3,"n",0.922296680984094,0.00145084801842398,0,0.498735602229661,11.2,0.5,1,0.7,7
"4570",10,"9.4",3,"n",0.922591667912213,0.00157308168655223,0,0.460129311108265,11.5,0.5,1,0.7,7
"4571",11,"9.4",3,"n",0.922876381449667,0.00170506816966172,0,0.424642473634524,11.8,0.5,1,0.7,7
"4572",12,"9.4",3,"n",0.923151426475915,0.00184755857223627,0,0.392009305277972,12.1,0.5,1,0.7,7
"4573",13,"9.4",3,"n",0.923417358403457,0.0020013602527694,0,0.361988197149359,12.4,0.5,1,0.7,7
"4574",14,"9.4",3,"n",0.923674688302779,0.00216734094779164,0,0.334359335171219,12.7,0.5,1,0.7,7
"4575",15,"9.4",3,"n",0.923923887389647,0.002346433192593,0,0.308922576736411,13,0.5,1,0.7,7
"4576",16,"9.4",3,"n",0.924165390966792,0.00253963905968744,0,0.285495553908074,13.3,0.5,1,0.7,7
"4577",17,"9.4",3,"n",0.924399601896895,0.00274803523753541,0,0.263911976375957,13.6,0.5,1,0.7,7
"4578",18,"9.4",3,"n",0.924626893671662,0.00297277847361289,0,0.24402011091925,13.9,0.5,1,0.7,7
"4579",19,"9.4",3,"n",0.924847613131472,0.003215111407595,0,0.225681417139745,14.2,0.5,1,0.7,7
"4580",20,"9.4",3,"n",0.925062082881865,0.00347636882222018,0,0.208769321807024,14.5,0.5,1,0.7,7
"4581",21,"9.4",3,"n",0.925270603446143,0.00375798434132137,0,0.193168116369427,14.8,0.5,1,0.7,7
"4582",22,"9.4",3,"n",0.925539858467806,0.0040614976065649,0,0.178784791085052,15.2,0.5,1,0.7,7
"4583",23,"9.4",3,"n",0.925799647746171,0.0043882471072489,0,0.165518896608914,15.6,0.5,1,0.7,7
"4584",24,"9.4",3,"n",0.926050533621112,0.00473995331271938,0,0.153278862529062,16,0.5,1,0.7,7
"4585",25,"9.4",3,"n",0.92629303204564,0.00511846075417165,0,0.141981142320552,16.4,0.5,1,0.7,7
"4586",26,"9.4",3,"n",0.92652761743212,0.00552574679620332,0,0.131549449514552,16.8,0.5,1,0.7,7
"4587",27,"9.4",3,"n",0.926754726890598,0.00596393101753186,0,0.121914074157467,17.2,0.5,1,0.7,7
"4588",28,"9.4",3,"n",0.92697476394764,0.00643528524266799,0,0.113011270114013,17.6,0.5,1,0.7,7
"4589",29,"9.4",3,"n",0.927188101819583,0.00694224426915626,0,0.104782705021232,18,0.5,1,0.7,7
"4590",30,"9.4",3,"n",0.927395086302125,0.0074874173380054,0,0.0971749657661354,18.4,0.5,1,0.7,7
"4591",31,"9.4",3,"n",0.927596038328517,0.00807360039814376,0,0.0901391132693765,18.8,0.5,1,0.7,7
"4592",32,"9.4",3,"n",0.92779125624047,0.00870378921916484,0,0.0836302811365968,19.2,0.5,1,0.7,7
"4593",33,"9.4",3,"n",0.927981017809309,0.00938119341028684,0,0.0776073134088178,19.6,0.5,1,0.7,7
"4594",34,"9.4",3,"n",0.928165582039296,0.0101092514073543,0,0.0720324372206014,20,0.5,1,0.7,7
"4595",35,"9.4",3,"n",0.928389345497555,0.0108916464938756,0,0.0668741472458279,20.5,0.5,1,0.7,7
"4596",36,"9.4",3,"n",0.928605803061885,0.0117317659306381,0,0.0620997212072908,21,0.5,1,0.7,7
"4597",37,"9.4",3,"n",0.928815358472214,0.0126337417792943,0,0.0576791748141743,21.5,0.5,1,0.7,7
"4598",38,"9.4",3,"n",0.929018384438498,0.013601994911104,0,0.0535850138016099,22,0.5,1,0.7,7
"4599",39,"9.4",3,"n",0.929215225665929,0.0146412548329979,0,0.0497920106919749,22.5,0.5,1,0.7,7
"4600",40,"9.4",3,"n",0.929406201525493,0.0157565808529505,0,0.0462770035235451,23,0.5,1,0.7,7
"4601",41,"9.4",3,"n",0.929591608418154,0.0169533846740943,0,0.0430187141382249,23.5,0.5,1,0.7,7
"4602",42,"9.4",3,"n",0.929771721873495,0.0182374545128943,0,0.039997583917081,24,0.5,1,0.7,7
"4603",43,"9.4",3,"n",0.929946798417488,0.0196149808429812,0,0.0371956251081243,24.5,0.5,1,0.7,7
"4604",44,"9.4",3,"n",0.930117077238907,0.0210925838729274,0,0.0345962861116427,25,0.5,1,0.7,7
"4605",45,"9.4",3,"n",0.930282781679652,0.0226773428733743,0,0.032184329279724,25.5,0.5,1,0.7,7
"4606",46,"9.4",3,"n",0.930475881910339,0.0243768274765117,0,0.029946742170244,26.1,0.5,1,0.7,7
"4607",47,"9.4",3,"n",0.930663030812858,0.0261982367844551,2,0.0278703258311305,26.7,0.5,1,0.7,7
"4608",48,"9.4",5,"a",0.937669203558114,0.0281500778660705,2,0.0261331462249812,26.7,0.5,1,0.7,7
"4609",49,"9.4",7,"n",0.930632239133895,0.030021331359984,2,0.0243203483869678,26.6,0.5,1,0.7,7
"4610",50,"9.4",9,"n",0.930632239133895,0.0322590708741444,2,0.0226333002758802,26.6,0.5,1,0.7,7
"4611",51,"9.4",11,"a",0.937647465195584,0.0346636077256111,2,0.0212220566326896,26.6,0.5,1,0.7,7
"4612",52,"9.4",13,"n",0.930601289431816,0.0369686998709911,2,0.019749273266776,26.5,0.5,1,0.7,7
"4613",53,"9.4",15,"n",0.930601289431816,0.0397256056818517,2,0.018378699167403,26.5,0.5,1,0.7,7
"4614",54,"9.4",17,"n",0.930601289431816,0.0426881051348063,2,0.0171032411432647,26.5,0.5,1,0.7,7
"4615",55,"9.4",19,"a",0.937625615054653,0.045871530181169,2,0.0160364369963816,26.5,0.5,1,0.7,7
"4616",56,"9.4",21,"n",0.930570180296102,0.0489230770199203,0,0.0149230300670299,26.4,0.5,1,0.7,7
"4617",57,"9.4",21,"n",0.930754471552592,0.0525732266687863,2,0.0138896769640019,27,0.5,1,0.7,7
"4618",58,"9.4",23,"n",0.930754471552592,0.0564845276338977,2,0.0129278789426658,27,0.5,1,0.7,7
"4619",59,"9.4",25,"a",0.929851468307161,0.060686818447056,1,0.012021007216935,27,0.5,1,0.7,7
"4620",60,"9.4",26,"o",NA,NA,NA,NA,27.2,0.5,1,0.7,7
"4621",1,"10",1,"a",0.930836534040113,0.000903270613851898,2,0.930836534040113,10,0.5,1,0.7,7
"4622",2,"10",3,"n",0.920999815536902,0.000970385863489296,0,0.857300276145953,10,0.5,1,0.7,7
"4623",3,"10",3,"n",0.921343159391811,0.00105362221264247,0,0.789867744971784,10.3,0.5,1,0.7,7
"4624",4,"10",3,"n",0.921673183983549,0.00114357197087997,0,0.72799991943405,10.6,0.5,1,0.7,7
"4625",5,"10",3,"n",0.92199076044583,0.00124075647502009,0,0.671209199323503,10.9,0.5,1,0.7,7
"4626",6,"10",3,"n",0.922296680984094,0.00134573634384375,0,0.619054016782058,11.2,0.5,1,0.7,7
"4627",7,"10",3,"n",0.922591667912213,0.00145911437348754,0,0.571134077870714,11.5,0.5,1,0.7,7
"4628",8,"10",3,"n",0.922876381449667,0.00158153864188851,0,0.527086151107917,11.8,0.5,1,0.7,7
"4629",9,"10",3,"n",0.923151426475915,0.00171370583718289,0,0.486580332270973,12.1,0.5,1,0.7,7
"4630",10,"10",3,"n",0.923417358403457,0.00185636482600138,0,0.449316725076738,12.4,0.5,1,0.7,7
"4631",11,"10",3,"n",0.923674688302779,0.00201032047871717,0,0.415022485984482,12.7,0.5,1,0.7,7
"4632",12,"10",3,"n",0.923923887389647,0.00217643776989393,0,0.383449188604898,13,0.5,1,0.7,7
"4633",13,"10",3,"n",0.924165390966792,0.00235564617345591,0,0.354370469302944,13.3,0.5,1,0.7,7
"4634",14,"10",3,"n",0.924399601896895,0.00254894437346502,0,0.327579920747657,13.6,0.5,1,0.7,7
"4635",15,"10",3,"n",0.924626893671662,0.00275740531284794,0,0.302889204550116,13.9,0.5,1,0.7,7
"4636",16,"10",3,"n",0.924847613131472,0.00298218160397475,0,0.280126357871465,14.2,0.5,1,0.7,7
"4637",17,"10",3,"n",0.925062082881865,0.00322451132665767,0,0.259134272082688,14.5,0.5,1,0.7,7
"4638",18,"10",3,"n",0.925270603446143,0.00348572424092044,0,0.239769324303525,14.8,0.5,1,0.7,7
"4639",19,"10",3,"n",0.925539858467806,0.0037672484437936,0,0.221916066480806,15.2,0.5,1,0.7,7
"4640",20,"10",3,"n",0.925799647746171,0.0040703254531146,0,0.205449816177146,15.6,0.5,1,0.7,7
"4641",21,"10",3,"n",0.926050533621112,0.00439655109291052,0,0.190256911903206,16,0.5,1,0.7,7
"4642",22,"10",3,"n",0.92629303204564,0.00474763626097034,0,0.176233651794461,16.4,0.5,1,0.7,7
"4643",23,"10",3,"n",0.92652761743212,0.00512541506491265,0,0.163285345508484,16.8,0.5,1,0.7,7
"4644",24,"10",3,"n",0.926754726890598,0.00553185352328491,0,0.151325465781952,17.2,0.5,1,0.7,7
"4645",25,"10",3,"n",0.92697476394764,0.00596905887045768,0,0.140274887922491,17.6,0.5,1,0.7,7
"4646",26,"10",3,"n",0.927188101819583,0.00643928950669345,0,0.130061207065809,18,0.5,1,0.7,7
"4647",27,"10",3,"n",0.927395086302125,0.00694496563756212,0,0.120618124351355,18.4,0.5,1,0.7,7
"4648",28,"10",3,"n",0.927596038328517,0.00748868064985586,0,0.111884894298933,18.8,0.5,1,0.7,7
"4649",29,"10",3,"n",0.92779125624047,0.00807321327433664,0,0.103805826635939,19.2,0.5,1,0.7,7
"4650",30,"10",3,"n",0.927981017809309,0.00870154058904407,0,0.0963298366561557,19.6,0.5,1,0.7,7
"4651",31,"10",3,"n",0.928165582039296,0.00937685192051219,0,0.0894100389077111,20,0.5,1,0.7,7
"4652",32,"10",3,"n",0.928389345497555,0.0101025637041077,0,0.0830073275024409,20.5,0.5,1,0.7,7
"4653",33,"10",3,"n",0.928605803061885,0.0108818177988604,0,0.077081086015425,21,0.5,1,0.7,7
"4654",34,"10",3,"n",0.928815358472214,0.0117184469050052,0,0.0715940965388445,21.5,0.5,1,0.7,7
"4655",35,"10",3,"n",0.929018384438498,0.0126165516085787,0,0.0665122319018512,22,0.5,1,0.7,7
"4656",36,"10",3,"n",0.929215225665929,0.0135805187711158,0,0.0618041785762232,22.5,0.5,1,0.7,7
"4657",37,"10",3,"n",0.929406201525493,0.0146150411616246,0,0.0574411868489309,23,0.5,1,0.7,7
"4658",38,"10",3,"n",0.929591608418154,0.0157251384137915,0,0.0533968452723454,23.5,0.5,1,0.7,7
"4659",39,"10",3,"n",0.929771721873495,0.0169161793968324,0,0.0496468767714812,24,0.5,1,0.7,7
"4660",40,"10",3,"n",0.929946798417488,0.0181939060942252,0,0.0461689541050665,24.5,0.5,1,0.7,7
"4661",41,"10",3,"n",0.930117077238907,0.0195644590907632,0,0.0429425326513816,25,0.5,1,0.7,7
"4662",42,"10",3,"n",0.930282781679652,0.0210344047749787,0,0.0399486987272966,25.5,0.5,1,0.7,7
"4663",43,"10",3,"n",0.930475881910339,0.0226107643710232,0,0.0371713006794517,26.1,0.5,1,0.7,7
"4664",44,"10",3,"n",0.930663030812858,0.0243002154172998,2,0.0345939553495946,26.7,0.5,1,0.7,7
"4665",45,"10",5,"a",0.937669203558114,0.0261106486588121,2,0.0324376865605793,26.7,0.5,1,0.7,7
"4666",46,"10",7,"n",0.930632239133895,0.0278463327575777,2,0.0301875568761954,26.6,0.5,1,0.7,7
"4667",47,"10",9,"n",0.930632239133895,0.029921951536402,2,0.0280935136496755,26.6,0.5,1,0.7,7
"4668",48,"10",11,"a",0.937647465195584,0.0321522834457673,2,0.0263418118620558,26.6,0.5,1,0.7,7
"4669",49,"10",13,"n",0.930601289431816,0.0342903752627973,2,0.0245137240847994,26.5,0.5,1,0.7,7
"4670",50,"10",15,"n",0.930601289431816,0.0368475475503946,2,0.0228125032420901,26.5,0.5,1,0.7,7
"4671",51,"10",17,"n",0.930601289431816,0.0395954185415883,2,0.0212293449322565,26.5,0.5,1,0.7,7
"4672",52,"10",19,"a",0.937625615054653,0.0425482094117488,2,0.0199051775993144,26.5,0.5,1,0.7,7
"4673",53,"10",21,"n",0.930570180296102,0.0453786764446155,0,0.01852316470742,26.4,0.5,1,0.7,7
"4674",54,"10",21,"n",0.930754471552592,0.0487643784482502,0,0.0172405183787363,27,0.5,1,0.7,7
"4675",55,"10",21,"n",0.930933269083388,0.0523923117628501,0,0.0160497721350092,27.6,0.5,1,0.7,7
"4676",56,"10",21,"n",0.931106850593651,0.0562793419279519,0,0.0149440527853742,28.2,0.5,1,0.7,7
"4677",57,"10",21,"n",0.931275474228852,0.0604434838945387,2,0.0139170298446003,28.8,0.5,1,0.7,7
"4678",58,"10",23,"n",0.931275474228852,0.0649039790772856,2,0.0129605885683873,28.8,0.5,1,0.7,7
"4679",59,"10",25,"a",0.930216371818437,0.0696936415414888,1,0.0120561516747167,28.8,0.5,1,0.7,7
"4680",60,"10",26,"o",NA,NA,NA,NA,29,0.5,1,0.7,7
"4681",1,"7.1",1,"n",0.916745403273673,0.000409876115610549,0,0.916745403273673,7.1,0.75,1,0.7,10
"4682",2,"7.1",1,"n",0.917110190735348,0.000447099177314544,0,0.840756551652071,7.3,0.75,1,0.7,10
"4683",3,"7.1",1,"n",0.917461667534241,0.000487508678707469,0,0.771361907869047,7.5,0.75,1,0.7,10
"4684",4,"7.1",1,"n",0.917800654124066,0.000531366809054477,0,0.7079564636086,7.7,0.75,1,0.7,10
"4685",5,"7.1",1,"n",0.918127900782503,0.0005789566684953,0,0.649994581778368,7.9,0.75,1,0.7,10
"4686",6,"7.1",1,"n",0.918444095207969,0.00063058389577516,0,0.596983685551515,8.1,0.75,1,0.7,10
"4687",7,"7.1",1,"n",0.918749869129754,0.000686578420031513,0,0.548478682973053,8.3,0.75,1,0.7,10
"4688",8,"7.1",1,"n",0.919045804079926,0.000747296345937818,0,0.504077032213668,8.5,0.75,1,0.7,10
"4689",9,"7.1",1,"n",0.908317140673338,0.000813121982191029,1,0.457861808579421,8.7,0.75,1,0.7,10
"4690",10,"7.1",2,"n",0.919472420552458,0.000895196122345836,2,0.420991305413047,8.8,0.75,1,0.7,10
"4691",11,"7.1",4,"a",0.929754583404977,0.000973597578715807,0,0.391418595781425,8.8,0.75,1,0.7,10
"4692",12,"7.1",4,"a",0.929948428527805,0.00104715544950611,0,0.363999108043496,9,0.75,1,0.7,10
"4693",13,"7.1",4,"a",0.930136496134948,0.00112603604391682,0,0.338568854951824,9.2,0.75,1,0.7,10
"4694",14,"7.1",4,"a",0.930319078239838,0.00121061376324432,0,0.314977065059498,9.4,0.75,1,0.7,10
"4695",15,"7.1",4,"a",0.93049644629055,0.00130128876378071,0,0.29308503970089,9.6,0.75,1,0.7,10
