"","Wstart","Beh","p","h","p.tot","S.cum.riv","G.riv","G.ocean","dur","Fit","yn","Bn","ka","dn0","seeds","iter_id"
"3416","7.6","2",1,"a",0.142857142857143,0.116250046109413,1.7,18.9,21,0.0643402457574889,1,0.94,1.3,1,6,59
"3417","8.2","2",1,"a",0.15,0.130441442166348,1.5,21.2,20,0.0786203689154736,1,0.94,1.3,1,6,59
"3418","8.8","2",1,"a",0.166666666666667,0.160878138134013,1.1,22.5,18,0.0873248968312143,1,0.94,1.3,1,6,59
"3419","9.4","2",1,"a",0.176470588235294,0.179654982248233,0.9,24.4,17,0.101598148942839,1,0.94,1.3,1,6,59
"3420","10","2",1,"a",0.1875,0.200249125652619,0.699999999999999,25.7,16,0.112729240671452,1,0.94,1.3,1,6,59
"3421","7.1","0",0.821428571428571,"n",0.779661016949153,0.019733871621977,12.1,0,59,0.0302963666424549,0.65,1,1.3,1,6,5
"3422","7.6","0",0.821428571428571,"n",0.779661016949153,0.0201570183045139,12.7,0,59,0.0334063707686411,0.65,1,1.3,1,6,5
"3423","8.2","0",0.821428571428571,"n",0.779661016949153,0.0208966923255064,13.2,0,59,0.0367863174096515,0.65,1,1.3,1,6,5
"3424","8.8","0",0.821428571428571,"n",0.779661016949153,0.0214470737554319,13.8,0,59,0.0407972488263892,0.65,1,1.3,1,6,5
"3425","9.4","0",0.785714285714286,"n",0.745762711864407,0.0213215540727797,14.9,0,59,0.047086836514185,0.65,1,1.3,1,6,5
"3426","10","0",0.785714285714286,"n",0.745762711864407,0.02183562448816,15.8,0,59,0.0532525310736428,0.65,1,1.3,1,6,5
"3427","7.1","1",0.0178571428571429,"n",0.0169491525423729,0.019733871621977,12.1,0,59,0.0302963666424549,0.65,1,1.3,1,6,5
"3428","7.6","1",0.0178571428571429,"n",0.0169491525423729,0.0201570183045139,12.7,0,59,0.0334063707686411,0.65,1,1.3,1,6,5
"3429","8.2","1",0.0178571428571429,"n",0.0169491525423729,0.0208966923255064,13.2,0,59,0.0367863174096515,0.65,1,1.3,1,6,5
"3430","8.8","1",0.0178571428571429,"n",0.0169491525423729,0.0214470737554319,13.8,0,59,0.0407972488263892,0.65,1,1.3,1,6,5
"3431","9.4","1",0.0892857142857143,"n",0.0847457627118644,0.0213215540727797,14.9,0,59,0.047086836514185,0.65,1,1.3,1,6,5
"3432","10","1",0.0892857142857143,"n",0.0847457627118644,0.02183562448816,15.8,0,59,0.0532525310736428,0.65,1,1.3,1,6,5
"3433","7.1","2",0.160714285714286,"n",0.152542372881356,0.019733871621977,12.1,0,59,0.0302963666424549,0.65,1,1.3,1,6,5
"3434","7.6","2",0.160714285714286,"n",0.152542372881356,0.0201570183045139,12.7,0,59,0.0334063707686411,0.65,1,1.3,1,6,5
"3435","8.2","2",0.160714285714286,"n",0.152542372881356,0.0208966923255064,13.2,0,59,0.0367863174096515,0.65,1,1.3,1,6,5
"3436","8.8","2",0.160714285714286,"n",0.152542372881356,0.0214470737554319,13.8,0,59,0.0407972488263892,0.65,1,1.3,1,6,5
"3437","9.4","2",0.125,"n",0.11864406779661,0.0213215540727797,14.9,0,59,0.047086836514185,0.65,1,1.3,1,6,5
"3438","10","2",0.125,"n",0.11864406779661,0.02183562448816,15.8,0,59,0.0532525310736428,0.65,1,1.3,1,6,5
"3439","7.1","0",0,"a",0,0.019733871621977,12.1,0,59,0.0302963666424549,0.65,1,1.3,1,6,5
"3440","7.6","0",0,"a",0,0.0201570183045139,12.7,0,59,0.0334063707686411,0.65,1,1.3,1,6,5
"3441","8.2","0",0,"a",0,0.0208966923255064,13.2,0,59,0.0367863174096515,0.65,1,1.3,1,6,5
"3442","8.8","0",0,"a",0,0.0214470737554319,13.8,0,59,0.0407972488263892,0.65,1,1.3,1,6,5
"3443","9.4","0",0,"a",0,0.0213215540727797,14.9,0,59,0.047086836514185,0.65,1,1.3,1,6,5
"3444","10","0",0,"a",0,0.02183562448816,15.8,0,59,0.0532525310736428,0.65,1,1.3,1,6,5
"3445","7.1","1",0,"a",0,0.019733871621977,12.1,0,59,0.0302963666424549,0.65,1,1.3,1,6,5
"3446","7.6","1",0,"a",0,0.0201570183045139,12.7,0,59,0.0334063707686411,0.65,1,1.3,1,6,5
"3447","8.2","1",0,"a",0,0.0208966923255064,13.2,0,59,0.0367863174096515,0.65,1,1.3,1,6,5
"3448","8.8","1",0,"a",0,0.0214470737554319,13.8,0,59,0.0407972488263892,0.65,1,1.3,1,6,5
"3449","9.4","1",0,"a",0,0.0213215540727797,14.9,0,59,0.047086836514185,0.65,1,1.3,1,6,5
"3450","10","1",0,"a",0,0.02183562448816,15.8,0,59,0.0532525310736428,0.65,1,1.3,1,6,5
"3451","7.1","2",1,"a",0.0508474576271186,0.019733871621977,12.1,0,59,0.0302963666424549,0.65,1,1.3,1,6,5
"3452","7.6","2",1,"a",0.0508474576271186,0.0201570183045139,12.7,0,59,0.0334063707686411,0.65,1,1.3,1,6,5
"3453","8.2","2",1,"a",0.0508474576271186,0.0208966923255064,13.2,0,59,0.0367863174096515,0.65,1,1.3,1,6,5
"3454","8.8","2",1,"a",0.0508474576271186,0.0214470737554319,13.8,0,59,0.0407972488263892,0.65,1,1.3,1,6,5
"3455","9.4","2",1,"a",0.0508474576271186,0.0213215540727797,14.9,0,59,0.047086836514185,0.65,1,1.3,1,6,5
"3456","10","2",1,"a",0.0508474576271186,0.02183562448816,15.8,0,59,0.0532525310736428,0.65,1,1.3,1,6,5
"3457","7.1","0",0.821428571428571,"n",0.779661016949153,0.0133366719176376,12.1,0,59,0.0302963666424549,0.72,1,1.3,1,6,11
"3458","7.6","0",0.821428571428571,"n",0.779661016949153,0.0137816079184028,12.6,0,59,0.0331127001844492,0.72,1,1.3,1,6,11
"3459","8.2","0",0.821428571428571,"n",0.779661016949153,0.0142022379019062,13.2,0,59,0.0367863174096515,0.72,1,1.3,1,6,11
"3460","8.8","0",0.821428571428571,"n",0.779661016949153,0.0146147037899172,13.8,0,59,0.0407972488263892,0.72,1,1.3,1,6,11
"3461","9.4","0",0.821428571428571,"n",0.779661016949153,0.0150219577575516,14.5,0,59,0.0455411823997663,0.72,1,1.3,1,6,11
"3462","10","0",0.803571428571429,"n",0.76271186440678,0.0151713803048302,15.6,0,59,0.0523963914269319,0.72,1,1.3,1,6,11
"3463","7.1","1",0.0178571428571429,"n",0.0169491525423729,0.0133366719176376,12.1,0,59,0.0302963666424549,0.72,1,1.3,1,6,11
"3464","7.6","1",0.0178571428571429,"n",0.0169491525423729,0.0137816079184028,12.6,0,59,0.0331127001844492,0.72,1,1.3,1,6,11
"3465","8.2","1",0.0178571428571429,"n",0.0169491525423729,0.0142022379019062,13.2,0,59,0.0367863174096515,0.72,1,1.3,1,6,11
"3466","8.8","1",0.0178571428571429,"n",0.0169491525423729,0.0146147037899172,13.8,0,59,0.0407972488263892,0.72,1,1.3,1,6,11
"3467","9.4","1",0.0178571428571429,"n",0.0169491525423729,0.0150219577575516,14.5,0,59,0.0455411823997663,0.72,1,1.3,1,6,11
"3468","10","1",0.0535714285714286,"n",0.0508474576271186,0.0151713803048302,15.6,0,59,0.0523963914269319,0.72,1,1.3,1,6,11
"3469","7.1","2",0.160714285714286,"n",0.152542372881356,0.0133366719176376,12.1,0,59,0.0302963666424549,0.72,1,1.3,1,6,11
"3470","7.6","2",0.160714285714286,"n",0.152542372881356,0.0137816079184028,12.6,0,59,0.0331127001844492,0.72,1,1.3,1,6,11
"3471","8.2","2",0.160714285714286,"n",0.152542372881356,0.0142022379019062,13.2,0,59,0.0367863174096515,0.72,1,1.3,1,6,11
"3472","8.8","2",0.160714285714286,"n",0.152542372881356,0.0146147037899172,13.8,0,59,0.0407972488263892,0.72,1,1.3,1,6,11
"3473","9.4","2",0.160714285714286,"n",0.152542372881356,0.0150219577575516,14.5,0,59,0.0455411823997663,0.72,1,1.3,1,6,11
"3474","10","2",0.142857142857143,"n",0.135593220338983,0.0151713803048302,15.6,0,59,0.0523963914269319,0.72,1,1.3,1,6,11
"3475","7.1","0",0,"a",0,0.0133366719176376,12.1,0,59,0.0302963666424549,0.72,1,1.3,1,6,11
"3476","7.6","0",0,"a",0,0.0137816079184028,12.6,0,59,0.0331127001844492,0.72,1,1.3,1,6,11
"3477","8.2","0",0,"a",0,0.0142022379019062,13.2,0,59,0.0367863174096515,0.72,1,1.3,1,6,11
"3478","8.8","0",0,"a",0,0.0146147037899172,13.8,0,59,0.0407972488263892,0.72,1,1.3,1,6,11
"3479","9.4","0",0,"a",0,0.0150219577575516,14.5,0,59,0.0455411823997663,0.72,1,1.3,1,6,11
"3480","10","0",0,"a",0,0.0151713803048302,15.6,0,59,0.0523963914269319,0.72,1,1.3,1,6,11
"3481","7.1","1",0,"a",0,0.0133366719176376,12.1,0,59,0.0302963666424549,0.72,1,1.3,1,6,11
"3482","7.6","1",0,"a",0,0.0137816079184028,12.6,0,59,0.0331127001844492,0.72,1,1.3,1,6,11
"3483","8.2","1",0,"a",0,0.0142022379019062,13.2,0,59,0.0367863174096515,0.72,1,1.3,1,6,11
"3484","8.8","1",0,"a",0,0.0146147037899172,13.8,0,59,0.0407972488263892,0.72,1,1.3,1,6,11
"3485","9.4","1",0,"a",0,0.0150219577575516,14.5,0,59,0.0455411823997663,0.72,1,1.3,1,6,11
"3486","10","1",0,"a",0,0.0151713803048302,15.6,0,59,0.0523963914269319,0.72,1,1.3,1,6,11
"3487","7.1","2",1,"a",0.0508474576271186,0.0133366719176376,12.1,0,59,0.0302963666424549,0.72,1,1.3,1,6,11
"3488","7.6","2",1,"a",0.0508474576271186,0.0137816079184028,12.6,0,59,0.0331127001844492,0.72,1,1.3,1,6,11
"3489","8.2","2",1,"a",0.0508474576271186,0.0142022379019062,13.2,0,59,0.0367863174096515,0.72,1,1.3,1,6,11
"3490","8.8","2",1,"a",0.0508474576271186,0.0146147037899172,13.8,0,59,0.0407972488263892,0.72,1,1.3,1,6,11
"3491","9.4","2",1,"a",0.0508474576271186,0.0150219577575516,14.5,0,59,0.0455411823997663,0.72,1,1.3,1,6,11
"3492","10","2",1,"a",0.0508474576271186,0.0151713803048302,15.6,0,59,0.0523963914269319,0.72,1,1.3,1,6,11
"3493","7.1","0",0.821428571428571,"n",0.779661016949153,0.00901327530886637,12.1,0,59,0.0302963666424549,0.79,1,1.3,1,6,17
"3494","7.6","0",0.821428571428571,"n",0.779661016949153,0.00934073540099792,12.6,0,59,0.0331127001844492,0.79,1,1.3,1,6,17
"3495","8.2","0",0.821428571428571,"n",0.779661016949153,0.0096524157163449,13.2,0,59,0.0367863174096515,0.79,1,1.3,1,6,17
"3496","8.8","0",0.666666666666667,"n",0.606060606060606,0.0677841489347786,4.8,16,33,0.0715144725738188,0.79,1,1.3,1,6,17
"3497","9.4","0",0.642857142857143,"n",0.580645161290323,0.0803861049871563,4.5,17.8,31,0.0831983826400026,0.79,1,1.3,1,6,17
"3498","10","0",0.538461538461538,"n",0.482758620689655,0.0916806962111059,4.4,20.3,29,0.101598148942839,0.79,1,1.3,1,6,17
"3499","7.1","1",0.0178571428571429,"n",0.0169491525423729,0.00901327530886637,12.1,0,59,0.0302963666424549,0.79,1,1.3,1,6,17
"3500","7.6","1",0.0178571428571429,"n",0.0169491525423729,0.00934073540099792,12.6,0,59,0.0331127001844492,0.79,1,1.3,1,6,17
"3501","8.2","1",0.0178571428571429,"n",0.0169491525423729,0.0096524157163449,13.2,0,59,0.0367863174096515,0.79,1,1.3,1,6,17
"3502","8.8","1",0.0333333333333333,"n",0.0303030303030303,0.0677841489347786,4.8,16,33,0.0715144725738188,0.79,1,1.3,1,6,17
"3503","9.4","1",0.0357142857142857,"n",0.032258064516129,0.0803861049871563,4.5,17.8,31,0.0831983826400026,0.79,1,1.3,1,6,17
"3504","10","1",0.192307692307692,"n",0.172413793103448,0.0916806962111059,4.4,20.3,29,0.101598148942839,0.79,1,1.3,1,6,17
"3505","7.1","2",0.160714285714286,"n",0.152542372881356,0.00901327530886637,12.1,0,59,0.0302963666424549,0.79,1,1.3,1,6,17
"3506","7.6","2",0.160714285714286,"n",0.152542372881356,0.00934073540099792,12.6,0,59,0.0331127001844492,0.79,1,1.3,1,6,17
"3507","8.2","2",0.160714285714286,"n",0.152542372881356,0.0096524157163449,13.2,0,59,0.0367863174096515,0.79,1,1.3,1,6,17
"3508","8.8","2",0.3,"n",0.272727272727273,0.0677841489347786,4.8,16,33,0.0715144725738188,0.79,1,1.3,1,6,17
"3509","9.4","2",0.321428571428571,"n",0.290322580645161,0.0803861049871563,4.5,17.8,31,0.0831983826400026,0.79,1,1.3,1,6,17
"3510","10","2",0.269230769230769,"n",0.241379310344828,0.0916806962111059,4.4,20.3,29,0.101598148942839,0.79,1,1.3,1,6,17
"3511","7.1","0",0,"a",0,0.00901327530886637,12.1,0,59,0.0302963666424549,0.79,1,1.3,1,6,17
"3512","7.6","0",0,"a",0,0.00934073540099792,12.6,0,59,0.0331127001844492,0.79,1,1.3,1,6,17
"3513","8.2","0",0,"a",0,0.0096524157163449,13.2,0,59,0.0367863174096515,0.79,1,1.3,1,6,17
"3514","8.8","0",0,"a",0,0.0677841489347786,4.8,16,33,0.0715144725738188,0.79,1,1.3,1,6,17
"3515","9.4","0",0,"a",0,0.0803861049871563,4.5,17.8,31,0.0831983826400026,0.79,1,1.3,1,6,17
"3516","10","0",0,"a",0,0.0916806962111059,4.4,20.3,29,0.101598148942839,0.79,1,1.3,1,6,17
"3517","7.1","1",0,"a",0,0.00901327530886637,12.1,0,59,0.0302963666424549,0.79,1,1.3,1,6,17
"3518","7.6","1",0,"a",0,0.00934073540099792,12.6,0,59,0.0331127001844492,0.79,1,1.3,1,6,17
"3519","8.2","1",0,"a",0,0.0096524157163449,13.2,0,59,0.0367863174096515,0.79,1,1.3,1,6,17
"3520","8.8","1",0,"a",0,0.0677841489347786,4.8,16,33,0.0715144725738188,0.79,1,1.3,1,6,17
"3521","9.4","1",0,"a",0,0.0803861049871563,4.5,17.8,31,0.0831983826400026,0.79,1,1.3,1,6,17
"3522","10","1",0,"a",0,0.0916806962111059,4.4,20.3,29,0.101598148942839,0.79,1,1.3,1,6,17
"3523","7.1","2",1,"a",0.0508474576271186,0.00901327530886637,12.1,0,59,0.0302963666424549,0.79,1,1.3,1,6,17
"3524","7.6","2",1,"a",0.0508474576271186,0.00934073540099792,12.6,0,59,0.0331127001844492,0.79,1,1.3,1,6,17
"3525","8.2","2",1,"a",0.0508474576271186,0.0096524157163449,13.2,0,59,0.0367863174096515,0.79,1,1.3,1,6,17
"3526","8.8","2",1,"a",0.0909090909090909,0.0677841489347786,4.8,16,33,0.0715144725738188,0.79,1,1.3,1,6,17
"3527","9.4","2",1,"a",0.0967741935483871,0.0803861049871563,4.5,17.8,31,0.0831983826400026,0.79,1,1.3,1,6,17
"3528","10","2",1,"a",0.103448275862069,0.0916806962111059,4.4,20.3,29,0.101598148942839,0.79,1,1.3,1,6,17
"3529","7.1","0",0.545454545454545,"n",0.48,0.101314657247943,2.5,17.3,25,0.0581388249819421,0.86,1,1.3,1,6,23
"3530","7.6","0",0.565217391304348,"n",0.5,0.0945383791902796,2.7,17.3,26,0.0614224861024591,0.86,1,1.3,1,6,23
"3531","8.2","0",0.411764705882353,"n",0.35,0.160389982203928,1.5,21.2,20,0.0786203689154736,0.86,1,1.3,1,6,23
"3532","8.8","0",0.6,"n",0.535714285714286,0.0828314511543903,3.3,18.6,28,0.0774996901503023,0.86,1,1.3,1,6,23
"3533","9.4","0",0.642857142857143,"n",0.580645161290323,0.0660009642632834,4.5,17.8,31,0.0831983826400026,0.86,1,1.3,1,6,23
"3534","10","0",0.545454545454545,"n",0.48,0.110164985482275,3,22.2,25,0.104828335740565,0.86,1,1.3,1,6,23
"3535","7.1","1",0.0454545454545455,"n",0.04,0.101314657247943,2.5,17.3,25,0.0581388249819421,0.86,1,1.3,1,6,23
"3536","7.6","1",0.0434782608695652,"n",0.0384615384615385,0.0945383791902796,2.7,17.3,26,0.0614224861024591,0.86,1,1.3,1,6,23
"3537","8.2","1",0.0588235294117647,"n",0.05,0.160389982203928,1.5,21.2,20,0.0786203689154736,0.86,1,1.3,1,6,23
"3538","8.8","1",0.04,"n",0.0357142857142857,0.0828314511543903,3.3,18.6,28,0.0774996901503023,0.86,1,1.3,1,6,23
"3539","9.4","1",0.0357142857142857,"n",0.032258064516129,0.0660009642632834,4.5,17.8,31,0.0831983826400026,0.86,1,1.3,1,6,23
"3540","10","1",0.0454545454545455,"n",0.04,0.110164985482275,3,22.2,25,0.104828335740565,0.86,1,1.3,1,6,23
"3541","7.1","2",0.409090909090909,"n",0.36,0.101314657247943,2.5,17.3,25,0.0581388249819421,0.86,1,1.3,1,6,23
"3542","7.6","2",0.391304347826087,"n",0.346153846153846,0.0945383791902796,2.7,17.3,26,0.0614224861024591,0.86,1,1.3,1,6,23
"3543","8.2","2",0.529411764705882,"n",0.45,0.160389982203928,1.5,21.2,20,0.0786203689154736,0.86,1,1.3,1,6,23
"3544","8.8","2",0.36,"n",0.321428571428571,0.0828314511543903,3.3,18.6,28,0.0774996901503023,0.86,1,1.3,1,6,23
"3545","9.4","2",0.321428571428571,"n",0.290322580645161,0.0660009642632834,4.5,17.8,31,0.0831983826400026,0.86,1,1.3,1,6,23
"3546","10","2",0.409090909090909,"n",0.36,0.110164985482275,3,22.2,25,0.104828335740565,0.86,1,1.3,1,6,23
"3547","7.1","0",0,"a",0,0.101314657247943,2.5,17.3,25,0.0581388249819421,0.86,1,1.3,1,6,23
"3548","7.6","0",0,"a",0,0.0945383791902796,2.7,17.3,26,0.0614224861024591,0.86,1,1.3,1,6,23
"3549","8.2","0",0,"a",0,0.160389982203928,1.5,21.2,20,0.0786203689154736,0.86,1,1.3,1,6,23
"3550","8.8","0",0,"a",0,0.0828314511543903,3.3,18.6,28,0.0774996901503023,0.86,1,1.3,1,6,23
"3551","9.4","0",0,"a",0,0.0660009642632834,4.5,17.8,31,0.0831983826400026,0.86,1,1.3,1,6,23
"3552","10","0",0,"a",0,0.110164985482275,3,22.2,25,0.104828335740565,0.86,1,1.3,1,6,23
"3553","7.1","1",0,"a",0,0.101314657247943,2.5,17.3,25,0.0581388249819421,0.86,1,1.3,1,6,23
"3554","7.6","1",0,"a",0,0.0945383791902796,2.7,17.3,26,0.0614224861024591,0.86,1,1.3,1,6,23
"3555","8.2","1",0,"a",0,0.160389982203928,1.5,21.2,20,0.0786203689154736,0.86,1,1.3,1,6,23
"3556","8.8","1",0,"a",0,0.0828314511543903,3.3,18.6,28,0.0774996901503023,0.86,1,1.3,1,6,23
"3557","9.4","1",0,"a",0,0.0660009642632834,4.5,17.8,31,0.0831983826400026,0.86,1,1.3,1,6,23
"3558","10","1",0,"a",0,0.110164985482275,3,22.2,25,0.104828335740565,0.86,1,1.3,1,6,23
"3559","7.1","2",1,"a",0.12,0.101314657247943,2.5,17.3,25,0.0581388249819421,0.86,1,1.3,1,6,23
"3560","7.6","2",1,"a",0.115384615384615,0.0945383791902796,2.7,17.3,26,0.0614224861024591,0.86,1,1.3,1,6,23
"3561","8.2","2",1,"a",0.15,0.160389982203928,1.5,21.2,20,0.0786203689154736,0.86,1,1.3,1,6,23
"3562","8.8","2",1,"a",0.107142857142857,0.0828314511543903,3.3,18.6,28,0.0774996901503023,0.86,1,1.3,1,6,23
"3563","9.4","2",1,"a",0.0967741935483871,0.0660009642632834,4.5,17.8,31,0.0831983826400026,0.86,1,1.3,1,6,23
"3564","10","2",1,"a",0.12,0.110164985482275,3,22.2,25,0.104828335740565,0.86,1,1.3,1,6,23
"3565","7.1","0",0.545454545454545,"n",0.48,0.0862306491524137,2.5,17.3,25,0.0581388249819421,0.93,1,1.3,1,6,29
"3566","7.6","0",0.523809523809524,"n",0.458333333333333,0.0961977967677454,2.3,18,24,0.062869491373542,0.93,1,1.3,1,6,29
"3567","8.2","0",0.411764705882353,"n",0.35,0.14170694080236,1.5,21.2,20,0.0786203689154736,0.93,1,1.3,1,6,29
"3568","8.8","0",0.411764705882353,"n",0.35,0.14386639463398,1.5,21.9,20,0.0861347362791,0.93,1,1.3,1,6,29
"3569","9.4","0",0.285714285714286,"n",0.235294117647059,0.192166164491551,0.9,24.4,17,0.101598148942839,0.93,1,1.3,1,6,29
"3570","10","0",0.545454545454545,"n",0.48,0.0943201875516537,3,22.2,25,0.104828335740565,0.93,1,1.3,1,6,29
"3571","7.1","1",0.0454545454545455,"n",0.04,0.0862306491524137,2.5,17.3,25,0.0581388249819421,0.93,1,1.3,1,6,29
"3572","7.6","1",0.0476190476190476,"n",0.0416666666666667,0.0961977967677454,2.3,18,24,0.062869491373542,0.93,1,1.3,1,6,29
"3573","8.2","1",0.0588235294117647,"n",0.05,0.14170694080236,1.5,21.2,20,0.0786203689154736,0.93,1,1.3,1,6,29
"3574","8.8","1",0.0588235294117647,"n",0.05,0.14386639463398,1.5,21.9,20,0.0861347362791,0.93,1,1.3,1,6,29
"3575","9.4","1",0.0714285714285714,"n",0.0588235294117647,0.192166164491551,0.9,24.4,17,0.101598148942839,0.93,1,1.3,1,6,29
"3576","10","1",0.0454545454545455,"n",0.04,0.0943201875516537,3,22.2,25,0.104828335740565,0.93,1,1.3,1,6,29
"3577","7.1","2",0.409090909090909,"n",0.36,0.0862306491524137,2.5,17.3,25,0.0581388249819421,0.93,1,1.3,1,6,29
"3578","7.6","2",0.428571428571429,"n",0.375,0.0961977967677454,2.3,18,24,0.062869491373542,0.93,1,1.3,1,6,29
"3579","8.2","2",0.529411764705882,"n",0.45,0.14170694080236,1.5,21.2,20,0.0786203689154736,0.93,1,1.3,1,6,29
"3580","8.8","2",0.529411764705882,"n",0.45,0.14386639463398,1.5,21.9,20,0.0861347362791,0.93,1,1.3,1,6,29
"3581","9.4","2",0.642857142857143,"n",0.529411764705882,0.192166164491551,0.9,24.4,17,0.101598148942839,0.93,1,1.3,1,6,29
"3582","10","2",0.409090909090909,"n",0.36,0.0943201875516537,3,22.2,25,0.104828335740565,0.93,1,1.3,1,6,29
"3583","7.1","0",0,"a",0,0.0862306491524137,2.5,17.3,25,0.0581388249819421,0.93,1,1.3,1,6,29
"3584","7.6","0",0,"a",0,0.0961977967677454,2.3,18,24,0.062869491373542,0.93,1,1.3,1,6,29
"3585","8.2","0",0,"a",0,0.14170694080236,1.5,21.2,20,0.0786203689154736,0.93,1,1.3,1,6,29
"3586","8.8","0",0,"a",0,0.14386639463398,1.5,21.9,20,0.0861347362791,0.93,1,1.3,1,6,29
"3587","9.4","0",0,"a",0,0.192166164491551,0.9,24.4,17,0.101598148942839,0.93,1,1.3,1,6,29
"3588","10","0",0,"a",0,0.0943201875516537,3,22.2,25,0.104828335740565,0.93,1,1.3,1,6,29
"3589","7.1","1",0,"a",0,0.0862306491524137,2.5,17.3,25,0.0581388249819421,0.93,1,1.3,1,6,29
"3590","7.6","1",0,"a",0,0.0961977967677454,2.3,18,24,0.062869491373542,0.93,1,1.3,1,6,29
"3591","8.2","1",0,"a",0,0.14170694080236,1.5,21.2,20,0.0786203689154736,0.93,1,1.3,1,6,29
"3592","8.8","1",0,"a",0,0.14386639463398,1.5,21.9,20,0.0861347362791,0.93,1,1.3,1,6,29
"3593","9.4","1",0,"a",0,0.192166164491551,0.9,24.4,17,0.101598148942839,0.93,1,1.3,1,6,29
"3594","10","1",0,"a",0,0.0943201875516537,3,22.2,25,0.104828335740565,0.93,1,1.3,1,6,29
"3595","7.1","2",1,"a",0.12,0.0862306491524137,2.5,17.3,25,0.0581388249819421,0.93,1,1.3,1,6,29
"3596","7.6","2",1,"a",0.125,0.0961977967677454,2.3,18,24,0.062869491373542,0.93,1,1.3,1,6,29
"3597","8.2","2",1,"a",0.15,0.14170694080236,1.5,21.2,20,0.0786203689154736,0.93,1,1.3,1,6,29
"3598","8.8","2",1,"a",0.15,0.14386639463398,1.5,21.9,20,0.0861347362791,0.93,1,1.3,1,6,29
"3599","9.4","2",1,"a",0.176470588235294,0.192166164491551,0.9,24.4,17,0.101598148942839,0.93,1,1.3,1,6,29
"3600","10","2",1,"a",0.12,0.0943201875516537,3,22.2,25,0.104828335740565,0.93,1,1.3,1,6,29
"3601","7.1","0",0.695652173913043,"n",0.551724137931034,0.0505730231066226,3.9,16.1,29,0.0590637549557212,1,1,1.3,0.1,7,96
"3602","7.6","0",0.777777777777778,"n",0.518518518518518,0.0618096829566677,3.7,18.4,27,0.0720462380582391,1,1,1.3,0.1,7,96
"3603","8.2","0",0.764705882352941,"n",0.5,0.0704193990872603,3.7,19.8,26,0.0831983826400026,1,1,1.3,0.1,7,96
"3604","8.8","0",0.692307692307692,"n",0.375,0.0827350445002578,3.6,22.3,24,0.101598148942839,1,1,1.3,0.1,7,96
"3605","9.4","0",0.692307692307692,"n",0.391304347826087,0.095806361132782,3.3,23.6,23,0.112063315447455,1,1,1.3,0.1,7,96
"3606","10","0",0.692307692307692,"n",0.409090909090909,0.109440663443858,2.9,24.3,22,0.118097367795968,1,1,1.3,0.1,7,96
"3607","7.1","1",0,"n",0,0.0505730231066226,3.9,16.1,29,0.0590637549557212,1,1,1.3,0.1,7,96
"3608","7.6","1",0.0555555555555556,"n",0.037037037037037,0.0618096829566677,3.7,18.4,27,0.0720462380582391,1,1,1.3,0.1,7,96
"3609","8.2","1",0.0588235294117647,"n",0.0384615384615385,0.0704193990872603,3.7,19.8,26,0.0831983826400026,1,1,1.3,0.1,7,96
"3610","8.8","1",0.230769230769231,"n",0.125,0.0827350445002578,3.6,22.3,24,0.101598148942839,1,1,1.3,0.1,7,96
"3611","9.4","1",0.0769230769230769,"n",0.0434782608695652,0.095806361132782,3.3,23.6,23,0.112063315447455,1,1,1.3,0.1,7,96
"3612","10","1",0.0769230769230769,"n",0.0454545454545455,0.109440663443858,2.9,24.3,22,0.118097367795968,1,1,1.3,0.1,7,96
"3613","7.1","2",0.304347826086957,"n",0.241379310344828,0.0505730231066226,3.9,16.1,29,0.0590637549557212,1,1,1.3,0.1,7,96
"3614","7.6","2",0.166666666666667,"n",0.111111111111111,0.0618096829566677,3.7,18.4,27,0.0720462380582391,1,1,1.3,0.1,7,96
"3615","8.2","2",0.176470588235294,"n",0.115384615384615,0.0704193990872603,3.7,19.8,26,0.0831983826400026,1,1,1.3,0.1,7,96
"3616","8.8","2",0.0769230769230769,"n",0.0416666666666667,0.0827350445002578,3.6,22.3,24,0.101598148942839,1,1,1.3,0.1,7,96
"3617","9.4","2",0.230769230769231,"n",0.130434782608696,0.095806361132782,3.3,23.6,23,0.112063315447455,1,1,1.3,0.1,7,96
"3618","10","2",0.230769230769231,"n",0.136363636363636,0.109440663443858,2.9,24.3,22,0.118097367795968,1,1,1.3,0.1,7,96
"3619","7.1","0",0,"a",0,0.0505730231066226,3.9,16.1,29,0.0590637549557212,1,1,1.3,0.1,7,96
"3620","7.6","0",0,"a",0,0.0618096829566677,3.7,18.4,27,0.0720462380582391,1,1,1.3,0.1,7,96
"3621","8.2","0",0,"a",0,0.0704193990872603,3.7,19.8,26,0.0831983826400026,1,1,1.3,0.1,7,96
"3622","8.8","0",0,"a",0,0.0827350445002578,3.6,22.3,24,0.101598148942839,1,1,1.3,0.1,7,96
"3623","9.4","0",0,"a",0,0.095806361132782,3.3,23.6,23,0.112063315447455,1,1,1.3,0.1,7,96
"3624","10","0",0,"a",0,0.109440663443858,2.9,24.3,22,0.118097367795968,1,1,1.3,0.1,7,96
"3625","7.1","1",0,"a",0,0.0505730231066226,3.9,16.1,29,0.0590637549557212,1,1,1.3,0.1,7,96
"3626","7.6","1",0,"a",0,0.0618096829566677,3.7,18.4,27,0.0720462380582391,1,1,1.3,0.1,7,96
"3627","8.2","1",0,"a",0,0.0704193990872603,3.7,19.8,26,0.0831983826400026,1,1,1.3,0.1,7,96
