Rel_group,Raceway,StudyID,FishID,TagModel,TagID_Hex,TagID_Decimal,PRI,DateTagged,WarrantyLife,Rel_datetime,Rel_loc,Rel_Lat_,Rel_Lon_,Rel_rkm_,Surgeon,Length,Weight
2,22,ColemanFall_2017,CFC2017-565,SS300,56ED,22253,5,4/20/2017 0:00,26.5,4/21/2017 7:43,BattleCk_CNFH,40.398136,-122.145295,517.344,JN,80,6.2
2,22,ColemanFall_2017,CFC2017-566,SS300,4D51,19793,5,4/20/2017 0:00,26.5,4/21/2017 7:43,BattleCk_CNFH,40.398136,-122.145295,517.344,AM,80,6.5
2,22,ColemanFall_2017,CFC2017-567,SS300,54EF,21743,5,4/20/2017 0:00,26.5,4/21/2017 7:43,BattleCk_CNFH,40.398136,-122.145295,517.344,JN,81,6.1
2,22,ColemanFall_2017,CFC2017-568,SS300,4D8D,19853,5,4/20/2017 0:00,26.5,4/21/2017 7:43,BattleCk_CNFH,40.398136,-122.145295,517.344,AM,80,6.1
2,22,ColemanFall_2017,CFC2017-569,SS300,4D75,19829,5,4/20/2017 0:00,26.5,4/21/2017 7:43,BattleCk_CNFH,40.398136,-122.145295,517.344,AM,80,6.2
2,22,ColemanFall_2017,CFC2017-570,SS300,5.40E+08,21735,5,4/20/2017 0:00,26.5,4/21/2017 7:43,BattleCk_CNFH,40.398136,-122.145295,517.344,AM,80,6
2,22,ColemanFall_2017,CFC2017-571,SS300,5459,21593,5,4/20/2017 0:00,26.5,4/21/2017 7:43,BattleCk_CNFH,40.398136,-122.145295,517.344,AM,84,6.9
2,22,ColemanFall_2017,CFC2017-572,SS300,550B,21771,5,4/20/2017 0:00,26.5,4/21/2017 7:43,BattleCk_CNFH,40.398136,-122.145295,517.344,AM,82,6.8
2,22,ColemanFall_2017,CFC2017-573,SS300,5510,21776,5,4/20/2017 0:00,26.5,4/21/2017 7:43,BattleCk_CNFH,40.398136,-122.145295,517.344,JN,82,6.6
2,22,ColemanFall_2017,CFC2017-574,SS300,4EAD,20141,5,4/20/2017 0:00,26.5,4/21/2017 7:43,BattleCk_CNFH,40.398136,-122.145295,517.344,JN,79,6
2,22,ColemanFall_2017,CFC2017-575,SS300,5737,22327,5,4/20/2017 0:00,26.5,4/21/2017 7:43,BattleCk_CNFH,40.398136,-122.145295,517.344,JN,82,6.4
2,22,ColemanFall_2017,CFC2017-576,SS300,4EEB,20203,5,4/20/2017 0:00,26.5,4/21/2017 7:43,BattleCk_CNFH,40.398136,-122.145295,517.344,JN,83,6.6
2,22,ColemanFall_2017,CFC2017-577,SS300,504A,20554,5,4/20/2017 0:00,26.5,4/21/2017 7:43,BattleCk_CNFH,40.398136,-122.145295,517.344,JN,80,6
2,22,ColemanFall_2017,CFC2017-578,SS300,56D9,22233,5,4/20/2017 0:00,26.5,4/21/2017 7:43,BattleCk_CNFH,40.398136,-122.145295,517.344,JN,82,6.7
2,22,ColemanFall_2017,CFC2017-579,SS300,4F6D,20333,5,4/20/2017 0:00,26.5,4/21/2017 7:43,BattleCk_CNFH,40.398136,-122.145295,517.344,JN,82,6.8
2,22,ColemanFall_2017,CFC2017-580,SS300,5099,20633,5,4/20/2017 0:00,26.5,4/21/2017 7:43,BattleCk_CNFH,40.398136,-122.145295,517.344,JN,79,6.1
1,2,ColemanLateFall_2018,CLF2018-001,SS300,4659,18009,10,12/19/2017 0:00,52,12/21/2017 14:45,BattleCk_CNFH,40.398136,-122.145295,517.344,JN,155,43
1,2,ColemanLateFall_2018,CLF2018-002,SS300,4697,18071,10,12/19/2017 0:00,52,12/21/2017 14:45,BattleCk_CNFH,40.398136,-122.145295,517.344,MJ,150,34.2
1,2,ColemanLateFall_2018,CLF2018-003,SS300,4656,18006,10,12/19/2017 0:00,52,12/21/2017 14:45,BattleCk_CNFH,40.398136,-122.145295,517.344,MJ,133,25.1
1,2,ColemanLateFall_2018,CLF2018-004,SS300,46DA,18138,10,12/19/2017 0:00,52,12/21/2017 14:45,BattleCk_CNFH,40.398136,-122.145295,517.344,JN,158,47
1,2,ColemanLateFall_2018,CLF2018-005,SS300,484A,18506,10,12/19/2017 0:00,52,12/21/2017 14:45,BattleCk_CNFH,40.398136,-122.145295,517.344,MJ,189,81.9
1,2,ColemanLateFall_2018,CLF2018-006,SS300,46B1,18097,10,12/19/2017 0:00,52,12/21/2017 14:45,BattleCk_CNFH,40.398136,-122.145295,517.344,JN,99,10
1,2,ColemanLateFall_2018,CLF2018-007,SS300,4.60E+10,18153,10,12/19/2017 0:00,52,12/21/2017 14:45,BattleCk_CNFH,40.398136,-122.145295,517.344,MJ,136,27.1
1,2,ColemanLateFall_2018,CLF2018-008,SS300,49DD,18909,10,12/19/2017 0:00,52,12/21/2017 14:45,BattleCk_CNFH,40.398136,-122.145295,517.344,BL,156,41.7
1,2,ColemanLateFall_2018,CLF2018-009,SS300,4754,18260,10,12/19/2017 0:00,52,12/21/2017 14:45,BattleCk_CNFH,40.398136,-122.145295,517.344,JN,159,46.3
1,2,ColemanLateFall_2018,CLF2018-010,SS300,4531,17713,10,12/19/2017 0:00,52,12/21/2017 14:45,BattleCk_CNFH,40.398136,-122.145295,517.344,JN,143,34
1,2,ColemanLateFall_2018,CLF2018-011,SS300,4C5D,19549,10,12/19/2017 0:00,52,12/21/2017 14:45,BattleCk_CNFH,40.398136,-122.145295,517.344,BL,153,36.7
1,2,ColemanLateFall_2018,CLF2018-012,SS300,4515,17685,10,12/19/2017 0:00,52,12/21/2017 14:45,BattleCk_CNFH,40.398136,-122.145295,517.344,MJ,140,31.1
1,2,ColemanLateFall_2018,CLF2018-013,SS300,4B63,19299,10,12/19/2017 0:00,52,12/21/2017 14:45,BattleCk_CNFH,40.398136,-122.145295,517.344,BL,103,11.8
1,2,ColemanLateFall_2018,CLF2018-014,SS300,4735,18229,10,12/19/2017 0:00,52,12/21/2017 14:45,BattleCk_CNFH,40.398136,-122.145295,517.344,MJ,140,27.5
1,2,ColemanLateFall_2018,CLF2018-015,SS300,4575,17781,10,12/19/2017 0:00,52,12/21/2017 14:45,BattleCk_CNFH,40.398136,-122.145295,517.344,JN,129,23.2
1,2,ColemanLateFall_2018,CLF2018-016,SS300,4.90E+06,18917,10,12/19/2017 0:00,52,12/21/2017 14:45,BattleCk_CNFH,40.398136,-122.145295,517.344,BL,146,34.9
1,2,ColemanLateFall_2018,CLF2018-017,SS300,4765,18277,10,12/19/2017 0:00,52,12/21/2017 14:45,BattleCk_CNFH,40.398136,-122.145295,517.344,JN,153,39.7
1,2,ColemanLateFall_2018,CLF2018-018,SS300,4ACD,19149,10,12/19/2017 0:00,52,12/21/2017 14:45,BattleCk_CNFH,40.398136,-122.145295,517.344,BL,163,50.2
1,2,ColemanLateFall_2018,CLF2018-019,SS300,4829,18473,10,12/19/2017 0:00,52,12/21/2017 14:45,BattleCk_CNFH,40.398136,-122.145295,517.344,BL,117,18.5
1,2,ColemanLateFall_2018,CLF2018-020,SS300,4485,17541,10,12/19/2017 0:00,52,12/21/2017 14:45,BattleCk_CNFH,40.398136,-122.145295,517.344,JN,192,83.4
1,2,ColemanLateFall_2018,CLF2018-021,SS300,49A8,18856,10,12/19/2017 0:00,52,12/21/2017 14:45,BattleCk_CNFH,40.398136,-122.145295,517.344,BL,119,18.9
1,2,ColemanLateFall_2018,CLF2018-022,SS300,456B,17771,10,12/19/2017 0:00,52,12/21/2017 14:45,BattleCk_CNFH,40.398136,-122.145295,517.344,JN,137,30.4
1,2,ColemanLateFall_2018,CLF2018-023,SS300,4953,18771,10,12/19/2017 0:00,52,12/21/2017 14:45,BattleCk_CNFH,40.398136,-122.145295,517.344,BL,152,36
1,2,ColemanLateFall_2018,CLF2018-024,SS300,489A,18586,10,12/19/2017 0:00,52,12/21/2017 14:45,BattleCk_CNFH,40.398136,-122.145295,517.344,JN,136,28.4
1,2,ColemanLateFall_2018,CLF2018-025,SS300,4B0A,19210,10,12/19/2017 0:00,52,12/21/2017 14:45,BattleCk_CNFH,40.398136,-122.145295,517.344,BL,173,59.7
1,2,ColemanLateFall_2018,CLF2018-026,SS300,4BC9,19401,10,12/19/2017 0:00,52,12/21/2017 14:45,BattleCk_CNFH,40.398136,-122.145295,517.344,BL,197,90.1
1,2,ColemanLateFall_2018,CLF2018-027,SS300,4B8D,19341,10,12/19/2017 0:00,52,12/21/2017 14:45,BattleCk_CNFH,40.398136,-122.145295,517.344,BL,141,31
1,2,ColemanLateFall_2018,CLF2018-028,SS300,46A3,18083,10,12/19/2017 0:00,52,12/21/2017 14:45,BattleCk_CNFH,40.398136,-122.145295,517.344,JN,183,76.6
1,2,ColemanLateFall_2018,CLF2018-029,SS300,46F5,18165,10,12/19/2017 0:00,52,12/21/2017 14:45,BattleCk_CNFH,40.398136,-122.145295,517.344,MJ,131,24.4
1,2,ColemanLateFall_2018,CLF2018-030,SS300,45B1,17841,10,12/19/2017 0:00,52,12/21/2017 14:45,BattleCk_CNFH,40.398136,-122.145295,517.344,JN,114,15.9
1,2,ColemanLateFall_2018,CLF2018-031,SS300,4BC5,19397,10,12/19/2017 0:00,52,12/21/2017 14:45,BattleCk_CNFH,40.398136,-122.145295,517.344,BL,143,30.9
1,2,ColemanLateFall_2018,CLF2018-032,SS300,4916,18710,10,12/19/2017 0:00,52,12/21/2017 14:45,BattleCk_CNFH,40.398136,-122.145295,517.344,BL,149,36.2
1,2,ColemanLateFall_2018,CLF2018-033,SS300,4689,18057,10,12/19/2017 0:00,52,12/21/2017 14:45,BattleCk_CNFH,40.398136,-122.145295,517.344,JN,102,12.1
1,2,ColemanLateFall_2018,CLF2018-034,SS300,4654,18004,10,12/19/2017 0:00,52,12/21/2017 14:45,BattleCk_CNFH,40.398136,-122.145295,517.344,JN,148,35.3
1,2,ColemanLateFall_2018,CLF2018-035,SS300,45A2,17826,10,12/19/2017 0:00,52,12/21/2017 14:45,BattleCk_CNFH,40.398136,-122.145295,517.344,MJ,135,27.3
1,2,ColemanLateFall_2018,CLF2018-036,SS300,4AE9,19177,10,12/19/2017 0:00,52,12/21/2017 14:45,BattleCk_CNFH,40.398136,-122.145295,517.344,BL,124,21
1,2,ColemanLateFall_2018,CLF2018-037,SS300,4675,18037,10,12/19/2017 0:00,52,12/21/2017 14:45,BattleCk_CNFH,40.398136,-122.145295,517.344,JN,157,43.8
1,2,ColemanLateFall_2018,CLF2018-038,SS300,4937,18743,10,12/19/2017 0:00,52,12/21/2017 14:45,BattleCk_CNFH,40.398136,-122.145295,517.344,BL,144,31.5
1,2,ColemanLateFall_2018,CLF2018-039,SS300,4509,17673,10,12/19/2017 0:00,52,12/21/2017 14:45,BattleCk_CNFH,40.398136,-122.145295,517.344,MJ,133,25.1
1,2,ColemanLateFall_2018,CLF2018-040,SS300,4525,17701,10,12/19/2017 0:00,52,12/21/2017 14:45,BattleCk_CNFH,40.398136,-122.145295,517.344,JN,170,51.9
1,2,ColemanLateFall_2018,CLF2018-041,SS300,4BED,19437,10,12/19/2017 0:00,52,12/21/2017 14:45,BattleCk_CNFH,40.398136,-122.145295,517.344,BL,166,57.8
1,2,ColemanLateFall_2018,CLF2018-042,SS300,48D5,18645,10,12/19/2017 0:00,52,12/21/2017 14:45,BattleCk_CNFH,40.398136,-122.145295,517.344,BL,172,55.1
1,2,ColemanLateFall_2018,CLF2018-043,SS300,4497,17559,10,12/19/2017 0:00,52,12/21/2017 14:45,BattleCk_CNFH,40.398136,-122.145295,517.344,MJ,149,33.5
1,2,ColemanLateFall_2018,CLF2018-044,SS300,4573,17779,10,12/19/2017 0:00,52,12/21/2017 14:45,BattleCk_CNFH,40.398136,-122.145295,517.344,JN,194,91.8
1,2,ColemanLateFall_2018,CLF2018-045,SS300,4B0D,19213,10,12/19/2017 0:00,52,12/21/2017 14:45,BattleCk_CNFH,40.398136,-122.145295,517.344,BL,163,48.1
1,2,ColemanLateFall_2018,CLF2018-046,SS300,4685,18053,10,12/19/2017 0:00,52,12/21/2017 14:45,BattleCk_CNFH,40.398136,-122.145295,517.344,MJ,140,29.3
1,2,ColemanLateFall_2018,CLF2018-047,SS300,44A9,17577,10,12/19/2017 0:00,52,12/21/2017 14:45,BattleCk_CNFH,40.398136,-122.145295,517.344,JN,127,22.7
1,2,ColemanLateFall_2018,CLF2018-048,SS300,488B,18571,10,12/19/2017 0:00,52,12/21/2017 14:45,BattleCk_CNFH,40.398136,-122.145295,517.344,JN,164,54.9
1,2,ColemanLateFall_2018,CLF2018-049,SS300,4931,18737,10,12/19/2017 0:00,52,12/21/2017 14:45,BattleCk_CNFH,40.398136,-122.145295,517.344,BL,183,72.6
1,3,ColemanLateFall_2018,CLF2018-050,SS300,46A6,18086,10,12/19/2017 0:00,52,12/21/2017 14:00,BattleCk_CNFH,40.398136,-122.145295,517.344,JN,127,22.8
1,2,ColemanLateFall_2018,CLF2018-051,SS300,4539,17721,10,12/19/2017 0:00,52,12/21/2017 14:45,BattleCk_CNFH,40.398136,-122.145295,517.344,MJ,191,88.3
1,3,ColemanLateFall_2018,CLF2018-052,SS300,4A73,19059,10,12/19/2017 0:00,52,12/21/2017 14:00,BattleCk_CNFH,40.398136,-122.145295,517.344,BL,168,54
1,2,ColemanLateFall_2018,CLF2018-053,SS300,4.50E+10,17897,10,12/19/2017 0:00,52,12/21/2017 14:45,BattleCk_CNFH,40.398136,-122.145295,517.344,MJ,162,49.2
1,3,ColemanLateFall_2018,CLF2018-054,SS300,448B,17547,10,12/19/2017 0:00,52,12/21/2017 14:00,BattleCk_CNFH,40.398136,-122.145295,517.344,JN,153,37.2
1,3,ColemanLateFall_2018,CLF2018-055,SS300,4A7B,19067,10,12/19/2017 0:00,52,12/21/2017 14:00,BattleCk_CNFH,40.398136,-122.145295,517.344,BL,131,22.9
1,3,ColemanLateFall_2018,CLF2018-056,SS300,46B6,18102,10,12/19/2017 0:00,52,12/21/2017 14:00,BattleCk_CNFH,40.398136,-122.145295,517.344,JN,127,25.2
1,2,ColemanLateFall_2018,CLF2018-057,SS300,4857,18519,10,12/19/2017 0:00,52,12/21/2017 14:45,BattleCk_CNFH,40.398136,-122.145295,517.344,MJ,170,48.4
1,3,ColemanLateFall_2018,CLF2018-058,SS300,4941,18753,10,12/19/2017 0:00,52,12/21/2017 14:00,BattleCk_CNFH,40.398136,-122.145295,517.344,BL,147,34.1
1,2,ColemanLateFall_2018,CLF2018-059,SS300,4596,17814,10,12/19/2017 0:00,52,12/21/2017 14:45,BattleCk_CNFH,40.398136,-122.145295,517.344,MJ,184,72.6
1,3,ColemanLateFall_2018,CLF2018-060,SS300,499D,18845,10,12/19/2017 0:00,52,12/21/2017 14:00,BattleCk_CNFH,40.398136,-122.145295,517.344,BL,178,66.8
1,3,ColemanLateFall_2018,CLF2018-061,SS300,4541,17729,10,12/19/2017 0:00,52,12/21/2017 14:00,BattleCk_CNFH,40.398136,-122.145295,517.344,JN,157,43
1,2,ColemanLateFall_2018,CLF2018-062,SS300,4489,17545,10,12/19/2017 0:00,52,12/21/2017 14:45,BattleCk_CNFH,40.398136,-122.145295,517.344,MJ,159,43.1
1,3,ColemanLateFall_2018,CLF2018-063,SS300,4BB4,19380,10,12/19/2017 0:00,52,12/21/2017 14:00,BattleCk_CNFH,40.398136,-122.145295,517.344,BL,144,33.3
1,3,ColemanLateFall_2018,CLF2018-064,SS300,4695,18069,10,12/19/2017 0:00,52,12/21/2017 14:00,BattleCk_CNFH,40.398136,-122.145295,517.344,JN,128,23.7
1,2,ColemanLateFall_2018,CLF2018-065,SS300,482D,18477,10,12/19/2017 0:00,52,12/21/2017 14:45,BattleCk_CNFH,40.398136,-122.145295,517.344,MJ,161,46.4
1,3,ColemanLateFall_2018,CLF2018-066,SS300,4849,18505,10,12/19/2017 0:00,52,12/21/2017 14:00,BattleCk_CNFH,40.398136,-122.145295,517.344,JN,154,41
1,3,ColemanLateFall_2018,CLF2018-067,SS300,4C57,19543,10,12/19/2017 0:00,52,12/21/2017 14:00,BattleCk_CNFH,40.398136,-122.145295,517.344,BL,154,38.6
1,3,ColemanLateFall_2018,CLF2018-068,SS300,465D,18013,10,12/19/2017 0:00,52,12/21/2017 14:00,BattleCk_CNFH,40.398136,-122.145295,517.344,JN,165,48.9
1,2,ColemanLateFall_2018,CLF2018-069,SS300,4492,17554,10,12/19/2017 0:00,52,12/21/2017 14:45,BattleCk_CNFH,40.398136,-122.145295,517.344,MJ,162,49.7
1,3,ColemanLateFall_2018,CLF2018-070,SS300,49D6,18902,10,12/19/2017 0:00,52,12/21/2017 14:00,BattleCk_CNFH,40.398136,-122.145295,517.344,BL,140,30.4
1,3,ColemanLateFall_2018,CLF2018-071,SS300,4535,17717,10,12/19/2017 0:00,52,12/21/2017 14:00,BattleCk_CNFH,40.398136,-122.145295,517.344,JN,169,53.3
1,3,ColemanLateFall_2018,CLF2018-072,SS300,4542,17730,10,12/19/2017 0:00,52,12/21/2017 14:00,BattleCk_CNFH,40.398136,-122.145295,517.344,JN,155,45.1
1,2,ColemanLateFall_2018,CLF2018-073,SS300,45AB,17835,10,12/19/2017 0:00,52,12/21/2017 14:45,BattleCk_CNFH,40.398136,-122.145295,517.344,MJ,149,33.1
1,3,ColemanLateFall_2018,CLF2018-074,SS300,4A6D,19053,10,12/19/2017 0:00,52,12/21/2017 14:00,BattleCk_CNFH,40.398136,-122.145295,517.344,BL,190,81.4
1,3,ColemanLateFall_2018,CLF2018-075,SS300,4951,18769,10,12/19/2017 0:00,52,12/21/2017 14:00,BattleCk_CNFH,40.398136,-122.145295,517.344,BL,145,32.7
1,3,ColemanLateFall_2018,CLF2018-076,SS300,4496,17558,10,12/19/2017 0:00,52,12/21/2017 14:00,BattleCk_CNFH,40.398136,-122.145295,517.344,JN,184,78.3
1,3,ColemanLateFall_2018,CLF2018-077,SS300,48D6,18646,10,12/19/2017 0:00,52,12/21/2017 14:00,BattleCk_CNFH,40.398136,-122.145295,517.344,BL,127,22.4
1,3,ColemanLateFall_2018,CLF2018-078,SS300,4585,17797,10,12/19/2017 0:00,52,12/21/2017 14:00,BattleCk_CNFH,40.398136,-122.145295,517.344,MJ,175,61
1,3,ColemanLateFall_2018,CLF2018-079,SS300,48C9,18633,10,12/19/2017 0:00,52,12/21/2017 14:00,BattleCk_CNFH,40.398136,-122.145295,517.344,BL,167,51.5
1,3,ColemanLateFall_2018,CLF2018-080,SS300,458A,17802,10,12/19/2017 0:00,52,12/21/2017 14:00,BattleCk_CNFH,40.398136,-122.145295,517.344,JN,137,29.9
1,3,ColemanLateFall_2018,CLF2018-081,SS300,4A76,19062,10,12/19/2017 0:00,52,12/21/2017 14:00,BattleCk_CNFH,40.398136,-122.145295,517.344,BL,149,40.9
1,3,ColemanLateFall_2018,CLF2018-082,SS300,44D5,17621,10,12/19/2017 0:00,52,12/21/2017 14:00,BattleCk_CNFH,40.398136,-122.145295,517.344,MJ,157,43.1
1,3,ColemanLateFall_2018,CLF2018-083,SS300,4755,18261,10,12/19/2017 0:00,52,12/21/2017 14:00,BattleCk_CNFH,40.398136,-122.145295,517.344,MJ,138,26.4
1,3,ColemanLateFall_2018,CLF2018-084,SS300,49AC,18860,10,12/19/2017 0:00,52,12/21/2017 14:00,BattleCk_CNFH,40.398136,-122.145295,517.344,JN,137,29.2
1,3,ColemanLateFall_2018,CLF2018-085,SS300,4505,17669,10,12/19/2017 0:00,52,12/21/2017 14:00,BattleCk_CNFH,40.398136,-122.145295,517.344,MJ,149,32
1,3,ColemanLateFall_2018,CLF2018-086,SS300,4A0A,18954,10,12/19/2017 0:00,52,12/21/2017 14:00,BattleCk_CNFH,40.398136,-122.145295,517.344,BL,170,56.8
1,3,ColemanLateFall_2018,CLF2018-087,SS300,45A1,17825,10,12/19/2017 0:00,52,12/21/2017 14:00,BattleCk_CNFH,40.398136,-122.145295,517.344,MJ,161,44.2
1,3,ColemanLateFall_2018,CLF2018-088,SS300,498D,18829,10,12/19/2017 0:00,52,12/21/2017 14:00,BattleCk_CNFH,40.398136,-122.145295,517.344,BL,140,30.5
1,3,ColemanLateFall_2018,CLF2018-089,SS300,45B7,17847,10,12/19/2017 0:00,52,12/21/2017 14:00,BattleCk_CNFH,40.398136,-122.145295,517.344,MJ,192,77
1,3,ColemanLateFall_2018,CLF2018-090,SS300,4AAD,19117,10,12/19/2017 0:00,52,12/21/2017 14:00,BattleCk_CNFH,40.398136,-122.145295,517.344,BL,139,33.8
1,3,ColemanLateFall_2018,CLF2018-091,SS300,4533,17715,10,12/19/2017 0:00,52,12/21/2017 14:00,BattleCk_CNFH,40.398136,-122.145295,517.344,JN,187,73.8
1,3,ColemanLateFall_2018,CLF2018-092,SS300,46AD,18093,10,12/19/2017 0:00,52,12/21/2017 14:00,BattleCk_CNFH,40.398136,-122.145295,517.344,JN,155,38.6
1,3,ColemanLateFall_2018,CLF2018-093,SS300,4B4B,19275,10,12/19/2017 0:00,52,12/21/2017 14:00,BattleCk_CNFH,40.398136,-122.145295,517.344,BL,153,41.2
1,3,ColemanLateFall_2018,CLF2018-094,SS300,450D,17677,10,12/19/2017 0:00,52,12/21/2017 14:00,BattleCk_CNFH,40.398136,-122.145295,517.344,MJ,150,32.1
1,3,ColemanLateFall_2018,CLF2018-095,SS300,44D6,17622,10,12/19/2017 0:00,52,12/21/2017 14:00,BattleCk_CNFH,40.398136,-122.145295,517.344,JN,153,41.1
1,3,ColemanLateFall_2018,CLF2018-096,SS300,472A,18218,10,12/19/2017 0:00,52,12/21/2017 14:00,BattleCk_CNFH,40.398136,-122.145295,517.344,MJ,149,36.1
1,3,ColemanLateFall_2018,CLF2018-097,SS300,4ABF,19135,10,12/19/2017 0:00,52,12/21/2017 14:00,BattleCk_CNFH,40.398136,-122.145295,517.344,BL,161,48.8
1,3,ColemanLateFall_2018,CLF2018-098,SS300,4514,17684,10,12/19/2017 0:00,52,12/21/2017 14:00,BattleCk_CNFH,40.398136,-122.145295,517.344,MJ,137,28
1,3,ColemanLateFall_2018,CLF2018-099,SS300,4591,17809,10,12/19/2017 0:00,52,12/21/2017 14:00,BattleCk_CNFH,40.398136,-122.145295,517.344,JN,146,36.2
1,3,ColemanLateFall_2018,CLF2018-100,SS300,48AF,18607,10,12/19/2017 0:00,52,12/21/2017 14:00,BattleCk_CNFH,40.398136,-122.145295,517.344,BL,166,52.3
1,3,ColemanLateFall_2018,CLF2018-101,SS300,4566,17766,10,12/19/2017 0:00,52,12/21/2017 14:00,BattleCk_CNFH,40.398136,-122.145295,517.344,MJ,153,37.5
1,3,ColemanLateFall_2018,CLF2018-102,SS300,4865,18533,10,12/19/2017 0:00,52,12/21/2017 14:00,BattleCk_CNFH,40.398136,-122.145295,517.344,JN,148,38.1
1,3,ColemanLateFall_2018,CLF2018-103,SS300,4.40E+06,17637,10,12/19/2017 0:00,52,12/21/2017 14:00,BattleCk_CNFH,40.398136,-122.145295,517.344,MJ,159,41.5
1,3,ColemanLateFall_2018,CLF2018-104,SS300,4A8D,19085,10,12/19/2017 0:00,52,12/21/2017 14:00,BattleCk_CNFH,40.398136,-122.145295,517.344,BL,160,44.7
1,3,ColemanLateFall_2018,CLF2018-105,SS300,4576,17782,10,12/19/2017 0:00,52,12/21/2017 14:00,BattleCk_CNFH,40.398136,-122.145295,517.344,JN,157,42.7
1,4,ColemanLateFall_2018,CLF2018-106,SS300,48AD,18605,10,12/19/2017 0:00,52,12/21/2017 13:15,BattleCk_CNFH,40.398136,-122.145295,517.344,BL,152,38.3
1,3,ColemanLateFall_2018,CLF2018-107,SS300,4897,18583,10,12/19/2017 0:00,52,12/21/2017 14:00,BattleCk_CNFH,40.398136,-122.145295,517.344,JN,144,34
1,4,ColemanLateFall_2018,CLF2018-108,SS300,4885,18565,10,12/19/2017 0:00,52,12/21/2017 13:15,BattleCk_CNFH,40.398136,-122.145295,517.344,JN,166,50.7
1,4,ColemanLateFall_2018,CLF2018-109,SS300,4B3D,19261,10,12/19/2017 0:00,52,12/21/2017 13:15,BattleCk_CNFH,40.398136,-122.145295,517.344,BL,192,74.6
1,3,ColemanLateFall_2018,CLF2018-110,SS300,466D,18029,10,12/19/2017 0:00,52,12/21/2017 14:00,BattleCk_CNFH,40.398136,-122.145295,517.344,MJ,181,62.3
1,3,ColemanLateFall_2018,CLF2018-111,SS300,46BD,18109,10,12/19/2017 0:00,52,12/21/2017 14:00,BattleCk_CNFH,40.398136,-122.145295,517.344,MJ,185,70.2
1,4,ColemanLateFall_2018,CLF2018-112,SS300,4C99,19609,10,12/19/2017 0:00,52,12/21/2017 13:15,BattleCk_CNFH,40.398136,-122.145295,517.344,BL,197,84.8
1,3,ColemanLateFall_2018,CLF2018-113,SS300,4475,17525,10,12/19/2017 0:00,52,12/21/2017 14:00,BattleCk_CNFH,40.398136,-122.145295,517.344,MJ,135,23.5
1,4,ColemanLateFall_2018,CLF2018-114,SS300,46EA,18154,10,12/19/2017 0:00,52,12/21/2017 13:15,BattleCk_CNFH,40.398136,-122.145295,517.344,JN,145,33.9
1,3,ColemanLateFall_2018,CLF2018-115,SS300,455A,17754,10,12/19/2017 0:00,52,12/21/2017 14:00,BattleCk_CNFH,40.398136,-122.145295,517.344,MJ,151,39.2
1,4,ColemanLateFall_2018,CLF2018-116,SS300,4753,18259,10,12/19/2017 0:00,52,12/21/2017 13:15,BattleCk_CNFH,40.398136,-122.145295,517.344,BL,182,64.9
1,4,ColemanLateFall_2018,CLF2018-117,SS300,486B,18539,10,12/19/2017 0:00,52,12/21/2017 13:15,BattleCk_CNFH,40.398136,-122.145295,517.344,JN,168,50.6
1,4,ColemanLateFall_2018,CLF2018-118,SS300,4909,18697,10,12/19/2017 0:00,52,12/21/2017 13:15,BattleCk_CNFH,40.398136,-122.145295,517.344,BL,166,54.1
1,3,ColemanLateFall_2018,CLF2018-119,SS300,47D5,18389,10,12/19/2017 0:00,52,12/21/2017 14:00,BattleCk_CNFH,40.398136,-122.145295,517.344,MJ,134,23.7
1,4,ColemanLateFall_2018,CLF2018-120,SS300,4715,18197,10,12/19/2017 0:00,52,12/21/2017 13:15,BattleCk_CNFH,40.398136,-122.145295,517.344,JN,183,59.6
1,4,ColemanLateFall_2018,CLF2018-121,SS300,4A12,18962,10,12/19/2017 0:00,52,12/21/2017 13:15,BattleCk_CNFH,40.398136,-122.145295,517.344,BL,143,35.2
1,4,ColemanLateFall_2018,CLF2018-122,SS300,45A6,17830,10,12/19/2017 0:00,52,12/21/2017 13:15,BattleCk_CNFH,40.398136,-122.145295,517.344,JN,188,84.8
1,3,ColemanLateFall_2018,CLF2018-123,SS300,4795,18325,10,12/19/2017 0:00,52,12/21/2017 14:00,BattleCk_CNFH,40.398136,-122.145295,517.344,MJ,161,44.6
1,4,ColemanLateFall_2018,CLF2018-124,SS300,462B,17963,10,12/19/2017 0:00,52,12/21/2017 13:15,BattleCk_CNFH,40.398136,-122.145295,517.344,JN,136,24.5
1,3,ColemanLateFall_2018,CLF2018-125,SS300,45D7,17879,10,12/19/2017 0:00,52,12/21/2017 14:00,BattleCk_CNFH,40.398136,-122.145295,517.344,MJ,150,32.8
1,4,ColemanLateFall_2018,CLF2018-126,SS300,4A89,19081,10,12/19/2017 0:00,52,12/21/2017 13:15,BattleCk_CNFH,40.398136,-122.145295,517.344,BL,179,66.2
1,4,ColemanLateFall_2018,CLF2018-127,SS300,454F,17743,10,12/19/2017 0:00,52,12/21/2017 13:15,BattleCk_CNFH,40.398136,-122.145295,517.344,JN,153,42.6
1,3,ColemanLateFall_2018,CLF2018-128,SS300,4517,17687,10,12/19/2017 0:00,52,12/21/2017 14:00,BattleCk_CNFH,40.398136,-122.145295,517.344,MJ,178,55.3
1,4,ColemanLateFall_2018,CLF2018-129,SS300,4AE4,19172,10,12/19/2017 0:00,52,12/21/2017 13:15,BattleCk_CNFH,40.398136,-122.145295,517.344,BL,137,27.9
