"","Wstart","Beh","p","h","p.tot","S.cum.riv","G.riv","G.ocean","dur","Fit","ka","kn","kn_ka"
"220","20","0",0,"a",0,0.00917067466742679,29.6,0,59,0.19549073161837,1.2,1.3,1.08333333333333
"221","7.1","1",0,"a",0,0.0351654643962397,5.6,12.8,36,0.0519611223828166,1.2,1.3,1.08333333333333
"222","8.5","1",0,"a",0,0.0574448132072585,4.8,17.4,31,0.0774996901503023,1.2,1.3,1.08333333333333
"223","10","1",0,"a",0,0.0851740197641718,4.3,22,27,0.112063315447455,1.2,1.3,1.08333333333333
"224","11.4","1",0,"a",0,0.0975313291495229,4.2,24.4,26,0.137256635097068,1.2,1.3,1.08333333333333
"225","12.8","1",0,"a",0,0.0734807024565158,6,23.5,30,0.153035207978953,1.2,1.3,1.08333333333333
"226","14.3","1",0,"a",0,0.0891714273953147,5.7,27.1,28,0.184258591645921,1.2,1.3,1.08333333333333
"227","15.7","1",0,"a",0,0.0566808474569583,9.2,23.7,34,0.192007222401292,1.2,1.3,1.08333333333333
"228","17.1","1",0,"a",0,0.0084421795986762,26.4,0,59,0.159825470752846,1.2,1.3,1.08333333333333
"229","18.6","1",0,"a",0,0.00884282456864007,27.6,0,59,0.177457511717895,1.2,1.3,1.08333333333333
"230","20","1",0,"a",0,0.00917067466742679,29.6,0,59,0.19549073161837,1.2,1.3,1.08333333333333
"231","7.1","2",1,"a",0.0833333333333333,0.0351654643962397,5.6,12.8,36,0.0519611223828166,1.2,1.3,1.08333333333333
"232","8.5","2",1,"a",0.0967741935483871,0.0574448132072585,4.8,17.4,31,0.0774996901503023,1.2,1.3,1.08333333333333
"233","10","2",1,"a",0.111111111111111,0.0851740197641718,4.3,22,27,0.112063315447455,1.2,1.3,1.08333333333333
"234","11.4","2",1,"a",0.153846153846154,0.0975313291495229,4.2,24.4,26,0.137256635097068,1.2,1.3,1.08333333333333
"235","12.8","2",1,"a",0.166666666666667,0.0734807024565158,6,23.5,30,0.153035207978953,1.2,1.3,1.08333333333333
"236","14.3","2",1,"a",0.178571428571429,0.0891714273953147,5.7,27.1,28,0.184258591645921,1.2,1.3,1.08333333333333
"237","15.7","2",1,"a",0.147058823529412,0.0566808474569583,9.2,23.7,34,0.192007222401292,1.2,1.3,1.08333333333333
"238","17.1","2",1,"a",0.0677966101694915,0.0084421795986762,26.4,0,59,0.159825470752846,1.2,1.3,1.08333333333333
"239","18.6","2",1,"a",0.0847457627118644,0.00884282456864007,27.6,0,59,0.177457511717895,1.2,1.3,1.08333333333333
"240","20","2",1,"a",0.0847457627118644,0.00917067466742679,29.6,0,59,0.19549073161837,1.2,1.3,1.08333333333333
"241","7.1","0",0.636363636363636,"n",0.583333333333333,0.0351654643962397,5.6,12.8,36,0.0519611223828166,1.3,1.3,1
"242","8.5","0",0.571428571428571,"n",0.516129032258065,0.0574448132072585,4.8,17.4,31,0.0774996901503023,1.3,1.3,1
"243","10","0",0.5,"n",0.444444444444444,0.0851740197641718,4.3,22,27,0.112063315447455,1.3,1.3,1
"244","11.4","0",0.545454545454545,"n",0.461538461538462,0.0975313291495229,4.2,24.4,26,0.137256635097068,1.3,1.3,1
"245","12.8","0",0.68,"n",0.566666666666667,0.0734807024565158,6,23.5,30,0.153035207978953,1.3,1.3,1
"246","14.3","0",0.652173913043478,"n",0.535714285714286,0.0891714273953147,5.7,27.1,28,0.184258591645921,1.3,1.3,1
"247","15.7","0",0.733333333333333,"n",0.628571428571429,0.0527245128719696,9.7,22.9,35,0.191424223305194,1.3,1.3,1
"248","17.1","0",0.818181818181818,"n",0.76271186440678,0.00844894174837575,26.7,0,59,0.162498431717372,1.3,1.3,1
"249","18.6","0",0.851851851851852,"n",0.779661016949153,0.00890637306451266,28.1,0,59,0.179341165253211,1.3,1.3,1
"250","20","0",0.851851851851852,"n",0.779661016949153,0.0091132135123259,29.8,0,59,0.199404034954092,1.3,1.3,1
"251","7.1","1",0.151515151515152,"n",0.138888888888889,0.0351654643962397,5.6,12.8,36,0.0519611223828166,1.3,1.3,1
"252","8.5","1",0.178571428571429,"n",0.161290322580645,0.0574448132072585,4.8,17.4,31,0.0774996901503023,1.3,1.3,1
"253","10","1",0.208333333333333,"n",0.185185185185185,0.0851740197641718,4.3,22,27,0.112063315447455,1.3,1.3,1
"254","11.4","1",0.136363636363636,"n",0.115384615384615,0.0975313291495229,4.2,24.4,26,0.137256635097068,1.3,1.3,1
"255","12.8","1",0.04,"n",0.0333333333333333,0.0734807024565158,6,23.5,30,0.153035207978953,1.3,1.3,1
"256","14.3","1",0.0434782608695652,"n",0.0357142857142857,0.0891714273953147,5.7,27.1,28,0.184258591645921,1.3,1.3,1
"257","15.7","1",0.0333333333333333,"n",0.0285714285714286,0.0527245128719696,9.7,22.9,35,0.191424223305194,1.3,1.3,1
"258","17.1","1",0.0545454545454545,"n",0.0508474576271186,0.00844894174837575,26.7,0,59,0.162498431717372,1.3,1.3,1
"259","18.6","1",0.0185185185185185,"n",0.0169491525423729,0.00890637306451266,28.1,0,59,0.179341165253211,1.3,1.3,1
"260","20","1",0.0185185185185185,"n",0.0169491525423729,0.0091132135123259,29.8,0,59,0.199404034954092,1.3,1.3,1
"261","7.1","2",0.212121212121212,"n",0.194444444444444,0.0351654643962397,5.6,12.8,36,0.0519611223828166,1.3,1.3,1
"262","8.5","2",0.25,"n",0.225806451612903,0.0574448132072585,4.8,17.4,31,0.0774996901503023,1.3,1.3,1
"263","10","2",0.291666666666667,"n",0.259259259259259,0.0851740197641718,4.3,22,27,0.112063315447455,1.3,1.3,1
"264","11.4","2",0.318181818181818,"n",0.269230769230769,0.0975313291495229,4.2,24.4,26,0.137256635097068,1.3,1.3,1
"265","12.8","2",0.28,"n",0.233333333333333,0.0734807024565158,6,23.5,30,0.153035207978953,1.3,1.3,1
"266","14.3","2",0.304347826086957,"n",0.25,0.0891714273953147,5.7,27.1,28,0.184258591645921,1.3,1.3,1
"267","15.7","2",0.233333333333333,"n",0.2,0.0527245128719696,9.7,22.9,35,0.191424223305194,1.3,1.3,1
"268","17.1","2",0.127272727272727,"n",0.11864406779661,0.00844894174837575,26.7,0,59,0.162498431717372,1.3,1.3,1
"269","18.6","2",0.12962962962963,"n",0.11864406779661,0.00890637306451266,28.1,0,59,0.179341165253211,1.3,1.3,1
"270","20","2",0.12962962962963,"n",0.11864406779661,0.0091132135123259,29.8,0,59,0.199404034954092,1.3,1.3,1
"271","7.1","0",0,"a",0,0.0351654643962397,5.6,12.8,36,0.0519611223828166,1.3,1.3,1
"272","8.5","0",0,"a",0,0.0574448132072585,4.8,17.4,31,0.0774996901503023,1.3,1.3,1
"273","10","0",0,"a",0,0.0851740197641718,4.3,22,27,0.112063315447455,1.3,1.3,1
"274","11.4","0",0,"a",0,0.0975313291495229,4.2,24.4,26,0.137256635097068,1.3,1.3,1
"275","12.8","0",0,"a",0,0.0734807024565158,6,23.5,30,0.153035207978953,1.3,1.3,1
"276","14.3","0",0,"a",0,0.0891714273953147,5.7,27.1,28,0.184258591645921,1.3,1.3,1
"277","15.7","0",0,"a",0,0.0527245128719696,9.7,22.9,35,0.191424223305194,1.3,1.3,1
"278","17.1","0",0,"a",0,0.00844894174837575,26.7,0,59,0.162498431717372,1.3,1.3,1
"279","18.6","0",0,"a",0,0.00890637306451266,28.1,0,59,0.179341165253211,1.3,1.3,1
"280","20","0",0,"a",0,0.0091132135123259,29.8,0,59,0.199404034954092,1.3,1.3,1
"281","7.1","1",0,"a",0,0.0351654643962397,5.6,12.8,36,0.0519611223828166,1.3,1.3,1
"282","8.5","1",0,"a",0,0.0574448132072585,4.8,17.4,31,0.0774996901503023,1.3,1.3,1
"283","10","1",0,"a",0,0.0851740197641718,4.3,22,27,0.112063315447455,1.3,1.3,1
"284","11.4","1",0,"a",0,0.0975313291495229,4.2,24.4,26,0.137256635097068,1.3,1.3,1
"285","12.8","1",0,"a",0,0.0734807024565158,6,23.5,30,0.153035207978953,1.3,1.3,1
"286","14.3","1",0,"a",0,0.0891714273953147,5.7,27.1,28,0.184258591645921,1.3,1.3,1
"287","15.7","1",0,"a",0,0.0527245128719696,9.7,22.9,35,0.191424223305194,1.3,1.3,1
"288","17.1","1",0,"a",0,0.00844894174837575,26.7,0,59,0.162498431717372,1.3,1.3,1
"289","18.6","1",0,"a",0,0.00890637306451266,28.1,0,59,0.179341165253211,1.3,1.3,1
"290","20","1",0,"a",0,0.0091132135123259,29.8,0,59,0.199404034954092,1.3,1.3,1
"291","7.1","2",1,"a",0.0833333333333333,0.0351654643962397,5.6,12.8,36,0.0519611223828166,1.3,1.3,1
"292","8.5","2",1,"a",0.0967741935483871,0.0574448132072585,4.8,17.4,31,0.0774996901503023,1.3,1.3,1
"293","10","2",1,"a",0.111111111111111,0.0851740197641718,4.3,22,27,0.112063315447455,1.3,1.3,1
"294","11.4","2",1,"a",0.153846153846154,0.0975313291495229,4.2,24.4,26,0.137256635097068,1.3,1.3,1
"295","12.8","2",1,"a",0.166666666666667,0.0734807024565158,6,23.5,30,0.153035207978953,1.3,1.3,1
"296","14.3","2",1,"a",0.178571428571429,0.0891714273953147,5.7,27.1,28,0.184258591645921,1.3,1.3,1
"297","15.7","2",1,"a",0.142857142857143,0.0527245128719696,9.7,22.9,35,0.191424223305194,1.3,1.3,1
"298","17.1","2",1,"a",0.0677966101694915,0.00844894174837575,26.7,0,59,0.162498431717372,1.3,1.3,1
"299","18.6","2",1,"a",0.0847457627118644,0.00890637306451266,28.1,0,59,0.179341165253211,1.3,1.3,1
"300","20","2",1,"a",0.0847457627118644,0.0091132135123259,29.8,0,59,0.199404034954092,1.3,1.3,1
"301","7.1","0",0,"n",0,0.107281045670137,1.8,18.2,22,0.0590637549557212,1.3,0.9,0.692307692307692
"302","8.5","0",0.166666666666667,"n",0.05,0.135226267962365,1.5,20.9,20,0.0758369562434244,1.3,0.9,0.692307692307692
"303","10","0",0.545454545454545,"n",0.315789473684211,0.164323663675826,1.2,23.8,19,0.101598148942839,1.3,0.9,0.692307692307692
"304","11.4","0",0,"n",0,0.125785129221045,2.4,26.4,21,0.137256635097068,1.3,0.9,0.692307692307692
"305","12.8","0",0.333333333333333,"n",0.2,0.159485331782494,1.7,27.8,20,0.148940675893818,1.3,0.9,0.692307692307692
"306","14.3","0",0,"n",0,0.188538796742828,1.5,31.5,18,0.18180159202578,1.3,0.9,0.692307692307692
"307","15.7","0",0.384615384615385,"n",0.277777777777778,0.202544412447105,1,32.5,18,0.193166338484406,1.3,0.9,0.692307692307692
"308","17.1","0",0.466666666666667,"n",0.304347826086957,0.131830030895508,2.5,32.3,23,0.21088187286358,1.3,0.9,0.692307692307692
"309","18.6","0",0.466666666666667,"n",0.35,0.176486033403072,1.5,36.3,20,0.230483447571069,1.3,0.9,0.692307692307692
"310","20","0",0.555555555555556,"n",0.434782608695652,0.141873172078979,3,34.9,23,0.231232929986498,1.3,0.9,0.692307692307692
"311","7.1","1",0,"n",0,0.107281045670137,1.8,18.2,22,0.0590637549557212,1.3,0.9,0.692307692307692
"312","8.5","1",0,"n",0,0.135226267962365,1.5,20.9,20,0.0758369562434244,1.3,0.9,0.692307692307692
"313","10","1",0.0909090909090909,"n",0.0526315789473684,0.164323663675826,1.2,23.8,19,0.101598148942839,1.3,0.9,0.692307692307692
"314","11.4","1",0.333333333333333,"n",0.0952380952380952,0.125785129221045,2.4,26.4,21,0.137256635097068,1.3,0.9,0.692307692307692
"315","12.8","1",0.0833333333333333,"n",0.05,0.159485331782494,1.7,27.8,20,0.148940675893818,1.3,0.9,0.692307692307692
"316","14.3","1",0.125,"n",0.0555555555555556,0.188538796742828,1.5,31.5,18,0.18180159202578,1.3,0.9,0.692307692307692
"317","15.7","1",0.0769230769230769,"n",0.0555555555555556,0.202544412447105,1,32.5,18,0.193166338484406,1.3,0.9,0.692307692307692
"318","17.1","1",0.0666666666666667,"n",0.0434782608695652,0.131830030895508,2.5,32.3,23,0.21088187286358,1.3,0.9,0.692307692307692
"319","18.6","1",0.0666666666666667,"n",0.05,0.176486033403072,1.5,36.3,20,0.230483447571069,1.3,0.9,0.692307692307692
"320","20","1",0.0555555555555556,"n",0.0434782608695652,0.141873172078979,3,34.9,23,0.231232929986498,1.3,0.9,0.692307692307692
"321","7.1","2",1,"n",0.363636363636364,0.107281045670137,1.8,18.2,22,0.0590637549557212,1.3,0.9,0.692307692307692
"322","8.5","2",0.833333333333333,"n",0.25,0.135226267962365,1.5,20.9,20,0.0758369562434244,1.3,0.9,0.692307692307692
"323","10","2",0.363636363636364,"n",0.210526315789474,0.164323663675826,1.2,23.8,19,0.101598148942839,1.3,0.9,0.692307692307692
"324","11.4","2",0.666666666666667,"n",0.19047619047619,0.125785129221045,2.4,26.4,21,0.137256635097068,1.3,0.9,0.692307692307692
"325","12.8","2",0.583333333333333,"n",0.35,0.159485331782494,1.7,27.8,20,0.148940675893818,1.3,0.9,0.692307692307692
"326","14.3","2",0.875,"n",0.388888888888889,0.188538796742828,1.5,31.5,18,0.18180159202578,1.3,0.9,0.692307692307692
"327","15.7","2",0.538461538461538,"n",0.388888888888889,0.202544412447105,1,32.5,18,0.193166338484406,1.3,0.9,0.692307692307692
"328","17.1","2",0.466666666666667,"n",0.304347826086957,0.131830030895508,2.5,32.3,23,0.21088187286358,1.3,0.9,0.692307692307692
"329","18.6","2",0.466666666666667,"n",0.35,0.176486033403072,1.5,36.3,20,0.230483447571069,1.3,0.9,0.692307692307692
"330","20","2",0.388888888888889,"n",0.304347826086957,0.141873172078979,3,34.9,23,0.231232929986498,1.3,0.9,0.692307692307692
"331","7.1","0",0.642857142857143,"a",0.409090909090909,0.107281045670137,1.8,18.2,22,0.0590637549557212,1.3,0.9,0.692307692307692
"332","8.5","0",0.428571428571429,"a",0.3,0.135226267962365,1.5,20.9,20,0.0758369562434244,1.3,0.9,0.692307692307692
"333","10","0",0,"a",0,0.164323663675826,1.2,23.8,19,0.101598148942839,1.3,0.9,0.692307692307692
"334","11.4","0",0.4,"a",0.285714285714286,0.125785129221045,2.4,26.4,21,0.137256635097068,1.3,0.9,0.692307692307692
"335","12.8","0",0.375,"a",0.15,0.159485331782494,1.7,27.8,20,0.148940675893818,1.3,0.9,0.692307692307692
"336","14.3","0",0.5,"a",0.277777777777778,0.188538796742828,1.5,31.5,18,0.18180159202578,1.3,0.9,0.692307692307692
"337","15.7","0",0,"a",0,0.202544412447105,1,32.5,18,0.193166338484406,1.3,0.9,0.692307692307692
"338","17.1","0",0.375,"a",0.130434782608696,0.131830030895508,2.5,32.3,23,0.21088187286358,1.3,0.9,0.692307692307692
"339","18.6","0",0,"a",0,0.176486033403072,1.5,36.3,20,0.230483447571069,1.3,0.9,0.692307692307692
"340","20","0",0,"a",0,0.141873172078979,3,34.9,23,0.231232929986498,1.3,0.9,0.692307692307692
"341","7.1","1",0,"a",0,0.107281045670137,1.8,18.2,22,0.0590637549557212,1.3,0.9,0.692307692307692
"342","8.5","1",0.0714285714285714,"a",0.05,0.135226267962365,1.5,20.9,20,0.0758369562434244,1.3,0.9,0.692307692307692
"343","10","1",0,"a",0,0.164323663675826,1.2,23.8,19,0.101598148942839,1.3,0.9,0.692307692307692
"344","11.4","1",0.2,"a",0.142857142857143,0.125785129221045,2.4,26.4,21,0.137256635097068,1.3,0.9,0.692307692307692
"345","12.8","1",0,"a",0,0.159485331782494,1.7,27.8,20,0.148940675893818,1.3,0.9,0.692307692307692
"346","14.3","1",0,"a",0,0.188538796742828,1.5,31.5,18,0.18180159202578,1.3,0.9,0.692307692307692
"347","15.7","1",0,"a",0,0.202544412447105,1,32.5,18,0.193166338484406,1.3,0.9,0.692307692307692
"348","17.1","1",0,"a",0,0.131830030895508,2.5,32.3,23,0.21088187286358,1.3,0.9,0.692307692307692
"349","18.6","1",0,"a",0,0.176486033403072,1.5,36.3,20,0.230483447571069,1.3,0.9,0.692307692307692
"350","20","1",0,"a",0,0.141873172078979,3,34.9,23,0.231232929986498,1.3,0.9,0.692307692307692
"351","7.1","2",0.357142857142857,"a",0.227272727272727,0.107281045670137,1.8,18.2,22,0.0590637549557212,1.3,0.9,0.692307692307692
"352","8.5","2",0.5,"a",0.35,0.135226267962365,1.5,20.9,20,0.0758369562434244,1.3,0.9,0.692307692307692
"353","10","2",1,"a",0.421052631578947,0.164323663675826,1.2,23.8,19,0.101598148942839,1.3,0.9,0.692307692307692
"354","11.4","2",0.4,"a",0.285714285714286,0.125785129221045,2.4,26.4,21,0.137256635097068,1.3,0.9,0.692307692307692
"355","12.8","2",0.625,"a",0.25,0.159485331782494,1.7,27.8,20,0.148940675893818,1.3,0.9,0.692307692307692
"356","14.3","2",0.5,"a",0.277777777777778,0.188538796742828,1.5,31.5,18,0.18180159202578,1.3,0.9,0.692307692307692
"357","15.7","2",1,"a",0.277777777777778,0.202544412447105,1,32.5,18,0.193166338484406,1.3,0.9,0.692307692307692
"358","17.1","2",0.625,"a",0.217391304347826,0.131830030895508,2.5,32.3,23,0.21088187286358,1.3,0.9,0.692307692307692
"359","18.6","2",1,"a",0.25,0.176486033403072,1.5,36.3,20,0.230483447571069,1.3,0.9,0.692307692307692
"360","20","2",1,"a",0.217391304347826,0.141873172078979,3,34.9,23,0.231232929986498,1.3,0.9,0.692307692307692
"361","7.1","0",0.384615384615385,"n",0.2,0.0857228775746146,2.5,17.3,25,0.0581388249819421,1.3,1,0.769230769230769
"362","8.5","0",0.428571428571429,"n",0.315789473684211,0.16478102360433,1.3,21.9,19,0.0831983826400026,1.3,1,0.769230769230769
"363","10","0",0.333333333333333,"n",0.235294117647059,0.201505065105907,0.9,25.4,17,0.112063315447455,1.3,1,0.769230769230769
"364","11.4","0",0,"n",0,0.125785129221045,2.4,26.4,21,0.137256635097068,1.3,1,0.769230769230769
"365","12.8","0",0.333333333333333,"n",0.2,0.159485331782494,1.7,27.8,20,0.148940675893818,1.3,1,0.769230769230769
"366","14.3","0",0.466666666666667,"n",0.291666666666667,0.11652211825414,3.3,28,24,0.171024081496852,1.3,1,0.769230769230769
"367","15.7","0",0.636363636363636,"n",0.518518518518518,0.0977824520532233,4.2,27.6,27,0.183034129130455,1.3,1,0.769230769230769
"368","17.1","0",0.529411764705882,"n",0.409090909090909,0.149287407772518,2.7,32.9,22,0.211866187738025,1.3,1,0.769230769230769
"369","18.6","0",0.578947368421053,"n",0.458333333333333,0.130814731853824,3.3,32.9,24,0.220688593180983,1.3,1,0.769230769230769
"370","20","0",0.619047619047619,"n",0.5,0.111879383794625,3.7,33.1,26,0.231603900063934,1.3,1,0.769230769230769
"371","7.1","1",0.0769230769230769,"n",0.04,0.0857228775746146,2.5,17.3,25,0.0581388249819421,1.3,1,0.769230769230769
"372","8.5","1",0.0714285714285714,"n",0.0526315789473684,0.16478102360433,1.3,21.9,19,0.0831983826400026,1.3,1,0.769230769230769
"373","10","1",0.0833333333333333,"n",0.0588235294117647,0.201505065105907,0.9,25.4,17,0.112063315447455,1.3,1,0.769230769230769
"374","11.4","1",0.333333333333333,"n",0.0952380952380952,0.125785129221045,2.4,26.4,21,0.137256635097068,1.3,1,0.769230769230769
"375","12.8","1",0.0833333333333333,"n",0.05,0.159485331782494,1.7,27.8,20,0.148940675893818,1.3,1,0.769230769230769
"376","14.3","1",0.0666666666666667,"n",0.0416666666666667,0.11652211825414,3.3,28,24,0.171024081496852,1.3,1,0.769230769230769
"377","15.7","1",0.0454545454545455,"n",0.037037037037037,0.0977824520532233,4.2,27.6,27,0.183034129130455,1.3,1,0.769230769230769
"378","17.1","1",0.0588235294117647,"n",0.0454545454545455,0.149287407772518,2.7,32.9,22,0.211866187738025,1.3,1,0.769230769230769
"379","18.6","1",0,"n",0,0.130814731853824,3.3,32.9,24,0.220688593180983,1.3,1,0.769230769230769
"380","20","1",0,"n",0,0.111879383794625,3.7,33.1,26,0.231603900063934,1.3,1,0.769230769230769
"381","7.1","2",0.538461538461538,"n",0.28,0.0857228775746146,2.5,17.3,25,0.0581388249819421,1.3,1,0.769230769230769
"382","8.5","2",0.5,"n",0.368421052631579,0.16478102360433,1.3,21.9,19,0.0831983826400026,1.3,1,0.769230769230769
"383","10","2",0.583333333333333,"n",0.411764705882353,0.201505065105907,0.9,25.4,17,0.112063315447455,1.3,1,0.769230769230769
"384","11.4","2",0.666666666666667,"n",0.19047619047619,0.125785129221045,2.4,26.4,21,0.137256635097068,1.3,1,0.769230769230769
"385","12.8","2",0.583333333333333,"n",0.35,0.159485331782494,1.7,27.8,20,0.148940675893818,1.3,1,0.769230769230769
"386","14.3","2",0.466666666666667,"n",0.291666666666667,0.11652211825414,3.3,28,24,0.171024081496852,1.3,1,0.769230769230769
"387","15.7","2",0.318181818181818,"n",0.259259259259259,0.0977824520532233,4.2,27.6,27,0.183034129130455,1.3,1,0.769230769230769
"388","17.1","2",0.411764705882353,"n",0.318181818181818,0.149287407772518,2.7,32.9,22,0.211866187738025,1.3,1,0.769230769230769
"389","18.6","2",0.421052631578947,"n",0.333333333333333,0.130814731853824,3.3,32.9,24,0.220688593180983,1.3,1,0.769230769230769
"390","20","2",0.380952380952381,"n",0.307692307692308,0.111879383794625,3.7,33.1,26,0.231603900063934,1.3,1,0.769230769230769
"391","7.1","0",0.583333333333333,"a",0.28,0.0857228775746146,2.5,17.3,25,0.0581388249819421,1.3,1,0.769230769230769
"392","8.5","0",0,"a",0,0.16478102360433,1.3,21.9,19,0.0831983826400026,1.3,1,0.769230769230769
"393","10","0",0,"a",0,0.201505065105907,0.9,25.4,17,0.112063315447455,1.3,1,0.769230769230769
"394","11.4","0",0.4,"a",0.285714285714286,0.125785129221045,2.4,26.4,21,0.137256635097068,1.3,1,0.769230769230769
"395","12.8","0",0.375,"a",0.15,0.159485331782494,1.7,27.8,20,0.148940675893818,1.3,1,0.769230769230769
"396","14.3","0",0.444444444444444,"a",0.166666666666667,0.11652211825414,3.3,28,24,0.171024081496852,1.3,1,0.769230769230769
"397","15.7","0",0,"a",0,0.0977824520532233,4.2,27.6,27,0.183034129130455,1.3,1,0.769230769230769
"398","17.1","0",0,"a",0,0.149287407772518,2.7,32.9,22,0.211866187738025,1.3,1,0.769230769230769
"399","18.6","0",0,"a",0,0.130814731853824,3.3,32.9,24,0.220688593180983,1.3,1,0.769230769230769
"400","20","0",0,"a",0,0.111879383794625,3.7,33.1,26,0.231603900063934,1.3,1,0.769230769230769
"401","7.1","1",0,"a",0,0.0857228775746146,2.5,17.3,25,0.0581388249819421,1.3,1,0.769230769230769
"402","8.5","1",0,"a",0,0.16478102360433,1.3,21.9,19,0.0831983826400026,1.3,1,0.769230769230769
"403","10","1",0,"a",0,0.201505065105907,0.9,25.4,17,0.112063315447455,1.3,1,0.769230769230769
"404","11.4","1",0.2,"a",0.142857142857143,0.125785129221045,2.4,26.4,21,0.137256635097068,1.3,1,0.769230769230769
"405","12.8","1",0,"a",0,0.159485331782494,1.7,27.8,20,0.148940675893818,1.3,1,0.769230769230769
"406","14.3","1",0,"a",0,0.11652211825414,3.3,28,24,0.171024081496852,1.3,1,0.769230769230769
"407","15.7","1",0,"a",0,0.0977824520532233,4.2,27.6,27,0.183034129130455,1.3,1,0.769230769230769
"408","17.1","1",0,"a",0,0.149287407772518,2.7,32.9,22,0.211866187738025,1.3,1,0.769230769230769
"409","18.6","1",0,"a",0,0.130814731853824,3.3,32.9,24,0.220688593180983,1.3,1,0.769230769230769
"410","20","1",0.2,"a",0.0384615384615385,0.111879383794625,3.7,33.1,26,0.231603900063934,1.3,1,0.769230769230769
"411","7.1","2",0.416666666666667,"a",0.2,0.0857228775746146,2.5,17.3,25,0.0581388249819421,1.3,1,0.769230769230769
"412","8.5","2",1,"a",0.263157894736842,0.16478102360433,1.3,21.9,19,0.0831983826400026,1.3,1,0.769230769230769
"413","10","2",1,"a",0.294117647058824,0.201505065105907,0.9,25.4,17,0.112063315447455,1.3,1,0.769230769230769
"414","11.4","2",0.4,"a",0.285714285714286,0.125785129221045,2.4,26.4,21,0.137256635097068,1.3,1,0.769230769230769
"415","12.8","2",0.625,"a",0.25,0.159485331782494,1.7,27.8,20,0.148940675893818,1.3,1,0.769230769230769
"416","14.3","2",0.555555555555556,"a",0.208333333333333,0.11652211825414,3.3,28,24,0.171024081496852,1.3,1,0.769230769230769
"417","15.7","2",1,"a",0.185185185185185,0.0977824520532233,4.2,27.6,27,0.183034129130455,1.3,1,0.769230769230769
"418","17.1","2",1,"a",0.227272727272727,0.149287407772518,2.7,32.9,22,0.211866187738025,1.3,1,0.769230769230769
"419","18.6","2",1,"a",0.208333333333333,0.130814731853824,3.3,32.9,24,0.220688593180983,1.3,1,0.769230769230769
"420","20","2",0.8,"a",0.153846153846154,0.111879383794625,3.7,33.1,26,0.231603900063934,1.3,1,0.769230769230769
"421","7.1","0",0.578947368421053,"n",0.44,0.0919614095716752,2.5,17.3,25,0.0581388249819421,1.3,1.1,0.846153846153846
"422","8.5","0",0.428571428571429,"n",0.315789473684211,0.16478102360433,1.3,21.9,19,0.0831983826400026,1.3,1.1,0.846153846153846
"423","10","0",0.333333333333333,"n",0.235294117647059,0.203014489257965,0.9,25.4,17,0.112063315447455,1.3,1.1,0.846153846153846
"424","11.4","0",0.333333333333333,"n",0.173913043478261,0.117124123943492,2.9,25.7,23,0.138634548269411,1.3,1.1,0.846153846153846
"425","12.8","0",0.555555555555556,"n",0.4,0.105900808533378,3.7,26.3,25,0.15642671783744,1.3,1.1,0.846153846153846
"426","14.3","0",0.555555555555556,"n",0.434782608695652,0.130234430566142,3.1,29.7,23,0.184258591645921,1.3,1.1,0.846153846153846
"427","15.7","0",0.636363636363636,"n",0.518518518518518,0.0977824520532233,4.2,27.6,27,0.183034129130455,1.3,1.1,0.846153846153846
"428","17.1","0",0.636363636363636,"n",0.518518518518518,0.10001210433743,4.6,29.3,27,0.203700559964864,1.3,1.1,0.846153846153846
"429","18.6","0",0.703703703703704,"n",0.59375,0.0689716778478233,7.1,26.9,32,0.211866187738025,1.3,1.1,0.846153846153846
"430","20","0",0.733333333333333,"n",0.628571428571429,0.0558427459756821,9,25.1,35,0.21890984291903,1.3,1.1,0.846153846153846
"431","7.1","1",0.0526315789473684,"n",0.04,0.0919614095716752,2.5,17.3,25,0.0581388249819421,1.3,1.1,0.846153846153846
"432","8.5","1",0.0714285714285714,"n",0.0526315789473684,0.16478102360433,1.3,21.9,19,0.0831983826400026,1.3,1.1,0.846153846153846
"433","10","1",0.0833333333333333,"n",0.0588235294117647,0.203014489257965,0.9,25.4,17,0.112063315447455,1.3,1.1,0.846153846153846
"434","11.4","1",0,"n",0,0.117124123943492,2.9,25.7,23,0.138634548269411,1.3,1.1,0.846153846153846
"435","12.8","1",0.0555555555555556,"n",0.04,0.105900808533378,3.7,26.3,25,0.15642671783744,1.3,1.1,0.846153846153846
"436","14.3","1",0.0555555555555556,"n",0.0434782608695652,0.130234430566142,3.1,29.7,23,0.184258591645921,1.3,1.1,0.846153846153846
"437","15.7","1",0.0454545454545455,"n",0.037037037037037,0.0977824520532233,4.2,27.6,27,0.183034129130455,1.3,1.1,0.846153846153846
"438","17.1","1",0.0454545454545455,"n",0.037037037037037,0.10001210433743,4.6,29.3,27,0.203700559964864,1.3,1.1,0.846153846153846
"439","18.6","1",0.037037037037037,"n",0.03125,0.0689716778478233,7.1,26.9,32,0.211866187738025,1.3,1.1,0.846153846153846
"440","20","1",0.0333333333333333,"n",0.0285714285714286,0.0558427459756821,9,25.1,35,0.21890984291903,1.3,1.1,0.846153846153846
"441","7.1","2",0.368421052631579,"n",0.28,0.0919614095716752,2.5,17.3,25,0.0581388249819421,1.3,1.1,0.846153846153846
"442","8.5","2",0.5,"n",0.368421052631579,0.16478102360433,1.3,21.9,19,0.0831983826400026,1.3,1.1,0.846153846153846
