"","Time","Wstart","A","h","S.day","Fit","Beh","S.cum","W"
"418",58,"15.7",26,"o",0.899540576564082,0.00979062710969362,0,0.00212795876185182,34.2
"419",59,"15.7",26,"o",0.899540576564082,0.0105693470598451,0,0.00191418525154078,34.5
"420",60,"15.7",26,"o",NA,NA,NA,NA,34.8
"421",1,"17.1",1,"a",0.899702501976831,0.000740038431579855,0,0.899702501976831,17.1
"422",2,"17.1",1,"a",0.899702501976831,0.000812104697967907,0,0.80946459206337,17.3
"423",3,"17.1",1,"a",0.899702501976831,0.000892682664750742,0,0.728277318741069,17.5
"424",4,"17.1",1,"a",0.899702501976831,0.000982495050048648,0,0.655232925804318,17.7
"425",5,"17.1",1,"a",0.899702501976831,0.00108265130793831,0,0.589514702723744,17.9
"426",6,"17.1",1,"a",0.899702501976831,0.0011866176065434,2,0.530387852992681,18.1
"427",7,"17.1",3,"n",0.899702501976831,0.00131073717259489,2,0.477191278355635,18.2
"428",8,"17.1",5,"a",0.899702501976831,0.00144750566878428,2,0.429330187058087,18.3
"429",9,"17.1",7,"n",0.899702501976831,0.00159925823310505,2,0.386269443470342,18.4
"430",10,"17.1",9,"n",0.899702501976831,0.00177065228996343,2,0.347527584727465,18.5
"431",11,"17.1",11,"a",0.899702501976831,0.00195875691117669,0,0.312671437485265,18.6
"432",12,"17.1",11,"a",0.899702501976831,0.00215436944293327,2,0.281311274602185,18.8
"433",13,"17.1",13,"n",0.899702501976831,0.00238600997170566,2,0.253096457593878,18.9
"434",14,"17.1",15,"n",0.899702501976831,0.00263006688577376,2,0.227711516138685,19
"435",15,"17.1",17,"n",0.899702501976831,0.00290864852152339,2,0.204872620798912,19.1
"436",16,"17.1",19,"a",0.899702501976831,0.00322171410584342,2,0.184324409519332,19.2
"437",17,"17.1",21,"n",0.899702501976831,0.00355889843775029,2,0.165837132419945,19.3
"438",18,"17.1",23,"n",0.899702501976831,0.0039217534313601,2,0.149204082958888,19.4
"439",19,"17.1",25,"a",0.888910835605565,0.00430589882269003,1,0.132629126058747,19.5
"440",20,"17.1",26,"o",0.899702501976831,0.00460305657287716,0,0.119326756550055,19.7
"441",21,"17.1",26,"o",0.899702501976831,0.0050238336182225,0,0.107358581420865,19.9
"442",22,"17.1",26,"o",0.899702501976831,0.00515218934677072,0,0.0965907843130353,20.2
"443",23,"17.1",26,"o",0.899702501976831,0.00542384061420394,0,0.0869029703143424,20.5
"444",24,"17.1",26,"o",0.899702501976831,0.00581872086181931,0,0.0781868198210321,20.8
"445",25,"17.1",26,"o",0.899702501976831,0.00569928577822326,0,0.0703448774145943,21.1
"446",26,"17.1",26,"o",0.899702501976831,0.00611114275502578,0,0.063289462211164,21.4
"447",27,"17.1",26,"o",0.899702501976831,0.00611172960499857,0,0.0569416875001523,21.8
"448",28,"17.1",26,"o",0.899702501976831,0.00633134392434793,0,0.0512305787106699,22.2
"449",29,"17.1",26,"o",0.899702501976831,0.00640810686887995,0,0.0460922798437107,22.6
"450",30,"17.1",26,"o",0.899702501976831,0.00617261467945943,0,0.0414693394972028,23
"451",31,"17.1",26,"o",0.899702501976831,0.0064405420133861,0,0.03731006850096,23.4
"452",32,"17.1",26,"o",0.899702501976831,0.00638325784340733,0,0.0335679619792406,23.9
"453",33,"17.1",26,"o",0.899702501976831,0.00620234602256248,0,0.030201179378986,24.4
"454",34,"17.1",26,"o",0.899702501976831,0.00602703202600155,0,0.0271720766499247,24.9
"455",35,"17.1",26,"o",0.899702501976831,0.00583504770318878,0,0.0244467853458435,25.4
"456",36,"17.1",26,"o",0.899702501976831,0.00582286356876598,0,0.021994833940946,25.9
"457",37,"17.1",26,"o",0.899702501976831,0.00559498628474516,0,0.019788807127234,26.4
"458",38,"17.1",26,"o",0.899702501976831,0.00559821558531354,0,0.0178040392835094,26.9
"459",39,"17.1",26,"o",0.899702501976831,0.00554545306047545,0,0.0160183386886672,27.4
"460",40,"17.1",26,"o",0.899702501976831,0.00533176965404571,0,0.0144117393957061,27.9
"461",41,"17.1",26,"o",0.899702501976831,0.00546231059892622,0,0.0129662779921549,28.4
"462",42,"17.1",26,"o",0.899702501976831,0.00509155854564745,0,0.0116657927508689,28.9
"463",43,"17.1",26,"o",0.899702501976831,0.00520538150723507,0,0.0104957429254999,29.4
"464",44,"17.1",26,"o",0.899702501976831,0.0053768384521943,0,0.00944304617017788,29.9
"465",45,"17.1",26,"o",0.899702501976831,0.00528297765307635,0,0.00849593226559178,30.4
"466",46,"17.1",26,"o",0.899702501976831,0.00534977138066255,0,0.00764381151597861,30.9
"467",47,"17.1",26,"o",0.899702501976831,0.00558125866809507,0,0.00687715634556527,31.4
"468",48,"17.1",26,"o",0.899702501976831,0.00582313575843508,0,0.00618739477059091,31.9
"469",49,"17.1",26,"o",0.899702501976831,0.00601678948566603,0,0.00556681455581901,32.4
"470",50,"17.1",26,"o",0.899702501976831,0.00602247534923883,0,0.0050084769839114,32.9
"471",51,"17.1",26,"o",0.899702501976831,0.00641392420752294,0,0.00450613927351846,33.3
"472",52,"17.1",26,"o",0.899702501976831,0.00676874707182831,0,0.00405418477864062,33.7
"473",53,"17.1",26,"o",0.899702501976831,0.00714469972963086,0,0.00364756018881935,34.1
"474",54,"17.1",26,"o",0.899702501976831,0.00746837825181326,0,0.00328171902799185,34.5
"475",55,"17.1",26,"o",0.899702501976831,0.00788465498589521,0,0.00295257082026925,34.9
"476",56,"17.1",26,"o",0.899702501976831,0.00849928509479874,0,0.00265643535426003,35.2
"477",57,"17.1",26,"o",0.899702501976831,0.00916561276504345,0,0.00239000153456746,35.5
"478",58,"17.1",26,"o",0.899702501976831,0.00988848868271915,0,0.00215029036037881,35.8
"479",59,"17.1",26,"o",0.899702501976831,0.0106732912198838,0,0.00193462161720947,36.1
"480",60,"17.1",26,"o",NA,NA,NA,NA,36.4
"481",1,"18.6",1,"a",0.89986163498859,0.000744362109573965,0,0.89986163498859,18.6
"482",2,"18.6",1,"a",0.89986163498859,0.000817037557928766,0,0.809750962124339,18.8
"483",3,"18.6",1,"a",0.89986163498859,0.000898668126853676,0,0.728663824710791,19
"484",4,"18.6",1,"a",0.89986163498859,0.000987466224285684,0,0.655696620661292,19.2
"485",5,"18.6",1,"a",0.89986163498859,0.00108735701906125,0,0.590036233124764,19.4
"486",6,"18.6",1,"a",0.89986163498859,0.0011931151276153,2,0.530950969442159,19.6
"487",7,"18.6",3,"n",0.89986163498859,0.00131889997408717,2,0.477782407460998,19.7
"488",8,"18.6",5,"a",0.89986163498859,0.00145685620492878,2,0.429938058346639,19.8
"489",9,"18.6",7,"n",0.89986163498859,0.0016088714498446,2,0.386884764127626,19.9
"490",10,"18.6",9,"n",0.89986163498859,0.00177754116454179,2,0.348142756400061,20
"491",11,"18.6",11,"a",0.89986163498859,0.00196804197617873,2,0.313280309983593,20.1
"492",12,"18.6",13,"n",0.89986163498859,0.00217673783838362,0,0.281908931951568,20.2
"493",13,"18.6",13,"n",0.89986163498859,0.00239453534718385,2,0.253679032423826,20.4
"494",14,"18.6",15,"n",0.89986163498859,0.00265199881790159,2,0.228276028879227,20.5
"495",15,"18.6",17,"n",0.89986163498859,0.0029232628340979,2,0.205416840575964,20.6
"496",16,"18.6",19,"a",0.89986163498859,0.00323290033664739,2,0.184846734014878,20.7
"497",17,"18.6",21,"n",0.89986163498859,0.00358086600711307,2,0.166336484292929,20.8
"498",18,"18.6",23,"n",0.89986163498859,0.00395563914730776,2,0.149679820714089,20.9
"499",19,"18.6",25,"a",0.89986163498859,0.00435894467642716,2,0.134691128192579,21
"500",20,"18.6",26,"o",0.89986163498859,0.0046294339632814,0,0.121203378833832,21.1
"501",21,"18.6",26,"o",0.89986163498859,0.00508769437844868,0,0.109066270643553,21.3
"502",22,"18.6",26,"o",0.89986163498859,0.00522957498940386,0,0.0981445526234161,21.6
"503",23,"18.6",26,"o",0.89986163498859,0.00545801307636828,0,0.088316517588931,21.9
"504",24,"18.6",26,"o",0.89986163498859,0.00585581233316176,0,0.079472645914074,22.2
"505",25,"18.6",26,"o",0.89986163498859,0.00595908378204374,0,0.0715143850891079,22.5
"506",26,"18.6",26,"o",0.89986163498859,0.00615412632942515,0,0.0643530514914883,22.8
"507",27,"18.6",26,"o",0.89986163498859,0.00622369099964982,0,0.0579088421316356,23.2
"508",28,"18.6",26,"o",0.89986163498859,0.00637992170692021,0,0.0521099453608698,23.6
"509",29,"18.6",26,"o",0.89986163498859,0.0064592509641888,0,0.0468917406315984,24
"510",30,"18.6",26,"o",0.89986163498859,0.00660376035779564,0,0.042196078392211,24.4
"511",31,"18.6",26,"o",0.89986163498859,0.00649582132593271,0,0.0379706320921217,24.8
"512",32,"18.6",26,"o",0.89986163498859,0.00643997506667601,0,0.0341683150759669,25.3
"513",33,"18.6",26,"o",0.89986163498859,0.00625951509420479,0,0.0307467558690649,25.8
"514",34,"18.6",26,"o",0.89986163498859,0.00623062892037672,0,0.0276678260069317,26.3
"515",35,"18.6",26,"o",0.89986163498859,0.0060505795294431,0,0.0248972151471774,26.8
"516",36,"18.6",26,"o",0.89986163498859,0.0059798486766802,0,0.0224040487290018,27.3
"517",37,"18.6",26,"o",0.89986163498859,0.00565196852287725,0,0.0201605439196436,27.8
"518",38,"18.6",26,"o",0.89986163498859,0.00565594139730704,0,0.0181417000137898,28.3
"519",39,"18.6",26,"o",0.89986163498859,0.00565149340865825,0,0.0163250198358814,28.8
"520",40,"18.6",26,"o",0.89986163498859,0.00544129056361479,0,0.0146902590407374,29.3
"521",41,"18.6",26,"o",0.89986163498859,0.00552047639283448,0,0.0132192005188039,29.8
"522",42,"18.6",26,"o",0.89986163498859,0.00539484594275351,0,0.0118954513920929,30.3
"523",43,"18.6",26,"o",0.89986163498859,0.00536593910300903,0,0.010704260338616,30.8
"524",44,"18.6",26,"o",0.89986163498859,0.00543521405752572,0,0.0096323532096505,31.3
"525",45,"18.6",26,"o",0.89986163498859,0.00555592831967542,0,0.00866778510802369,31.8
"526",46,"18.6",26,"o",0.89986163498859,0.00540833671235207,0,0.00779980727903595,32.3
"527",47,"18.6",26,"o",0.89986163498859,0.0056421526999545,0,0.0070187473307092,32.8
"528",48,"18.6",26,"o",0.89986163498859,0.0058864265394488,0,0.00631590144858378,33.3
"529",49,"18.6",26,"o",0.89986163498859,0.00608197090719983,0,0.00568343740394941,33.8
"530",50,"18.6",26,"o",0.89986163498859,0.00608786555284894,0,0.00511430727467322,34.3
"531",51,"18.6",26,"o",0.89986163498859,0.00648301704019727,0,0.00460216890602149,34.7
"532",52,"18.6",26,"o",0.89986163498859,0.00684107709895925,0,0.00414131523626615,35.1
"533",53,"18.6",26,"o",0.89986163498859,0.00722039222575105,0,0.00372661069950961,35.5
"534",54,"18.6",26,"o",0.89986163498859,0.00762229396486476,0,0.00335343399702669,35.9
"535",55,"18.6",26,"o",0.89986163498859,0.0079667400414495,0,0.00301762659939077,36.3
"536",56,"18.6",26,"o",0.89986163498859,0.00858662746346531,0,0.00271544640551283,36.6
"537",57,"18.6",26,"o",0.89986163498859,0.00925850497380387,0,0.00244352604218867,36.9
"538",58,"18.6",26,"o",0.89986163498859,0.00998722948117526,0,0.00219883533946109,37.2
"539",59,"18.6",26,"o",0.89986163498859,0.0107781828864733,0,0.00197864756363815,37.5
"540",60,"18.6",26,"o",NA,NA,NA,NA,37.8
"541",1,"20",1,"a",0.90001805807385,0.000749973105096421,0,0.90001805807385,20
"542",2,"20",1,"a",0.90001805807385,0.000822536816285204,0,0.810032504859024,20.2
"543",3,"20",1,"a",0.90001805807385,0.000902636922964586,0,0.729043881999915,20.4
"544",4,"20",1,"a",0.90001805807385,0.000992197601750951,0,0.656152658928184,20.6
"545",5,"20",1,"a",0.90001805807385,0.00109202213830672,0,0.590549241888538,20.8
"546",6,"20",1,"a",0.90001805807385,0.00120334366700048,2,0.531504981881506,21
"547",7,"20",3,"n",0.90001805807385,0.00132588731558761,2,0.47836408164957,21.1
"548",8,"20",5,"a",0.90001805807385,0.00146566974610923,2,0.430536311818526,21.2
"549",9,"20",7,"n",0.90001805807385,0.00161897801648945,2,0.387490455293187,21.3
"550",10,"20",9,"n",0.90001805807385,0.00178790981556293,2,0.348748407095126,21.4
"551",11,"20",11,"a",0.90001805807385,0.00197534942643079,2,0.313879864110104,21.5
"552",12,"20",13,"n",0.90001805807385,0.00218704954145943,2,0.28249754576486,21.6
"553",13,"20",15,"n",0.90001805807385,0.00241855621276412,0,0.254252892549918,21.7
"554",14,"20",15,"n",0.90001805807385,0.00266100393002554,2,0.228832194612436,21.9
"555",15,"20",17,"n",0.90001805807385,0.00294711843997574,2,0.205953107419862,22
"556",16,"20",19,"a",0.90001805807385,0.00324856924713204,2,0.185361515794299,22.1
"557",17,"20",21,"n",0.90001805807385,0.00359266381735274,2,0.16682871148681,22.2
"558",18,"20",23,"n",0.90001805807385,0.00397935178907642,2,0.150148852943322,22.3
"559",19,"20",25,"a",0.90001805807385,0.00439583041825971,2,0.135136679048064,22.4
"560",20,"20",26,"o",0.90001805807385,0.00484401657648448,0,0.121625451451388,22.5
"561",21,"20",26,"o",0.90001805807385,0.00511619847979004,0,0.109465102627634,22.8
"562",22,"20",26,"o",0.90001805807385,0.00536006691193524,0,0.0985205690937774,23.1
"563",23,"20",26,"o",0.90001805807385,0.00549211728207928,0,0.0886702912761121,23.4
"564",24,"20",26,"o",0.90001805807385,0.00596426480537785,0,0.079804863363169,23.7
"565",25,"20",26,"o",0.90001805807385,0.00614719089334296,0,0.0718258181489683,24
"566",26,"20",26,"o",0.90001805807385,0.00629152725757192,0,0.06464453337,24.3
"567",27,"20",26,"o",0.90001805807385,0.00647508784996555,0,0.0581812473887575,24.7
"568",28,"20",26,"o",0.90001805807385,0.00653890755806211,0,0.0523641732911438,25.1
"569",29,"20",26,"o",0.90001805807385,0.00655777753981489,0,0.0471287015581378,25.5
"570",30,"20",26,"o",0.90001805807385,0.00678694367736805,0,0.0424166824558972,25.9
"571",31,"20",26,"o",0.90001805807385,0.00664346192037243,0,0.0381757801738917,26.3
"572",32,"20",26,"o",0.90001805807385,0.00673549145421218,0,0.0343588915375602,26.8
"573",33,"20",26,"o",0.90001805807385,0.00646048265518466,0,0.030923622839205,27.3
"574",34,"20",26,"o",0.90001805807385,0.00638943449610362,0,0.0278318189763494,27.8
"575",35,"20",26,"o",0.90001805807385,0.00610908296153928,0,0.0250491396677569,28.3
"576",36,"20",26,"o",0.90001805807385,0.00614103119787588,0,0.0225446780401952,28.8
"577",37,"20",26,"o",0.90001805807385,0.00570932125298562,0,0.0202906173496367,29.3
"578",38,"20",26,"o",0.90001805807385,0.00581484514098016,0,0.0182619220241396,29.8
"579",39,"20",26,"o",0.90001805807385,0.00576291541522424,0,0.0164360595968622,30.3
"580",40,"20",26,"o",0.90001805807385,0.00549870181171659,0,0.0147927504407539,30.8
"581",41,"20",26,"o",0.90001805807385,0.00557908116021405,0,0.0133137425252585,31.3
"582",42,"20",26,"o",0.90001805807385,0.00555703777189459,0,0.0119826086932783,31.8
"583",43,"20",26,"o",0.90001805807385,0.00542383917902885,0,0.0107845642067832,32.3
"584",44,"20",26,"o",0.90001805807385,0.00554530403368465,0,0.00970630253456177,32.8
"585",45,"20",26,"o",0.90001805807385,0.00561617858953938,0,0.00873584755823357,33.3
"586",46,"20",26,"o",0.90001805807385,0.00546738746458713,0,0.00786242055499056,33.8
"587",47,"20",26,"o",0.90001805807385,0.00570355474529753,0,0.00707632047966253,34.3
"588",48,"20",26,"o",0.90001805807385,0.00595024858396911,0,0.00636881621641408,34.8
"589",49,"20",26,"o",0.90001805807385,0.00620800700737786,0,0.00573204960332624,35.3
"590",50,"20",26,"o",0.90001805807385,0.00615381092611042,0,0.00515894815276867,35.8
"591",51,"20",26,"o",0.90001805807385,0.00655269872034819,0,0.00464314649815853,36.2
"592",52,"20",26,"o",0.90001805807385,0.00691402697511397,0,0.00417891569462504,36.6
"593",53,"20",26,"o",0.90001805807385,0.00729673721098821,0,0.00376109958833076,37
"594",54,"20",26,"o",0.90001805807385,0.00770216511219877,0,0.00338505754771181,37.4
"595",55,"20",26,"o",0.90001805807385,0.008049541257747,0,0.00304661292055981,37.8
"596",56,"20",26,"o",0.90001805807385,0.00867473812001534,0,0.00274200664446494,38.1
"597",57,"20",26,"o",0.90001805807385,0.00935222233841145,0,0.00246785549537693,38.4
"598",58,"20",26,"o",0.90001805807385,0.0100868577253421,0,0.00222111451055602,38.7
"599",59,"20",26,"o",0.90001805807385,0.0108840305426691,0,0.00199904316855028,39
"600",60,"20",26,"o",NA,NA,NA,NA,39.3
