"","Wstart","Beh","p","h","p.tot","S.cum.riv","G.riv","G.ocean","dur","Fit","ka","kn","kn_ka"
"448","17.1","2",1,"n",0.25,0.147544627081389,2.9,35,20,0.222852779523664,1.3,1.1,0.846153846153846
"449","18.6","2",0.8,"n",0.210526315789474,0.164412134987753,2.5,38.2,19,0.239461205615086,1.3,1.1,0.846153846153846
"450","20","2",1,"n",0.185185185185185,0.0805706520873093,6.4,34.1,27,0.242487949169602,1.3,1.1,0.846153846153846
"451","7.1","0",0.529411764705882,"a",0.409090909090909,0.0991639744872323,1.9,18.2,22,0.0595301993804354,1.3,1.1,0.846153846153846
"452","8.5","0",0.428571428571429,"a",0.315789473684211,0.139571995140054,1.3,21.9,19,0.0831983826400026,1.3,1.1,0.846153846153846
"453","10","0",0.272727272727273,"a",0.1875,0.194247847617525,0.699999999999999,25.7,16,0.112729240671452,1.3,1.1,0.846153846153846
"454","11.4","0",0.5,"a",0.380952380952381,0.123599797118706,2.5,26.6,21,0.140700947261664,1.3,1.1,0.846153846153846
"455","12.8","0",0.357142857142857,"a",0.263157894736842,0.149221250694399,1.9,29.8,19,0.169071565339806,1.3,1.1,0.846153846153846
"456","14.3","0",0.333333333333333,"a",0.235294117647059,0.187334792561478,1.4,32.9,17,0.193166338484406,1.3,1.1,0.846153846153846
"457","15.7","0",0.272727272727273,"a",0.1875,0.210529109073625,1.1,34.7,16,0.20632335512795,1.3,1.1,0.846153846153846
"458","17.1","0",0.466666666666667,"a",0.35,0.147544627081389,2.9,35,20,0.222852779523664,1.3,1.1,0.846153846153846
"459","18.6","0",0.428571428571429,"a",0.315789473684211,0.164412134987753,2.5,38.2,19,0.239461205615086,1.3,1.1,0.846153846153846
"460","20","0",0.636363636363636,"a",0.518518518518518,0.0805706520873093,6.4,34.1,27,0.242487949169602,1.3,1.1,0.846153846153846
"461","7.1","1",0.0588235294117647,"a",0.0454545454545455,0.0991639744872323,1.9,18.2,22,0.0595301993804354,1.3,1.1,0.846153846153846
"462","8.5","1",0.0714285714285714,"a",0.0526315789473684,0.139571995140054,1.3,21.9,19,0.0831983826400026,1.3,1.1,0.846153846153846
"463","10","1",0.0909090909090909,"a",0.0625,0.194247847617525,0.699999999999999,25.7,16,0.112729240671452,1.3,1.1,0.846153846153846
"464","11.4","1",0.0625,"a",0.0476190476190476,0.123599797118706,2.5,26.6,21,0.140700947261664,1.3,1.1,0.846153846153846
"465","12.8","1",0.214285714285714,"a",0.157894736842105,0.149221250694399,1.9,29.8,19,0.169071565339806,1.3,1.1,0.846153846153846
"466","14.3","1",0.0833333333333333,"a",0.0588235294117647,0.187334792561478,1.4,32.9,17,0.193166338484406,1.3,1.1,0.846153846153846
"467","15.7","1",0.0909090909090909,"a",0.0625,0.210529109073625,1.1,34.7,16,0.20632335512795,1.3,1.1,0.846153846153846
"468","17.1","1",0.0666666666666667,"a",0.05,0.147544627081389,2.9,35,20,0.222852779523664,1.3,1.1,0.846153846153846
"469","18.6","1",0,"a",0,0.164412134987753,2.5,38.2,19,0.239461205615086,1.3,1.1,0.846153846153846
"470","20","1",0.0454545454545455,"a",0.037037037037037,0.0805706520873093,6.4,34.1,27,0.242487949169602,1.3,1.1,0.846153846153846
"471","7.1","2",0.411764705882353,"a",0.318181818181818,0.0991639744872323,1.9,18.2,22,0.0595301993804354,1.3,1.1,0.846153846153846
"472","8.5","2",0.5,"a",0.368421052631579,0.139571995140054,1.3,21.9,19,0.0831983826400026,1.3,1.1,0.846153846153846
"473","10","2",0.636363636363636,"a",0.4375,0.194247847617525,0.699999999999999,25.7,16,0.112729240671452,1.3,1.1,0.846153846153846
"474","11.4","2",0.4375,"a",0.333333333333333,0.123599797118706,2.5,26.6,21,0.140700947261664,1.3,1.1,0.846153846153846
"475","12.8","2",0.428571428571429,"a",0.315789473684211,0.149221250694399,1.9,29.8,19,0.169071565339806,1.3,1.1,0.846153846153846
"476","14.3","2",0.583333333333333,"a",0.411764705882353,0.187334792561478,1.4,32.9,17,0.193166338484406,1.3,1.1,0.846153846153846
"477","15.7","2",0.636363636363636,"a",0.4375,0.210529109073625,1.1,34.7,16,0.20632335512795,1.3,1.1,0.846153846153846
"478","17.1","2",0.466666666666667,"a",0.35,0.147544627081389,2.9,35,20,0.222852779523664,1.3,1.1,0.846153846153846
"479","18.6","2",0.571428571428571,"a",0.421052631578947,0.164412134987753,2.5,38.2,19,0.239461205615086,1.3,1.1,0.846153846153846
"480","20","2",0.318181818181818,"a",0.259259259259259,0.0805706520873093,6.4,34.1,27,0.242487949169602,1.3,1.1,0.846153846153846
"481","7.1","0",0,"n",0,0.0991639744872323,1.9,18.2,22,0.0595301993804354,1.3,1.2,0.923076923076923
"482","8.5","0",0,"n",0,0.139571995140054,1.3,21.9,19,0.0831983826400026,1.3,1.2,0.923076923076923
"483","10","0",0,"n",0,0.194247847617525,0.699999999999999,25.7,16,0.112729240671452,1.3,1.2,0.923076923076923
"484","11.4","0",0,"n",0,0.123599797118706,2.5,26.6,21,0.140700947261664,1.3,1.2,0.923076923076923
"485","12.8","0",0,"n",0,0.149691351312705,2.1,29.8,19,0.169071565339806,1.3,1.2,0.923076923076923
"486","14.3","0",0,"n",0,0.189020269734331,1.4,32.9,17,0.193166338484406,1.3,1.2,0.923076923076923
"487","15.7","0",0,"n",0,0.213193884641103,0.9,35.3,16,0.21088187286358,1.3,1.2,0.923076923076923
"488","17.1","0",0,"n",0,0.162091554577561,2.5,36.8,19,0.230483447571069,1.3,1.2,0.923076923076923
"489","18.6","0",0,"n",0,0.151853335953319,2.8,37.9,20,0.240393775384453,1.3,1.2,0.923076923076923
"490","20","0",0,"n",0,0.202324255974041,1.6,38.4,17,0.242520085209171,1.3,1.2,0.923076923076923
"491","7.1","1",0,"n",0,0.0991639744872323,1.9,18.2,22,0.0595301993804354,1.3,1.2,0.923076923076923
"492","8.5","1",0,"n",0,0.139571995140054,1.3,21.9,19,0.0831983826400026,1.3,1.2,0.923076923076923
"493","10","1",0,"n",0,0.194247847617525,0.699999999999999,25.7,16,0.112729240671452,1.3,1.2,0.923076923076923
"494","11.4","1",0,"n",0,0.123599797118706,2.5,26.6,21,0.140700947261664,1.3,1.2,0.923076923076923
"495","12.8","1",0,"n",0,0.149691351312705,2.1,29.8,19,0.169071565339806,1.3,1.2,0.923076923076923
"496","14.3","1",0,"n",0,0.189020269734331,1.4,32.9,17,0.193166338484406,1.3,1.2,0.923076923076923
"497","15.7","1",0,"n",0,0.213193884641103,0.9,35.3,16,0.21088187286358,1.3,1.2,0.923076923076923
"498","17.1","1",0,"n",0,0.162091554577561,2.5,36.8,19,0.230483447571069,1.3,1.2,0.923076923076923
"499","18.6","1",0,"n",0,0.151853335953319,2.8,37.9,20,0.240393775384453,1.3,1.2,0.923076923076923
"500","20","1",0,"n",0,0.202324255974041,1.6,38.4,17,0.242520085209171,1.3,1.2,0.923076923076923
"501","7.1","2",1,"n",0.227272727272727,0.0991639744872323,1.9,18.2,22,0.0595301993804354,1.3,1.2,0.923076923076923
"502","8.5","2",1,"n",0.263157894736842,0.139571995140054,1.3,21.9,19,0.0831983826400026,1.3,1.2,0.923076923076923
"503","10","2",1,"n",0.3125,0.194247847617525,0.699999999999999,25.7,16,0.112729240671452,1.3,1.2,0.923076923076923
"504","11.4","2",1,"n",0.238095238095238,0.123599797118706,2.5,26.6,21,0.140700947261664,1.3,1.2,0.923076923076923
"505","12.8","2",1,"n",0.263157894736842,0.149691351312705,2.1,29.8,19,0.169071565339806,1.3,1.2,0.923076923076923
"506","14.3","2",1,"n",0.294117647058824,0.189020269734331,1.4,32.9,17,0.193166338484406,1.3,1.2,0.923076923076923
"507","15.7","2",1,"n",0.5,0.213193884641103,0.9,35.3,16,0.21088187286358,1.3,1.2,0.923076923076923
"508","17.1","2",1,"n",0.263157894736842,0.162091554577561,2.5,36.8,19,0.230483447571069,1.3,1.2,0.923076923076923
"509","18.6","2",1,"n",0.4,0.151853335953319,2.8,37.9,20,0.240393775384453,1.3,1.2,0.923076923076923
"510","20","2",1,"n",0.470588235294118,0.202324255974041,1.6,38.4,17,0.242520085209171,1.3,1.2,0.923076923076923
"511","7.1","0",0.529411764705882,"a",0.409090909090909,0.0991639744872323,1.9,18.2,22,0.0595301993804354,1.3,1.2,0.923076923076923
"512","8.5","0",0.428571428571429,"a",0.315789473684211,0.139571995140054,1.3,21.9,19,0.0831983826400026,1.3,1.2,0.923076923076923
"513","10","0",0.272727272727273,"a",0.1875,0.194247847617525,0.699999999999999,25.7,16,0.112729240671452,1.3,1.2,0.923076923076923
"514","11.4","0",0.5,"a",0.380952380952381,0.123599797118706,2.5,26.6,21,0.140700947261664,1.3,1.2,0.923076923076923
"515","12.8","0",0.357142857142857,"a",0.263157894736842,0.149691351312705,2.1,29.8,19,0.169071565339806,1.3,1.2,0.923076923076923
"516","14.3","0",0.333333333333333,"a",0.235294117647059,0.189020269734331,1.4,32.9,17,0.193166338484406,1.3,1.2,0.923076923076923
"517","15.7","0",0.375,"a",0.1875,0.213193884641103,0.9,35.3,16,0.21088187286358,1.3,1.2,0.923076923076923
"518","17.1","0",0.428571428571429,"a",0.315789473684211,0.162091554577561,2.5,36.8,19,0.230483447571069,1.3,1.2,0.923076923076923
"519","18.6","0",0.583333333333333,"a",0.35,0.151853335953319,2.8,37.9,20,0.240393775384453,1.3,1.2,0.923076923076923
"520","20","0",0.444444444444444,"a",0.235294117647059,0.202324255974041,1.6,38.4,17,0.242520085209171,1.3,1.2,0.923076923076923
"521","7.1","1",0.0588235294117647,"a",0.0454545454545455,0.0991639744872323,1.9,18.2,22,0.0595301993804354,1.3,1.2,0.923076923076923
"522","8.5","1",0.0714285714285714,"a",0.0526315789473684,0.139571995140054,1.3,21.9,19,0.0831983826400026,1.3,1.2,0.923076923076923
"523","10","1",0.0909090909090909,"a",0.0625,0.194247847617525,0.699999999999999,25.7,16,0.112729240671452,1.3,1.2,0.923076923076923
"524","11.4","1",0.0625,"a",0.0476190476190476,0.123599797118706,2.5,26.6,21,0.140700947261664,1.3,1.2,0.923076923076923
"525","12.8","1",0.214285714285714,"a",0.157894736842105,0.149691351312705,2.1,29.8,19,0.169071565339806,1.3,1.2,0.923076923076923
"526","14.3","1",0.0833333333333333,"a",0.0588235294117647,0.189020269734331,1.4,32.9,17,0.193166338484406,1.3,1.2,0.923076923076923
"527","15.7","1",0,"a",0,0.213193884641103,0.9,35.3,16,0.21088187286358,1.3,1.2,0.923076923076923
"528","17.1","1",0.0714285714285714,"a",0.0526315789473684,0.162091554577561,2.5,36.8,19,0.230483447571069,1.3,1.2,0.923076923076923
"529","18.6","1",0,"a",0,0.151853335953319,2.8,37.9,20,0.240393775384453,1.3,1.2,0.923076923076923
"530","20","1",0,"a",0,0.202324255974041,1.6,38.4,17,0.242520085209171,1.3,1.2,0.923076923076923
"531","7.1","2",0.411764705882353,"a",0.318181818181818,0.0991639744872323,1.9,18.2,22,0.0595301993804354,1.3,1.2,0.923076923076923
"532","8.5","2",0.5,"a",0.368421052631579,0.139571995140054,1.3,21.9,19,0.0831983826400026,1.3,1.2,0.923076923076923
"533","10","2",0.636363636363636,"a",0.4375,0.194247847617525,0.699999999999999,25.7,16,0.112729240671452,1.3,1.2,0.923076923076923
"534","11.4","2",0.4375,"a",0.333333333333333,0.123599797118706,2.5,26.6,21,0.140700947261664,1.3,1.2,0.923076923076923
"535","12.8","2",0.428571428571429,"a",0.315789473684211,0.149691351312705,2.1,29.8,19,0.169071565339806,1.3,1.2,0.923076923076923
"536","14.3","2",0.583333333333333,"a",0.411764705882353,0.189020269734331,1.4,32.9,17,0.193166338484406,1.3,1.2,0.923076923076923
"537","15.7","2",0.625,"a",0.3125,0.213193884641103,0.9,35.3,16,0.21088187286358,1.3,1.2,0.923076923076923
"538","17.1","2",0.5,"a",0.368421052631579,0.162091554577561,2.5,36.8,19,0.230483447571069,1.3,1.2,0.923076923076923
"539","18.6","2",0.416666666666667,"a",0.25,0.151853335953319,2.8,37.9,20,0.240393775384453,1.3,1.2,0.923076923076923
"540","20","2",0.555555555555556,"a",0.294117647058824,0.202324255974041,1.6,38.4,17,0.242520085209171,1.3,1.2,0.923076923076923
"541","7.1","0",0,"n",0,0.0991639744872323,1.9,18.2,22,0.0595301993804354,1.3,1.3,1
"542","8.5","0",0,"n",0,0.139571995140054,1.3,21.9,19,0.0831983826400026,1.3,1.3,1
"543","10","0",0.538461538461538,"n",0.304347826086957,0.0985943145283051,2.9,23.7,23,0.114064668269126,1.3,1.3,1
"544","11.4","0",0.571428571428571,"n",0.380952380952381,0.123514380519979,2.6,26.9,21,0.143453824747416,1.3,1.3,1
"545","12.8","0",0,"n",0,0.149713555024179,2.1,29.8,19,0.169071565339806,1.3,1.3,1
"546","14.3","0",0.4,"n",0.181818181818182,0.118211420246311,3.3,30.7,22,0.191424223305194,1.3,1.3,1
"547","15.7","0",0.583333333333333,"n",0.35,0.1454332425045,3,34.3,20,0.216165370515567,1.3,1.3,1
"548","17.1","0",0.5,"n",0.315789473684211,0.162099054145644,2.6,36.9,19,0.231232929986498,1.3,1.3,1
"549","18.6","0",0.2,"n",0.0909090909090909,0.126518686766746,3.8,36.9,22,0.240393775384453,1.3,1.3,1
"550","20","0",0.636363636363636,"n",0.451612903225806,0.057102046300187,8.9,31.1,31,0.242487949169602,1.3,1.3,1
"551","7.1","1",0,"n",0,0.0991639744872323,1.9,18.2,22,0.0595301993804354,1.3,1.3,1
"552","8.5","1",0,"n",0,0.139571995140054,1.3,21.9,19,0.0831983826400026,1.3,1.3,1
"553","10","1",0.0769230769230769,"n",0.0434782608695652,0.0985943145283051,2.9,23.7,23,0.114064668269126,1.3,1.3,1
"554","11.4","1",0.0714285714285714,"n",0.0476190476190476,0.123514380519979,2.6,26.9,21,0.143453824747416,1.3,1.3,1
"555","12.8","1",0.166666666666667,"n",0.0526315789473684,0.149713555024179,2.1,29.8,19,0.169071565339806,1.3,1.3,1
"556","14.3","1",0.1,"n",0.0454545454545455,0.118211420246311,3.3,30.7,22,0.191424223305194,1.3,1.3,1
"557","15.7","1",0,"n",0,0.1454332425045,3,34.3,20,0.216165370515567,1.3,1.3,1
"558","17.1","1",0.0833333333333333,"n",0.0526315789473684,0.162099054145644,2.6,36.9,19,0.231232929986498,1.3,1.3,1
"559","18.6","1",0,"n",0,0.126518686766746,3.8,36.9,22,0.240393775384453,1.3,1.3,1
"560","20","1",0,"n",0,0.057102046300187,8.9,31.1,31,0.242487949169602,1.3,1.3,1
"561","7.1","2",1,"n",0.227272727272727,0.0991639744872323,1.9,18.2,22,0.0595301993804354,1.3,1.3,1
"562","8.5","2",1,"n",0.263157894736842,0.139571995140054,1.3,21.9,19,0.0831983826400026,1.3,1.3,1
"563","10","2",0.384615384615385,"n",0.217391304347826,0.0985943145283051,2.9,23.7,23,0.114064668269126,1.3,1.3,1
"564","11.4","2",0.357142857142857,"n",0.238095238095238,0.123514380519979,2.6,26.9,21,0.143453824747416,1.3,1.3,1
"565","12.8","2",0.833333333333333,"n",0.263157894736842,0.149713555024179,2.1,29.8,19,0.169071565339806,1.3,1.3,1
"566","14.3","2",0.5,"n",0.227272727272727,0.118211420246311,3.3,30.7,22,0.191424223305194,1.3,1.3,1
"567","15.7","2",0.416666666666667,"n",0.25,0.1454332425045,3,34.3,20,0.216165370515567,1.3,1.3,1
"568","17.1","2",0.416666666666667,"n",0.263157894736842,0.162099054145644,2.6,36.9,19,0.231232929986498,1.3,1.3,1
"569","18.6","2",0.8,"n",0.363636363636364,0.126518686766746,3.8,36.9,22,0.240393775384453,1.3,1.3,1
"570","20","2",0.363636363636364,"n",0.258064516129032,0.057102046300187,8.9,31.1,31,0.242487949169602,1.3,1.3,1
"571","7.1","0",0.529411764705882,"a",0.409090909090909,0.0991639744872323,1.9,18.2,22,0.0595301993804354,1.3,1.3,1
"572","8.5","0",0.428571428571429,"a",0.315789473684211,0.139571995140054,1.3,21.9,19,0.0831983826400026,1.3,1.3,1
"573","10","0",0.3,"a",0.130434782608696,0.0985943145283051,2.9,23.7,23,0.114064668269126,1.3,1.3,1
"574","11.4","0",0,"a",0,0.123514380519979,2.6,26.9,21,0.143453824747416,1.3,1.3,1
"575","12.8","0",0.384615384615385,"a",0.263157894736842,0.149713555024179,2.1,29.8,19,0.169071565339806,1.3,1.3,1
"576","14.3","0",0.416666666666667,"a",0.227272727272727,0.118211420246311,3.3,30.7,22,0.191424223305194,1.3,1.3,1
"577","15.7","0",0,"a",0,0.1454332425045,3,34.3,20,0.216165370515567,1.3,1.3,1
"578","17.1","0",0,"a",0,0.162099054145644,2.6,36.9,19,0.231232929986498,1.3,1.3,1
"579","18.6","0",0.583333333333333,"a",0.318181818181818,0.126518686766746,3.8,36.9,22,0.240393775384453,1.3,1.3,1
"580","20","0",0.444444444444444,"a",0.129032258064516,0.057102046300187,8.9,31.1,31,0.242487949169602,1.3,1.3,1
"581","7.1","1",0.0588235294117647,"a",0.0454545454545455,0.0991639744872323,1.9,18.2,22,0.0595301993804354,1.3,1.3,1
"582","8.5","1",0.0714285714285714,"a",0.0526315789473684,0.139571995140054,1.3,21.9,19,0.0831983826400026,1.3,1.3,1
"583","10","1",0,"a",0,0.0985943145283051,2.9,23.7,23,0.114064668269126,1.3,1.3,1
"584","11.4","1",0,"a",0,0.123514380519979,2.6,26.9,21,0.143453824747416,1.3,1.3,1
"585","12.8","1",0.153846153846154,"a",0.105263157894737,0.149713555024179,2.1,29.8,19,0.169071565339806,1.3,1.3,1
"586","14.3","1",0,"a",0,0.118211420246311,3.3,30.7,22,0.191424223305194,1.3,1.3,1
"587","15.7","1",0.125,"a",0.05,0.1454332425045,3,34.3,20,0.216165370515567,1.3,1.3,1
"588","17.1","1",0,"a",0,0.162099054145644,2.6,36.9,19,0.231232929986498,1.3,1.3,1
"589","18.6","1",0,"a",0,0.126518686766746,3.8,36.9,22,0.240393775384453,1.3,1.3,1
"590","20","1",0,"a",0,0.057102046300187,8.9,31.1,31,0.242487949169602,1.3,1.3,1
"591","7.1","2",0.411764705882353,"a",0.318181818181818,0.0991639744872323,1.9,18.2,22,0.0595301993804354,1.3,1.3,1
"592","8.5","2",0.5,"a",0.368421052631579,0.139571995140054,1.3,21.9,19,0.0831983826400026,1.3,1.3,1
"593","10","2",0.7,"a",0.304347826086957,0.0985943145283051,2.9,23.7,23,0.114064668269126,1.3,1.3,1
"594","11.4","2",1,"a",0.333333333333333,0.123514380519979,2.6,26.9,21,0.143453824747416,1.3,1.3,1
"595","12.8","2",0.461538461538462,"a",0.315789473684211,0.149713555024179,2.1,29.8,19,0.169071565339806,1.3,1.3,1
"596","14.3","2",0.583333333333333,"a",0.318181818181818,0.118211420246311,3.3,30.7,22,0.191424223305194,1.3,1.3,1
"597","15.7","2",0.875,"a",0.35,0.1454332425045,3,34.3,20,0.216165370515567,1.3,1.3,1
"598","17.1","2",1,"a",0.368421052631579,0.162099054145644,2.6,36.9,19,0.231232929986498,1.3,1.3,1
"599","18.6","2",0.416666666666667,"a",0.227272727272727,0.126518686766746,3.8,36.9,22,0.240393775384453,1.3,1.3,1
"600","20","2",0.555555555555556,"a",0.161290322580645,0.057102046300187,8.9,31.1,31,0.242487949169602,1.3,1.3,1
