"","Wstart","Beh","p","h","p.tot","S.cum.riv","G.riv","G.ocean","dur","Fit","dn0","d","dn0_d"
"476","14.3","2",1,"a",0.130434782608696,0.130301853157894,4.6,36.7,23,0.227381150239752,1,0.5,2
"477","15.7","2",1,"a",0.111111111111111,0.09692381135348,6,34.8,27,0.230853824674311,1,0.5,2
"478","17.1","2",1,"a",0.129032258064516,0.073180345309924,8.2,32.4,31,0.235171541640484,1,0.5,2
"479","18.6","2",1,"a",0.0882352941176471,0.0584813812667407,10.6,30.8,34,0.242496066516059,1,0.5,2
"480","20","2",1,"a",0.135135135135135,0.0483213218730228,12.1,27.9,37,0.242485230826358,1,0.5,2
"481","7.1","0",0.586206896551724,"n",0.53125,0.0496359071331636,5.1,16.5,32,0.0668419599651661,1,0.7,1.42857142857143
"482","8.5","0",0.454545454545455,"n",0.4,0.0971291502852203,3.6,22.5,25,0.100954629268287,1,0.7,1.42857142857143
"483","10","0",0.25,"n",0.210526315789474,0.167730847134251,2.5,28.4,19,0.143451106061816,1,0.7,1.42857142857143
"484","11.4","0",0.428571428571429,"n",0.375,0.113681372397283,4.1,28.7,24,0.165785165628662,1,0.7,1.42857142857143
"485","12.8","0",0.444444444444444,"n",0.363636363636364,0.14114234223272,3.6,32.2,22,0.193163445001729,1,0.7,1.42857142857143
"486","14.3","0",0.375,"n",0.3,0.170649719227456,3,35.8,20,0.216626997778891,1,0.7,1.42857142857143
"487","15.7","0",0.578947368421053,"n",0.458333333333333,0.126501391012071,4.1,34.4,24,0.221123831926061,1,0.7,1.42857142857143
"488","17.1","0",0.68,"n",0.566666666666667,0.0788593564212674,6.9,30.9,30,0.224116965210078,1,0.7,1.42857142857143
"489","18.6","0",0.666666666666667,"n",0.551724137931034,0.0877515090477032,6.8,34,29,0.240391042341485,1,0.7,1.42857142857143
"490","20","0",0.666666666666667,"n",0.588235294117647,0.0604723603497878,9.6,29.7,34,0.239771614174712,1,0.7,1.42857142857143
"491","7.1","1",0.172413793103448,"n",0.15625,0.0496359071331636,5.1,16.5,32,0.0668419599651661,1,0.7,1.42857142857143
"492","8.5","1",0.181818181818182,"n",0.16,0.0971291502852203,3.6,22.5,25,0.100954629268287,1,0.7,1.42857142857143
"493","10","1",0.3125,"n",0.263157894736842,0.167730847134251,2.5,28.4,19,0.143451106061816,1,0.7,1.42857142857143
"494","11.4","1",0.19047619047619,"n",0.166666666666667,0.113681372397283,4.1,28.7,24,0.165785165628662,1,0.7,1.42857142857143
"495","12.8","1",0.111111111111111,"n",0.0909090909090909,0.14114234223272,3.6,32.2,22,0.193163445001729,1,0.7,1.42857142857143
"496","14.3","1",0.125,"n",0.1,0.170649719227456,3,35.8,20,0.216626997778891,1,0.7,1.42857142857143
"497","15.7","1",0,"n",0,0.126501391012071,4.1,34.4,24,0.221123831926061,1,0.7,1.42857142857143
"498","17.1","1",0,"n",0,0.0788593564212674,6.9,30.9,30,0.224116965210078,1,0.7,1.42857142857143
"499","18.6","1",0,"n",0,0.0877515090477032,6.8,34,29,0.240391042341485,1,0.7,1.42857142857143
"500","20","1",0.0666666666666667,"n",0.0588235294117647,0.0604723603497878,9.6,29.7,34,0.239771614174712,1,0.7,1.42857142857143
"501","7.1","2",0.241379310344828,"n",0.21875,0.0496359071331636,5.1,16.5,32,0.0668419599651661,1,0.7,1.42857142857143
"502","8.5","2",0.363636363636364,"n",0.32,0.0971291502852203,3.6,22.5,25,0.100954629268287,1,0.7,1.42857142857143
"503","10","2",0.4375,"n",0.368421052631579,0.167730847134251,2.5,28.4,19,0.143451106061816,1,0.7,1.42857142857143
"504","11.4","2",0.380952380952381,"n",0.333333333333333,0.113681372397283,4.1,28.7,24,0.165785165628662,1,0.7,1.42857142857143
"505","12.8","2",0.444444444444444,"n",0.363636363636364,0.14114234223272,3.6,32.2,22,0.193163445001729,1,0.7,1.42857142857143
"506","14.3","2",0.5,"n",0.4,0.170649719227456,3,35.8,20,0.216626997778891,1,0.7,1.42857142857143
"507","15.7","2",0.421052631578947,"n",0.333333333333333,0.126501391012071,4.1,34.4,24,0.221123831926061,1,0.7,1.42857142857143
"508","17.1","2",0.32,"n",0.266666666666667,0.0788593564212674,6.9,30.9,30,0.224116965210078,1,0.7,1.42857142857143
"509","18.6","2",0.333333333333333,"n",0.275862068965517,0.0877515090477032,6.8,34,29,0.240391042341485,1,0.7,1.42857142857143
"510","20","2",0.266666666666667,"n",0.235294117647059,0.0604723603497878,9.6,29.7,34,0.239771614174712,1,0.7,1.42857142857143
"511","7.1","0",0,"a",0,0.0496359071331636,5.1,16.5,32,0.0668419599651661,1,0.7,1.42857142857143
"512","8.5","0",0,"a",0,0.0971291502852203,3.6,22.5,25,0.100954629268287,1,0.7,1.42857142857143
"513","10","0",0,"a",0,0.167730847134251,2.5,28.4,19,0.143451106061816,1,0.7,1.42857142857143
"514","11.4","0",0,"a",0,0.113681372397283,4.1,28.7,24,0.165785165628662,1,0.7,1.42857142857143
"515","12.8","0",0,"a",0,0.14114234223272,3.6,32.2,22,0.193163445001729,1,0.7,1.42857142857143
"516","14.3","0",0,"a",0,0.170649719227456,3,35.8,20,0.216626997778891,1,0.7,1.42857142857143
"517","15.7","0",0,"a",0,0.126501391012071,4.1,34.4,24,0.221123831926061,1,0.7,1.42857142857143
"518","17.1","0",0,"a",0,0.0788593564212674,6.9,30.9,30,0.224116965210078,1,0.7,1.42857142857143
"519","18.6","0",0,"a",0,0.0877515090477032,6.8,34,29,0.240391042341485,1,0.7,1.42857142857143
"520","20","0",0,"a",0,0.0604723603497878,9.6,29.7,34,0.239771614174712,1,0.7,1.42857142857143
"521","7.1","1",0,"a",0,0.0496359071331636,5.1,16.5,32,0.0668419599651661,1,0.7,1.42857142857143
"522","8.5","1",0,"a",0,0.0971291502852203,3.6,22.5,25,0.100954629268287,1,0.7,1.42857142857143
"523","10","1",0,"a",0,0.167730847134251,2.5,28.4,19,0.143451106061816,1,0.7,1.42857142857143
"524","11.4","1",0,"a",0,0.113681372397283,4.1,28.7,24,0.165785165628662,1,0.7,1.42857142857143
"525","12.8","1",0,"a",0,0.14114234223272,3.6,32.2,22,0.193163445001729,1,0.7,1.42857142857143
"526","14.3","1",0,"a",0,0.170649719227456,3,35.8,20,0.216626997778891,1,0.7,1.42857142857143
"527","15.7","1",0,"a",0,0.126501391012071,4.1,34.4,24,0.221123831926061,1,0.7,1.42857142857143
"528","17.1","1",0,"a",0,0.0788593564212674,6.9,30.9,30,0.224116965210078,1,0.7,1.42857142857143
"529","18.6","1",0,"a",0,0.0877515090477032,6.8,34,29,0.240391042341485,1,0.7,1.42857142857143
"530","20","1",0,"a",0,0.0604723603497878,9.6,29.7,34,0.239771614174712,1,0.7,1.42857142857143
"531","7.1","2",1,"a",0.09375,0.0496359071331636,5.1,16.5,32,0.0668419599651661,1,0.7,1.42857142857143
"532","8.5","2",1,"a",0.12,0.0971291502852203,3.6,22.5,25,0.100954629268287,1,0.7,1.42857142857143
"533","10","2",1,"a",0.157894736842105,0.167730847134251,2.5,28.4,19,0.143451106061816,1,0.7,1.42857142857143
"534","11.4","2",1,"a",0.125,0.113681372397283,4.1,28.7,24,0.165785165628662,1,0.7,1.42857142857143
"535","12.8","2",1,"a",0.181818181818182,0.14114234223272,3.6,32.2,22,0.193163445001729,1,0.7,1.42857142857143
"536","14.3","2",1,"a",0.2,0.170649719227456,3,35.8,20,0.216626997778891,1,0.7,1.42857142857143
"537","15.7","2",1,"a",0.208333333333333,0.126501391012071,4.1,34.4,24,0.221123831926061,1,0.7,1.42857142857143
"538","17.1","2",1,"a",0.166666666666667,0.0788593564212674,6.9,30.9,30,0.224116965210078,1,0.7,1.42857142857143
"539","18.6","2",1,"a",0.172413793103448,0.0877515090477032,6.8,34,29,0.240391042341485,1,0.7,1.42857142857143
"540","20","2",1,"a",0.117647058823529,0.0604723603497878,9.6,29.7,34,0.239771614174712,1,0.7,1.42857142857143
"541","7.1","0",0.5,"n",0.380952380952381,0.132425384408406,1.7,19.5,21,0.0648357599731341,1,0.9,1.11111111111111
"542","8.5","0",0.466666666666667,"n",0.35,0.150164869649761,1.4,21.9,20,0.0843661464872886,1,0.9,1.11111111111111
"543","10","0",0.2,"n",0.166666666666667,0.180749462659818,0.9,25.2,18,0.11073519191579,1,0.9,1.11111111111111
"544","11.4","0",0.25,"n",0.210526315789474,0.170538172903999,1.1,27.3,19,0.135878791825882,1,0.9,1.11111111111111
"545","12.8","0",0.294117647058824,"n",0.25,0.161527933378129,2.2,29.9,20,0.169071565339806,1,0.9,1.11111111111111
"546","14.3","0",0.478260869565217,"n",0.423076923076923,0.101265137608127,4.2,28.3,26,0.18117947769276,1,0.9,1.11111111111111
"547","15.7","0",0.4,"n",0.347826086956522,0.132033378918638,3.3,32.4,23,0.207354515030047,1,0.9,1.11111111111111
"548","17.1","0",0.6,"n",0.517241379310345,0.0852769591513744,5.5,29,29,0.207354515030047,1,0.9,1.11111111111111
"549","18.6","0",0.636363636363636,"n",0.518518518518518,0.103340457297094,4.8,32.6,27,0.228174177432027,1,0.9,1.11111111111111
"550","20","0",0.666666666666667,"n",0.588235294117647,0.0596879457170807,9,27.4,34,0.228565428863988,1,0.9,1.11111111111111
"551","7.1","1",0.0625,"n",0.0476190476190476,0.132425384408406,1.7,19.5,21,0.0648357599731341,1,0.9,1.11111111111111
"552","8.5","1",0,"n",0,0.150164869649761,1.4,21.9,20,0.0843661464872886,1,0.9,1.11111111111111
"553","10","1",0.266666666666667,"n",0.222222222222222,0.180749462659818,0.9,25.2,18,0.11073519191579,1,0.9,1.11111111111111
"554","11.4","1",0.25,"n",0.210526315789474,0.170538172903999,1.1,27.3,19,0.135878791825882,1,0.9,1.11111111111111
"555","12.8","1",0.294117647058824,"n",0.25,0.161527933378129,2.2,29.9,20,0.169071565339806,1,0.9,1.11111111111111
"556","14.3","1",0.217391304347826,"n",0.192307692307692,0.101265137608127,4.2,28.3,26,0.18117947769276,1,0.9,1.11111111111111
"557","15.7","1",0.25,"n",0.217391304347826,0.132033378918638,3.3,32.4,23,0.207354515030047,1,0.9,1.11111111111111
"558","17.1","1",0.08,"n",0.0689655172413793,0.0852769591513744,5.5,29,29,0.207354515030047,1,0.9,1.11111111111111
"559","18.6","1",0,"n",0,0.103340457297094,4.8,32.6,27,0.228174177432027,1,0.9,1.11111111111111
"560","20","1",0.1,"n",0.0882352941176471,0.0596879457170807,9,27.4,34,0.228565428863988,1,0.9,1.11111111111111
"561","7.1","2",0.4375,"n",0.333333333333333,0.132425384408406,1.7,19.5,21,0.0648357599731341,1,0.9,1.11111111111111
"562","8.5","2",0.533333333333333,"n",0.4,0.150164869649761,1.4,21.9,20,0.0843661464872886,1,0.9,1.11111111111111
"563","10","2",0.533333333333333,"n",0.444444444444444,0.180749462659818,0.9,25.2,18,0.11073519191579,1,0.9,1.11111111111111
"564","11.4","2",0.5,"n",0.421052631578947,0.170538172903999,1.1,27.3,19,0.135878791825882,1,0.9,1.11111111111111
"565","12.8","2",0.411764705882353,"n",0.35,0.161527933378129,2.2,29.9,20,0.169071565339806,1,0.9,1.11111111111111
"566","14.3","2",0.304347826086957,"n",0.269230769230769,0.101265137608127,4.2,28.3,26,0.18117947769276,1,0.9,1.11111111111111
"567","15.7","2",0.35,"n",0.304347826086957,0.132033378918638,3.3,32.4,23,0.207354515030047,1,0.9,1.11111111111111
"568","17.1","2",0.32,"n",0.275862068965517,0.0852769591513744,5.5,29,29,0.207354515030047,1,0.9,1.11111111111111
"569","18.6","2",0.363636363636364,"n",0.296296296296296,0.103340457297094,4.8,32.6,27,0.228174177432027,1,0.9,1.11111111111111
"570","20","2",0.233333333333333,"n",0.205882352941176,0.0596879457170807,9,27.4,34,0.228565428863988,1,0.9,1.11111111111111
"571","7.1","0",0,"a",0,0.132425384408406,1.7,19.5,21,0.0648357599731341,1,0.9,1.11111111111111
"572","8.5","0",0,"a",0,0.150164869649761,1.4,21.9,20,0.0843661464872886,1,0.9,1.11111111111111
"573","10","0",0,"a",0,0.180749462659818,0.9,25.2,18,0.11073519191579,1,0.9,1.11111111111111
"574","11.4","0",0,"a",0,0.170538172903999,1.1,27.3,19,0.135878791825882,1,0.9,1.11111111111111
"575","12.8","0",0,"a",0,0.161527933378129,2.2,29.9,20,0.169071565339806,1,0.9,1.11111111111111
"576","14.3","0",0,"a",0,0.101265137608127,4.2,28.3,26,0.18117947769276,1,0.9,1.11111111111111
"577","15.7","0",0,"a",0,0.132033378918638,3.3,32.4,23,0.207354515030047,1,0.9,1.11111111111111
"578","17.1","0",0,"a",0,0.0852769591513744,5.5,29,29,0.207354515030047,1,0.9,1.11111111111111
"579","18.6","0",0,"a",0,0.103340457297094,4.8,32.6,27,0.228174177432027,1,0.9,1.11111111111111
"580","20","0",0,"a",0,0.0596879457170807,9,27.4,34,0.228565428863988,1,0.9,1.11111111111111
"581","7.1","1",0,"a",0,0.132425384408406,1.7,19.5,21,0.0648357599731341,1,0.9,1.11111111111111
"582","8.5","1",0.2,"a",0.05,0.150164869649761,1.4,21.9,20,0.0843661464872886,1,0.9,1.11111111111111
"583","10","1",0.333333333333333,"a",0.0555555555555556,0.180749462659818,0.9,25.2,18,0.11073519191579,1,0.9,1.11111111111111
"584","11.4","1",0.333333333333333,"a",0.0526315789473684,0.170538172903999,1.1,27.3,19,0.135878791825882,1,0.9,1.11111111111111
"585","12.8","1",0,"a",0,0.161527933378129,2.2,29.9,20,0.169071565339806,1,0.9,1.11111111111111
"586","14.3","1",0,"a",0,0.101265137608127,4.2,28.3,26,0.18117947769276,1,0.9,1.11111111111111
"587","15.7","1",0,"a",0,0.132033378918638,3.3,32.4,23,0.207354515030047,1,0.9,1.11111111111111
"588","17.1","1",0,"a",0,0.0852769591513744,5.5,29,29,0.207354515030047,1,0.9,1.11111111111111
"589","18.6","1",0,"a",0,0.103340457297094,4.8,32.6,27,0.228174177432027,1,0.9,1.11111111111111
"590","20","1",0,"a",0,0.0596879457170807,9,27.4,34,0.228565428863988,1,0.9,1.11111111111111
"591","7.1","2",1,"a",0.238095238095238,0.132425384408406,1.7,19.5,21,0.0648357599731341,1,0.9,1.11111111111111
"592","8.5","2",0.8,"a",0.2,0.150164869649761,1.4,21.9,20,0.0843661464872886,1,0.9,1.11111111111111
"593","10","2",0.666666666666667,"a",0.111111111111111,0.180749462659818,0.9,25.2,18,0.11073519191579,1,0.9,1.11111111111111
"594","11.4","2",0.666666666666667,"a",0.105263157894737,0.170538172903999,1.1,27.3,19,0.135878791825882,1,0.9,1.11111111111111
"595","12.8","2",1,"a",0.15,0.161527933378129,2.2,29.9,20,0.169071565339806,1,0.9,1.11111111111111
"596","14.3","2",1,"a",0.115384615384615,0.101265137608127,4.2,28.3,26,0.18117947769276,1,0.9,1.11111111111111
"597","15.7","2",1,"a",0.130434782608696,0.132033378918638,3.3,32.4,23,0.207354515030047,1,0.9,1.11111111111111
"598","17.1","2",1,"a",0.137931034482759,0.0852769591513744,5.5,29,29,0.207354515030047,1,0.9,1.11111111111111
"599","18.6","2",1,"a",0.185185185185185,0.103340457297094,4.8,32.6,27,0.228174177432027,1,0.9,1.11111111111111
"600","20","2",1,"a",0.117647058823529,0.0596879457170807,9,27.4,34,0.228565428863988,1,0.9,1.11111111111111
