"","Wstart","Beh","p","h","p.tot","S.cum.riv","G.riv","G.ocean","dur","Fit","Ba","Bn","Bn_Ba"
"1","7.1","0",0,"n",0,0.0154832830088376,5.4,0,59,0.0161326521034949,0.1,1,10
"2","8.5","0",0,"n",0,0.0174143010717634,6.8,0,59,0.0210070146870457,0.1,1,10
"3","10","0",0,"n",0,0.0208307190222117,7.9,0,59,0.0262179971602608,0.1,1,10
"4","11.4","0",0,"n",0,0.093719783362586,4.5,15.5,35,0.0774996901503023,0.1,1,10
"5","12.8","0",0,"n",0,0.123118465386362,3.7,19.8,31,0.107437993537192,0.1,1,10
"6","14.3","0",0,"n",0,0.160428280752166,2.9,24.4,27,0.143453824747416,0.1,1,10
"7","15.7","0",0,"n",0,0.137961649051751,3.2,23.3,30,0.149624696786734,0.1,1,10
"8","17.1","0",0,"n",0,0.117298981238044,3.5,21.6,33,0.150990919346264,0.1,1,10
"9","18.6","0",0,"n",0,0.0289248832704067,11,0,59,0.0725266478087706,0.1,1,10
"10","20","0",0,"n",0,0.0302878915095933,11.3,0,59,0.0821199360446525,0.1,1,10
"11","7.1","1",0,"n",0,0.0154832830088376,5.4,0,59,0.0161326521034949,0.1,1,10
"12","8.5","1",0,"n",0,0.0174143010717634,6.8,0,59,0.0210070146870457,0.1,1,10
"13","10","1",0,"n",0,0.0208307190222117,7.9,0,59,0.0262179971602608,0.1,1,10
"14","11.4","1",0,"n",0,0.093719783362586,4.5,15.5,35,0.0774996901503023,0.1,1,10
"15","12.8","1",0,"n",0,0.123118465386362,3.7,19.8,31,0.107437993537192,0.1,1,10
"16","14.3","1",0,"n",0,0.160428280752166,2.9,24.4,27,0.143453824747416,0.1,1,10
"17","15.7","1",0,"n",0,0.137961649051751,3.2,23.3,30,0.149624696786734,0.1,1,10
"18","17.1","1",0,"n",0,0.117298981238044,3.5,21.6,33,0.150990919346264,0.1,1,10
"19","18.6","1",0,"n",0,0.0289248832704067,11,0,59,0.0725266478087706,0.1,1,10
"20","20","1",0,"n",0,0.0302878915095933,11.3,0,59,0.0821199360446525,0.1,1,10
"21","7.1","2",1,"n",0.0847457627118644,0.0154832830088376,5.4,0,59,0.0161326521034949,0.1,1,10
"22","8.5","2",1,"n",0.0847457627118644,0.0174143010717634,6.8,0,59,0.0210070146870457,0.1,1,10
"23","10","2",1,"n",0.0847457627118644,0.0208307190222117,7.9,0,59,0.0262179971602608,0.1,1,10
"24","11.4","2",1,"n",0.142857142857143,0.093719783362586,4.5,15.5,35,0.0774996901503023,0.1,1,10
"25","12.8","2",1,"n",0.161290322580645,0.123118465386362,3.7,19.8,31,0.107437993537192,0.1,1,10
"26","14.3","2",1,"n",0.185185185185185,0.160428280752166,2.9,24.4,27,0.143453824747416,0.1,1,10
"27","15.7","2",1,"n",0.166666666666667,0.137961649051751,3.2,23.3,30,0.149624696786734,0.1,1,10
"28","17.1","2",1,"n",0.151515151515152,0.117298981238044,3.5,21.6,33,0.150990919346264,0.1,1,10
"29","18.6","2",1,"n",0.0847457627118644,0.0289248832704067,11,0,59,0.0725266478087706,0.1,1,10
"30","20","2",1,"n",0.0847457627118644,0.0302878915095933,11.3,0,59,0.0821199360446525,0.1,1,10
"31","7.1","0",0.814814814814815,"a",0.745762711864407,0.0154832830088376,5.4,0,59,0.0161326521034949,0.1,1,10
"32","8.5","0",0.814814814814815,"a",0.745762711864407,0.0174143010717634,6.8,0,59,0.0210070146870457,0.1,1,10
"33","10","0",0.851851851851852,"a",0.779661016949153,0.0208307190222117,7.9,0,59,0.0262179971602608,0.1,1,10
"34","11.4","0",0.733333333333333,"a",0.628571428571429,0.093719783362586,4.5,15.5,35,0.0774996901503023,0.1,1,10
"35","12.8","0",0.692307692307692,"a",0.580645161290323,0.123118465386362,3.7,19.8,31,0.107437993537192,0.1,1,10
"36","14.3","0",0.636363636363636,"a",0.518518518518518,0.160428280752166,2.9,24.4,27,0.143453824747416,0.1,1,10
"37","15.7","0",0.68,"a",0.566666666666667,0.137961649051751,3.2,23.3,30,0.149624696786734,0.1,1,10
"38","17.1","0",0.714285714285714,"a",0.606060606060606,0.117298981238044,3.5,21.6,33,0.150990919346264,0.1,1,10
"39","18.6","0",0.851851851851852,"a",0.779661016949153,0.0289248832704067,11,0,59,0.0725266478087706,0.1,1,10
"40","20","0",0.851851851851852,"a",0.779661016949153,0.0302878915095933,11.3,0,59,0.0821199360446525,0.1,1,10
"41","7.1","1",0.0925925925925926,"a",0.0847457627118644,0.0154832830088376,5.4,0,59,0.0161326521034949,0.1,1,10
"42","8.5","1",0.0925925925925926,"a",0.0847457627118644,0.0174143010717634,6.8,0,59,0.0210070146870457,0.1,1,10
"43","10","1",0.0185185185185185,"a",0.0169491525423729,0.0208307190222117,7.9,0,59,0.0262179971602608,0.1,1,10
"44","11.4","1",0.0333333333333333,"a",0.0285714285714286,0.093719783362586,4.5,15.5,35,0.0774996901503023,0.1,1,10
"45","12.8","1",0.0384615384615385,"a",0.032258064516129,0.123118465386362,3.7,19.8,31,0.107437993537192,0.1,1,10
"46","14.3","1",0.0454545454545455,"a",0.037037037037037,0.160428280752166,2.9,24.4,27,0.143453824747416,0.1,1,10
"47","15.7","1",0.04,"a",0.0333333333333333,0.137961649051751,3.2,23.3,30,0.149624696786734,0.1,1,10
"48","17.1","1",0.0357142857142857,"a",0.0303030303030303,0.117298981238044,3.5,21.6,33,0.150990919346264,0.1,1,10
"49","18.6","1",0.0185185185185185,"a",0.0169491525423729,0.0289248832704067,11,0,59,0.0725266478087706,0.1,1,10
"50","20","1",0.0185185185185185,"a",0.0169491525423729,0.0302878915095933,11.3,0,59,0.0821199360446525,0.1,1,10
"51","7.1","2",0.0925925925925926,"a",0.0847457627118644,0.0154832830088376,5.4,0,59,0.0161326521034949,0.1,1,10
"52","8.5","2",0.0925925925925926,"a",0.0847457627118644,0.0174143010717634,6.8,0,59,0.0210070146870457,0.1,1,10
"53","10","2",0.12962962962963,"a",0.11864406779661,0.0208307190222117,7.9,0,59,0.0262179971602608,0.1,1,10
"54","11.4","2",0.233333333333333,"a",0.2,0.093719783362586,4.5,15.5,35,0.0774996901503023,0.1,1,10
"55","12.8","2",0.269230769230769,"a",0.225806451612903,0.123118465386362,3.7,19.8,31,0.107437993537192,0.1,1,10
"56","14.3","2",0.318181818181818,"a",0.259259259259259,0.160428280752166,2.9,24.4,27,0.143453824747416,0.1,1,10
"57","15.7","2",0.28,"a",0.233333333333333,0.137961649051751,3.2,23.3,30,0.149624696786734,0.1,1,10
"58","17.1","2",0.25,"a",0.212121212121212,0.117298981238044,3.5,21.6,33,0.150990919346264,0.1,1,10
"59","18.6","2",0.12962962962963,"a",0.11864406779661,0.0289248832704067,11,0,59,0.0725266478087706,0.1,1,10
"60","20","2",0.12962962962963,"a",0.11864406779661,0.0302878915095933,11.3,0,59,0.0821199360446525,0.1,1,10
"61","7.1","0",0,"n",0,0.132197840849642,1.2,16.5,24,0.0486627661746853,0.3,1,3.33333333333333
"62","8.5","0",0.583333333333333,"n",0.35,0.156801132319104,1.4,20.5,20,0.0720462380582391,0.3,1,3.33333333333333
"63","10","0",0.166666666666667,"n",0.037037037037037,0.108346337612229,1.9,19,27,0.0774996901503023,0.3,1,3.33333333333333
"64","11.4","0",0,"n",0,0.135573467001608,2.7,21.8,26,0.104828335740565,0.3,1,3.33333333333333
"65","12.8","0",0,"n",0,0.18324839829602,1.9,26,22,0.137256635097068,0.3,1,3.33333333333333
"66","14.3","0",0,"n",0,0.143721330464885,2.7,25.3,26,0.148256093072167,0.3,1,3.33333333333333
"67","15.7","0",0,"n",0,0.157066531894411,2.5,27.5,25,0.171024081496852,0.3,1,3.33333333333333
"68","17.1","0",0,"n",0,0.139607238025958,2.3,27.5,27,0.18180159202578,0.3,1,3.33333333333333
"69","18.6","0",0,"n",0,0.115691082931266,2.9,25.9,30,0.184867744064211,0.3,1,3.33333333333333
"70","20","0",0,"n",0,0.0802329674512407,6.1,21.3,36,0.177426591361112,0.3,1,3.33333333333333
"71","7.1","1",0.2,"n",0.0416666666666667,0.132197840849642,1.2,16.5,24,0.0486627661746853,0.3,1,3.33333333333333
"72","8.5","1",0,"n",0,0.156801132319104,1.4,20.5,20,0.0720462380582391,0.3,1,3.33333333333333
"73","10","1",0,"n",0,0.108346337612229,1.9,19,27,0.0774996901503023,0.3,1,3.33333333333333
"74","11.4","1",0,"n",0,0.135573467001608,2.7,21.8,26,0.104828335740565,0.3,1,3.33333333333333
"75","12.8","1",0,"n",0,0.18324839829602,1.9,26,22,0.137256635097068,0.3,1,3.33333333333333
"76","14.3","1",0,"n",0,0.143721330464885,2.7,25.3,26,0.148256093072167,0.3,1,3.33333333333333
"77","15.7","1",0,"n",0,0.157066531894411,2.5,27.5,25,0.171024081496852,0.3,1,3.33333333333333
"78","17.1","1",0,"n",0,0.139607238025958,2.3,27.5,27,0.18180159202578,0.3,1,3.33333333333333
"79","18.6","1",0,"n",0,0.115691082931266,2.9,25.9,30,0.184867744064211,0.3,1,3.33333333333333
"80","20","1",0,"n",0,0.0802329674512407,6.1,21.3,36,0.177426591361112,0.3,1,3.33333333333333
"81","7.1","2",0.8,"n",0.166666666666667,0.132197840849642,1.2,16.5,24,0.0486627661746853,0.3,1,3.33333333333333
"82","8.5","2",0.416666666666667,"n",0.25,0.156801132319104,1.4,20.5,20,0.0720462380582391,0.3,1,3.33333333333333
"83","10","2",0.833333333333333,"n",0.185185185185185,0.108346337612229,1.9,19,27,0.0774996901503023,0.3,1,3.33333333333333
"84","11.4","2",1,"n",0.192307692307692,0.135573467001608,2.7,21.8,26,0.104828335740565,0.3,1,3.33333333333333
"85","12.8","2",1,"n",0.227272727272727,0.18324839829602,1.9,26,22,0.137256635097068,0.3,1,3.33333333333333
"86","14.3","2",1,"n",0.192307692307692,0.143721330464885,2.7,25.3,26,0.148256093072167,0.3,1,3.33333333333333
"87","15.7","2",1,"n",0.2,0.157066531894411,2.5,27.5,25,0.171024081496852,0.3,1,3.33333333333333
"88","17.1","2",1,"n",0.185185185185185,0.139607238025958,2.3,27.5,27,0.18180159202578,0.3,1,3.33333333333333
"89","18.6","2",1,"n",0.166666666666667,0.115691082931266,2.9,25.9,30,0.184867744064211,0.3,1,3.33333333333333
"90","20","2",1,"n",0.138888888888889,0.0802329674512407,6.1,21.3,36,0.177426591361112,0.3,1,3.33333333333333
"91","7.1","0",0.578947368421053,"a",0.458333333333333,0.132197840849642,1.2,16.5,24,0.0486627661746853,0.3,1,3.33333333333333
"92","8.5","0",0,"a",0,0.156801132319104,1.4,20.5,20,0.0720462380582391,0.3,1,3.33333333333333
"93","10","0",0.476190476190476,"a",0.37037037037037,0.108346337612229,1.9,19,27,0.0774996901503023,0.3,1,3.33333333333333
"94","11.4","0",0.619047619047619,"a",0.5,0.135573467001608,2.7,21.8,26,0.104828335740565,0.3,1,3.33333333333333
"95","12.8","0",0.529411764705882,"a",0.409090909090909,0.18324839829602,1.9,26,22,0.137256635097068,0.3,1,3.33333333333333
"96","14.3","0",0.619047619047619,"a",0.5,0.143721330464885,2.7,25.3,26,0.148256093072167,0.3,1,3.33333333333333
"97","15.7","0",0.6,"a",0.48,0.157066531894411,2.5,27.5,25,0.171024081496852,0.3,1,3.33333333333333
"98","17.1","0",0.636363636363636,"a",0.518518518518518,0.139607238025958,2.3,27.5,27,0.18180159202578,0.3,1,3.33333333333333
"99","18.6","0",0.68,"a",0.566666666666667,0.115691082931266,2.9,25.9,30,0.184867744064211,0.3,1,3.33333333333333
"100","20","0",0.709677419354839,"a",0.611111111111111,0.0802329674512407,6.1,21.3,36,0.177426591361112,0.3,1,3.33333333333333
"101","7.1","1",0,"a",0,0.132197840849642,1.2,16.5,24,0.0486627661746853,0.3,1,3.33333333333333
"102","8.5","1",0.125,"a",0.05,0.156801132319104,1.4,20.5,20,0.0720462380582391,0.3,1,3.33333333333333
"103","10","1",0.333333333333333,"a",0.259259259259259,0.108346337612229,1.9,19,27,0.0774996901503023,0.3,1,3.33333333333333
"104","11.4","1",0.0476190476190476,"a",0.0384615384615385,0.135573467001608,2.7,21.8,26,0.104828335740565,0.3,1,3.33333333333333
"105","12.8","1",0.0588235294117647,"a",0.0454545454545455,0.18324839829602,1.9,26,22,0.137256635097068,0.3,1,3.33333333333333
"106","14.3","1",0.0476190476190476,"a",0.0384615384615385,0.143721330464885,2.7,25.3,26,0.148256093072167,0.3,1,3.33333333333333
"107","15.7","1",0.05,"a",0.04,0.157066531894411,2.5,27.5,25,0.171024081496852,0.3,1,3.33333333333333
"108","17.1","1",0.0454545454545455,"a",0.037037037037037,0.139607238025958,2.3,27.5,27,0.18180159202578,0.3,1,3.33333333333333
"109","18.6","1",0.04,"a",0.0333333333333333,0.115691082931266,2.9,25.9,30,0.184867744064211,0.3,1,3.33333333333333
"110","20","1",0.0967741935483871,"a",0.0833333333333333,0.0802329674512407,6.1,21.3,36,0.177426591361112,0.3,1,3.33333333333333
"111","7.1","2",0.421052631578947,"a",0.333333333333333,0.132197840849642,1.2,16.5,24,0.0486627661746853,0.3,1,3.33333333333333
"112","8.5","2",0.875,"a",0.35,0.156801132319104,1.4,20.5,20,0.0720462380582391,0.3,1,3.33333333333333
"113","10","2",0.19047619047619,"a",0.148148148148148,0.108346337612229,1.9,19,27,0.0774996901503023,0.3,1,3.33333333333333
"114","11.4","2",0.333333333333333,"a",0.269230769230769,0.135573467001608,2.7,21.8,26,0.104828335740565,0.3,1,3.33333333333333
"115","12.8","2",0.411764705882353,"a",0.318181818181818,0.18324839829602,1.9,26,22,0.137256635097068,0.3,1,3.33333333333333
"116","14.3","2",0.333333333333333,"a",0.269230769230769,0.143721330464885,2.7,25.3,26,0.148256093072167,0.3,1,3.33333333333333
"117","15.7","2",0.35,"a",0.28,0.157066531894411,2.5,27.5,25,0.171024081496852,0.3,1,3.33333333333333
"118","17.1","2",0.318181818181818,"a",0.259259259259259,0.139607238025958,2.3,27.5,27,0.18180159202578,0.3,1,3.33333333333333
"119","18.6","2",0.28,"a",0.233333333333333,0.115691082931266,2.9,25.9,30,0.184867744064211,0.3,1,3.33333333333333
"120","20","2",0.193548387096774,"a",0.166666666666667,0.0802329674512407,6.1,21.3,36,0.177426591361112,0.3,1,3.33333333333333
"121","7.1","0",0,"n",0,0.224615449866546,0.4,19.4,16,0.0581388249819421,0.5,1,2
"122","8.5","0",0.538461538461538,"n",0.35,0.14432722889064,1.5,20.7,20,0.0736545834223382,0.5,1,2
"123","10","0",0.416666666666667,"n",0.263157894736842,0.161460153511031,1.2,23.8,19,0.101598148942839,0.5,1,2
"124","11.4","0",0,"n",0,0.144087046037335,2.1,23.6,23,0.112729240671452,0.5,1,2
"125","12.8","0",0,"n",0,0.172481148416563,1.7,26.6,21,0.140012256199518,0.5,1,2
"126","14.3","0",0,"n",0,0.205306791369029,1.3,29.8,19,0.169071565339806,0.5,1,2
"127","15.7","0",0,"n",0,0.167143312682073,1.9,30,22,0.183034129130455,0.5,1,2
"128","17.1","0",0,"n",0,0.183199275054957,1.7,32.4,21,0.203700559964864,0.5,1,2
"129","18.6","0",0,"n",0,0.147620694241034,1.7,31.8,24,0.21088187286358,0.5,1,2
"130","20","0",0.285714285714286,"n",0.0689655172413793,0.101124542779912,3.4,28.9,29,0.21088187286358,0.5,1,2
"131","7.1","1",0.2,"n",0.0625,0.224615449866546,0.4,19.4,16,0.0581388249819421,0.5,1,2
"132","8.5","1",0.0769230769230769,"n",0.05,0.14432722889064,1.5,20.7,20,0.0736545834223382,0.5,1,2
"133","10","1",0,"n",0,0.161460153511031,1.2,23.8,19,0.101598148942839,0.5,1,2
"134","11.4","1",0,"n",0,0.144087046037335,2.1,23.6,23,0.112729240671452,0.5,1,2
"135","12.8","1",0,"n",0,0.172481148416563,1.7,26.6,21,0.140012256199518,0.5,1,2
"136","14.3","1",0,"n",0,0.205306791369029,1.3,29.8,19,0.169071565339806,0.5,1,2
"137","15.7","1",0,"n",0,0.167143312682073,1.9,30,22,0.183034129130455,0.5,1,2
"138","17.1","1",0,"n",0,0.183199275054957,1.7,32.4,21,0.203700559964864,0.5,1,2
"139","18.6","1",0,"n",0,0.147620694241034,1.7,31.8,24,0.21088187286358,0.5,1,2
"140","20","1",0,"n",0,0.101124542779912,3.4,28.9,29,0.21088187286358,0.5,1,2
"141","7.1","2",0.8,"n",0.25,0.224615449866546,0.4,19.4,16,0.0581388249819421,0.5,1,2
"142","8.5","2",0.384615384615385,"n",0.25,0.14432722889064,1.5,20.7,20,0.0736545834223382,0.5,1,2
"143","10","2",0.583333333333333,"n",0.368421052631579,0.161460153511031,1.2,23.8,19,0.101598148942839,0.5,1,2
"144","11.4","2",1,"n",0.217391304347826,0.144087046037335,2.1,23.6,23,0.112729240671452,0.5,1,2
"145","12.8","2",1,"n",0.238095238095238,0.172481148416563,1.7,26.6,21,0.140012256199518,0.5,1,2
"146","14.3","2",1,"n",0.263157894736842,0.205306791369029,1.3,29.8,19,0.169071565339806,0.5,1,2
"147","15.7","2",1,"n",0.227272727272727,0.167143312682073,1.9,30,22,0.183034129130455,0.5,1,2
"148","17.1","2",1,"n",0.238095238095238,0.183199275054957,1.7,32.4,21,0.203700559964864,0.5,1,2
"149","18.6","2",1,"n",0.208333333333333,0.147620694241034,1.7,31.8,24,0.21088187286358,0.5,1,2
"150","20","2",0.714285714285714,"n",0.172413793103448,0.101124542779912,3.4,28.9,29,0.21088187286358,0.5,1,2
"151","7.1","0",0.272727272727273,"a",0.1875,0.224615449866546,0.4,19.4,16,0.0581388249819421,0.5,1,2
"152","8.5","0",0,"a",0,0.14432722889064,1.5,20.7,20,0.0736545834223382,0.5,1,2
"153","10","0",0,"a",0,0.161460153511031,1.2,23.8,19,0.101598148942839,0.5,1,2
"154","11.4","0",0.555555555555556,"a",0.434782608695652,0.144087046037335,2.1,23.6,23,0.112729240671452,0.5,1,2
"155","12.8","0",0.5,"a",0.380952380952381,0.172481148416563,1.7,26.6,21,0.140012256199518,0.5,1,2
"156","14.3","0",0.428571428571429,"a",0.315789473684211,0.205306791369029,1.3,29.8,19,0.169071565339806,0.5,1,2
"157","15.7","0",0.529411764705882,"a",0.409090909090909,0.167143312682073,1.9,30,22,0.183034129130455,0.5,1,2
"158","17.1","0",0.5,"a",0.380952380952381,0.183199275054957,1.7,32.4,21,0.203700559964864,0.5,1,2
"159","18.6","0",0.578947368421053,"a",0.458333333333333,0.147620694241034,1.7,31.8,24,0.21088187286358,0.5,1,2
"160","20","0",0.636363636363636,"a",0.482758620689655,0.101124542779912,3.4,28.9,29,0.21088187286358,0.5,1,2
"161","7.1","1",0,"a",0,0.224615449866546,0.4,19.4,16,0.0581388249819421,0.5,1,2
"162","8.5","1",0,"a",0,0.14432722889064,1.5,20.7,20,0.0736545834223382,0.5,1,2
"163","10","1",0.428571428571429,"a",0.157894736842105,0.161460153511031,1.2,23.8,19,0.101598148942839,0.5,1,2
"164","11.4","1",0.0555555555555556,"a",0.0434782608695652,0.144087046037335,2.1,23.6,23,0.112729240671452,0.5,1,2
"165","12.8","1",0.0625,"a",0.0476190476190476,0.172481148416563,1.7,26.6,21,0.140012256199518,0.5,1,2
"166","14.3","1",0.0714285714285714,"a",0.0526315789473684,0.205306791369029,1.3,29.8,19,0.169071565339806,0.5,1,2
"167","15.7","1",0.0588235294117647,"a",0.0454545454545455,0.167143312682073,1.9,30,22,0.183034129130455,0.5,1,2
"168","17.1","1",0.0625,"a",0.0476190476190476,0.183199275054957,1.7,32.4,21,0.203700559964864,0.5,1,2
"169","18.6","1",0.0526315789473684,"a",0.0416666666666667,0.147620694241034,1.7,31.8,24,0.21088187286358,0.5,1,2
